ISO3,country,region,count,cli,count_local_com,cli_local_com,date
JEY,Jersey,Saint Martin,2,0,2,0,2020-10-03
JOR,Jordan,-99,16,0,16,1,2020-10-03
JOR,Jordan,Ajlun,7,0,7,5,2020-10-03
JOR,Jordan,Amman,217,7,217,107,2020-10-03
JOR,Jordan,Aqaba,8,0,8,3,2020-10-03
JOR,Jordan,Balqa,16,0,16,37,2020-10-03
JOR,Jordan,Irbid,51,2,51,5,2020-10-03
JOR,Jordan,Jarash,9,1,9,6,2020-10-03
JOR,Jordan,Karak,12,0,12,4,2020-10-03
JOR,Jordan,Ma`an,4,0,4,4,2020-10-03
JOR,Jordan,Madaba,5,0,5,10,2020-10-03
JOR,Jordan,Mafraq,13,1,13,11,2020-10-03
JOR,Jordan,Tafilah,1,0,1,0,2020-10-03
JOR,Jordan,Zarqa,56,3,56,59,2020-10-03
KAZ,Kazakhstan,-99,11,0,11,2,2020-10-03
KAZ,Kazakhstan,Almaty,50,0,50,39,2020-10-03
KAZ,Kazakhstan,Aqmola,2,0,2,0,2020-10-03
KAZ,Kazakhstan,Aqtöbe,2,0,2,1,2020-10-03
KAZ,Kazakhstan,Atyrau,3,0,3,3,2020-10-03
KAZ,Kazakhstan,East Kazakhstan,7,0,7,5,2020-10-03
KAZ,Kazakhstan,North Kazakhstan,3,0,3,0,2020-10-03
KAZ,Kazakhstan,Nur-Sultan (Astana),20,0,20,5,2020-10-03
KAZ,Kazakhstan,Pavlodar,5,0,5,25,2020-10-03
KAZ,Kazakhstan,Qaraghandy,11,0,11,3,2020-10-03
KAZ,Kazakhstan,Qostanay,3,1,3,5,2020-10-03
KAZ,Kazakhstan,Qyzylorda,6,0,6,1,2020-10-03
KAZ,Kazakhstan,South Kazakhstan,2,0,2,1,2020-10-03
KAZ,Kazakhstan,West Kazakhstan,7,0,6,2,2020-10-03
KAZ,Kazakhstan,Zhambyl,4,0,4,1,2020-10-03
KEN,Kenya,-99,7,0,7,2,2020-10-03
KEN,Kenya,Bomet,1,1,1,0,2020-10-03
KEN,Kenya,Bungoma,4,0,4,0,2020-10-03
KEN,Kenya,Busia,2,0,2,4,2020-10-03
KEN,Kenya,Garissa,5,1,5,3,2020-10-03
KEN,Kenya,Homa Bay,3,0,3,0,2020-10-03
KEN,Kenya,Isiolo,1,0,1,0,2020-10-03
KEN,Kenya,Kajiado,4,0,4,0,2020-10-03
KEN,Kenya,Kakamega,4,0,4,1,2020-10-03
KEN,Kenya,Kericho,1,0,1,0,2020-10-03
KEN,Kenya,Kiambu,15,1,15,11,2020-10-03
KEN,Kenya,Kilifi,6,0,6,4,2020-10-03
KEN,Kenya,Kirinyaga,3,0,3,0,2020-10-03
KEN,Kenya,Kisii,3,1,3,1,2020-10-03
KEN,Kenya,Kisumu,13,1,13,11,2020-10-03
KEN,Kenya,Kitui,2,0,2,0,2020-10-03
KEN,Kenya,Machakos,7,0,7,7,2020-10-03
KEN,Kenya,Makueni,2,0,2,0,2020-10-03
KEN,Kenya,Marsabit,1,0,1,0,2020-10-03
KEN,Kenya,Meru,6,0,6,0,2020-10-03
KEN,Kenya,Migori,2,0,2,0,2020-10-03
KEN,Kenya,Mombasa,17,0,17,0,2020-10-03
KEN,Kenya,Murang'a,1,0,1,1,2020-10-03
KEN,Kenya,Nairobi,75,4,75,42,2020-10-03
KEN,Kenya,Nakuru,16,0,16,8,2020-10-03
KEN,Kenya,Nandi,2,1,2,0,2020-10-03
KEN,Kenya,Narok,2,0,2,0,2020-10-03
KEN,Kenya,Nyamira,1,0,1,0,2020-10-03
KEN,Kenya,Nyandarua,3,0,3,1,2020-10-03
KEN,Kenya,Nyeri,1,0,1,0,2020-10-03
KEN,Kenya,Samburu,3,0,3,1,2020-10-03
KEN,Kenya,Siaya,2,0,2,0,2020-10-03
KEN,Kenya,Taita Taveta,2,0,2,0,2020-10-03
KEN,Kenya,Tharaka-Nithi,3,0,3,4,2020-10-03
KEN,Kenya,Trans Nzoia,5,0,5,1,2020-10-03
KEN,Kenya,Turkana,1,0,1,0,2020-10-03
KEN,Kenya,Uasin Gishu,9,0,9,1,2020-10-03
KEN,Kenya,West Pokot,1,0,1,0,2020-10-03
RKS,Kosovo,-99,1,1,1,16,2020-10-03
KWT,Kuwait,-99,1,0,0,0,2020-10-03
KWT,Kuwait,Al Ahmadi,11,2,11,8,2020-10-03
KWT,Kuwait,Al Farwaniyah,15,0,15,7,2020-10-03
KWT,Kuwait,Al Kuwayt,4,0,4,7,2020-10-03
KWT,Kuwait,Hawalli,19,1,19,21,2020-10-03
KWT,Kuwait,Mubarak Al-Kabeer,2,0,2,0,2020-10-03
KGZ,Kyrgyzstan,-99,12,0,12,0,2020-10-03
KGZ,Kyrgyzstan,Batken,2,0,2,0,2020-10-03
KGZ,Kyrgyzstan,Biškek,34,2,34,31,2020-10-03
KGZ,Kyrgyzstan,Chüy,5,0,5,0,2020-10-03
KGZ,Kyrgyzstan,Jalal-Abad,3,0,3,0,2020-10-03
KGZ,Kyrgyzstan,Naryn,3,0,3,0,2020-10-03
KGZ,Kyrgyzstan,Osh,2,0,2,0,2020-10-03
KGZ,Kyrgyzstan,Osh (city),1,0,1,0,2020-10-03
LAO,Laos,-99,3,0,3,0,2020-10-03
LAO,Laos,Champasak,2,0,2,0,2020-10-03
LAO,Laos,Khammouan,2,0,2,41,2020-10-03
LAO,Laos,Louangphrabang,2,0,2,0,2020-10-03
LAO,Laos,Oudômxai,1,0,1,0,2020-10-03
LAO,Laos,Vientiane,4,0,4,0,2020-10-03
LAO,Laos,Vientiane [prefecture],5,0,5,0,2020-10-03
LAO,Laos,Xiangkhoang,1,0,1,0,2020-10-03
LVA,Latvia,-99,1,0,1,0,2020-10-03
LVA,Latvia,Riga,1,0,1,1,2020-10-03
LBN,Lebanon,-99,3,0,3,10,2020-10-03
LBN,Lebanon,Akkar,7,0,7,89,2020-10-03
LBN,Lebanon,Baalbak - Hermel,2,0,2,0,2020-10-03
LBN,Lebanon,Beirut,41,1,41,25,2020-10-03
LBN,Lebanon,Bekaa,10,0,10,18,2020-10-03
LBN,Lebanon,Mount Lebanon,41,0,41,49,2020-10-03
LBN,Lebanon,Nabatiyeh,2,0,1,0,2020-10-03
LBN,Lebanon,North,13,1,13,13,2020-10-03
LBN,Lebanon,South,12,1,12,18,2020-10-03
LBR,Liberia,-99,1,0,1,0,2020-10-03
LBY,Libya,-99,9,0,9,15,2020-10-03
LBY,Libya,Al Butnan,2,0,2,2,2020-10-03
LBY,Libya,Al Jabal al Akhdar,7,0,7,24,2020-10-03
LBY,Libya,Al Jabal al Gharbi,2,0,2,7,2020-10-03
LBY,Libya,Al Jifarah,4,0,4,1,2020-10-03
LBY,Libya,Al Jufrah,4,0,4,5,2020-10-03
LBY,Libya,Al Marj,3,0,3,10,2020-10-03
LBY,Libya,Al Marqab,1,0,1,5,2020-10-03
LBY,Libya,Al Wahat,2,0,2,0,2020-10-03
LBY,Libya,An Nuqat al Khams,6,0,6,5,2020-10-03
LBY,Libya,Az Zawiyah,1,0,1,0,2020-10-03
LBY,Libya,Benghazi,36,1,36,58,2020-10-03
LBY,Libya,Darnah,1,0,1,0,2020-10-03
LBY,Libya,Misratah,10,0,10,3,2020-10-03
LBY,Libya,Sabha,4,0,4,15,2020-10-03
LBY,Libya,Surt,1,0,1,1,2020-10-03
LBY,Libya,Tripoli,51,1,51,62,2020-10-03
LIE,Liechtenstein,Planken,1,0,1,0,2020-10-03
LIE,Liechtenstein,Schaan,1,0,1,1,2020-10-03
LTU,Lithuania,Alytaus,1,0,1,0,2020-10-03
LTU,Lithuania,Kauno,1,0,1,0,2020-10-03
LUX,Luxembourg,Echternach,2,0,2,0,2020-10-03
LUX,Luxembourg,Esch-sur-Alzette,1,0,1,0,2020-10-03
LUX,Luxembourg,Grevenmacher,1,0,1,0,2020-10-03
MAC,Macau,Nossa Senhora do Carmo,1,0,1,0,2020-10-03
MDG,Madagascar,-99,1,0,1,0,2020-10-03
MDG,Madagascar,Analamanga,6,0,6,2,2020-10-03
MDG,Madagascar,Atsinanana,1,0,1,0,2020-10-03
MDG,Madagascar,Diana,1,0,1,0,2020-10-03
MDG,Madagascar,Menabe,1,0,1,0,2020-10-03
MDG,Madagascar,Vakinankaratra,1,0,1,0,2020-10-03
MYS,Malaysia,-99,10,0,10,1,2020-10-03
MYS,Malaysia,Johor,130,0,130,13,2020-10-03
MYS,Malaysia,Kedah,55,0,55,8,2020-10-03
MYS,Malaysia,Kelantan,28,1,28,5,2020-10-03
MYS,Malaysia,Kuala Lumpur,126,3,126,115,2020-10-03
MYS,Malaysia,Labuan,1,0,1,0,2020-10-03
MYS,Malaysia,Melaka,22,1,22,4,2020-10-03
MYS,Malaysia,Negeri Sembilan,33,0,33,2,2020-10-03
MYS,Malaysia,Pahang,34,0,34,1,2020-10-03
MYS,Malaysia,Perak,58,0,58,102,2020-10-03
MYS,Malaysia,Perlis,4,1,4,0,2020-10-03
MYS,Malaysia,Pulau Pinang,53,0,53,3,2020-10-03
MYS,Malaysia,Putrajaya,5,0,5,0,2020-10-03
MYS,Malaysia,Sabah,82,1,82,8,2020-10-03
MYS,Malaysia,Sarawak,49,1,49,6,2020-10-03
MYS,Malaysia,Selangor,195,4,195,22,2020-10-03
MYS,Malaysia,Terengganu,18,1,18,1,2020-10-03
MLI,Mali,Bamako,6,0,6,1,2020-10-03
MLI,Mali,Kayes,1,0,1,0,2020-10-03
MLI,Mali,Ségou,2,0,2,0,2020-10-03
MLI,Mali,Sikasso,1,0,1,0,2020-10-03
MLT,Malta,Għawdex,1,1,1,10,2020-10-03
MRT,Mauritania,Guidimaka,1,0,1,0,2020-10-03
MRT,Mauritania,Nouakchott,4,0,4,11,2020-10-03
MYT,Mayotte,Mamoudzou,1,1,1,100,2020-10-03
MEX,Mexico,-99,71,0,71,39,2020-10-03
MEX,Mexico,Aguascalientes,94,1,94,148,2020-10-03
MEX,Mexico,Baja California,236,3,236,162,2020-10-03
MEX,Mexico,Baja California Sur,63,2,63,66,2020-10-03
MEX,Mexico,Campeche,54,1,54,46,2020-10-03
MEX,Mexico,Chiapas,101,4,101,65,2020-10-03
MEX,Mexico,Chihuahua,250,4,250,236,2020-10-03
MEX,Mexico,Coahuila,165,2,165,172,2020-10-03
MEX,Mexico,Colima,50,0,50,41,2020-10-03
MEX,Mexico,Distrito Federal,580,7,580,446,2020-10-03
MEX,Mexico,Durango,85,2,85,120,2020-10-03
MEX,Mexico,Guanajuato,217,5,217,152,2020-10-03
MEX,Mexico,Guerrero,90,2,90,212,2020-10-03
MEX,Mexico,Hidalgo,137,7,137,143,2020-10-03
MEX,Mexico,Jalisco,263,6,263,221,2020-10-03
MEX,Mexico,México,541,5,541,530,2020-10-03
MEX,Mexico,Michoacán,173,2,173,220,2020-10-03
MEX,Mexico,Morelos,96,2,95,82,2020-10-03
MEX,Mexico,Nayarit,44,3,44,25,2020-10-03
MEX,Mexico,Nuevo León,296,8,296,213,2020-10-03
MEX,Mexico,Oaxaca,109,2,109,98,2020-10-03
MEX,Mexico,Puebla,238,6,238,149,2020-10-03
MEX,Mexico,Querétaro,194,2,194,92,2020-10-03
MEX,Mexico,Quintana Roo,101,1,101,70,2020-10-03
MEX,Mexico,San Luis Potosí,108,1,108,109,2020-10-03
MEX,Mexico,Sinaloa,131,4,131,202,2020-10-03
MEX,Mexico,Sonora,145,3,145,110,2020-10-03
MEX,Mexico,Tabasco,84,3,84,54,2020-10-03
MEX,Mexico,Tamaulipas,169,4,169,151,2020-10-03
MEX,Mexico,Tlaxcala,39,0,39,23,2020-10-03
MEX,Mexico,Veracruz,257,9,257,332,2020-10-03
MEX,Mexico,Yucatán,131,0,131,76,2020-10-03
MEX,Mexico,Zacatecas,60,1,59,51,2020-10-03
MDA,Moldova,-99,9,0,9,2,2020-10-03
MDA,Moldova,Anenii Noi,3,0,3,9,2020-10-03
MDA,Moldova,Bălţi,4,1,4,6,2020-10-03
MDA,Moldova,Bender,2,0,2,0,2020-10-03
MDA,Moldova,Briceni,1,0,1,0,2020-10-03
MDA,Moldova,Cahul,1,0,1,3,2020-10-03
MDA,Moldova,Calarasi,1,0,1,0,2020-10-03
MDA,Moldova,Chişinău,48,4,48,27,2020-10-03
MDA,Moldova,Cimişlia,2,0,2,0,2020-10-03
MDA,Moldova,Criuleni,3,0,3,1,2020-10-03
MDA,Moldova,Drochia,2,0,2,0,2020-10-03
MDA,Moldova,Dubăsari,1,0,1,0,2020-10-03
MDA,Moldova,Edineţ,3,0,3,0,2020-10-03
MDA,Moldova,Floreşti,1,0,1,0,2020-10-03
MDA,Moldova,Găgăuzia,1,0,1,0,2020-10-03
MDA,Moldova,Glodeni,1,0,1,3,2020-10-03
MDA,Moldova,Hîncesti,2,0,2,0,2020-10-03
MDA,Moldova,Ialoveni,4,0,4,50,2020-10-03
MDA,Moldova,Leova,1,0,1,1,2020-10-03
MDA,Moldova,Orhei,3,0,3,0,2020-10-03
MDA,Moldova,Sîngerei,1,0,1,2,2020-10-03
MDA,Moldova,Soroca,2,0,2,1,2020-10-03
MDA,Moldova,Străşeni,1,0,1,0,2020-10-03
MDA,Moldova,Transnistria,2,0,2,0,2020-10-03
MDA,Moldova,Ungheni,2,0,2,0,2020-10-03
MCO,Monaco,-99,1,0,1,0,2020-10-03
MNG,Mongolia,Ömnögovi,1,1,1,100,2020-10-03
MSR,Montserrat,-99,1,0,1,0,2020-10-03
MAR,Morocco,-99,1,0,1,3,2020-10-03
MAR,Morocco,Béni Mellal-Khénifra,4,0,4,0,2020-10-03
MAR,Morocco,Casablanca-Settat,54,1,53,40,2020-10-03
MAR,Morocco,Dakhla-Oued Ed-Dahab,2,0,2,7,2020-10-03
MAR,Morocco,Drâa-Tafilalet,2,0,2,0,2020-10-03
MAR,Morocco,Fès-Meknès,15,1,15,1,2020-10-03
MAR,Morocco,Laâyoune-Sakia El Hamra,1,0,1,0,2020-10-03
MAR,Morocco,Marrakesh-Safi,13,0,13,6,2020-10-03
MAR,Morocco,Oriental,5,0,5,0,2020-10-03
MAR,Morocco,Rabat-Salé-Kénitra,21,1,21,10,2020-10-03
MAR,Morocco,Souss-Massa,15,1,15,5,2020-10-03
MAR,Morocco,Tanger-Tetouan-Al Hoceima,15,1,15,5,2020-10-03
MOZ,Mozambique,-99,1,0,1,0,2020-10-03
MOZ,Mozambique,Cabo Delgado,1,0,1,0,2020-10-03
MOZ,Mozambique,Gaza,2,0,2,1,2020-10-03
MOZ,Mozambique,Inhambane,4,0,4,0,2020-10-03
MOZ,Mozambique,Manica,2,0,2,0,2020-10-03
MOZ,Mozambique,Maputo,19,0,19,9,2020-10-03
MOZ,Mozambique,Maputo City,9,1,9,2,2020-10-03
MOZ,Mozambique,Nampula,4,0,4,0,2020-10-03
MOZ,Mozambique,Niassa,3,0,3,4,2020-10-03
MOZ,Mozambique,Sofala,5,0,5,2,2020-10-03
MOZ,Mozambique,Tete,4,0,4,1,2020-10-03
MOZ,Mozambique,Zambezia,6,0,6,0,2020-10-03
MMR,Myanmar,-99,12,1,12,101,2020-10-03
MMR,Myanmar,Ayeyarwady,13,0,13,2,2020-10-03
MMR,Myanmar,Bago,11,0,11,2,2020-10-03
MMR,Myanmar,Chin,3,0,3,0,2020-10-03
MMR,Myanmar,Kachin,6,0,6,0,2020-10-03
MMR,Myanmar,Kayah,1,0,1,0,2020-10-03
MMR,Myanmar,Kayin,5,0,5,0,2020-10-03
MMR,Myanmar,Magway,8,0,8,0,2020-10-03
MMR,Myanmar,Mandalay,42,0,42,113,2020-10-03
MMR,Myanmar,Mon,12,0,12,3,2020-10-03
MMR,Myanmar,Naypyitaw,7,0,7,0,2020-10-03
MMR,Myanmar,Rakhine,4,0,4,0,2020-10-03
MMR,Myanmar,Sagaing,10,1,10,1,2020-10-03
MMR,Myanmar,Shan,15,0,15,0,2020-10-03
MMR,Myanmar,Tanintharyi,11,0,11,1,2020-10-03
MMR,Myanmar,Yangon,172,1,172,226,2020-10-03
NAM,Namibia,-99,2,0,2,0,2020-10-03
NPL,Nepal,-99,7,0,7,4,2020-10-03
NPL,Nepal,Bagmati Pradesh,171,4,171,195,2020-10-03
NPL,Nepal,Gandaki Pradesh,19,0,19,7,2020-10-03
NPL,Nepal,Karnali Pradesh,4,0,4,0,2020-10-03
NPL,Nepal,Province No. 1,32,2,32,7,2020-10-03
NPL,Nepal,Province No. 2,13,0,13,3,2020-10-03
NPL,Nepal,Province No. 5,18,0,18,5,2020-10-03
NPL,Nepal,Sudurpashchim Pradesh,9,0,9,11,2020-10-03
NLD,Netherlands,-99,34,0,34,4,2020-10-03
NLD,Netherlands,Drenthe,53,3,53,49,2020-10-03
NLD,Netherlands,Flevoland,36,1,36,3,2020-10-03
NLD,Netherlands,Friesland,63,0,63,13,2020-10-03
NLD,Netherlands,Gelderland,174,4,174,40,2020-10-03
NLD,Netherlands,Groningen,62,1,62,28,2020-10-03
NLD,Netherlands,Limburg,115,2,115,19,2020-10-03
NLD,Netherlands,Noord-Brabant,240,5,240,95,2020-10-03
NLD,Netherlands,Noord-Holland,229,0,229,57,2020-10-03
NLD,Netherlands,Overijssel,108,0,108,26,2020-10-03
NLD,Netherlands,Utrecht,98,0,98,14,2020-10-03
NLD,Netherlands,Zeeland,40,0,40,7,2020-10-03
NLD,Netherlands,Zuid-Holland,319,2,319,174,2020-10-03
NZL,New Zealand,-99,2,0,2,0,2020-10-03
NZL,New Zealand,Auckland,91,1,91,5,2020-10-03
NZL,New Zealand,Bay of Plenty,31,1,31,1,2020-10-03
NZL,New Zealand,Canterbury,45,0,44,10,2020-10-03
NZL,New Zealand,Gisborne,1,0,1,0,2020-10-03
NZL,New Zealand,Hawke's Bay,15,0,15,0,2020-10-03
NZL,New Zealand,Manawatu-Wanganui,17,0,17,5,2020-10-03
NZL,New Zealand,Marlborough,4,1,4,0,2020-10-03
NZL,New Zealand,Nelson,6,0,6,0,2020-10-03
NZL,New Zealand,Northland,14,1,14,2,2020-10-03
NZL,New Zealand,Otago,23,1,23,0,2020-10-03
NZL,New Zealand,Southland,7,0,7,0,2020-10-03
NZL,New Zealand,Taranaki,10,0,10,0,2020-10-03
NZL,New Zealand,Tasman,2,0,2,1,2020-10-03
NZL,New Zealand,Waikato,35,1,34,107,2020-10-03
NZL,New Zealand,Wellington,32,0,32,2,2020-10-03
NZL,New Zealand,West Coast,1,0,1,0,2020-10-03
NIC,Nicaragua,-99,6,0,6,0,2020-10-03
NIC,Nicaragua,Atlántico Sur,3,0,3,0,2020-10-03
NIC,Nicaragua,Boaco,1,0,1,0,2020-10-03
NIC,Nicaragua,Carazo,7,0,7,12,2020-10-03
NIC,Nicaragua,Chinandega,3,0,3,0,2020-10-03
NIC,Nicaragua,Chontales,1,0,1,0,2020-10-03
NIC,Nicaragua,Estelí,5,0,5,2,2020-10-03
NIC,Nicaragua,Granada,8,0,8,6,2020-10-03
NIC,Nicaragua,Jinotega,5,1,5,7,2020-10-03
NIC,Nicaragua,León,8,0,8,5,2020-10-03
NIC,Nicaragua,Managua,66,0,66,142,2020-10-03
NIC,Nicaragua,Masaya,3,0,3,2,2020-10-03
NIC,Nicaragua,Matagalpa,3,0,3,2,2020-10-03
NIC,Nicaragua,Nueva Segovia,2,0,2,7,2020-10-03
NIC,Nicaragua,Rivas,4,0,4,1,2020-10-03
NER,Niger,Dosso,1,0,1,0,2020-10-03
NGA,Nigeria,-99,5,0,5,1,2020-10-03
NGA,Nigeria,Abia,3,1,3,1,2020-10-03
NGA,Nigeria,Akwa Ibom,3,0,3,0,2020-10-03
NGA,Nigeria,Anambra,4,0,4,0,2020-10-03
NGA,Nigeria,Benue,7,0,7,0,2020-10-03
NGA,Nigeria,Borno,5,0,5,5,2020-10-03
NGA,Nigeria,Cross River,6,0,6,0,2020-10-03
NGA,Nigeria,Delta,8,0,8,0,2020-10-03
NGA,Nigeria,Ebonyi,2,0,2,0,2020-10-03
NGA,Nigeria,Edo,6,0,6,0,2020-10-03
NGA,Nigeria,Ekiti,2,0,2,0,2020-10-03
NGA,Nigeria,Enugu,7,1,7,15,2020-10-03
NGA,Nigeria,Federal Capital Territory,21,0,21,3,2020-10-03
NGA,Nigeria,Gombe,4,2,4,0,2020-10-03
NGA,Nigeria,Imo,6,0,6,3,2020-10-03
NGA,Nigeria,Jigawa,2,0,2,0,2020-10-03
NGA,Nigeria,Kaduna,10,0,10,1,2020-10-03
NGA,Nigeria,Kano,12,2,12,6,2020-10-03
NGA,Nigeria,Katsina,3,1,3,2,2020-10-03
NGA,Nigeria,Kebbi,1,0,1,0,2020-10-03
NGA,Nigeria,Kogi,2,1,2,2,2020-10-03
NGA,Nigeria,Kwara,3,0,3,0,2020-10-03
NGA,Nigeria,Lagos,60,0,59,5,2020-10-03
NGA,Nigeria,Nassarawa,3,0,3,0,2020-10-03
NGA,Nigeria,Ogun,10,0,10,1,2020-10-03
NGA,Nigeria,Ondo,1,0,1,0,2020-10-03
NGA,Nigeria,Oyo,8,0,8,0,2020-10-03
NGA,Nigeria,Plateau,8,2,8,1,2020-10-03
NGA,Nigeria,Rivers,10,1,10,2,2020-10-03
NGA,Nigeria,Sokoto,3,0,3,0,2020-10-03
NGA,Nigeria,Taraba,1,0,1,0,2020-10-03
NGA,Nigeria,Yobe,4,0,4,10,2020-10-03
NGA,Nigeria,Zamfara,1,0,1,0,2020-10-03
NOR,Norway,-99,27,0,27,4,2020-10-03
NOR,Norway,Agder,49,1,49,13,2020-10-03
NOR,Norway,Innlandet,60,0,60,4,2020-10-03
NOR,Norway,Møre og Romsdal,40,0,40,1,2020-10-03
NOR,Norway,Nordland,33,0,33,5,2020-10-03
NOR,Norway,Oslo,120,3,119,114,2020-10-03
NOR,Norway,Rogaland,53,1,53,29,2020-10-03
NOR,Norway,Troms og Finnmark,38,1,38,7,2020-10-03
NOR,Norway,Trøndelag,75,0,75,9,2020-10-03
NOR,Norway,Vestfold og Telemark,67,0,67,6,2020-10-03
NOR,Norway,Vestland,77,0,77,5,2020-10-03
NOR,Norway,Viken,201,0,201,30,2020-10-03
OMN,Oman,-99,3,0,3,1,2020-10-03
OMN,Oman,Ad Dakhliyah,1,0,1,0,2020-10-03
OMN,Oman,Al Batinah North,2,0,2,2,2020-10-03
OMN,Oman,Al Buraymi,1,0,1,3,2020-10-03
OMN,Oman,Al Dhahira,2,0,2,0,2020-10-03
OMN,Oman,Al Wusta,2,0,2,0,2020-10-03
OMN,Oman,Ash Sharqiyah North,1,0,1,20,2020-10-03
OMN,Oman,Dhofar,3,0,3,2,2020-10-03
OMN,Oman,Muscat,15,0,15,16,2020-10-03
PAK,Pakistan,-99,9,2,8,101,2020-10-03
PAK,Pakistan,AJK (Azad Jammu Kashmir),5,0,5,4,2020-10-03
PAK,Pakistan,BA (Balochistan),8,2,8,31,2020-10-03
PAK,Pakistan,GB (Gilgit-Baltistan),3,0,3,4,2020-10-03
PAK,Pakistan,ICT (Islamabad Capital Territory),48,1,47,45,2020-10-03
PAK,Pakistan,KPK (Khyber Pakhtunkhwa),62,2,62,36,2020-10-03
PAK,Pakistan,PB (Punjab),147,5,147,109,2020-10-03
PAK,Pakistan,SD (Sindh),96,4,95,191,2020-10-03
PLW,Palau,Ngarchelong,1,1,1,0,2020-10-03
PSE,Palestine,-99,8,0,8,6,2020-10-03
PSE,Palestine,Gaza,26,0,26,13,2020-10-03
PSE,Palestine,West Bank,58,2,58,189,2020-10-03
PAN,Panama,-99,9,0,9,0,2020-10-03
PAN,Panama,Bocas del Toro,3,0,3,0,2020-10-03
PAN,Panama,Chiriquí,13,0,12,7,2020-10-03
PAN,Panama,Coclé,4,0,4,0,2020-10-03
PAN,Panama,Colón,3,0,3,0,2020-10-03
PAN,Panama,Herrera,5,0,5,10,2020-10-03
PAN,Panama,Los Santos,3,0,3,3,2020-10-03
PAN,Panama,Panamá,61,1,61,30,2020-10-03
PAN,Panama,Panamá Oeste,18,0,18,7,2020-10-03
PAN,Panama,Veraguas,5,0,5,4,2020-10-03
PRY,Paraguay,-99,6,0,6,1,2020-10-03
PRY,Paraguay,Alto Paraguay,3,0,3,0,2020-10-03
PRY,Paraguay,Alto Paraná,13,0,13,20,2020-10-03
PRY,Paraguay,Amambay,2,0,2,0,2020-10-03
PRY,Paraguay,Asunción,57,2,57,58,2020-10-03
PRY,Paraguay,Caaguazú,6,0,6,5,2020-10-03
PRY,Paraguay,Canindeyú,2,0,2,0,2020-10-03
PRY,Paraguay,Central,76,5,76,76,2020-10-03
PRY,Paraguay,Concepción,3,0,3,3,2020-10-03
PRY,Paraguay,Cordillera,2,0,2,1,2020-10-03
PRY,Paraguay,Guairá,2,0,2,7,2020-10-03
PRY,Paraguay,Itapúa,7,0,7,3,2020-10-03
PRY,Paraguay,Misiones,2,0,2,0,2020-10-03
PRY,Paraguay,Ñeembucú,1,0,1,0,2020-10-03
PRY,Paraguay,Paraguarí,3,0,3,0,2020-10-03
PRY,Paraguay,Presidente Hayes,3,0,3,0,2020-10-03
PRY,Paraguay,San Pedro,2,0,2,0,2020-10-03
PER,Peru,-99,11,0,11,2,2020-10-03
PER,Peru,Amazonas,6,1,6,0,2020-10-03
PER,Peru,Ancash,23,0,23,19,2020-10-03
PER,Peru,Apurímac,1,0,1,0,2020-10-03
PER,Peru,Arequipa,60,1,60,66,2020-10-03
PER,Peru,Ayacucho,5,0,5,5,2020-10-03
PER,Peru,Cajamarca,22,0,22,12,2020-10-03
PER,Peru,Callao,39,0,39,34,2020-10-03
PER,Peru,Cusco,34,0,34,16,2020-10-03
PER,Peru,Huancavelica,4,0,4,3,2020-10-03
PER,Peru,Huánuco,11,0,11,6,2020-10-03
PER,Peru,Ica,24,1,24,27,2020-10-03
PER,Peru,Junín,29,0,29,12,2020-10-03
PER,Peru,La Libertad,58,0,58,56,2020-10-03
PER,Peru,Lambayeque,34,0,34,47,2020-10-03
PER,Peru,Lima,286,10,285,150,2020-10-03
PER,Peru,Lima Province,8,0,8,1,2020-10-03
PER,Peru,Loreto,10,1,10,10,2020-10-03
PER,Peru,Madre de Dios,5,0,5,2,2020-10-03
PER,Peru,Moquegua,6,0,6,1,2020-10-03
PER,Peru,Pasco,5,0,5,5,2020-10-03
PER,Peru,Piura,45,1,45,27,2020-10-03
PER,Peru,Puno,10,1,10,23,2020-10-03
PER,Peru,San Martín,10,0,10,2,2020-10-03
PER,Peru,Tacna,8,1,8,10,2020-10-03
PER,Peru,Tumbes,6,0,6,4,2020-10-03
PER,Peru,Ucayali,7,0,7,0,2020-10-03
PHL,Philippines,-99,34,0,34,6,2020-10-03
PHL,Philippines,Bangsamoro Autonomous Region in Muslim Mindanao,9,0,9,2,2020-10-03
PHL,Philippines,Bicol Region,19,0,19,4,2020-10-03
PHL,Philippines,Cagayan Valley,23,0,23,1,2020-10-03
PHL,Philippines,Calabarzon,159,1,159,75,2020-10-03
PHL,Philippines,Caraga,9,0,9,3,2020-10-03
PHL,Philippines,Central Luzon,117,0,117,20,2020-10-03
PHL,Philippines,Central Visayas,87,1,87,17,2020-10-03
PHL,Philippines,Cordillera Admin Region,28,1,28,9,2020-10-03
PHL,Philippines,Davao Region,49,1,49,11,2020-10-03
PHL,Philippines,Eastern Visayas,15,0,15,9,2020-10-03
PHL,Philippines,Ilocos Region,23,0,23,3,2020-10-03
PHL,Philippines,Mimaropa,10,0,10,0,2020-10-03
PHL,Philippines,National Capital Region,261,1,261,161,2020-10-03
PHL,Philippines,Northern Mindanao,48,1,48,23,2020-10-03
PHL,Philippines,Soccsksargen,15,0,15,31,2020-10-03
PHL,Philippines,Western Visayas,46,0,46,17,2020-10-03
PHL,Philippines,Zamboanga Peninsula,19,0,19,0,2020-10-03
POL,Poland,-99,16,0,16,0,2020-10-03
