ISO2,ISO_3,country_agg,date,weight,Finished,B2,B4,E5,E6,E7,pos_RF,pos_RF_symp,pos_XGB,pos_XGB_symp,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,test_recent,tested_vaccinated,tested_unvaccinated,tested_vac1dose,tested_vac2doses,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,C0_1.0,C0_1.1,C0_1.2,C0_1.NA,C0_2.0,C0_2.1,C0_2.2,C0_2.NA,C0_3.0,C0_3.1,C0_3.2,C0_3.NA,C0_4.0,C0_4.1,C0_4.2,C0_4.NA,C0_5.0,C0_5.1,C0_5.2,C0_5.NA,C0_6.0,C0_6.1,C0_6.2,C0_6.NA,C0a_7.0,C0a_7.1,C0a_7.NA,I6_1.1,I6_1.2,I6_1.3,I6_1.NA,I6_2.1,I6_2.2,I6_2.3,I6_2.NA,I6_3.1,I6_3.2,I6_3.3,I6_3.NA,I6_4.1,I6_4.2,I6_4.3,I6_4.NA,I6_5.1,I6_5.2,I6_5.3,I6_5.NA,I6_6.1,I6_6.2,I6_6.3,I6_6.NA,I6_7.1,I6_7.2,I6_7.3,I6_7.NA,I6_8.1,I6_8.2,I6_8.3,I6_8.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D10.1,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,D5.1,D5.2,D5.3,D5.4,D5.NA,first_date,day_count,days_aggregated,p_infected,p_infected_CI,p_rf,p_rf_CI,p_rf_symp,p_rf_symp_CI,p_XGB,p_XGB_CI,p_XGB_symp,p_XGB_symp_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
JP,JPN,Japan,2021-06-03,103159678.966719,5008,10454.9,332,9678,5804,12975,18,17,16,16,5775,1695,295,4897,935,4688,496,423,36,722132.483217358,3,31,2,1,27,579897.645716272,339,5704,73560.2296772893,276,62,0,0,0,13,0,13,0,0,10,1,17,1,0,15,8,9,4,8,8,9,6,4,2,7,6,3,0,0,0,0,0,0,0,0,0,0,0,0,11,12,5,11,10,10,8,6,3,10,8,5,1,1,1,1,0,0,1,1,1,1,1,1,2705,2004,314,752,1300,3573,150,752,3600,1139,280,756,3168,1593,260,754,4381,211,426,757,3322,1374,326,753,4235,337,1203,139,1589,531,3516,130,1500,627,3518,662,1231,347,3535,288,1538,409,3540,1562,619,53,3541,927,1193,114,3541,452,1507,277,3539,1863,317,36,3559,40,52,345,543,1958,2837,63,164,505,187,50,219,671,372,237,293,45,163,417,420,1,1968,41,63,367,566,1897,2841,40,220,940,1699,2876,228,596,954,1130,2867,2021-06-03,5775,1,0.0568181818181818,0.00629683227382829,0.00311688311688312,0.00143765432582415,0.00294372294372294,0.00139727020743073,0.00277056277056277,0.00135566891755284,0.00277056277056277,0.00135566891755284,0.00623376623376623,0.00202996930453025,0.00700014279271195,1.60887070008815e-05,0.00467532467532468,0.00175938291367209,0.00562135954206832,1.44274532379795e-05,0.00460846848204801,0.000489442676245524
JP,JPN,Japan,2021-06-04,97344011.1038323,5364,9435.5,576,10539,6262,12761,12,7,12,10,6089,1663,383,5106,980,5003,537,429,22,341170.708867132,2,19,1,1,19,311534.273743315,591,6018,77609.6532605061,313,80,0,0,0,11,0,11,0,0,6,0,12,0,0,7,3,2,1,4,2,4,1,2,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,6,2,5,2,3,1,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2698,2367,323,701,1451,3785,150,703,3870,1203,311,705,3381,1688,318,702,4696,222,464,707,3486,1525,374,704,4552,341,1196,157,1662,657,3613,142,1559,758,3630,766,1317,364,3642,298,1687,462,3642,1759,637,40,3653,1076,1253,105,3655,523,1610,305,3651,2078,304,31,3676,55,61,355,551,2067,3000,61,179,556,195,57,188,730,433,239,358,62,196,430,504,1,1900,58,65,354,622,1988,3002,42,246,939,1819,3043,247,629,998,1181,3034,2021-06-04,6089,1,0.0697759154672982,0.00673981595038798,0.00197076695680736,0.00111394659708344,0.00114961405813763,0.000851140699344174,0.00197076695680736,0.00111394659708344,0.00164230579733946,0.00101705678548858,0.00361307275414682,0.00150704932855545,0.00350479402891279,1.17398440866456e-05,0.00312038101494498,0.00140087787407753,0.0032003435055806,1.12200737030043e-05,0.00761503208906549,0.000611598169536736
JP,JPN,Japan,2021-06-05,98763478.8775746,5826,10673.9,348,11059,6489,13726,13,8,9,10,6710,1856,418,5669,1116,5448,578,522,29,562223.654748039,2,24,0,2,22,413829.020517058,363,6621,85386.0940906964,335,89,0,0,0,10,0,10,0,0,5,0,12,0,0,8,2,2,1,4,3,2,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,6,4,4,2,3,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,3331,2308,336,735,1367,4507,103,733,4168,1536,268,738,3843,1825,306,736,5229,289,455,737,4019,1594,362,735,5110,383,1217,176,1798,701,4035,141,1768,752,4049,770,1475,401,4064,292,1858,492,4068,1892,691,49,4078,1116,1415,99,4080,578,1777,282,4073,2237,341,30,4102,52,80,413,648,2210,3307,60,172,635,256,44,207,793,448,256,411,76,206,508,566,4,2068,45,96,429,677,2155,3308,47,254,1095,1952,3362,244,689,1143,1284,3350,2021-06-05,6710,1,0.0686709380647281,0.00635308268623276,0.00193740685543964,0.00105214630996468,0.00119225037257824,0.000825679526543238,0.00134128166915052,0.000875700049898378,0.0014903129657228,0.000923000023571865,0.00432190760059613,0.00156958213020493,0.00569262708379239,1.48377004337344e-05,0.00327868852459016,0.00136780372897263,0.00419010169771392,1.27394419068392e-05,0.00425127772696131,0.000436404414238666
JP,JPN,Japan,2021-06-06,101521189.245321,5391,9789.34,340,10587,5857.5,12631,18,11,14,12,6334,1752,356,5366,1152,5040,610,521,28,598390.128008601,5,19,1,4,14,302855.539801668,362,6257,80691.8578349928,327,87,0,0,0,11,2,9,1,1,6,2,14,1,1,12,2,2,0,3,3,1,0,1,0,1,4,2,1,1,0,1,0,0,0,1,0,0,1,1,5,6,2,7,6,3,3,3,0,7,6,5,1,1,0,1,0,0,0,1,0,0,1,1,3398,1754,328,854,1251,4138,98,847,3694,1543,243,854,3526,1665,288,855,4727,335,419,853,3734,1411,337,852,4618,409,1307,151,1703,655,3825,139,1639,720,3836,731,1373,387,3843,290,1721,473,3850,1745,672,65,3852,1082,1300,97,3855,537,1666,271,3860,2105,300,43,3886,61,76,397,566,2030,3204,60,188,542,216,46,211,742,424,230,332,61,193,463,493,4,2129,59,83,405,635,1943,3209,45,255,980,1810,3244,224,680,1001,1195,3234,2021-06-06,6334,1,0.0622160083886753,0.00625859204780876,0.00284180612567098,0.00131095660403227,0.00173665929902116,0.00102538966528565,0.00221029365329965,0.00115652109690573,0.00189453741711399,0.00107089988330433,0.00442058730659931,0.0016337552694355,0.00589423875406564,1.48901783585125e-05,0.00221029365329965,0.00115652109690573,0.00298317565084697,1.06086567807561e-05,0.0044862023221755,0.000461101254106382
JP,JPN,Japan,2021-06-07,100418982.060757,5024,10750.5,383,9983,5090,12116,11,8,9,8,5866,1724,416,4888,1025,4681,556,451,24,477763.377189901,3,18,1,1,14,296460.970015952,391,5793,74707.9962343157,276,79,0,0,0,7,1,6,1,0,5,1,10,1,0,9,1,2,0,4,1,4,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,7,5,6,3,5,3,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2865,1999,268,734,1329,3686,114,737,3662,1234,229,741,3302,1588,239,737,4505,242,380,739,3394,1434,300,738,4395,340,1131,152,1563,600,3551,159,1474,664,3569,682,1261,351,3572,292,1548,451,3575,1635,602,54,3575,968,1218,95,3585,487,1537,253,3589,1910,312,41,3603,61,50,346,573,1915,2921,62,202,504,198,50,208,693,448,217,254,65,175,384,435,1,1970,66,76,361,581,1861,2921,42,236,879,1738,2971,237,574,970,1123,2962,2021-06-07,5866,1,0.0784313725490196,0.00723527565510051,0.00187521309239686,0.00110712025241733,0.00136379133992499,0.000944397177022166,0.00153426525741562,0.00100159897122139,0.00136379133992499,0.000944397177022166,0.00409137401977497,0.00163350850582621,0.00475769986296851,1.34587001507128e-05,0.00238663484486874,0.0012486800687264,0.00295224034273303,1.06114326016659e-05,0.0052337101743923,0.000517404154226719
JP,JPN,Japan,2021-06-08,100547457.915988,4989,9051.5,502,9760,5619.5,12046,19,17,18,17,5816,1663,546,4608,1089,4603,617,455,28,462744.999422052,5,23,1,4,18,275678.28541009,506,5724,73818.154746284,289,91,0,0,0,16,2,14,2,0,12,2,17,2,0,16,2,6,2,4,4,4,2,2,0,4,3,0,0,1,0,1,0,0,0,1,0,0,0,0,3,7,3,6,7,6,4,4,1,8,6,1,1,2,0,2,1,1,1,2,1,1,1,1,2699,2124,271,722,1297,3672,125,722,3610,1205,275,726,3228,1615,250,723,4416,253,424,723,3321,1445,326,724,4345,304,1167,157,1536,557,3566,130,1440,667,3579,581,1277,376,3582,273,1525,431,3587,1537,627,56,3596,930,1200,95,3591,496,1470,256,3594,1864,302,32,3618,50,61,374,569,1916,2846,50,187,509,193,48,218,688,415,222,280,49,165,385,418,4,1985,42,85,403,591,1847,2848,55,222,903,1752,2884,247,577,960,1154,2878,2021-06-08,5816,1,0.105937136204889,0.0084020260993053,0.00326685006877579,0.00146652660081896,0.00292297111416781,0.00138743456333696,0.0030949105914718,0.00142753528701118,0.00292297111416781,0.00138743456333696,0.00481430536451169,0.00177891325501617,0.00460225458716914,1.32295840407744e-05,0.0030949105914718,0.00142753528701118,0.00274177280185872,1.02207340871271e-05,0.00685468231682494,0.000595204991092615
JP,JPN,Japan,2021-06-09,101065378.826022,4941,9325.9,450,9648,5962,12079,11,10,8,9,5755,1635,553,4545,1142,4469,620,501,24,430073.328137014,2,19,0,2,18,304370.930583577,453,5646,72812.2469772047,312,83,0,0,0,10,1,9,0,1,8,0,10,0,0,10,3,5,1,4,5,2,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,7,1,5,6,3,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2622,2053,293,787,1377,3466,124,788,3519,1172,269,795,3108,1578,279,790,4318,232,415,790,3219,1437,309,790,4194,333,1228,135,1543,580,3497,141,1485,628,3501,633,1274,319,3529,258,1554,409,3534,1574,597,52,3532,975,1135,103,3542,443,1527,242,3543,1887,273,31,3564,36,54,368,516,1884,2897,57,179,501,199,54,211,642,393,221,286,44,167,413,436,1,1951,30,90,368,573,1798,2896,29,222,890,1677,2937,190,619,918,1102,2926,2021-06-09,5755,1,0.10847391133778,0.00853646086668041,0.00191138140747176,0.00112845347242441,0.00173761946133797,0.00107603182315547,0.00139009556907037,0.000962599631607286,0.00156385751520417,0.00102090225857223,0.00417028670721112,0.0016649489587164,0.0042553971808423,1.26908560562427e-05,0.00312771503040834,0.00144264268031109,0.00301162410035125,1.06829775630716e-05,0.00622148084705889,0.000571133403288375
JP,JPN,Japan,2021-06-10,100802287.501874,4749,9625.8,192,9495,5166,11525,9,9,10,13,5561,1623,506,4449,1167,4278,637,507,26,844437.796717652,5,19,2,2,18,645687.633650518,199,5473,70581.1951304005,271,70,0,0,0,7,1,6,1,0,6,1,8,1,0,8,3,3,0,2,3,2,3,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0,3,3,3,3,0,1,4,3,2,0,1,0,0,0,0,0,0,0,0,0,0,2579,1985,266,731,1194,3524,114,729,3483,1095,249,734,3021,1563,247,730,4242,213,372,734,3171,1357,301,732,4138,290,1133,118,1535,540,3368,124,1426,629,3382,614,1229,328,3390,262,1499,404,3396,1510,617,26,3408,911,1163,84,3403,459,1469,233,3400,1836,272,28,3425,50,54,338,481,1826,2812,47,143,486,179,47,182,638,404,201,304,47,171,373,417,7,1915,39,85,343,550,1733,2811,38,223,864,1586,2850,210,563,906,1040,2842,2021-06-10,5561,1,0.102119071644803,0.00843119364358667,0.00161841395432476,0.00105648839729248,0.00161841395432476,0.00105648839729248,0.00179823772702751,0.0011135362563357,0.00233770904513577,0.00126928354753632,0.00467541809027153,0.00179293371939202,0.00837716898737991,1.77924106685893e-05,0.00323682790864952,0.00149288873255937,0.00640548592350659,1.55737618844735e-05,0.00281944786613974,0.000391176288103813
JP,JPN,Japan,2021-06-11,100513934.526142,4827,8527.8,169,9330.3,5338,11523,16,12,11,9,5621,1598,527,4495,1156,4329,645,489,23,517520.014549625,2,20,0,2,18,361097.958538447,176,5535,71380.762844284,265,73,0,0,0,15,0,15,0,0,10,0,15,0,0,11,4,7,2,5,2,4,3,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,5,8,3,6,2,5,3,2,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2592,2108,236,685,1251,3565,121,684,3484,1223,226,688,3068,1641,225,687,4294,259,380,688,3197,1455,282,687,4251,284,1086,133,1628,508,3352,124,1516,613,3368,675,1254,317,3375,275,1566,403,3377,1566,617,52,3386,979,1177,86,3379,503,1501,231,3386,1915,264,35,3407,53,50,342,488,1824,2864,80,159,519,182,48,191,634,358,230,294,52,175,381,439,3,1876,43,70,330,511,1802,2865,42,214,816,1652,2897,197,571,864,1100,2889,2021-06-11,5621,1,0.104938271604938,0.00847623881095392,0.00284646859989326,0.00139275752264216,0.00213485144991994,0.00120659370752694,0.00195694716242661,0.00115532849867806,0.00160113858743996,0.0010452202111577,0.00409179861234656,0.00166881455209267,0.00514873899812395,1.39915062301284e-05,0.00320227717487991,0.00147697885172608,0.00359251640323095,1.16964164943423e-05,0.00246565030950904,0.000363820502762636
JP,JPN,Japan,2021-06-12,100024886.724407,5366,9808,260,10886,6526,12959,11,7,8,6,6232,1761,586,4943,1319,4779,670,610,20,363078.111127899,0,19,0,0,18,249707.217668169,263,6123,78963.7598727283,303,93,0,0,0,9,0,9,0,0,5,0,10,0,0,7,1,2,1,2,2,0,1,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,3,2,2,3,1,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,3079,2051,349,753,1337,4024,121,750,3719,1494,269,750,3437,1757,284,754,4723,303,448,758,3581,1540,358,753,4645,354,1233,142,1687,560,3843,129,1587,671,3845,670,1331,372,3859,281,1658,426,3867,1645,668,50,3869,1000,1267,94,3871,507,1590,263,3872,2007,301,30,3894,54,68,386,593,2084,3047,59,180,539,235,52,230,678,424,216,393,66,178,465,543,3,1971,44,89,368,667,2008,3056,53,254,972,1853,3100,233,629,1006,1277,3087,2021-06-12,6232,1,0.105986616024598,0.00811376302574856,0.00176508344030809,0.00104215752148042,0.00112323491655969,0.00083162133388024,0.00128369704749679,0.000888969190223049,0.000962772785622593,0.000769993585729908,0.00320924261874198,0.00140422805451888,0.00362987775360613,1.17855649209461e-05,0.00288831835686778,0.00133238213541033,0.00249645089182827,9.77941317864571e-06,0.0033306418086461,0.00040185900011524
JP,JPN,Japan,2021-06-13,101577778.271568,5262,9917.7,202,10178,5723,12420,14,5,11,7,6158,1701,552,4955,1405,4613,749,638,22,519966.249632044,4,16,2,2,16,356704.849309455,208,6058,78125.5033984955,305,99,0,0,0,13,1,12,0,1,3,1,12,0,1,4,2,2,1,2,2,1,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,3,3,2,2,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3309,1678,344,827,1253,3978,100,827,3578,1507,245,828,3400,1639,288,831,4595,330,402,831,3619,1380,330,829,4539,359,1260,133,1655,657,3713,118,1604,711,3725,688,1390,344,3736,272,1710,438,3738,1663,687,59,3749,1001,1294,108,3755,531,1594,276,3757,2029,322,30,3777,52,73,386,537,2009,3101,68,188,537,187,49,218,673,444,236,331,58,183,437,459,3,2087,54,81,384,623,1914,3102,45,221,909,1849,3134,215,616,988,1207,3132,2021-06-13,6158,1,0.100236063192301,0.00793171031905515,0.00227346541084768,0.0011895376310878,0.000811951932445599,0.000711405181251407,0.00178629425138032,0.0010546698071626,0.00113673270542384,0.000841609148431027,0.00357258850276064,0.00149019320941193,0.00511889764158766,1.38778615238872e-05,0.00259824618382592,0.00127146222408591,0.00351164255981072,1.15037650343761e-05,0.00266238284493416,0.000361333335197469
JP,JPN,Japan,2021-06-14,101141453.761271,4831,9507.91,316,9429.2,5278.5,11166,13,10,16,13,5667,1663,540,4522,1289,4256,696,571,26,576615.563461294,6,19,4,2,16,315462.54123338,321,5595,72154.5380512682,266,90,0,0,0,10,0,10,0,0,6,0,13,0,0,8,5,4,2,5,3,4,4,2,0,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,6,3,6,5,3,0,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,2728,1948,270,721,1256,3562,128,721,3456,1247,239,725,3152,1533,257,725,4343,220,376,728,3233,1419,289,726,4240,308,1119,148,1493,535,3491,125,1407,626,3509,642,1212,305,3508,262,1503,380,3522,1510,590,38,3529,952,1102,87,3526,445,1455,242,3525,1853,243,27,3544,43,52,374,515,1878,2805,60,171,498,169,45,219,652,398,228,263,46,177,380,400,2,1959,47,72,372,543,1830,2803,46,243,893,1645,2840,245,604,916,1069,2833,2021-06-14,5667,1,0.106677202686685,0.00850407415794109,0.00229398270689959,0.00124556917039459,0.00176460208223046,0.00109272621324844,0.00282336333156873,0.00138146827852714,0.00229398270689959,0.00124556917039459,0.00458796541379919,0.00175947457658379,0.0057010804375257,1.46730556005192e-05,0.00282336333156873,0.00138146827852714,0.00311902320464941,1.08671197390944e-05,0.00444878463184005,0.000485588910471822
JP,JPN,Japan,2021-06-15,101011616.581321,4988,9164.55,305,10110,5772,11962,12,3,9,6,5809,1619,519,4683,1330,4354,739,580,19,393002.021176098,4,12,1,3,12,212138.765553551,313,5713,73676.2959583369,260,93,0,0,0,9,1,8,1,0,1,1,11,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,1,2,2,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2727,2041,297,744,1324,3622,119,744,3595,1214,255,745,3181,1625,258,745,4411,248,403,747,3291,1456,316,746,4303,328,1178,138,1493,593,3585,133,1414,660,3602,663,1183,344,3619,272,1504,412,3621,1521,623,31,3634,971,1134,83,3621,471,1491,225,3622,1871,256,32,3650,47,65,378,528,1962,2829,57,192,515,174,36,205,704,408,220,273,55,179,359,423,4,2005,43,77,367,563,1932,2827,46,231,906,1762,2864,225,657,904,1161,2862,2021-06-15,5809,1,0.0997693194925029,0.00814401053976576,0.00206576002754347,0.00116758444229872,0.000516440006885867,0.000584245222035764,0.0015493200206576,0.00101141939590885,0.00103288001377173,0.000826034025295061,0.00327078671027716,0.00146829090495548,0.00389066163355288,1.21402510364325e-05,0.00206576002754347,0.00116758444229872,0.00210014226811989,8.92750841998452e-06,0.0042483134626773,0.000469643159777783
JP,JPN,Japan,2021-06-16,100744690.947556,4868,8741.6,227,9733,5699,12201,8,1,5,4,5767,1539,496,4617,1460,4182,801,636,20,365708.524368289,4,16,2,1,15,237028.320066148,231,5671,73134.653313448,277,100,0,0,0,6,2,4,1,0,0,1,7,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,0,2,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2717,2038,278,734,1345,3567,121,734,3601,1182,248,736,3138,1663,230,736,4404,226,401,736,3268,1452,313,734,4272,332,1163,147,1508,548,3564,136,1425,626,3580,647,1205,324,3591,271,1505,403,3588,1511,609,40,3607,916,1178,81,3592,448,1458,259,3602,1834,285,30,3618,42,54,352,546,1916,2857,60,185,509,167,58,197,663,398,212,292,68,149,396,427,6,1980,47,71,345,591,1852,2861,46,217,848,1763,2893,215,563,935,1171,2883,2021-06-16,5767,1,0.0970076276158811,0.00811250873543779,0.00138720305184671,0.000960598041091356,0.000173400381480839,0.000339829035533494,0.000867001907404196,0.000759617205500409,0.000693601525923357,0.00067948123795067,0.00346800762961679,0.00151725563916595,0.00363005257079663,1.17436682371093e-05,0.00260100572221259,0.00131455339799595,0.00235276239210993,9.46050987810591e-06,0.00315855739426229,0.000406671667467934
JP,JPN,Japan,2021-06-17,100851394.871521,4185,6571.9,312,7832,4837,10143,11,10,10,10,4945,1335,468,3913,1231,3601,601,600,13,324951.595370599,3,10,1,2,9,214440.649318604,318,4874,62856.3393140091,217,77,0,0,0,9,0,9,0,0,7,0,11,0,0,9,3,4,0,4,4,4,1,1,1,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,5,5,6,1,1,1,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,2261,1803,240,641,1098,3108,99,640,2994,1084,221,646,2666,1402,233,644,3721,219,362,643,2776,1259,267,643,3659,265,1021,133,1283,494,3035,114,1180,607,3044,567,1017,305,3056,231,1282,378,3054,1315,524,42,3064,852,960,66,3067,410,1244,222,3069,1616,224,24,3081,31,49,293,407,1674,2491,40,147,443,150,45,150,614,303,164,241,37,149,354,375,3,1730,32,61,315,459,1587,2491,30,180,740,1460,2535,175,472,791,983,2524,2021-06-17,4945,1,0.106824925816024,0.00914673426055147,0.00222446916076845,0.00131309020666998,0.00202224469160768,0.00125210925489867,0.00202224469160768,0.00125210925489867,0.00202224469160768,0.00125210925489867,0.00262891809908999,0.00142719020767919,0.00322208330171901,1.10604990389468e-05,0.00182002022244692,0.00118797548142529,0.00212630325630884,8.98995516995916e-06,0.00505915558351846,0.000554640011771158
JP,JPN,Japan,2021-06-18,99780056.8541496,3922,6495.6,153,7431,3151,9860,9,4,6,4,4564,1277,442,3735,1183,3293,577,587,17,361432.574651225,5,11,2,3,11,209903.490120684,159,4492,57929.9704962103,226,74,0,0,0,8,1,6,0,1,3,1,7,0,1,5,0,2,1,3,2,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,4,2,5,3,2,1,3,0,2,3,1,0,0,0,1,0,1,0,0,0,0,0,0,2177,1680,171,536,1072,2900,57,535,2881,1020,126,537,2522,1358,146,538,3617,189,220,538,2626,1243,158,537,3545,247,772,110,1225,469,2760,99,1190,509,2766,508,1012,268,2776,215,1224,348,2777,1262,480,41,2781,802,911,72,2779,383,1173,221,2787,1503,234,23,2804,37,40,235,430,1517,2305,45,139,414,166,34,147,522,320,183,244,32,139,306,383,5,1485,29,71,261,423,1473,2307,25,134,663,1418,2324,153,435,727,927,2322,2021-06-18,4564,1,0.105817572420397,0.00932841408181079,0.00197195442594216,0.00128704900377872,0.000876424189307625,0.000858503469039723,0.00131463628396144,0.00105121711484926,0.000876424189307625,0.000858503469039723,0.00372480280455741,0.00176732562793587,0.00362229273109694,1.17877248715813e-05,0.00241016652059597,0.0014225737975105,0.00210366176106217,8.98994196928952e-06,0.00274469326737188,0.000426036221095778
JP,JPN,Japan,2021-06-19,100720403.760643,3989,4842.8,135,7735,295,9298,8,6,13,10,4613,1274,474,3950,1201,3316,573,609,22,539421.182196944,1,21,0,1,18,377373.373803967,143,4553,58716.6419566441,212,78,0,0,0,7,0,7,0,0,4,0,8,0,0,5,3,3,1,4,3,1,1,2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,5,4,2,2,3,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2399,1609,15,590,1059,2958,6,590,2954,1055,14,590,2700,1309,14,590,3798,201,24,590,2861,1142,20,590,3721,277,615,124,1323,501,2665,118,1251,568,2676,584,1050,293,2686,260,1313,352,2688,1370,511,41,2691,871,985,70,2687,449,1273,198,2693,1668,212,27,2706,34,44,275,390,1451,2419,39,135,409,145,30,157,553,296,166,301,41,144,372,380,3,1442,34,65,285,410,1399,2420,25,126,632,1384,2446,147,418,690,919,2439,2021-06-19,4613,1,0.107142857142857,0.00911408620947165,0.00173422935183178,0.00120069504906115,0.00130067201387383,0.00104005819525772,0.00281812269672664,0.00152976070537051,0.00216778668978972,0.00134212633020466,0.00476913071753739,0.00198809849204253,0.00535562966446055,1.42537305802496e-05,0.0039020160416215,0.00179908598140783,0.00374674206728536,1.19316673673926e-05,0.00243542537915554,0.000398680880542326
