ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C12..99,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
NZ,NZL,New Zealand,3,2021-01-04,2020-12-26,385,0,0,0,0,41,385,2335094.398379869,377,1,1,383,1,32,352,1,4,380,0,64,321,0,76,309,0,53,332,1,24,360,0,8,377,1,12,372,1,4,380,0,11,374,1,56,328,1,3,381,1,45,339,384,0,1,0,353,0,14,18,381,0,1,3,321,0,13,51,309,0,20,56,332,0,11,42,361,0,11,13,377,0,2,6,373,0,7,5,381,0,2,2,374,0,1,10,329,0,13,43,382,0,1,2,340,0,22,23,0,0,21,364,364,16,5,0,3,145,237,240,1,5,139,380,0,5,0,380,0,5,0,385,0,0,9,5,1,370,385,0,0,0,0,0,0,1,164,123,75,22,0,0,110,240,35,0,2,197,168,18,0,2,169,177,37,0,3,181,174,27,0,3,59,212,111,0,384,1,0,0,384,0,0,1,384,0,1,0,384,1,0,0,384,1,0,0,384,1,0,0,315,2,0,68,315,2,0,68,315,2,1,67,315,2,0,68,315,2,5,63,315,2,2,66,315,2,2,66,378,0,0,7,378,0,0,7,378,0,1,6,378,0,0,7,378,0,1,6,0,0,127,258,0,5,304,76,0,2,265,118,0,2,297,86,0,2,165,218,0,2,45,338,0,1,304,80,81,0,138,65,47,54,0,1,2,22,114,246,0,0,384,1,0,8,56,321,0,0,3,7,18,29,322,6,0,0,28,55,165,137,0,1,15,46,113,210,385,385,258,0,11,116,81,0,20,284,120,0,11,254,88,0,15,282,220,0,10,155,340,0,23,22,0,1,1,6,13,38,326,0,0,1,8,20,63,293,0,4,34,79,160,108,0,0,13,18,52,302,0,0,22,55,119,189,308,3,49,25,308,8,11,58,308,6,23,48,0,3,253,129,256,0,92,37,293,4,8,3,5,4,1,1,66,40,0,11,16,21,55,3,14,46,17,1,8,41,14,11,12,75,0,7,150,223,0,5,0,0,0,0,385,0,0,0,0,5,9,201,115,55,5,4,41,106,148,59,22,5.105882352941176,5.758242930172536,1.95,1.234376040972246,13.270422535211267,5.563840947775745,3.476712328767123,1.4963802981489176
NZ,NZL,New Zealand,4,2021-01-04,2020-12-26,456,1,4896.1640944315,1,4896.1640944315,23,455,2418274.776354382,450,1,2,453,0,46,410,2,7,447,2,55,399,1,68,387,1,54,401,0,25,431,1,4,451,2,13,441,2,2,452,2,13,441,2,61,393,1,2,453,0,31,425,454,0,1,1,410,0,19,27,449,0,2,5,401,0,10,45,388,0,22,46,402,0,13,41,431,0,12,13,452,0,3,1,443,0,6,7,454,0,1,1,443,0,6,7,395,0,13,48,454,0,1,1,425,0,9,22,0,1,12,443,444,8,4,0,4,150,302,306,1,5,144,451,0,5,0,451,0,5,0,456,0,0,10,7,7,432,456,0,0,0,0,0,0,1,213,133,74,35,0,2,112,301,41,0,2,228,195,31,0,2,206,199,49,0,2,223,190,41,0,4,73,253,126,0,449,2,2,3,449,3,2,2,449,2,1,4,449,2,2,3,449,3,1,3,449,2,1,4,380,7,0,69,380,8,0,68,380,7,1,68,380,7,0,69,380,6,9,61,380,7,2,67,380,7,3,66,446,0,0,10,446,0,0,10,446,0,0,10,446,0,0,10,446,0,1,9,0,1,139,316,0,1,350,105,0,2,282,172,0,0,327,129,0,0,162,294,0,1,42,413,0,1,319,136,137,0,139,62,52,66,0,3,2,20,136,295,0,4,451,1,0,4,77,375,0,0,8,10,17,29,377,15,0,0,53,80,183,140,0,4,25,58,130,239,456,456,317,2,13,124,106,3,22,325,174,3,17,262,129,3,17,307,294,3,11,148,414,1,20,21,0,1,2,6,12,38,397,0,0,1,7,24,58,366,0,1,44,98,165,148,0,0,5,19,63,369,0,0,17,62,126,251,377,3,56,20,377,11,11,57,377,10,25,44,0,2,297,157,299,0,102,55,354,4,10,1,4,4,2,1,76,57,1,18,19,26,64,4,17,61,19,0,9,38,32,8,16,67,0,3,151,299,0,3,0,0,0,0,0,456,0,0,0,4,11,222,127,92,4,5,53,98,173,87,36,5.771676300578035,7.860421616404093,1.8333333333333333,1.3371158468430429,13.14930875576037,5.583827851059664,3.238532110091743,1.4895750073141156
NZ,NZL,New Zealand,5,2021-01-04,2020-12-26,502,0,0,0,0,19,502,2517549.7082254207,487,1,0,501,1,68,433,1,8,493,1,67,434,1,62,439,1,62,439,1,19,482,1,10,491,1,9,492,1,8,493,2,10,490,1,46,455,1,3,498,1,30,471,502,0,0,0,434,0,22,46,494,0,2,6,435,0,15,52,440,0,18,44,440,1,17,44,483,1,11,7,492,0,5,5,493,0,3,6,494,0,3,5,492,0,5,5,456,0,7,39,499,0,1,2,472,1,6,23,0,0,12,490,490,9,3,0,5,128,369,374,3,7,118,495,0,7,0,495,0,7,0,502,0,0,15,5,4,478,502,0,0,0,0,0,0,1,221,152,87,41,0,9,154,297,42,0,10,243,219,30,0,15,210,227,50,0,14,235,208,45,0,20,79,259,144,0,498,1,1,2,498,2,0,2,498,2,1,1,498,2,1,1,498,2,0,2,498,2,0,2,420,8,1,73,420,8,0,74,420,9,1,72,420,9,1,72,420,8,9,65,420,9,1,72,420,7,5,70,490,0,0,12,490,0,0,12,490,0,0,12,490,0,0,12,490,0,1,11,0,4,134,364,0,5,362,135,0,6,305,191,0,2,356,144,0,5,161,336,0,6,50,446,0,0,355,147,147,0,152,78,49,76,0,2,3,31,158,308,0,2,500,0,0,4,86,412,0,0,9,6,20,33,414,20,0,0,60,97,191,154,0,4,25,79,142,252,502,502,368,1,19,114,140,2,25,335,197,2,17,286,146,2,32,322,341,1,18,142,452,0,22,28,0,3,4,3,22,38,432,0,1,0,2,26,48,425,0,2,57,119,163,161,0,1,4,14,61,422,0,0,18,54,124,306,430,6,55,11,430,15,13,44,430,9,27,36,0,1,290,211,291,1,122,88,380,4,16,5,7,2,2,3,83,90,3,24,28,15,60,6,12,73,24,0,16,26,24,9,17,75,0,7,186,307,0,2,0,0,0,0,0,0,502,0,0,9,20,229,131,113,9,11,68,128,169,97,20,6.752873563218391,8.180186680183384,1.6363636363636365,1.2060453783110545,12.234243697478991,5.330376075945564,2.628691983122363,1.411707158564537
NZ,NZL,New Zealand,6,2021-01-04,2020-12-26,371,0,0,0,0,15,369,2097807.0089283613,360,4,3,364,4,35,332,5,8,358,4,40,327,5,44,322,3,53,315,5,10,356,4,4,363,2,3,366,1,0,370,5,11,355,5,35,331,4,2,365,4,13,354,368,0,1,2,336,2,11,22,363,1,3,4,331,1,11,28,327,1,8,35,318,1,16,36,361,1,7,2,367,1,2,1,368,0,2,1,371,0,0,0,360,0,6,5,336,0,12,23,369,0,2,0,358,1,9,3,0,2,9,360,362,8,1,0,8,77,286,294,4,7,66,364,0,7,0,364,0,7,0,371,0,0,19,9,1,342,371,0,0,0,0,0,0,1,201,103,49,17,0,11,125,201,34,0,10,201,132,28,0,12,173,156,30,0,9,195,141,26,0,19,61,187,104,0,370,0,0,1,370,0,0,1,370,0,0,1,370,0,0,1,370,0,0,1,370,0,0,1,316,1,0,54,316,0,0,55,316,0,3,52,316,0,1,54,316,0,4,51,316,0,3,52,316,0,5,50,364,0,0,7,364,0,0,7,364,0,0,7,364,0,0,7,364,0,0,7,0,5,74,292,0,0,262,109,0,4,208,159,0,2,242,127,0,6,126,239,0,4,38,329,0,1,256,114,115,0,106,60,53,37,0,2,1,12,140,216,0,2,369,0,0,7,44,320,0,0,11,7,18,23,295,17,0,0,57,79,140,95,0,12,20,64,90,185,371,371,297,1,6,67,109,4,23,235,163,4,17,187,129,5,17,220,245,2,8,116,333,1,16,21,0,3,2,1,5,19,341,0,1,1,2,12,36,319,0,6,29,82,123,131,0,2,2,9,28,330,0,0,7,29,77,258,335,5,19,12,335,8,6,22,335,5,15,16,0,2,104,265,106,1,75,189,296,3,7,1,10,5,1,2,46,192,0,13,6,7,25,2,6,16,8,0,8,14,9,7,13,45,0,9,152,208,0,2,0,0,0,0,0,0,0,371,0,9,15,153,98,96,9,9,84,84,123,46,16,7.416,8.825534800573223,1.75,0.8864052604279183,12.64102564102564,4.863499395869848,2.1878612716763004,1.2286306945527687
NZ,NZL,New Zealand,7,2021-01-04,2020-12-26,131,0,0,0,0,7,131,647530.281649208,127,1,1,129,1,14,116,1,7,123,0,19,112,0,19,112,0,21,110,1,7,123,1,4,126,1,2,128,1,2,128,1,2,128,1,8,122,1,5,125,1,3,127,130,1,0,0,117,0,5,9,124,0,2,5,112,3,4,12,112,3,5,11,110,3,4,14,124,0,3,4,127,0,2,2,129,1,0,1,129,1,0,1,129,1,1,0,123,1,2,5,126,2,0,3,128,1,0,2,0,0,7,124,124,4,3,0,4,25,102,106,0,1,24,130,0,1,0,130,0,0,1,131,0,0,5,1,0,125,131,0,0,0,0,0,0,0,63,34,27,7,0,13,43,62,13,0,4,73,41,13,0,10,54,52,15,0,6,63,48,14,0,15,23,62,31,0,131,0,0,0,131,0,0,0,131,0,0,0,131,0,0,0,131,0,0,0,131,0,0,0,111,2,0,18,111,2,0,18,111,2,0,18,111,2,0,18,111,1,2,17,111,2,0,18,111,2,0,18,129,0,0,2,129,0,0,2,129,0,0,2,129,0,0,2,129,0,0,2,0,0,15,116,0,1,81,49,0,0,57,74,0,0,81,50,0,1,31,99,0,3,12,116,0,0,84,47,47,0,45,24,5,10,0,4,1,8,47,71,0,4,127,0,0,4,21,106,0,0,1,4,7,5,103,11,0,0,26,30,51,24,0,1,7,23,36,64,131,131,116,1,2,12,50,0,13,68,74,1,7,49,50,1,18,62,100,0,7,24,119,0,4,8,0,3,1,0,1,11,115,0,0,0,1,6,16,108,0,5,5,27,46,48,0,1,0,0,8,122,0,0,0,4,28,99,127,1,2,1,127,2,1,1,127,1,2,1,0,0,9,122,9,0,13,109,118,0,1,1,1,1,0,0,9,109,0,2,1,1,3,0,1,1,1,0,2,0,1,2,3,4,0,5,39,87,0,0,0,0,0,0,0,0,0,0,131,2,7,60,33,29,2,3,30,42,35,13,6,7.7368421052631575,7.783156486497902,1,0,11.620689655172415,4.533268659326423,1.8571428571428572,1.0679119043025458
NZ,NZL,New Zealand,-99,2021-01-05,2020-12-27,576,5,97583.09189658062,3,16054.66564295336,35,480,3701580.1073193313,0,6,11,559,6,75,495,7,23,546,9,108,459,10,104,462,5,107,464,7,33,536,9,11,556,9,15,552,10,15,551,11,23,542,11,87,478,10,12,554,9,62,505,565,3,5,3,501,5,19,51,553,4,6,13,468,3,28,77,472,8,30,66,469,5,23,79,543,4,14,15,565,1,3,7,561,3,5,7,561,4,6,5,553,1,9,13,489,5,20,62,564,1,5,6,514,3,19,40,94,2,23,457,561,13,2,115,11,132,318,446,6,14,110,562,1,11,2,562,0,14,0,576,0,0,153,8,10,405,576,0,0,0,0,0,158,5,167,145,64,37,220,8,120,178,50,220,14,181,120,41,220,12,163,137,44,220,13,173,129,41,220,20,64,156,116,0,569,1,2,4,569,3,0,4,569,4,0,3,569,3,1,3,569,2,3,2,569,3,0,4,508,8,1,59,508,6,3,59,508,7,2,59,508,8,2,58,508,7,8,53,508,9,2,57,508,7,6,55,566,1,0,9,566,0,2,8,566,1,0,9,566,1,0,9,566,1,1,8,266,5,100,205,266,5,240,65,266,3,210,97,266,6,214,90,266,6,132,172,266,6,49,255,308,2,176,90,400,0,82,41,31,22,328,3,2,23,85,135,328,3,245,0,367,4,24,181,367,1,11,5,13,17,149,13,367,2,40,40,71,56,386,5,14,33,61,77,576,576,483,5,15,73,351,7,31,187,380,8,30,158,377,8,23,168,457,6,15,98,529,5,18,24,415,0,2,3,11,11,134,415,1,0,4,9,22,125,442,2,19,26,41,46,442,0,6,9,25,94,442,0,12,20,24,78,553,1,12,10,553,5,3,15,553,4,6,13,465,4,29,78,498,1,57,20,566,0,0,1,1,1,0,0,7,549,1,2,2,2,3,0,0,5,1,0,0,1,1,1,1,7,576,0,0,0,0,0,576,0,0,0,0,0,0,0,0,576,0,0,0,0,576,0,0,0,0,0,0,4.9222222222222225,7.149993597337099,1.8571428571428572,1.292412345317728,0,0,0,0
NZ,NZL,New Zealand,1,2021-01-05,2020-12-27,178,0,0,0,0,17,178,1339964.0329416208,176,0,1,177,0,15,163,0,8,170,0,42,136,0,46,132,0,32,146,0,18,160,0,9,169,0,10,168,0,0,178,0,12,166,0,42,136,0,4,174,0,32,146,177,0,0,1,163,0,3,12,170,0,0,8,136,2,2,38,132,2,7,37,146,1,7,24,160,0,7,11,169,0,3,6,168,0,3,7,178,0,0,0,166,0,4,8,136,0,6,36,174,0,0,4,146,0,9,23,0,0,11,167,167,10,1,0,2,64,112,114,1,4,59,174,0,4,0,174,1,3,0,177,1,0,7,1,0,170,178,0,0,0,0,0,0,1,70,52,46,9,0,0,77,87,14,0,2,97,66,13,0,0,90,65,23,0,0,96,61,21,0,0,36,95,47,0,178,0,0,0,178,0,0,0,178,0,0,0,178,0,0,0,178,0,0,0,178,0,0,0,144,0,0,34,144,0,0,34,144,0,1,33,144,0,0,34,144,0,3,31,144,0,1,33,144,0,2,32,173,0,0,5,173,0,0,5,173,0,0,5,173,0,0,5,173,0,1,4,0,0,80,98,0,0,137,41,0,0,127,51,0,0,144,34,0,0,94,84,0,1,40,137,0,0,140,38,38,0,56,29,22,33,0,0,2,16,80,80,0,0,178,0,0,3,13,162,0,0,2,4,11,19,130,12,0,0,12,27,71,68,0,0,8,28,55,87,178,178,98,1,4,75,41,1,3,133,51,2,1,124,34,3,5,136,84,2,4,88,138,1,11,28,0,0,0,4,18,25,131,0,0,0,11,26,38,103,0,3,12,27,56,80,0,0,5,11,30,132,0,0,14,30,40,94,134,0,25,19,134,3,0,41,134,3,8,33,0,0,97,81,97,0,44,37,134,0,4,1,6,5,1,0,27,37,0,9,18,3,12,1,2,8,7,0,3,7,6,2,3,60,0,5,65,105,3,0,0,0,178,0,0,0,0,0,0,2,4,79,54,39,2,0,9,36,77,39,15,4.44,5.297836417545441,1.5454545454545454,0.9341987329938274,12.078313253012047,5.30321910684607,3.747058823529412,1.3976386032012607
NZ,NZL,New Zealand,2,2021-01-05,2020-12-27,230,1,16562.7714082933,0,0,22,230,1765922.0271845195,227,0,2,228,0,28,202,0,6,224,0,45,185,0,55,175,0,44,186,0,20,210,0,3,227,0,9,221,0,2,228,0,10,220,0,44,186,0,2,228,0,32,198,228,0,0,2,202,0,16,12,224,0,3,3,185,0,12,33,175,0,15,40,186,0,9,35,210,0,10,10,227,0,2,1,221,0,2,7,228,0,1,1,220,0,4,6,186,0,9,35,228,0,1,1,198,0,9,23,0,0,8,222,222,5,3,0,0,78,152,152,0,8,70,222,0,7,1,222,1,7,0,229,0,1,8,1,3,218,230,0,0,0,0,0,0,0,93,80,40,17,0,2,69,142,17,0,0,108,104,18,0,0,91,110,29,0,0,100,101,29,0,0,28,135,67,0,227,0,2,1,227,0,0,3,227,0,0,3,227,0,2,1,227,0,0,3,227,0,0,3,191,2,0,37,191,2,1,36,191,2,1,36,191,2,0,37,191,2,3,34,191,2,0,37,191,2,1,36,227,0,0,3,227,0,0,3,227,0,0,3,227,0,1,2,227,0,0,3,0,0,89,141,0,0,186,44,0,0,157,73,0,0,181,49,0,0,106,124,0,0,40,190,0,1,176,53,54,0,70,47,23,36,0,0,3,19,75,133,0,0,229,1,0,1,27,202,0,1,3,7,13,15,184,7,0,0,21,38,94,77,0,0,13,42,64,111,230,230,141,1,6,82,44,1,13,172,73,1,7,149,49,1,10,170,124,1,5,100,190,1,15,24,0,0,2,1,23,32,172,0,0,2,10,27,38,153,0,0,22,53,73,82,0,0,5,19,40,166,0,0,20,34,64,112,176,1,38,15,176,2,4,48,176,2,14,38,0,1,147,82,148,0,56,26,174,0,3,2,3,2,1,3,42,27,0,11,14,20,24,2,12,17,14,0,6,25,12,5,4,37,0,1,91,133,0,5,0,0,0,230,0,0,0,0,0,1,3,125,69,32,1,0,40,63,73,40,13,5.4523809523809526,7.35565865750405,3,2.0816659994661326,12.095238095238095,6.196964544054153,3.1402714932126696,1.4532902852593228
NZ,NZL,New Zealand,3,2021-01-05,2020-12-27,321,0,0,0,0,38,321,1962420.9092408295,313,1,1,319,1,27,293,1,4,316,0,48,273,0,59,262,0,42,279,1,17,303,0,6,315,1,8,312,1,2,318,0,9,312,1,45,275,1,3,317,1,36,284,320,0,1,0,294,0,11,16,317,0,1,3,273,0,9,39,262,0,15,44,279,0,8,34,304,0,8,9,315,0,2,4,313,0,5,3,319,0,1,1,312,0,1,8,276,0,7,38,318,0,1,2,285,0,19,17,0,0,18,303,303,13,5,0,2,121,198,200,1,5,115,316,0,5,0,316,0,5,0,321,0,0,8,3,1,309,321,0,0,0,0,0,0,0,138,100,64,19,0,0,91,200,30,0,1,166,137,17,0,2,141,145,33,0,2,152,143,24,0,3,48,179,91,0,320,1,0,0,320,0,0,1,320,0,1,0,320,1,0,0,320,1,0,0,320,1,0,0,251,2,0,68,251,2,0,68,251,2,1,67,251,2,0,68,251,2,5,63,251,2,2,66,251,2,2,66,314,0,0,7,314,0,0,7,314,0,1,6,314,0,0,7,314,0,1,6,0,0,106,215,0,4,262,55,0,2,221,98,0,2,247,72,0,2,140,179,0,2,40,279,0,1,251,69,70,0,115,57,32,47,0,1,1,18,93,208,0,0,321,0,0,6,44,271,0,0,2,6,18,25,264,6,0,0,23,49,143,106,0,0,13,41,100,167,321,321,215,0,9,97,59,0,19,243,100,0,9,212,74,0,12,235,181,0,8,132,281,0,19,21,0,1,1,4,11,33,271,0,0,1,5,16,51,248,0,2,29,65,138,87,0,0,12,14,44,251,0,0,20,44,97,160,257,2,40,22,257,7,10,47,257,6,19,39,0,3,206,112,209,0,79,33,242,4,6,3,4,3,1,1,57,36,0,8,12,15,41,3,11,39,14,1,8,35,12,7,11,68,0,3,127,187,0,4,0,0,0,0,321,0,0,0,0,5,8,167,96,45,5,3,31,94,122,49,17,5.169117647058823,6.228138235648993,2.1176470588235294,1.2689736473414484,13.284745762711864,5.618416436280786,3.4422442244224416,1.4858485589577863
NZ,NZL,New Zealand,4,2021-01-05,2020-12-27,388,1,4896.1640944315,1,4896.1640944315,20,387,2007711.8649379387,382,1,2,385,0,38,350,2,7,379,2,44,342,1,55,332,1,46,341,0,19,369,1,4,383,2,12,374,2,1,385,2,11,375,2,48,338,1,2,385,0,27,361,386,0,1,1,350,0,17,21,381,0,2,5,344,0,8,36,333,0,17,38,342,0,11,35,369,0,9,10,384,0,3,1,376,0,5,7,387,0,0,1,377,0,5,6,340,0,10,38,386,0,1,1,361,0,7,20,0,1,10,377,378,6,4,0,2,127,259,261,1,4,122,384,0,4,0,384,0,4,0,388,0,0,7,7,5,369,388,0,0,0,0,0,0,1,182,110,62,33,0,2,98,253,35,0,2,187,172,27,0,2,169,176,41,0,2,188,164,34,0,4,65,218,101,0,383,2,1,2,383,2,1,2,383,1,1,3,383,1,2,2,383,2,1,2,383,1,1,3,312,7,0,69,312,8,0,68,312,7,1,68,312,7,0,69,312,6,9,61,312,7,2,67,312,7,3,66,378,0,0,10,378,0,0,10,378,0,0,10,378,0,0,10,378,0,1,9,0,1,121,266,0,0,307,81,0,2,251,135,0,0,276,112,0,0,145,243,0,1,38,349,0,1,271,116,117,0,118,54,41,58,0,2,1,19,113,253,0,3,384,1,0,3,63,322,0,0,6,9,16,25,321,11,0,0,49,68,156,115,0,4,22,46,105,211,388,388,267,2,13,106,81,3,21,283,137,3,16,232,112,3,16,257,243,3,11,131,350,1,19,18,0,1,2,4,12,30,339,0,0,0,6,20,47,315,0,1,37,81,141,128,0,0,4,19,52,313,0,0,13,52,111,212,323,3,47,15,323,11,9,45,323,10,19,36,0,1,243,144,244,0,95,49,293,4,8,1,4,3,2,1,72,50,1,16,12,24,56,3,14,53,14,0,8,32,28,7,15,55,0,2,132,252,0,2,0,0,0,0,0,388,0,0,0,4,9,190,110,75,4,4,44,84,147,75,30,5.8141891891891895,8.111107779221086,1.9,1.449137674618944,13.015675675675677,5.683415964180341,3.225806451612903,1.4821782779454202
NZ,NZL,New Zealand,5,2021-01-05,2020-12-27,431,0,0,0,0,17,431,2116933.105826653,418,0,0,431,0,64,367,0,8,423,0,59,372,0,55,376,0,56,375,1,18,412,0,8,423,0,9,422,0,6,425,1,8,422,0,38,393,0,3,428,0,29,402,431,0,0,0,367,0,20,44,423,0,2,6,372,0,12,47,376,0,15,40,375,1,15,40,413,1,10,7,423,0,4,4,422,0,3,6,425,0,3,3,423,0,5,3,393,0,6,32,428,0,1,2,402,1,6,22,0,0,10,421,421,8,2,0,4,110,317,321,3,6,101,425,0,6,0,425,0,6,0,431,0,0,13,4,4,410,431,0,0,0,0,0,0,1,189,128,78,35,0,6,133,258,34,0,7,207,192,25,0,12,176,201,42,0,10,199,185,37,0,16,65,226,124,0,427,1,1,2,427,2,0,2,427,2,1,1,427,2,1,1,427,2,0,2,427,2,0,2,349,8,1,73,349,8,0,74,349,9,1,72,349,9,1,72,349,8,9,65,349,9,1,72,349,7,5,70,419,0,0,12,419,0,0,12,419,0,0,12,419,0,0,12,419,0,1,11,0,4,116,311,0,5,317,109,0,4,267,160,0,2,307,122,0,5,141,285,0,6,43,382,0,0,307,124,124,0,133,64,41,69,0,1,2,24,142,262,0,2,429,0,0,3,73,355,0,0,8,6,16,26,360,15,0,0,55,84,161,131,0,2,19,71,122,217,431,431,315,1,15,100,114,2,22,293,164,2,16,249,124,2,29,276,290,1,14,126,388,0,20,23,0,3,3,3,19,35,368,0,0,0,1,22,42,366,0,2,49,104,138,138,0,1,3,9,55,363,0,0,14,49,114,254,368,6,48,9,368,13,11,39,368,9,22,32,0,1,241,189,242,1,113,75,318,4,14,4,7,1,1,2,80,77,3,22,24,14,49,4,11,62,22,0,14,23,20,9,15,62,0,6,158,265,0,2,0,0,0,0,0,0,431,0,0,7,17,200,108,99,7,9,60,108,150,79,18,6.6644736842105265,7.727943686935221,1.7000000000000002,1.2516655570345725,12.203658536585365,5.317601098983435,2.571078431372549,1.3807546324429865
