ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
HR,HRV,Croatia,2,2020-12-28,2020-12-26,100,1,7325.289167263059,0,0,62,100,578744.1268083946,96,0,3,97,0,19,81,0,4,96,0,22,78,1,18,81,0,8,92,1,6,93,1,2,97,1,5,94,0,2,98,0,2,98,2,13,85,1,0,99,1,14,85,97,0,1,2,81,0,5,14,96,0,2,2,78,0,9,13,82,0,4,14,92,0,3,5,94,0,1,5,98,0,2,0,95,0,4,1,98,0,2,0,98,0,1,1,87,0,4,9,100,0,0,0,86,0,6,8,0,0,23,77,77,0,7,16,0,0,35,65,65,0,10,25,90,2,8,0,90,2,8,0,98,0,2,0,10,0,11,79,100,0,0,0,0,0,0,17,25,31,27,0,2,20,58,20,0,3,27,53,17,0,2,16,57,25,0,2,10,46,42,0,2,3,36,59,89,1,3,7,89,2,2,7,89,2,3,6,89,2,3,6,89,1,2,8,89,1,2,8,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,4,96,0,0,40,60,0,0,9,91,0,1,63,36,0,0,7,93,0,0,3,97,0,0,56,44,44,40,11,4,1,0,0,1,5,39,55,0,0,99,1,0,0,13,87,0,1,21,43,12,16,2,5,0,1,20,33,35,11,0,1,11,49,28,11,0,1,4,95,0,0,2,2,96,0,96,0,1,3,60,0,39,1,91,0,9,0,37,0,18,45,93,0,3,4,97,0,3,0,0,1,1,0,13,29,56,0,1,1,2,11,23,62,0,3,18,45,24,10,0,1,0,5,25,69,0,1,8,26,30,35,66,1,27,6,66,5,2,27,66,4,3,27,0,2,57,41,59,0,28,13,72,0,9,0,3,5,1,1,9,15,0,2,7,3,12,1,2,4,6,0,6,10,3,13,2,14,0,2,28,70,0,0,0,0,0,100,0,0,0,0,0,4,1,60,11,24,4,1,31,28,26,8,2,2.5208333333333335,2.1927305753070816,2.772727272727273,2.562212923418947,13.574468085106384,4.466095361559176,2.5053763440860215,1.3563350226924544
HR,HRV,Croatia,3,2020-12-28,2020-12-26,100,2,9399.439924022641,1,4406.4316954565,91,100,489585.298392642,95,0,4,96,0,17,83,0,3,97,0,24,76,0,28,72,0,11,89,0,8,92,0,5,95,0,5,95,0,4,96,0,3,97,0,17,83,0,5,95,0,12,88,96,0,3,1,83,2,6,9,97,0,0,3,76,1,8,15,72,1,10,17,89,1,4,6,92,1,5,2,95,0,1,4,95,1,2,2,96,0,3,1,97,0,1,2,83,0,5,12,95,1,2,2,88,1,5,6,0,0,30,70,70,0,6,24,0,0,40,60,60,0,12,28,88,7,5,0,88,3,9,0,97,0,3,0,12,1,4,83,100,0,0,0,0,0,0,26,36,21,17,0,2,22,67,9,0,3,29,57,11,0,2,20,59,19,0,2,14,55,29,0,2,6,36,56,96,1,0,3,96,1,0,3,96,1,0,3,96,1,0,3,96,1,0,3,96,0,2,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,9,91,0,0,43,57,0,0,13,87,0,0,52,48,0,0,3,97,0,0,2,98,0,0,35,65,65,26,6,3,0,0,0,1,7,33,59,0,0,100,0,0,0,15,85,0,0,29,43,9,10,1,8,0,0,30,25,38,7,0,0,25,47,19,9,0,1,15,83,1,0,1,7,92,0,91,1,5,3,57,0,43,0,87,0,12,1,48,0,27,25,97,0,2,1,98,0,2,0,0,0,1,3,13,22,61,0,0,1,4,12,21,62,0,0,24,47,19,10,0,0,2,9,22,67,0,0,7,23,33,37,70,0,23,7,70,8,4,18,70,8,4,18,0,0,67,33,67,0,23,10,77,2,10,1,1,0,3,0,6,10,0,3,8,4,15,3,6,6,7,0,4,5,5,9,1,14,0,1,38,59,0,2,0,0,0,0,100,0,0,0,0,2,3,60,21,14,2,3,24,35,24,8,4,4.450980392156863,4.253533709706301,3.44,2.615339366124404,13.787878787878787,3.9493547064555488,2.4105263157894736,1.3644010208060926
HR,HRV,Croatia,4,2020-12-28,2020-12-26,100,1,7507.3608150315,1,7507.3608150315,74,100,559993.5377964462,97,1,2,97,0,13,87,0,6,94,0,18,82,0,20,80,1,9,90,0,5,95,0,3,97,0,2,98,0,3,97,0,6,94,0,16,84,0,2,98,0,8,92,98,0,2,0,87,0,7,6,94,0,3,3,82,0,6,12,80,0,11,9,91,0,4,5,95,0,3,2,97,0,2,1,98,0,1,1,97,0,3,0,94,0,4,2,84,0,4,12,98,0,1,1,92,0,4,4,0,0,29,71,71,0,10,19,0,2,32,66,68,0,9,23,91,5,4,0,91,0,9,0,100,0,0,0,11,3,7,79,100,0,0,0,0,0,1,29,34,22,14,0,0,26,65,9,0,2,35,49,14,0,2,31,44,23,0,2,15,48,35,0,1,6,37,56,93,2,1,4,93,2,0,5,93,0,3,4,93,2,0,5,93,2,0,5,93,2,1,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,10,90,0,0,52,48,0,0,10,90,0,0,48,52,0,0,10,90,0,0,5,95,0,0,43,57,57,30,13,0,0,0,0,1,4,26,69,0,0,99,1,0,0,12,88,0,0,25,39,16,10,3,7,0,1,34,18,37,10,0,2,19,53,16,10,0,0,22,77,1,0,0,7,91,2,90,0,6,4,48,0,48,4,90,0,8,2,52,0,23,25,90,0,9,1,95,0,4,1,0,0,1,2,8,34,55,0,0,1,3,10,30,56,0,0,23,51,20,6,0,0,4,7,20,69,0,0,7,30,26,37,63,1,29,7,63,10,5,22,63,7,7,23,0,2,62,36,64,0,24,12,76,1,6,0,1,3,0,1,12,14,0,4,7,3,7,1,12,8,9,0,2,3,5,10,2,13,0,1,42,56,0,1,0,0,0,0,0,100,0,0,0,2,1,64,17,16,2,1,19,37,31,7,3,4.642857142857143,4.710245338602416,2.76,2.4711670657134186,13.717171717171716,3.6673974647002576,2.231578947368421,1.2415898488404136
HR,HRV,Croatia,5,2020-12-28,2020-12-26,100,1,3107.8282787429803,0,0,42,99,474761.34703521477,94,3,1,96,3,4,93,3,1,96,1,10,89,2,22,76,3,4,93,2,5,93,4,5,91,3,3,94,3,5,92,3,5,92,3,8,89,3,1,96,0,10,90,99,0,1,0,96,0,2,2,99,0,1,0,90,2,5,3,78,1,7,14,96,2,0,2,95,1,1,3,95,0,4,1,97,0,0,3,95,1,4,0,95,1,2,2,92,1,4,3,99,0,1,0,90,0,5,5,0,1,17,82,83,0,4,13,0,1,30,69,70,0,7,23,93,2,5,0,93,1,6,0,99,0,1,0,8,1,3,88,100,0,0,0,0,0,0,42,31,18,9,0,6,27,56,11,0,5,42,42,11,0,6,27,54,13,0,8,8,60,24,0,8,5,36,51,97,1,2,0,97,2,0,1,97,2,0,1,97,2,0,1,97,1,1,1,97,2,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,10,90,0,1,36,63,0,1,9,90,0,1,41,58,0,1,3,96,0,1,3,96,0,0,27,73,73,20,7,0,0,0,0,0,8,33,59,0,0,100,0,0,1,22,77,0,0,33,39,13,11,2,2,0,0,44,27,21,8,0,2,25,51,9,13,0,0,30,70,0,0,0,28,72,0,90,0,9,1,64,0,36,0,91,0,6,3,59,0,19,22,97,0,2,1,97,0,3,0,0,1,1,1,7,30,60,0,1,0,5,6,33,55,0,0,31,39,20,10,0,0,4,8,30,58,0,0,12,27,22,39,61,6,28,5,61,18,8,13,61,16,14,9,0,1,47,52,48,2,30,20,70,3,7,0,2,4,2,1,11,23,0,2,7,6,4,1,1,12,6,1,4,2,3,5,2,21,0,0,45,54,0,1,0,0,0,0,0,0,100,0,0,6,2,60,18,14,6,2,26,35,21,6,4,5.076923076923077,5.421131244271009,3.7777777777777777,3.632415786283895,13.659574468085106,3.5485971527435165,1.4945054945054945,1.1582901802381567
HR,HRV,Croatia,6,2020-12-28,2020-12-24,100,0,0,0,0,52,100,1330067.3979209946,89,0,0,100,0,10,90,1,1,98,0,13,87,0,13,87,0,5,95,0,3,97,0,1,99,0,1,99,0,4,96,0,2,98,0,4,96,0,1,99,0,7,93,100,0,0,0,90,1,4,5,99,0,1,0,87,0,5,8,87,0,4,9,95,0,2,3,97,0,1,2,99,0,1,0,99,0,1,0,96,0,4,0,98,0,1,1,96,0,1,3,99,0,1,0,93,0,4,3,0,0,18,82,82,0,1,17,0,2,22,76,78,2,7,13,93,4,3,0,93,3,4,0,97,1,2,0,11,2,9,78,100,0,0,0,0,0,0,51,26,17,6,0,10,30,49,11,0,6,38,44,12,0,13,39,36,12,0,15,21,39,25,0,18,7,27,48,91,6,0,3,91,5,1,3,91,2,6,1,91,5,1,3,91,5,1,3,91,4,1,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,4,4,92,0,2,54,44,0,1,13,86,0,1,41,58,0,3,6,91,0,2,11,87,0,0,33,67,67,23,9,1,0,0,1,0,6,29,64,0,2,98,0,0,3,9,88,0,0,32,42,9,10,2,5,0,0,50,28,17,5,0,3,41,45,8,3,0,0,51,49,0,0,2,38,59,1,96,0,3,1,46,2,51,1,87,0,11,2,59,2,28,11,94,0,4,2,89,0,10,1,0,2,0,2,9,31,56,0,4,0,4,4,32,56,0,0,34,49,10,7,0,1,0,8,26,65,0,0,4,21,32,43,75,6,13,6,75,14,4,7,75,10,9,6,0,3,14,83,17,1,16,66,84,0,1,0,0,1,1,0,13,70,0,2,0,0,7,0,1,1,0,0,2,3,1,4,1,8,0,4,45,51,0,0,0,0,0,0,0,0,0,100,0,7,3,55,14,21,7,3,35,33,14,6,2,6.214285714285714,6.226330843056427,4.090909090909091,3.080731908314823,13.610526315789473,3.585712596741095,1.375,0.8347688784686275
HR,HRV,Croatia,-99,2020-12-30,2020-12-27,100,4,45229.10662411963,1,2430.2411626509,45,76,755897.6882515029,0,1,5,94,4,17,79,3,4,93,3,25,72,3,29,68,2,13,85,2,7,91,3,2,95,3,5,92,3,7,90,3,9,88,3,17,80,3,0,97,3,16,81,95,0,3,2,83,1,9,7,96,0,1,3,75,0,9,16,71,1,8,20,87,0,3,10,93,0,3,4,98,0,1,1,95,0,0,5,93,0,4,3,91,0,5,4,83,0,6,11,100,0,0,0,84,1,6,9,23,1,22,54,80,0,5,15,27,2,24,47,76,1,7,16,93,4,3,0,93,2,4,1,98,0,2,0,37,0,5,58,100,0,0,0,0,30,0,18,18,19,15,48,0,16,26,10,48,1,20,23,8,48,2,13,25,12,48,3,10,24,15,48,4,4,18,26,96,2,0,2,96,1,1,2,96,1,3,0,96,2,2,0,96,1,1,2,96,0,2,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,51,2,11,36,51,1,24,24,51,4,6,39,51,2,23,24,51,2,6,41,51,3,7,39,57,0,14,29,86,10,4,0,0,62,2,0,2,17,17,62,2,36,0,69,1,1,29,69,0,11,9,2,0,1,8,69,0,18,4,5,4,71,3,10,9,3,4,78,0,3,19,0,83,0,3,12,2,89,1,8,2,76,1,22,1,94,0,6,0,77,1,12,10,94,1,2,3,93,1,6,0,87,2,1,1,4,2,3,87,3,0,1,3,1,5,91,0,2,3,2,2,91,0,0,3,1,5,91,0,3,2,2,2,96,1,3,0,96,3,0,1,96,3,1,0,94,0,0,6,94,0,4,2,99,0,1,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,4.72972972972973,4.507084846529274,3,2.23606797749979,0,0,0,0
HR,HRV,Croatia,1,2020-12-30,2020-12-26,100,1,5989.43480365496,1,5989.43480365496,62,100,610321.8697702229,94,0,1,99,0,17,83,0,4,96,0,33,67,0,26,74,0,9,91,0,6,94,0,4,96,0,6,94,0,2,98,0,11,89,0,24,76,1,2,97,0,22,78,99,0,0,1,83,1,5,11,96,0,3,1,67,1,5,27,74,1,7,18,91,1,1,7,94,1,0,5,96,0,3,1,94,0,1,5,98,1,1,0,89,0,4,7,76,1,1,22,98,0,0,2,78,0,3,19,0,0,23,77,77,0,6,17,0,0,29,71,71,0,10,19,90,4,6,0,90,2,8,0,98,0,2,0,10,1,10,79,100,0,0,0,0,0,0,25,24,21,30,0,0,31,44,25,0,1,39,30,30,0,0,29,38,33,0,0,13,36,51,0,1,3,32,64,90,1,2,7,90,1,1,8,90,0,6,4,90,1,2,7,90,1,3,6,90,1,4,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,1,8,91,0,0,49,51,0,1,11,88,0,0,69,31,0,1,5,94,0,1,10,89,0,0,62,38,38,42,17,3,0,0,0,1,11,37,51,0,0,100,0,0,1,13,86,0,0,22,42,13,18,4,1,0,0,15,30,39,16,0,0,5,35,37,23,0,0,11,84,5,0,0,8,85,7,92,0,6,2,51,0,49,0,89,0,11,0,31,0,21,48,95,0,1,4,90,0,10,0,0,1,4,6,21,34,34,0,1,3,7,13,31,45,0,0,26,35,23,16,0,0,3,5,28,64,0,0,12,23,29,36,65,1,28,6,65,3,6,26,65,2,11,22,0,0,30,70,30,0,34,36,66,0,8,1,3,10,0,1,11,36,0,3,6,2,0,0,1,7,4,0,7,3,1,10,0,20,0,0,31,65,1,3,0,0,100,0,0,0,0,0,0,2,2,50,21,25,2,3,16,22,35,16,6,3.7142857142857144,3.866433596450399,2.95,2.258900524358558,12.489247311827956,3.7227112129640894,2.0543478260869565,1.4777777378627324
HR,HRV,Croatia,2,2020-12-30,2020-12-27,100,1,7325.289167263059,0,0,77,100,675556.7833566681,98,1,3,96,1,15,84,1,1,98,1,32,67,2,24,74,1,11,88,2,9,89,2,4,94,2,5,93,1,3,96,1,3,96,3,19,78,2,0,98,2,17,81,97,0,2,1,85,0,1,14,99,0,1,0,68,0,13,19,76,0,6,18,89,0,5,6,91,0,3,6,96,0,2,2,95,0,2,3,97,0,3,0,97,0,1,2,81,0,7,12,100,0,0,0,83,0,8,9,0,0,26,74,74,0,9,17,0,0,33,67,67,0,10,23,90,4,6,0,90,1,9,0,99,0,1,0,10,1,10,79,100,0,0,0,0,0,1,18,28,26,27,0,1,26,50,23,0,3,33,41,23,0,3,27,42,28,0,4,16,39,41,0,4,3,35,58,90,1,2,7,90,1,3,6,90,2,2,6,90,1,4,5,90,1,2,7,90,1,3,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,12,88,0,0,55,45,0,0,16,84,0,0,59,41,0,0,9,91,0,0,10,90,0,0,56,44,44,40,11,3,2,0,0,1,3,37,59,0,0,99,1,0,0,13,87,0,1,31,36,7,16,5,4,0,1,22,29,34,14,0,1,17,43,27,12,0,1,7,91,1,0,1,3,95,1,88,0,9,3,45,0,52,3,84,0,16,0,41,0,25,34,91,0,4,5,90,0,10,0,0,1,1,5,13,28,52,0,1,1,7,14,23,54,0,1,16,49,23,11,0,1,0,8,24,67,0,1,7,23,39,30,70,0,24,6,70,3,3,24,70,3,2,25,0,2,57,41,59,0,28,13,72,0,9,1,1,5,1,3,8,15,0,3,7,3,7,2,2,10,6,0,6,9,5,11,1,13,0,1,31,66,0,2,0,0,0,100,0,0,0,0,0,2,2,55,19,22,2,1,29,34,24,8,2,3.418181818181818,4.030857408518869,3.217391304347826,2.539801741352166,13.8125,4.540606266035176,2.223404255319149,1.2964322865194635
HR,HRV,Croatia,3,2020-12-30,2020-12-27,100,1,4406.4316954565,1,4406.4316954565,85,100,563876.4626295927,95,0,2,98,0,15,85,0,3,97,0,21,79,0,29,71,0,7,93,0,6,94,0,4,96,0,2,98,0,1,99,0,4,96,0,20,80,0,2,98,0,16,84,98,0,2,0,85,2,6,7,97,0,1,2,79,1,6,14,71,1,10,18,93,1,2,4,94,1,3,2,96,0,2,2,98,1,0,1,99,0,0,1,96,0,1,3,80,0,7,13,98,1,1,0,84,2,4,10,0,0,24,76,76,0,6,18,0,0,37,63,63,0,8,29,92,2,6,0,92,2,6,0,98,0,2,0,8,1,5,86,100,0,0,0,0,0,0,23,39,21,17,0,1,28,62,9,0,1,32,55,12,0,1,25,54,20,0,1,14,58,27,0,1,8,35,56,95,1,0,4,95,1,0,4,95,1,0,4,95,1,1,3,95,1,0,4,95,0,2,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,13,87,0,0,63,37,0,0,18,82,0,0,55,45,0,0,5,95,0,0,6,94,0,0,46,54,54,34,10,2,0,0,0,0,5,36,59,0,0,100,0,0,0,9,91,0,0,23,50,11,9,2,5,0,0,27,24,40,9,0,0,16,58,16,10,0,0,12,88,0,0,1,6,93,0,87,1,9,3,37,0,61,2,82,0,15,3,45,0,30,25,95,0,3,2,94,0,5,1,0,0,2,2,8,28,60,0,0,3,4,5,23,65,0,0,14,53,24,9,0,0,2,12,26,60,0,0,8,27,32,33,65,0,28,7,65,9,7,19,65,9,8,18,0,1,58,41,59,0,24,17,76,0,10,4,1,0,4,0,5,18,0,2,5,3,10,4,6,4,8,1,5,5,6,10,2,11,0,0,47,51,0,2,0,0,0,0,100,0,0,0,0,2,2,57,21,18,2,2,27,35,23,9,2,3.6363636363636362,3.51380155199484,4.05,2.9285347512832565,13.515151515151516,3.532252667262117,2.663157894736842,1.4484806883736026
HR,HRV,Croatia,4,2020-12-30,2020-12-27,100,0,0,0,0,66,100,681090.6691548639,94,2,0,98,3,10,87,1,6,93,3,23,74,3,23,74,3,7,90,3,6,91,2,4,94,1,2,97,3,5,92,3,6,91,3,17,80,3,2,95,3,14,83,100,0,0,0,90,0,5,5,94,0,5,1,77,0,12,11,77,0,14,9,93,0,5,2,94,0,2,4,96,0,3,1,98,0,0,2,95,0,4,1,94,0,5,1,83,0,7,10,98,0,1,1,86,0,7,7,0,0,23,77,77,0,8,15,0,3,35,62,65,0,10,25,90,5,5,0,90,0,10,0,100,0,0,0,13,1,9,77,100,0,0,0,0,0,1,29,38,18,14,0,1,20,67,12,0,3,35,52,10,0,4,28,53,15,0,5,16,52,27,0,5,5,40,50,91,2,1,6,91,3,0,6,91,2,3,4,91,3,0,6,91,3,0,6,91,3,1,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,1,16,83,0,0,71,29,0,1,17,82,0,1,56,43,0,1,9,90,0,1,9,90,0,0,46,54,54,37,8,0,1,0,0,0,7,22,71,0,0,99,1,0,0,18,82,0,0,23,50,14,8,2,3,0,0,33,18,35,14,0,3,15,58,15,9,0,0,23,75,2,0,0,8,90,2,84,0,13,3,29,1,68,2,83,0,14,3,44,0,37,19,91,0,8,1,91,0,8,1,0,2,0,3,13,31,51,0,1,0,5,6,31,57,0,1,32,44,17,6,0,0,2,9,23,66,0,0,6,30,25,39,64,2,28,6,64,11,7,18,64,10,7,19,0,1,65,34,66,0,22,12,78,2,4,0,0,4,1,1,10,13,0,2,7,1,6,6,8,10,10,1,1,3,10,5,3,14,0,0,44,55,0,1,0,0,0,0,0,100,0,0,0,3,5,56,20,16,3,5,18,35,28,9,2,4.6415094339622645,5.371199334709011,3.3888888888888884,2.5237434587833274,13.673469387755102,3.406408485060837,2.146067415730337,1.2840858244270053
