ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C12..99,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
CL,CHL,Chile,4,2021-01-01,2021-01-01,145,0,0,0,0,16,145,1632461.8965095023,138,0,0,145,0,5,140,0,0,145,0,9,136,0,14,131,0,6,139,0,3,142,0,1,144,0,1,144,0,1,144,0,6,139,0,19,126,0,0,145,0,18,127,145,0,0,0,140,0,0,5,145,0,0,0,136,0,4,5,131,0,5,9,139,0,4,2,142,0,2,1,144,0,1,0,144,0,1,0,144,0,0,1,139,0,6,0,126,0,6,13,145,0,0,0,127,0,7,11,0,0,10,135,135,0,0,10,0,0,55,90,90,0,14,41,131,0,14,0,131,2,12,0,143,1,1,0,14,4,15,112,145,0,0,0,0,0,1,73,45,15,11,0,6,79,38,22,0,5,99,26,15,0,3,81,34,27,0,5,87,27,26,0,5,18,34,88,130,4,8,3,130,5,5,5,130,5,5,5,130,6,3,6,130,7,2,6,130,7,2,6,2,5,2,136,2,3,3,137,2,2,10,131,2,3,6,134,2,3,24,116,2,3,36,104,2,3,5,135,97,4,7,37,97,4,10,34,97,6,4,38,97,4,12,32,97,4,14,30,0,2,58,85,0,1,107,37,0,2,29,114,0,0,85,60,0,2,12,131,0,2,32,111,0,0,98,47,47,0,54,30,8,6,0,0,2,10,48,85,0,0,144,1,0,0,28,117,0,0,137,4,1,0,1,2,0,0,19,44,43,39,0,0,60,59,17,9,145,145,87,0,56,2,38,0,103,4,116,0,27,2,60,1,65,19,133,0,9,3,113,0,32,0,0,0,0,4,16,26,99,0,0,1,5,19,25,95,0,0,74,47,12,12,0,0,19,27,37,62,0,0,25,46,41,33,74,3,50,18,74,13,29,29,74,13,37,21,0,2,88,55,90,0,25,30,120,4,3,1,2,3,0,1,11,32,0,3,8,12,14,3,3,6,1,9,8,7,7,2,5,25,0,0,69,75,0,1,0,0,0,0,0,145,0,0,0,4,4,110,16,11,4,1,17,25,62,30,6,2.558139534883721,1.8034665769989082,1.6,1.2649110640673518,11.850746268656714,6.323969751972108,3.5735294117647056,1.5474344499546073
CL,CHL,Chile,5,2021-01-01,2021-01-01,115,0,0,0,0,8,115,955883.9958801516,112,2,0,113,3,6,106,2,0,113,3,2,110,1,14,100,2,5,108,2,4,109,2,0,113,2,1,112,3,0,112,3,2,110,2,13,100,3,0,112,3,7,105,115,0,0,0,109,0,0,6,115,0,0,0,113,0,2,0,101,0,5,9,110,0,2,3,111,0,1,3,115,0,0,0,114,0,1,0,115,0,0,0,113,0,1,1,102,1,4,8,115,0,0,0,108,0,3,4,0,0,4,111,111,0,1,3,0,2,38,75,77,2,9,27,106,0,9,0,106,1,8,0,114,0,1,0,13,0,10,92,115,0,0,0,0,0,0,62,30,12,11,0,9,62,20,24,0,12,72,21,10,0,12,59,25,19,0,9,61,23,22,0,13,16,24,62,105,6,4,0,105,4,6,0,105,5,3,2,105,6,1,3,105,7,0,3,105,5,2,3,0,5,0,110,0,5,1,109,0,4,5,106,0,5,5,105,0,4,25,86,0,4,33,78,0,7,2,106,70,3,6,36,70,4,4,37,70,4,4,37,70,2,12,31,70,4,9,32,0,3,27,85,0,1,80,34,0,4,28,83,0,3,53,59,0,4,5,106,0,4,22,89,0,0,66,49,49,0,44,14,6,2,0,2,0,3,41,69,0,0,114,1,0,1,18,96,0,0,105,3,0,1,0,6,0,0,25,32,40,18,0,1,50,53,8,3,115,115,88,0,27,0,35,0,79,1,87,2,23,3,62,1,33,19,110,0,2,3,93,0,21,1,0,1,2,3,10,15,84,0,0,2,0,16,22,75,0,0,54,43,11,7,0,0,12,28,30,45,0,0,22,32,37,24,61,4,38,12,61,12,21,21,61,11,32,11,0,0,60,55,60,0,20,35,95,1,3,0,4,3,1,2,6,35,1,3,7,4,12,4,2,5,1,0,3,4,4,2,2,26,0,1,52,62,0,0,0,0,0,0,0,0,115,0,0,3,5,89,10,8,3,1,15,28,40,21,7,3.413793103448276,2.0269125250578655,2.3333333333333335,0.5773502691896257,12.235849056603774,5.954673053745193,3.0283018867924527,1.4765309870149879
CL,CHL,Chile,6,2021-01-01,2020-12-31,100,0,0,0,0,5,99,1294136.6081578266,93,0,1,99,2,2,96,1,1,98,3,2,95,2,7,91,1,6,93,2,4,94,2,1,97,2,1,97,3,0,97,3,4,93,1,12,87,3,2,95,3,5,92,99,1,0,0,98,0,1,1,99,0,0,1,98,0,1,1,93,0,2,5,94,0,1,5,96,0,2,2,99,0,1,0,99,0,1,0,100,0,0,0,96,0,1,3,88,0,3,9,98,0,1,1,95,0,2,3,0,1,4,95,96,0,0,4,0,3,22,75,78,2,6,14,94,0,5,1,94,0,6,0,100,0,0,0,11,3,6,80,100,0,0,0,0,0,0,57,27,8,8,0,11,53,16,20,0,18,55,17,10,0,20,55,14,11,0,18,57,14,11,0,18,16,11,55,94,3,1,2,94,2,3,1,94,3,2,1,94,3,2,1,94,3,1,2,94,4,0,2,20,5,1,74,20,5,1,74,20,6,3,71,20,6,3,71,20,7,13,60,20,6,26,48,20,6,5,69,70,4,0,26,70,2,5,23,70,4,1,25,70,3,8,19,70,3,6,21,0,2,16,82,0,0,65,35,0,1,16,83,0,1,38,61,0,1,4,95,0,1,15,84,0,0,54,46,46,0,40,10,3,1,0,0,0,2,44,54,0,0,100,0,0,4,8,88,0,1,87,2,0,0,0,10,0,0,31,30,25,14,0,2,51,38,6,3,100,100,84,0,16,0,35,0,65,0,84,0,15,1,62,0,22,16,96,0,3,1,85,0,14,1,0,1,0,1,6,24,68,0,0,0,2,6,25,67,0,2,53,28,13,4,0,0,11,18,35,36,0,0,15,29,19,37,56,5,29,10,56,12,13,19,56,7,26,11,0,0,28,72,28,0,20,52,80,3,3,2,2,4,0,0,6,52,1,1,4,2,6,1,1,0,3,2,1,5,2,1,6,12,0,0,45,54,0,1,0,0,0,0,0,0,0,100,0,6,5,75,3,11,6,3,15,32,24,15,5,2.3043478260869565,1.5502135515263593,1.5,0.7071067811865476,13.52688172043011,5.4365738048754455,2.5930232558139537,1.3580081172480627
CL,CHL,Chile,7,2021-01-01,2020-12-24,100,0,0,0,0,9,99,1051868.5670161073,94,0,0,100,0,6,94,0,3,97,0,8,92,0,17,83,0,12,88,0,3,97,0,2,98,0,0,100,0,2,98,0,2,98,0,11,89,0,1,99,0,11,89,100,0,0,0,94,1,2,3,97,0,1,2,92,0,2,6,83,0,6,11,88,0,3,9,97,0,1,2,98,0,1,1,100,0,0,0,98,0,0,2,98,0,1,1,89,0,5,6,99,0,0,1,89,0,6,5,0,1,6,93,94,0,2,4,0,4,21,75,79,0,9,12,91,0,8,1,91,1,8,0,99,0,1,0,13,6,5,76,100,0,0,0,0,0,0,57,30,9,4,0,27,42,15,16,0,23,58,13,6,0,25,58,7,10,0,21,55,8,16,0,25,6,7,62,95,1,3,1,95,3,1,1,95,4,0,1,95,3,1,1,95,3,1,1,95,4,0,1,86,1,0,13,86,1,0,13,86,1,0,13,86,0,1,13,86,0,2,12,86,0,6,8,86,0,3,11,94,1,2,3,94,1,2,3,94,1,1,4,94,1,2,3,94,0,2,4,0,6,11,83,0,1,60,39,0,4,17,79,0,4,39,57,0,4,2,94,0,2,17,81,0,0,55,45,45,0,41,11,2,1,0,1,0,6,41,52,0,1,99,0,0,1,18,81,0,0,88,2,1,1,0,8,0,0,32,30,26,12,0,1,51,33,8,7,100,100,89,1,10,0,40,0,58,2,83,1,15,1,61,2,24,13,98,0,1,1,83,0,16,1,0,2,0,2,7,25,64,0,0,0,2,7,26,65,0,1,46,34,7,12,0,0,10,16,31,43,0,0,9,21,26,44,70,6,19,5,70,12,10,8,70,3,25,2,0,0,22,78,22,0,24,54,76,1,2,2,4,1,2,1,11,54,0,3,4,7,3,1,3,3,0,1,2,3,2,1,3,10,0,2,62,34,0,2,0,0,0,0,0,0,0,0,100,2,4,77,8,9,2,4,21,25,27,10,11,2.5384615384615383,1.984555753427335,1.7500000000000002,0.9574271077563381,13.384615384615383,5.087608542700655,2.4725274725274726,1.360887450164286
CL,CHL,Chile,-99,2021-01-02,2021-01-01,100,0,0,0,0,12,71,1220288.677182569,0,1,2,97,2,6,92,1,4,95,1,6,93,2,15,83,1,16,83,1,10,89,1,1,98,1,4,95,1,2,97,0,9,91,1,28,71,0,3,97,0,19,81,98,0,1,1,94,0,3,3,96,0,4,0,94,1,3,2,85,1,7,7,84,1,7,8,90,0,5,5,99,0,0,1,96,0,2,2,98,1,1,0,91,1,6,2,72,2,11,15,97,0,2,1,81,2,10,7,29,0,4,67,97,0,0,3,32,3,23,42,78,3,7,12,93,0,7,0,93,3,4,0,97,1,2,0,48,1,6,45,100,0,0,0,0,37,0,32,11,10,10,47,2,28,15,8,47,3,30,12,8,47,5,27,11,10,47,5,24,10,14,47,5,11,5,32,95,0,1,4,95,0,0,5,95,0,2,3,95,0,1,4,95,0,2,3,95,0,0,5,54,2,0,44,54,3,1,42,54,5,1,40,54,4,8,34,54,4,13,29,54,5,18,23,54,5,3,38,79,1,1,19,79,1,1,19,79,1,2,18,79,1,6,14,79,1,3,17,64,1,6,29,64,1,22,13,64,1,7,28,64,1,21,14,64,1,3,32,64,1,9,26,65,0,22,13,78,0,16,5,1,0,69,1,0,1,11,18,69,1,30,0,71,1,4,24,71,0,24,0,0,0,0,5,71,0,7,4,15,3,71,0,20,8,1,0,100,100,94,0,5,1,79,1,19,1,93,0,6,1,80,1,13,6,98,0,2,0,91,0,9,0,75,0,1,0,3,5,16,75,0,1,0,3,5,16,78,0,6,7,4,5,78,0,5,1,7,9,78,0,4,7,2,9,89,0,10,1,89,3,4,4,89,3,6,2,80,0,7,13,87,0,8,5,95,0,1,0,0,1,0,0,3,88,0,0,0,1,1,1,0,0,0,0,1,2,1,1,0,4,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,1.9608695652173915,1.7132476152921818,5,1.4142135623730951,0,0,0,0
CL,CHL,Chile,1,2021-01-02,2020-12-31,100,1,17394.9117501477,0,0,17,100,1399664.379511079,95,0,1,99,0,8,92,0,0,100,0,12,88,0,31,69,0,18,82,0,11,89,0,3,97,0,5,95,0,0,100,0,13,87,0,30,70,0,3,97,0,28,72,99,0,1,0,92,0,2,6,100,0,0,0,88,0,3,9,69,0,4,27,82,0,6,12,89,0,5,6,97,0,1,2,95,0,5,0,100,0,0,0,87,0,8,5,70,0,9,21,97,0,0,3,72,0,9,19,0,0,9,91,91,0,2,7,0,0,24,76,76,0,6,18,94,1,5,0,94,4,2,0,96,2,2,0,6,0,12,82,100,0,0,0,0,0,0,35,42,19,4,0,0,46,44,10,0,0,68,23,9,0,0,50,34,16,0,0,33,37,30,0,0,6,21,73,88,2,4,6,88,2,5,5,88,2,3,7,88,2,6,4,88,3,3,6,88,2,1,9,33,0,0,67,33,0,0,67,33,0,6,61,33,0,2,65,33,0,11,56,33,0,7,60,33,0,0,67,83,0,1,16,83,0,2,15,83,0,2,15,83,0,7,10,83,0,6,11,0,0,17,83,0,0,62,38,0,0,22,78,0,0,64,36,0,0,11,89,0,0,34,66,0,0,66,34,34,0,51,10,5,0,0,1,0,11,45,43,0,0,100,0,0,1,14,85,0,0,87,9,0,0,0,4,0,0,15,40,38,7,0,0,23,61,13,3,100,100,83,0,17,0,38,0,62,0,78,0,21,1,36,0,28,36,89,0,8,3,66,0,34,0,0,0,2,11,17,27,43,0,0,4,22,20,24,30,0,0,52,31,10,7,0,0,9,17,40,34,0,0,24,29,31,16,47,2,37,14,47,3,10,40,47,3,19,31,0,2,34,64,36,0,20,44,80,0,2,1,1,8,1,0,7,46,0,4,2,3,3,1,0,5,0,0,0,2,0,1,2,31,0,1,43,56,0,0,0,0,100,0,0,0,0,0,0,3,1,80,11,5,3,1,2,20,53,11,10,2.6363636363636362,1.7154175417831492,1.7777777777777777,1.481365736219265,11.180722891566266,6.370941229832668,3.5268817204301075,1.5293604648708725
CL,CHL,Chile,2,2021-01-02,2021-01-01,100,0,0,0,0,9,100,986106.0227899859,98,0,0,100,0,2,98,0,2,98,0,5,95,0,17,83,0,4,96,0,6,94,0,1,99,0,1,99,0,0,100,0,5,95,0,13,87,0,0,100,0,11,89,100,0,0,0,98,0,1,1,98,0,0,2,95,0,2,3,83,0,4,13,96,0,2,2,94,0,2,4,99,0,0,1,99,0,1,0,100,0,0,0,95,0,1,4,87,0,7,6,100,0,0,0,89,0,4,7,0,0,5,95,95,0,1,4,0,0,41,59,59,0,14,27,86,1,13,0,86,3,11,0,97,2,1,0,14,1,5,80,100,0,0,0,0,0,0,39,33,14,14,0,2,40,35,23,0,2,50,32,16,0,1,44,32,23,0,2,31,35,32,0,2,15,19,64,95,2,0,3,95,1,1,3,95,1,1,3,95,2,1,2,95,1,0,4,95,2,1,2,1,2,1,96,1,2,0,97,1,1,6,92,1,2,6,91,1,1,10,88,1,1,18,80,1,2,4,93,75,1,0,24,75,1,2,22,75,0,6,19,75,0,6,19,75,1,8,16,0,1,32,67,0,0,67,33,0,1,18,81,0,0,71,29,0,1,8,91,0,0,22,78,0,0,74,26,26,0,48,18,4,4,0,1,2,5,39,53,0,1,99,0,0,0,18,82,0,0,88,6,0,0,1,5,0,0,15,29,42,14,0,0,32,56,8,4,100,100,68,0,29,3,33,0,65,2,82,0,18,0,29,0,29,42,92,0,3,5,78,0,22,0,0,0,0,4,15,24,57,0,0,2,9,16,28,45,0,1,58,30,6,5,0,0,8,21,38,33,0,0,16,31,33,20,53,0,36,11,53,4,8,35,53,2,21,24,0,0,52,48,52,0,20,28,80,0,3,1,4,2,0,1,9,28,0,5,3,1,9,3,4,11,1,4,3,6,3,2,1,16,0,2,38,58,1,1,0,0,0,100,0,0,0,0,0,1,1,77,12,9,1,0,16,30,34,16,3,2.5853658536585367,1.78851348549707,1.8000000000000003,0.44721359549995787,10.505208333333334,6.270857740233438,3.7010309278350513,1.5756278408252073
CL,CHL,Chile,3,2021-01-02,2021-01-01,100,0,0,0,0,9,100,935768.4147114247,97,0,0,100,0,4,96,0,2,98,0,10,90,0,17,83,0,8,92,0,6,94,0,4,96,0,4,96,0,0,100,0,6,94,0,15,85,0,0,100,0,20,80,100,0,0,0,96,0,2,2,98,0,2,0,90,0,5,5,83,0,6,11,92,0,4,4,94,0,2,4,96,0,2,2,96,0,1,3,100,0,0,0,94,0,4,2,85,0,3,12,100,0,0,0,80,0,5,15,0,0,5,95,95,0,4,1,0,0,40,60,60,0,10,30,90,1,8,1,90,2,8,0,98,0,2,0,10,0,6,84,100,0,0,0,0,0,0,45,33,12,10,0,0,50,28,22,0,1,60,22,17,0,0,56,24,20,0,1,43,27,29,0,2,15,21,62,94,0,1,5,94,1,2,3,94,1,0,5,94,1,4,1,94,1,1,4,94,1,0,5,0,1,0,99,0,2,0,98,0,0,7,93,0,1,5,94,0,1,15,84,0,2,28,70,0,3,8,89,64,1,4,31,64,1,6,29,64,2,1,33,64,0,10,26,64,1,6,29,0,0,47,53,0,0,73,27,0,0,25,75,0,0,63,37,0,1,8,91,0,0,23,77,0,0,67,33,33,0,34,20,11,2,0,0,0,4,38,58,0,0,100,0,0,1,20,79,0,0,94,4,0,1,0,1,0,0,13,19,37,31,0,0,28,47,18,7,100,100,53,0,43,4,27,0,71,2,75,0,25,0,37,0,36,27,92,0,7,1,77,0,22,1,0,0,2,3,11,20,64,0,0,2,3,17,17,61,0,1,48,38,9,4,0,0,12,21,35,32,0,0,21,30,28,21,49,3,37,11,49,2,26,23,49,2,27,22,0,0,67,33,67,0,11,22,89,2,1,0,3,0,1,1,3,22,0,1,4,8,10,1,3,10,5,3,3,3,4,1,4,18,0,0,47,53,0,0,0,0,0,0,100,0,0,0,0,2,3,79,8,8,2,0,15,28,34,17,4,3.1,1.9321835661585918,1.8000000000000003,0.8366600265340757,10.861702127659575,6.306850796085273,3.484536082474227,1.4076680040485374
CL,CHL,Chile,4,2021-01-02,2021-01-01,100,0,0,0,0,9,100,1145023.8751302375,96,0,0,100,0,3,97,0,0,100,0,6,94,0,8,92,0,6,94,0,2,98,0,1,99,0,1,99,0,1,99,0,3,97,0,15,85,0,0,100,0,9,91,100,0,0,0,97,0,0,3,100,0,0,0,94,0,3,3,92,0,4,4,94,0,4,2,98,0,2,0,99,0,1,0,99,0,1,0,99,0,0,1,97,0,3,0,85,0,5,10,100,0,0,0,91,0,4,5,0,0,5,95,95,0,0,5,0,0,39,61,61,0,12,27,88,0,12,0,88,2,10,0,98,1,1,0,12,3,12,73,100,0,0,0,0,0,1,50,31,8,10,0,5,55,26,14,0,5,70,16,9,0,3,58,20,19,0,4,63,15,18,0,4,14,22,60,88,4,7,1,88,5,4,3,88,5,5,2,88,6,3,3,88,7,2,3,88,7,2,3,1,4,2,93,1,3,3,93,1,2,8,89,1,3,4,92,1,3,15,81,1,3,25,71,1,3,2,94,68,3,5,24,68,3,9,20,68,5,3,24,68,3,12,17,68,3,9,20,0,2,38,60,0,1,74,25,0,2,20,78,0,0,64,36,0,2,9,89,0,2,19,79,0,0,68,32,32,0,36,24,5,3,0,0,2,6,38,54,0,0,100,0,0,0,19,81,0,0,93,3,1,0,1,2,0,0,14,29,31,26,0,0,42,41,12,5,100,100,62,0,37,1,26,0,73,1,80,0,18,2,36,1,47,16,91,0,6,3,81,0,19,0,0,0,0,3,11,17,69,0,0,1,4,12,14,69,0,0,52,30,9,9,0,0,14,21,23,42,0,0,19,35,25,21,46,2,35,17,46,10,19,25,46,10,25,19,0,2,62,36,64,0,21,15,79,2,2,1,2,3,0,1,10,17,0,2,6,9,10,2,2,5,1,7,5,3,6,2,4,19,0,0,50,50,0,0,0,0,0,0,0,100,0,0,0,2,3,78,9,8,2,1,13,17,47,17,3,2.3333333333333335,1.6708281379802852,1.8000000000000003,1.7888543819998315,12.365591397849462,6.13398399906576,3.5319148936170213,1.4788990940268472
CL,CHL,Chile,5,2021-01-02,2021-01-01,100,0,0,0,0,8,100,799475.3787690221,96,1,0,99,2,5,93,1,0,99,2,2,96,1,10,89,1,4,95,1,2,97,2,0,98,1,1,98,2,0,98,2,2,96,2,12,86,2,0,98,2,5,93,100,0,0,0,95,0,0,5,100,0,0,0,98,0,2,0,90,0,4,6,96,0,2,2,98,0,1,1,100,0,0,0,99,0,1,0,100,0,0,0,98,0,1,1,88,1,4,7,100,0,0,0,95,0,2,3,0,0,4,96,96,0,1,3,0,2,32,66,68,2,9,21,91,0,9,0,91,1,8,0,99,0,1,0,13,0,10,77,100,0,0,0,0,0,0,56,23,12,9,0,9,57,15,19,0,12,61,18,9,0,12,50,21,17,0,10,53,18,19,0,13,15,20,52,90,6,4,0,90,4,6,0,90,5,3,2,90,6,1,3,90,7,0,3,90,5,2,3,0,6,0,94,0,6,1,93,0,5,3,92,0,6,3,91,0,5,22,73,0,5,31,64,0,8,2,90,62,3,5,30,62,4,2,32,62,4,2,32,62,2,9,27,62,4,6,28,0,3,23,74,0,1,67,32,0,4,24,72,0,3,45,52,0,4,5,91,0,4,19,77,0,0,57,43,43,0,38,13,4,2,0,1,0,3,35,61,0,0,99,1,0,1,16,83,0,0,90,3,0,1,0,6,0,0,23,29,32,16,0,0,46,44,7,3,100,100,77,0,23,0,33,0,66,1,76,1,20,3,55,1,29,15,95,0,2,3,81,0,19,0,0,0,2,3,8,12,75,0,0,2,0,14,19,65,0,0,46,39,9,6,0,0,12,25,24,39,0,0,20,27,32,21,53,4,32,11,53,10,18,19,53,9,27,11,0,0,50,50,50,0,18,32,82,1,3,0,4,2,1,2,5,32,1,3,5,2,10,4,2,4,1,0,3,4,4,2,2,21,0,1,46,53,0,0,0,0,0,0,0,0,100,0,0,4,3,76,10,7,4,1,13,23,35,19,5,3.173913043478261,1.9459088531640258,2.3333333333333335,0.5773502691896257,12.866666666666667,5.829410130700199,3.010989010989011,1.441407533508715
CL,CHL,Chile,6,2021-01-02,2020-12-31,100,0,0,0,0,5,99,1294136.6081578266,93,0,1,99,2,2,96,1,1,98,3,2,95,2,7,91,1,6,93,2,4,94,2,1,97,2,1,97,3,0,97,3,4,93,1,12,87,3,2,95,3,5,92,99,1,0,0,98,0,1,1,99,0,0,1,98,0,1,1,93,0,2,5,94,0,1,5,96,0,2,2,99,0,1,0,99,0,1,0,100,0,0,0,96,0,1,3,88,0,3,9,98,0,1,1,95,0,2,3,0,1,4,95,96,0,0,4,0,3,22,75,78,2,6,14,94,0,5,1,94,0,6,0,100,0,0,0,11,3,6,80,100,0,0,0,0,0,0,57,27,8,8,0,11,53,16,20,0,18,55,17,10,0,20,55,14,11,0,18,57,14,11,0,18,16,11,55,94,3,1,2,94,2,3,1,94,3,2,1,94,3,2,1,94,3,1,2,94,4,0,2,20,5,1,74,20,5,1,74,20,6,3,71,20,6,3,71,20,7,13,60,20,6,26,48,20,6,5,69,70,4,0,26,70,2,5,23,70,4,1,25,70,3,8,19,70,3,6,21,0,2,16,82,0,0,65,35,0,1,16,83,0,1,38,61,0,1,4,95,0,1,15,84,0,0,54,46,46,0,40,10,3,1,0,0,0,2,44,54,0,0,100,0,0,4,8,88,0,1,87,2,0,0,0,10,0,0,31,30,25,14,0,2,51,38,6,3,100,100,84,0,16,0,35,0,65,0,84,0,15,1,62,0,22,16,96,0,3,1,85,0,14,1,0,1,0,1,6,24,68,0,0,0,2,6,25,67,0,2,53,28,13,4,0,0,11,18,35,36,0,0,15,29,19,37,56,5,29,10,56,12,13,19,56,7,26,11,0,0,28,72,28,0,20,52,80,3,3,2,2,4,0,0,6,52,1,1,4,2,6,1,1,0,3,2,1,5,2,1,6,12,0,0,45,54,0,1,0,0,0,0,0,0,0,100,0,6,5,75,3,11,6,3,15,32,24,15,5,2.3043478260869565,1.5502135515263593,1.5,0.7071067811865476,13.52688172043011,5.4365738048754455,2.5930232558139537,1.3580081172480627
