ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C12..99,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
AU,AUS,Australia,3,2021-01-12,2021-01-03,254,1,4845.43728542876,1,4845.43728542876,17,254,2260808.2406398384,251,0,1,253,0,22,232,0,7,247,0,46,208,0,30,224,0,40,214,0,13,241,0,6,248,0,11,243,0,0,254,0,10,244,0,49,205,0,1,253,0,24,230,253,0,1,0,232,2,6,14,247,1,1,5,208,2,12,32,224,1,8,21,214,1,9,30,241,0,10,3,248,1,1,4,243,0,4,7,254,0,0,0,244,1,3,6,205,1,17,31,253,0,1,0,230,1,8,15,0,0,8,246,246,0,6,2,0,3,111,140,143,3,17,91,237,0,17,0,237,0,17,0,254,0,0,0,23,3,6,222,254,0,0,0,0,0,0,0,126,65,43,20,0,0,67,164,23,0,1,123,113,17,0,0,113,115,26,0,0,120,108,26,0,0,32,139,83,0,248,0,2,4,248,1,0,5,248,1,0,5,248,1,0,5,248,1,0,5,248,1,1,4,254,0,0,0,254,0,0,0,254,0,0,0,254,0,0,0,254,0,0,0,254,0,0,0,254,0,0,0,254,0,0,0,254,0,0,0,254,0,0,0,254,0,0,0,254,0,0,0,0,1,63,190,0,0,175,79,0,1,148,105,0,0,153,101,0,0,63,191,0,0,30,224,0,0,143,111,111,0,87,36,11,9,0,0,2,18,83,151,0,1,253,0,0,1,37,216,0,0,46,28,24,19,132,5,0,0,36,66,106,46,0,0,34,101,84,35,254,254,191,0,17,46,79,0,66,109,106,0,42,106,101,0,25,128,191,0,10,53,224,0,15,15,0,0,2,7,24,39,182,0,0,1,11,31,44,167,0,3,29,94,86,42,0,0,4,11,49,190,0,0,19,38,79,118,197,1,45,11,197,6,7,44,197,4,19,34,0,0,149,105,149,0,79,26,175,0,6,5,7,1,4,7,49,26,0,5,9,9,22,2,10,35,5,7,8,34,17,3,12,50,0,5,107,140,0,2,0,0,0,0,254,0,0,0,0,2,4,153,58,37,2,1,45,62,86,49,9,4.717948717948718,6.787216881561063,2.125,0.9910312089651149,14.024390243902438,4.135389159949878,3.2056451612903225,1.5356915608077053
AU,AUS,Australia,4,2021-01-12,2021-01-03,274,0,0,0,0,18,274,2505994.7653970136,270,1,1,272,2,16,256,1,6,267,1,38,235,1,24,249,1,34,239,1,18,255,1,3,270,1,6,267,0,2,272,1,10,263,1,38,235,1,1,272,1,21,252,273,0,0,1,258,0,6,10,268,0,4,2,236,0,9,29,250,0,11,13,240,0,9,25,256,0,6,12,271,0,1,2,268,0,3,3,272,0,1,1,264,1,6,3,236,0,8,30,273,0,1,0,253,0,8,13,0,0,14,260,260,0,10,4,0,3,102,169,172,0,19,83,255,0,19,0,255,1,18,0,273,0,1,0,22,0,4,248,274,0,0,0,0,0,0,0,143,71,37,23,0,0,67,180,27,0,1,135,119,19,0,2,130,113,29,0,3,121,126,24,0,2,30,148,94,0,270,1,1,2,270,1,0,3,270,1,0,3,270,0,2,2,270,1,0,3,270,1,0,3,274,0,0,0,274,0,0,0,274,0,0,0,274,0,0,0,274,0,0,0,274,0,0,0,274,0,0,0,274,0,0,0,274,0,0,0,274,0,0,0,274,0,0,0,274,0,0,0,0,1,74,199,0,1,193,80,0,2,156,116,0,0,157,117,0,2,54,218,0,2,20,252,0,1,139,134,135,0,80,30,16,13,0,1,3,16,73,181,0,3,269,2,0,1,43,230,0,0,55,43,24,13,133,6,0,0,49,74,103,48,0,1,32,111,105,25,274,274,200,1,30,43,81,0,90,103,118,0,60,96,117,1,36,120,220,1,16,37,254,2,8,10,0,0,4,5,16,39,210,0,0,5,8,23,41,197,0,2,29,99,92,52,0,1,6,14,39,214,0,0,16,47,75,136,211,3,47,13,211,10,14,39,211,4,26,33,0,0,161,113,161,0,64,49,210,1,3,6,3,1,1,2,47,49,0,6,6,7,24,5,10,31,14,6,7,30,20,6,8,45,0,1,112,158,0,3,0,0,0,0,0,274,0,0,0,2,7,140,79,46,2,4,31,58,109,56,14,6.066129032258065,8.671145181911003,1.3333333333333333,0.49236596391733095,14.286538461538461,3.6401360260421978,3.0228136882129277,1.4434150528429963
AU,AUS,Australia,5,2021-01-12,2021-01-03,278,1,6034.06118689834,1,6034.06118689834,4,278,2228847.6342011127,273,0,3,275,0,23,255,0,6,272,0,33,245,0,36,242,0,34,244,0,9,269,0,5,273,0,5,273,0,2,276,0,7,271,0,29,249,0,2,276,0,17,261,275,1,1,1,255,1,6,16,272,0,1,5,245,2,5,26,242,2,12,22,244,1,9,24,269,1,4,4,273,0,3,2,273,0,4,1,276,1,1,0,271,2,2,3,249,2,4,23,276,0,1,1,261,0,4,13,0,0,3,275,275,0,3,0,0,1,93,184,185,3,13,77,265,0,11,2,265,0,13,0,278,0,0,0,17,5,5,251,278,0,0,0,0,0,0,0,153,79,32,14,0,6,71,179,22,0,9,144,118,7,0,6,127,118,27,0,7,136,124,11,0,10,40,153,75,0,273,2,1,2,273,2,0,3,273,2,0,3,273,0,4,1,273,2,1,2,273,2,0,3,278,0,0,0,278,0,0,0,278,0,0,0,278,0,0,0,278,0,0,0,278,0,0,0,278,0,0,0,278,0,0,0,278,0,0,0,278,0,0,0,278,0,0,0,278,0,0,0,0,2,78,198,0,1,188,89,0,3,157,118,0,2,165,111,0,2,45,231,0,4,20,254,0,0,164,114,114,0,109,28,10,17,0,3,3,20,81,171,0,1,275,2,0,6,40,232,0,0,55,40,29,16,132,6,0,0,50,76,107,45,0,1,37,113,85,42,278,278,200,1,28,49,90,1,84,103,121,1,61,95,113,1,40,124,233,0,10,35,258,0,5,15,0,0,1,2,11,36,228,0,1,0,7,23,51,196,0,3,30,105,102,38,0,0,2,8,46,222,0,0,10,55,77,136,213,3,47,15,213,14,15,36,213,12,22,31,0,0,122,156,122,0,76,80,202,3,9,2,4,3,2,2,51,80,0,2,7,11,18,3,5,30,13,5,9,10,14,7,19,45,0,2,123,153,0,0,0,0,0,0,0,0,278,0,0,4,11,132,80,51,4,6,59,74,71,56,8,4.791208791208791,6.9482475544660955,1.3333333333333333,0.5773502691896257,13.26865671641791,3.6722752728339727,2.3992395437262357,1.3351956827005098
AU,AUS,Australia,6,2021-01-12,2021-01-03,193,0,0,0,0,9,192,1991130.9788821081,185,1,0,192,1,12,180,1,1,191,1,19,173,1,18,174,1,19,173,1,4,188,1,4,188,1,1,191,1,0,192,1,7,185,1,9,183,1,0,192,1,12,180,193,0,0,0,181,0,4,8,192,0,0,1,174,0,1,18,175,0,4,14,174,0,4,15,189,0,3,1,189,0,1,3,192,0,1,0,193,0,0,0,186,0,1,6,184,0,1,8,193,0,0,0,181,0,3,9,0,1,4,188,189,0,2,2,0,6,49,138,144,1,7,41,186,0,7,0,186,0,7,0,193,0,0,0,14,5,5,169,193,0,0,0,0,0,0,2,109,47,23,12,0,12,53,113,15,0,11,96,74,12,0,9,89,74,21,0,7,100,67,19,0,11,30,100,52,0,188,0,2,3,188,0,2,3,188,0,1,4,188,0,1,4,188,0,0,5,188,0,0,5,193,0,0,0,193,0,0,0,193,0,0,0,193,0,0,0,193,0,0,0,193,0,0,0,193,0,0,0,193,0,0,0,193,0,0,0,193,0,0,0,193,0,0,0,193,0,0,0,0,2,26,165,0,2,127,64,0,2,107,84,0,2,104,87,0,2,33,158,0,3,13,177,0,0,93,100,100,0,63,14,5,11,0,0,0,7,66,120,0,0,193,0,0,3,18,172,0,0,34,25,29,11,86,8,0,0,52,37,73,31,0,2,26,65,57,43,193,193,167,2,9,15,66,2,59,66,86,3,36,68,89,3,25,76,160,1,12,20,180,1,6,6,0,1,1,1,7,13,170,0,0,2,3,10,27,151,0,0,24,49,74,46,0,1,2,3,18,169,0,0,2,30,37,124,161,2,16,14,161,5,9,18,161,4,13,15,0,1,39,153,40,0,26,127,167,0,0,3,2,0,0,0,21,128,0,3,4,3,10,1,2,10,2,0,5,8,1,1,2,13,0,4,82,107,0,0,0,0,0,0,0,0,0,193,0,6,1,82,62,42,6,1,50,56,49,26,5,5.769607843137255,7.222680101121553,2.25,0.9574271077563381,13.654450261780106,3.8914168149629322,2.152173913043478,1.2050420722192583
AU,AUS,Australia,7,2021-01-12,2021-01-01,100,0,0,0,0,2,99,1038346.1067308309,91,0,0,100,1,6,93,0,4,96,0,13,87,0,6,94,0,11,89,0,1,99,0,3,97,0,1,99,0,1,99,0,2,98,1,4,95,0,0,100,0,4,96,100,0,0,0,94,0,3,3,96,0,0,4,87,0,2,11,94,0,1,5,89,0,4,7,99,0,0,1,97,0,1,2,99,0,0,1,99,0,0,1,98,0,0,2,96,0,0,4,100,0,0,0,96,0,1,3,0,1,1,98,99,0,1,0,0,5,31,64,69,2,4,25,96,0,4,0,96,0,4,0,100,0,0,0,11,3,0,86,100,0,0,0,0,0,0,0,62,31,6,1,0,13,42,38,7,0,10,62,25,3,0,15,50,28,7,0,8,62,27,3,0,20,20,39,21,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,62,4,0,34,62,4,0,34,62,4,0,34,62,4,1,33,62,4,4,30,62,4,1,33,62,4,1,33,96,0,0,4,96,0,0,4,96,0,0,4,96,0,0,4,96,0,1,3,0,2,11,87,0,1,63,36,0,2,47,51,0,2,50,48,0,1,16,83,0,2,5,93,0,1,52,47,48,0,32,12,2,6,0,3,0,6,35,56,0,3,97,0,0,1,11,88,0,0,17,15,6,10,42,10,0,0,36,29,24,11,0,3,16,37,24,20,100,100,89,1,2,8,37,6,28,29,53,5,14,28,50,3,6,41,84,1,7,8,95,1,3,1,0,1,3,0,3,8,85,0,0,0,0,5,17,78,0,0,13,27,33,27,0,0,0,4,6,90,0,0,1,9,16,74,90,6,3,1,90,8,0,2,90,4,4,2,0,3,7,90,10,0,7,83,93,0,0,1,1,1,0,0,4,86,0,1,1,1,0,0,0,3,1,0,1,1,0,0,2,3,0,6,50,44,0,0,0,0,0,0,0,0,0,0,100,6,7,36,32,19,6,4,30,22,26,8,4,10.714285714285714,13.596996244697094,2,0,12.258064516129032,4.1882424087024015,1.9882352941176473,1.3843867272710533
AU,AUS,Australia,-99,2021-01-13,2021-01-04,298,0,0,0,0,16,249,3407785.073521307,0,3,1,294,4,33,261,4,8,286,2,57,239,4,41,253,2,51,245,3,17,278,3,12,283,4,15,279,3,6,289,2,10,286,3,49,246,3,6,289,3,42,253,297,0,0,1,265,2,15,16,290,3,1,4,241,2,16,39,257,2,13,26,247,3,15,33,281,0,9,8,286,1,7,4,283,2,4,9,292,0,4,2,288,0,5,5,249,1,15,33,292,0,2,4,256,2,15,25,48,1,13,236,290,0,6,2,61,5,87,145,211,2,14,71,284,0,14,0,284,0,14,0,298,0,0,0,87,2,6,203,103,1,0,192,2,0,85,1,94,70,32,16,115,9,67,88,19,115,11,92,68,12,115,10,90,58,25,115,7,88,68,20,115,10,23,86,64,0,294,1,0,3,294,1,0,3,294,1,0,3,294,1,1,2,294,1,0,3,294,1,0,3,298,0,0,0,298,0,0,0,298,0,0,0,298,0,0,0,298,0,0,0,298,0,0,0,298,0,0,0,298,0,0,0,298,0,0,0,298,0,0,0,298,0,0,0,298,0,0,0,139,3,67,89,139,3,119,37,139,2,101,56,139,3,89,67,139,3,32,124,139,3,23,133,158,1,77,62,221,1,48,13,7,8,171,1,1,4,38,83,171,1,125,1,190,0,25,83,190,0,34,11,11,16,34,2,190,0,33,26,29,20,195,2,18,40,30,13,298,298,234,3,28,33,185,4,62,47,203,3,45,47,212,2,31,53,270,3,10,15,277,1,12,8,215,0,0,4,6,6,67,215,0,2,4,5,13,59,237,1,9,21,18,12,237,0,2,5,11,43,237,0,3,14,15,29,284,1,7,6,284,3,0,11,284,2,3,9,243,0,17,38,260,0,21,17,297,0,0,0,0,0,0,0,1,288,0,1,1,1,0,0,2,2,1,0,0,0,1,0,1,0,298,0,0,0,0,0,298,0,0,0,0,0,0,0,0,298,0,0,0,0,298,0,0,0,0,0,0,6.168421052631579,8.569680139489986,1.375,0.5175491695067657,0,0,0,0
AU,AUS,Australia,1,2021-01-13,2021-01-04,153,0,0,0,0,8,153,1412964.350592988,152,1,0,152,1,14,138,1,2,150,1,36,116,1,22,130,0,32,121,1,7,145,1,6,146,1,8,144,1,0,152,1,5,147,1,37,115,1,0,152,1,33,119,153,0,0,0,139,1,1,12,151,0,0,2,117,1,7,28,131,0,5,17,121,1,7,24,146,1,1,5,147,0,3,3,145,0,3,5,153,0,0,0,148,0,1,4,116,1,4,32,153,0,0,0,120,1,8,24,0,0,6,147,147,0,5,1,0,0,60,93,93,0,11,49,142,0,11,0,142,0,10,1,153,0,0,0,11,0,6,136,3,0,1,148,1,0,1,0,69,51,25,7,1,0,66,77,9,1,1,89,53,9,1,1,78,60,13,1,1,75,59,17,1,1,22,80,49,0,147,2,0,4,147,2,0,4,147,2,0,4,147,0,5,1,147,2,1,3,147,2,0,4,153,0,0,0,153,0,0,0,153,0,0,0,153,0,0,0,153,0,0,0,153,0,0,0,153,0,0,0,153,0,0,0,153,0,0,0,153,0,0,0,153,0,0,0,153,0,0,0,0,1,90,62,0,0,100,53,0,1,89,63,0,1,110,42,0,1,30,122,0,1,28,124,0,0,101,52,52,0,59,23,10,9,0,0,2,17,63,71,0,0,153,0,0,2,29,122,0,0,43,30,19,5,55,1,0,0,26,24,67,36,0,0,25,50,54,24,153,153,63,0,55,35,53,0,56,44,64,1,44,44,43,0,37,73,123,0,12,18,125,0,21,7,0,0,2,7,29,36,79,0,0,3,16,29,33,72,0,0,27,41,57,28,0,0,2,12,20,119,0,0,9,21,46,77,123,0,23,7,123,1,4,25,123,1,8,21,0,0,101,52,101,0,26,26,127,0,5,2,4,1,0,0,14,26,0,3,17,6,8,2,3,20,4,3,5,5,7,1,4,39,0,2,56,93,2,0,0,0,153,0,0,0,0,0,0,0,5,72,59,17,0,0,16,40,52,30,15,5.10752688172043,7.7381920784697025,1.3333333333333333,0.5163977794943222,12.788590604026846,3.860393660806836,3.2857142857142856,1.2821215295120647
AU,AUS,Australia,2,2021-01-13,2021-01-04,280,0,0,0,0,14,280,2546873.500056161,270,0,3,277,0,15,265,0,3,277,0,55,225,0,30,250,0,39,241,0,14,266,0,3,277,0,12,268,0,1,279,0,12,268,0,58,222,0,1,279,0,33,247,277,0,1,2,265,0,7,8,277,0,1,2,225,1,9,45,250,1,10,19,241,1,9,29,266,1,4,9,277,0,2,1,268,1,4,7,279,0,0,1,268,1,3,8,222,1,16,41,279,0,1,0,247,1,10,22,0,0,8,272,272,0,6,2,0,1,136,143,144,1,22,113,258,0,21,1,258,0,22,0,280,0,0,0,24,2,6,248,6,0,0,271,3,0,0,1,115,95,44,25,0,0,78,182,20,0,0,147,115,18,0,1,122,129,28,0,1,116,133,30,0,1,20,176,83,0,274,3,0,3,274,3,1,2,274,3,0,3,274,1,2,3,274,2,1,3,274,3,0,3,280,0,0,0,280,0,0,0,280,0,0,0,280,0,0,0,280,0,0,0,280,0,0,0,280,0,0,0,280,0,0,0,280,0,0,0,280,0,0,0,280,0,0,0,280,0,0,0,0,2,140,138,0,1,191,88,0,2,165,113,0,2,181,97,0,1,62,217,0,3,36,241,0,1,167,112,113,0,90,32,21,24,0,2,6,14,67,191,0,1,278,1,0,4,61,215,0,0,75,69,28,16,80,12,0,0,48,48,116,68,0,1,45,84,102,48,280,280,140,2,71,67,89,2,116,73,115,2,88,75,99,2,35,144,218,1,17,44,244,2,23,11,0,1,0,8,38,51,182,0,0,5,13,36,53,173,0,2,41,92,100,45,0,1,2,21,41,215,0,0,19,55,72,134,206,1,54,19,206,7,8,59,206,6,16,52,0,0,207,73,207,1,33,39,247,0,3,1,3,3,1,3,19,40,0,8,12,10,27,2,13,32,4,11,9,28,16,6,10,52,0,5,87,183,1,4,0,0,0,280,0,0,0,0,0,5,3,156,91,25,5,1,98,78,67,21,10,4.05,5.959114574467243,1.8571428571428572,1.2149857925879117,14.137218045112782,4.438783422206816,2.6346863468634685,1.3177336722141448
AU,AUS,Australia,3,2021-01-13,2021-01-04,221,0,0,0,0,12,221,2246633.4802996702,218,0,1,220,0,14,207,0,3,218,0,44,177,0,29,192,0,32,189,0,7,214,0,3,218,0,3,218,0,0,221,0,9,212,0,35,186,0,3,218,0,16,205,220,0,1,0,207,0,5,9,218,0,1,2,177,1,14,29,192,0,13,16,189,0,11,21,214,0,5,2,218,0,2,1,218,0,3,0,221,0,0,0,212,0,5,4,186,1,11,23,218,0,2,1,205,1,7,8,0,0,8,213,213,0,2,6,0,2,89,130,132,0,7,82,214,0,6,1,214,1,6,0,220,0,1,0,9,3,5,204,3,2,0,216,0,0,0,0,93,68,41,19,0,0,57,141,23,0,1,114,91,15,0,0,95,96,30,0,2,97,96,26,0,0,35,116,70,0,216,1,0,4,216,1,0,4,216,1,0,4,216,1,2,2,216,0,2,3,216,1,1,3,221,0,0,0,221,0,0,0,221,0,0,0,221,0,0,0,221,0,0,0,221,0,0,0,221,0,0,0,221,0,0,0,221,0,0,0,221,0,0,0,221,0,0,0,221,0,0,0,0,0,100,121,0,1,160,60,0,0,134,87,0,0,144,77,0,0,54,167,0,0,27,194,0,0,149,72,72,0,88,30,18,13,0,0,1,11,69,140,0,0,221,0,0,4,33,184,0,0,57,45,29,13,76,1,0,0,38,43,87,53,0,0,24,72,91,34,221,221,121,0,53,47,61,0,96,64,87,0,68,66,77,1,44,99,167,0,16,38,194,0,14,13,0,0,0,5,24,36,156,0,0,1,10,20,28,162,0,2,32,80,68,39,0,1,7,15,31,167,0,0,15,39,73,94,167,3,39,12,167,6,15,33,167,3,23,28,0,0,155,66,155,0,29,37,192,0,1,3,6,1,1,2,15,37,0,2,6,9,32,5,17,23,8,5,5,15,9,5,8,35,0,1,90,128,0,2,0,0,0,0,221,0,0,0,0,2,6,115,67,31,2,2,41,54,79,34,9,4.48314606741573,6.55590011771243,1.5,1.4142135623730951,14.595238095238095,3.9132918130204413,3.18957345971564,1.5772445255531868
AU,AUS,Australia,4,2021-01-13,2021-01-04,244,1,5589.40177478229,1,5589.40177478229,6,244,2279390.9126728266,237,0,1,243,0,19,225,0,5,239,0,39,205,0,22,222,0,29,215,0,7,237,0,1,243,0,4,240,0,0,244,0,8,236,0,37,207,0,1,243,1,24,219,243,0,1,0,225,0,3,16,239,0,2,3,205,0,7,32,222,0,6,16,215,0,6,23,237,0,6,1,243,0,0,1,240,0,0,4,244,0,0,0,236,0,2,6,207,0,12,25,243,0,0,1,220,0,10,14,0,0,3,241,241,0,3,0,0,2,96,146,148,1,14,81,230,0,14,0,230,0,14,0,244,0,0,0,17,1,2,224,3,2,0,239,0,0,0,0,114,83,30,17,0,3,44,182,15,0,2,110,125,7,0,2,100,127,15,0,1,100,124,19,0,1,30,147,66,0,242,1,0,1,242,1,0,1,242,1,0,1,242,0,2,0,242,1,0,1,242,1,1,0,244,0,0,0,244,0,0,0,244,0,0,0,244,0,0,0,244,0,0,0,244,0,0,0,244,0,0,0,244,0,0,0,244,0,0,0,244,0,0,0,244,0,0,0,244,0,0,0,0,0,123,121,0,1,179,64,0,1,149,94,0,1,154,89,0,1,41,202,0,2,31,211,0,1,146,97,98,0,85,24,17,20,0,0,2,9,64,169,0,1,243,0,0,2,62,180,0,0,90,29,25,15,78,7,0,0,55,40,94,55,0,3,42,86,73,40,244,244,121,0,52,71,65,1,104,74,95,1,83,65,90,1,44,109,203,0,15,26,213,0,19,12,0,1,1,3,17,32,190,0,0,0,4,21,44,175,0,0,35,87,75,47,0,0,2,10,39,193,0,0,21,35,64,124,188,1,41,14,188,6,11,39,188,4,20,32,0,1,172,71,173,1,28,42,216,2,1,0,4,0,2,2,17,44,0,6,16,8,24,7,9,37,5,1,5,23,11,1,9,38,0,5,87,151,0,1,0,0,0,0,0,244,0,0,0,4,5,119,78,38,4,3,32,60,77,49,19,6.191111111111111,9.314331647115612,2.5,2.1213203435596424,14.297413793103448,3.6517673170659086,2.9570815450643777,1.4135593608326473
AU,AUS,Australia,5,2021-01-13,2021-01-04,251,0,0,0,0,11,250,2303960.629002398,241,1,1,249,1,12,238,1,3,247,1,29,221,0,20,231,1,23,227,1,5,245,1,2,248,1,4,246,1,0,250,1,5,245,1,28,222,1,1,249,1,17,233,250,0,0,1,239,0,6,6,248,0,1,2,222,0,6,23,231,0,3,17,228,0,4,19,246,0,4,1,249,0,0,2,247,0,2,2,251,0,0,0,246,0,2,3,223,0,4,24,250,0,0,1,234,0,4,13,0,1,10,240,241,0,7,3,0,2,92,157,159,1,16,75,235,0,16,0,235,0,16,0,251,0,0,0,19,5,3,224,6,1,1,242,1,0,1,1,146,68,28,7,1,6,70,155,19,1,10,125,106,9,1,8,119,104,19,1,9,126,102,13,1,12,44,126,68,0,248,1,1,1,248,0,1,2,248,1,0,2,248,1,0,2,248,1,0,2,248,1,0,2,251,0,0,0,251,0,0,0,251,0,0,0,251,0,0,0,251,0,0,0,251,0,0,0,251,0,0,0,251,0,0,0,251,0,0,0,251,0,0,0,251,0,0,0,251,0,0,0,0,1,90,160,0,0,182,69,0,1,146,104,0,1,138,112,0,1,33,217,0,0,24,227,0,1,127,123,124,0,82,23,11,11,0,3,1,10,63,174,0,0,250,1,0,6,47,198,0,0,77,38,22,12,96,6,0,0,72,61,76,42,0,4,47,85,73,42,251,251,161,0,45,45,69,0,100,82,105,0,74,72,113,1,43,94,218,0,13,20,227,0,18,6,0,1,4,1,15,22,208,0,0,2,3,22,39,185,0,2,27,100,83,39,0,0,2,8,42,199,0,0,9,45,67,130,197,5,43,6,197,15,7,32,197,12,20,22,0,2,129,120,131,0,43,77,208,1,2,2,3,7,1,5,22,79,0,3,9,9,27,3,7,31,7,6,4,10,11,4,12,29,0,3,107,141,0,0,0,0,0,0,0,0,251,0,0,7,5,123,61,55,7,1,61,58,61,46,17,4.32051282051282,6.20534664674964,1,0.4714045207910317,13.677551020408163,3.717220962336927,2.4728033472803346,1.272814029464711
