ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
AE,ARE,United Arab Emirates,3,2021-01-02,2020-12-31,100,0,0,0,0,16,100,1860925.8879656708,100,1,0,99,1,5,94,0,1,99,1,9,90,1,7,92,1,5,94,1,2,97,1,1,98,1,1,98,1,0,99,1,6,93,1,11,88,1,0,99,1,5,94,100,0,0,0,95,0,0,5,99,0,0,1,91,0,1,8,93,0,3,4,95,0,2,3,98,0,0,2,99,0,0,1,99,0,0,1,100,0,0,0,94,2,0,4,89,1,2,8,100,0,0,0,95,0,3,2,0,0,11,89,89,0,7,4,0,3,76,21,24,0,34,42,66,1,1,31,1,66,13,21,0,87,1,3,9,0,37,1,5,57,100,0,0,38,41,11,10,0,0,44,42,14,0,2,48,36,14,0,2,59,25,14,0,2,55,35,8,0,3,16,34,47,95,2,0,3,95,2,0,3,95,2,0,3,95,0,3,2,95,2,0,3,95,2,0,3,49,0,1,50,49,1,1,49,49,0,2,49,49,0,2,49,49,1,2,48,49,0,3,48,49,0,1,50,95,0,1,4,95,0,1,4,95,0,0,5,95,0,0,5,95,0,1,4,0,0,45,55,0,1,73,26,0,1,61,38,0,0,51,49,0,1,15,84,0,1,17,82,0,0,40,60,60,23,12,0,5,0,0,1,3,24,72,0,1,98,1,0,1,28,71,0,0,89,5,2,1,0,3,0,0,34,19,24,23,0,0,35,40,19,6,0,0,13,83,4,0,1,17,76,6,55,2,43,0,27,2,71,0,39,2,57,2,49,0,40,11,85,1,14,0,83,0,15,2,0,0,0,0,10,28,62,0,1,0,4,11,26,58,0,2,25,38,20,15,0,0,6,10,26,58,0,0,16,24,30,30,60,1,30,9,60,4,12,24,60,2,16,22,0,2,57,41,59,0,21,20,79,0,5,1,2,1,0,1,11,22,0,0,9,11,7,4,2,6,3,1,1,10,1,5,9,9,0,1,68,30,0,1,0,0,0,0,100,0,0,0,0,0,1,81,14,4,0,1,30,28,26,6,9,2.903225806451613,2.687685977561087,1.5555555555555556,0.7264831572567789,14.719387755102039,5.241127174022923,3.214285714285715,1.6513037648207978
AE,ARE,United Arab Emirates,4,2021-01-02,2020-12-27,100,0,0,0,0,14,100,2075775.6597317401,97,1,0,99,0,5,95,1,0,99,1,10,89,1,10,89,1,10,89,1,1,98,1,1,98,1,0,99,1,0,99,1,1,98,1,8,91,2,2,96,1,7,92,100,0,0,0,95,0,0,5,100,0,0,0,90,0,2,8,90,0,2,8,90,0,3,7,99,0,0,1,99,0,1,0,100,0,0,0,100,0,0,0,99,0,1,0,92,0,2,6,98,0,0,2,93,0,3,4,0,0,6,94,94,0,1,5,0,7,71,22,29,0,38,33,62,0,1,36,1,62,11,27,0,89,0,1,10,0,45,3,7,45,100,0,0,52,30,12,6,0,4,50,37,9,0,5,53,35,7,0,6,55,29,10,0,3,54,37,6,0,5,20,35,40,93,2,2,3,93,3,2,2,93,3,2,2,93,1,4,2,93,3,2,2,93,3,0,4,74,1,0,25,74,1,0,25,74,1,0,25,74,1,0,25,74,1,2,23,74,1,2,23,74,1,0,25,98,0,1,1,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,0,1,37,62,0,1,72,27,0,2,56,42,0,1,43,56,0,3,13,84,0,1,15,84,0,0,45,55,55,23,10,5,7,0,0,0,3,32,65,0,0,100,0,0,0,28,72,0,0,91,6,0,0,0,3,0,0,40,21,18,21,0,0,43,41,14,2,0,1,17,79,3,0,3,19,74,4,63,2,34,1,28,3,68,1,44,3,52,1,57,1,37,5,87,1,11,1,85,0,15,0,0,2,0,0,13,18,67,0,1,1,3,11,21,63,0,0,23,37,24,16,0,0,2,7,20,71,0,0,10,23,23,44,67,6,21,6,67,13,7,13,67,10,10,13,0,2,61,37,63,0,17,20,83,2,3,1,1,0,0,0,10,22,0,0,3,8,9,1,5,7,3,0,3,11,2,1,6,19,0,2,66,32,0,0,0,0,0,0,0,100,0,0,0,3,4,81,9,3,3,1,22,35,23,7,9,2.5357142857142856,2.2849287671390264,2.3333333333333335,1.0327955589886444,15.621052631578946,4.278046251648409,3.260869565217391,1.6095154223826875
AE,ARE,United Arab Emirates,5,2021-01-02,2020-12-23,100,0,0,0,0,8,100,1963867.9046795107,99,2,0,98,2,4,94,2,0,98,2,8,90,2,6,92,2,7,91,2,3,95,2,0,98,2,3,95,2,1,97,2,1,97,2,5,93,2,1,97,2,9,89,100,0,0,0,96,1,0,3,100,0,0,0,92,0,3,5,94,0,2,4,93,0,3,4,97,0,2,1,100,0,0,0,97,0,1,2,99,0,0,1,99,0,1,0,95,1,1,3,99,0,0,1,91,0,4,5,0,0,8,92,92,0,2,6,0,5,80,15,20,0,35,45,65,0,0,35,0,65,15,20,0,85,0,0,15,0,40,2,3,55,100,0,2,53,25,13,7,0,6,47,38,9,0,7,55,31,7,0,7,53,27,13,0,5,59,31,5,0,6,20,36,38,97,1,0,2,97,1,0,2,97,1,0,2,97,1,1,1,97,0,2,1,97,1,0,2,92,2,0,6,92,2,0,6,92,2,1,5,92,2,1,5,92,1,2,5,92,2,2,4,92,2,1,5,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,0,3,43,54,0,1,73,26,0,4,52,44,0,3,49,48,0,4,9,87,0,5,9,86,0,0,32,68,68,21,6,3,2,0,0,0,5,44,51,0,0,100,0,0,1,25,74,0,0,92,5,1,0,1,1,0,0,44,13,27,16,0,2,30,48,14,6,0,0,20,76,4,0,0,20,74,6,57,1,39,3,27,1,70,2,48,1,51,0,51,0,40,9,91,0,8,1,91,1,8,0,0,0,0,3,4,6,87,0,0,0,2,4,17,77,0,0,16,33,33,18,0,0,4,3,17,76,0,0,11,16,28,45,73,1,21,5,73,10,5,12,73,10,8,9,0,1,57,42,58,0,22,20,78,2,5,4,3,1,0,0,7,21,0,2,12,11,8,2,7,7,2,0,1,8,3,1,3,12,0,2,75,21,0,2,0,0,0,0,0,0,100,0,0,1,2,79,8,10,1,1,28,32,22,9,7,2.3461538461538463,2.2080273130975114,0.5,0.5773502691896257,15.197916666666666,4.578254762097306,2.863157894736842,1.7661746517080201
AE,ARE,United Arab Emirates,-99,2021-01-03,2021-01-02,100,1,24863.6438217399,0,0,19,91,2069655.0826455175,0,5,2,93,2,3,95,4,2,94,4,7,89,3,8,89,3,11,86,4,2,94,3,3,94,5,4,91,4,4,92,3,4,93,3,9,88,5,4,91,3,12,85,98,0,2,0,97,0,1,2,98,0,1,1,93,0,3,4,92,0,2,6,89,0,7,4,98,0,0,2,97,0,1,2,96,0,1,3,96,0,1,3,96,0,1,3,91,0,3,6,96,0,1,3,88,1,5,6,9,0,10,81,91,0,1,8,12,3,64,21,38,0,23,39,77,0,1,20,2,77,10,12,1,90,0,5,5,0,41,3,8,48,100,25,1,27,19,20,8,42,2,24,22,10,42,2,28,15,13,42,4,29,17,8,42,2,33,14,9,42,3,15,14,26,93,5,0,2,93,5,0,2,93,4,2,1,93,4,2,1,93,3,3,1,93,4,2,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,49,2,25,24,49,1,34,16,49,1,35,15,49,1,25,25,49,1,11,39,49,1,13,37,54,0,16,30,84,10,4,1,1,55,0,1,2,17,25,55,1,44,0,59,0,8,33,59,0,37,1,0,0,1,2,59,0,18,12,4,7,60,0,19,12,7,2,63,1,1,33,2,75,2,0,20,3,75,3,20,2,68,3,29,0,67,4,29,0,77,4,16,3,89,3,8,0,87,0,13,0,80,0,1,0,3,3,13,80,0,0,0,4,3,13,85,0,4,5,4,2,85,0,0,2,9,4,85,0,3,7,3,2,92,0,8,0,92,3,2,3,92,3,3,2,90,0,5,5,95,0,3,2,98,0,0,0,0,1,0,0,1,96,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,3.16,3.023243291566195,2.2857142857142856,1.889822365046136,0,0,0,0
AE,ARE,United Arab Emirates,2,2021-01-03,2021-01-01,100,0,0,0,0,46,100,1936033.9960306017,96,0,1,99,1,7,92,0,0,100,0,10,90,0,13,87,2,14,84,0,9,91,1,1,98,1,2,97,1,0,99,0,3,97,1,12,87,2,1,97,0,13,87,99,0,1,0,93,0,1,6,100,0,0,0,90,0,4,6,87,0,4,9,86,0,3,11,91,0,4,5,99,0,1,0,98,0,1,1,100,0,0,0,97,0,1,2,88,0,5,7,99,0,0,1,87,0,5,8,0,0,23,77,77,0,12,11,0,0,77,23,23,1,27,49,73,0,4,23,0,73,13,14,0,87,0,4,9,0,28,2,4,66,100,0,1,28,36,20,15,0,1,33,36,30,0,5,38,38,19,0,5,44,31,20,0,4,43,39,14,0,4,12,29,55,96,3,0,1,96,3,0,1,96,2,1,1,96,2,1,1,96,1,2,1,96,3,0,1,87,1,0,12,87,1,0,12,87,1,1,11,87,0,1,12,87,1,0,12,87,0,2,11,87,1,1,11,97,2,0,1,97,1,1,1,97,2,0,1,97,1,0,2,97,2,0,1,0,1,41,58,0,1,70,29,0,0,55,45,0,0,43,57,0,1,14,85,0,1,21,78,0,0,46,54,54,30,7,4,5,0,1,0,8,36,55,0,1,98,1,0,1,21,78,0,0,88,11,0,0,0,1,0,0,33,27,29,11,0,0,29,45,25,1,0,1,9,82,8,0,1,14,78,7,59,0,40,1,30,0,69,1,45,0,53,2,57,0,39,4,86,0,12,2,79,0,21,0,0,3,0,2,16,24,55,0,3,1,5,22,22,47,0,1,30,34,15,20,0,1,8,7,30,54,0,1,17,30,22,30,53,2,41,4,53,12,15,20,53,13,15,19,0,0,60,40,60,1,16,23,84,1,3,2,3,0,0,1,6,24,0,0,6,10,7,2,4,6,3,0,2,5,4,4,2,21,0,1,60,36,0,3,0,0,0,100,0,0,0,0,0,4,3,73,12,8,4,1,43,30,13,5,4,2.5945945945945947,2.127328259936751,1.956521739130435,1.2239377906638147,14.24742268041237,4.632383583343486,3.141304347826087,1.5305067877123695
AE,ARE,United Arab Emirates,3,2021-01-03,2021-01-01,100,0,0,0,0,18,100,1627480.7132861405,100,0,0,100,0,4,96,0,0,100,0,7,93,0,9,91,0,6,94,0,3,97,0,3,97,0,1,99,0,0,100,0,4,96,0,10,90,0,1,99,0,8,92,100,0,0,0,96,0,2,2,100,0,0,0,93,0,2,5,91,0,2,7,94,0,1,5,97,0,0,3,97,0,3,0,99,0,1,0,100,0,0,0,96,2,0,2,90,1,5,4,99,0,0,1,92,0,4,4,0,0,8,92,92,0,2,6,0,0,72,28,28,2,25,45,75,0,0,25,0,75,8,17,0,92,1,2,5,0,27,0,7,66,100,0,0,41,37,16,6,0,0,46,38,16,0,3,52,30,15,0,2,55,29,14,0,3,56,27,14,0,2,20,27,51,93,2,1,4,93,2,0,5,93,2,1,4,93,0,3,4,93,2,0,5,93,2,1,4,75,0,1,24,75,0,1,24,75,0,1,24,75,0,2,23,75,0,1,24,75,0,2,23,75,0,1,24,97,0,0,3,97,0,0,3,97,0,0,3,97,0,0,3,97,0,0,3,0,0,45,55,0,0,69,31,0,0,54,46,0,0,46,54,0,0,7,93,0,0,17,83,0,0,33,67,67,24,5,1,3,0,0,0,2,35,63,0,0,100,0,0,0,28,72,0,0,89,7,2,0,0,2,0,0,26,29,29,16,0,0,37,37,22,4,0,0,19,78,3,0,0,24,74,2,55,0,44,1,31,1,65,3,46,1,50,3,54,0,36,10,93,1,6,0,83,0,16,1,0,0,0,1,13,13,73,0,1,0,5,9,21,64,0,2,28,25,29,16,0,0,4,13,24,59,0,1,20,20,22,37,60,2,34,4,60,8,16,16,60,6,20,14,0,2,59,39,61,0,17,22,83,0,4,0,7,1,0,2,3,24,0,0,10,4,8,3,4,10,1,1,3,7,0,3,8,14,0,0,63,35,1,1,0,0,0,0,100,0,0,0,0,0,1,86,8,5,0,1,33,32,18,9,7,2.259259259259259,2.011363727818528,2.4285714285714284,0.7867957924694432,14.08673469387755,5.272485236400598,3.351063829787234,1.5499389291368844
AE,ARE,United Arab Emirates,4,2021-01-03,2020-12-30,100,0,0,0,0,22,100,2013478.7399688265,99,1,0,99,0,4,96,1,0,99,1,8,91,1,9,90,1,4,95,1,3,96,1,2,97,1,1,98,1,0,99,1,3,96,1,9,90,2,1,97,1,9,90,100,0,0,0,96,0,0,4,100,0,0,0,92,0,0,8,91,0,2,7,96,0,1,3,97,0,0,3,98,0,1,1,99,0,1,0,100,0,0,0,97,0,2,1,91,0,3,6,99,0,0,1,91,0,4,5,0,0,7,93,93,0,1,6,0,5,68,27,32,0,36,32,64,0,2,33,1,64,11,25,0,89,0,2,9,0,41,2,9,48,100,0,0,53,25,15,7,0,3,44,37,16,0,5,53,30,12,0,5,50,30,15,0,3,50,36,11,0,5,15,29,51,91,2,3,4,91,4,2,3,91,3,3,3,91,2,4,3,91,3,3,3,91,4,0,5,74,1,0,25,74,1,0,25,74,1,0,25,74,1,0,25,74,1,2,23,74,1,2,23,74,1,0,25,98,0,1,1,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,0,1,39,60,0,1,74,25,0,2,61,37,0,1,47,52,0,2,14,84,0,1,15,84,0,0,44,56,56,27,8,4,5,0,0,0,4,33,63,0,0,100,0,0,0,26,74,0,0,89,8,0,0,0,3,0,0,38,23,21,18,0,0,40,43,15,2,0,1,11,87,1,0,3,16,79,2,61,1,37,1,26,2,71,1,39,3,57,1,53,0,40,7,86,0,13,1,85,0,15,0,0,1,1,2,14,19,63,0,1,1,5,14,19,60,0,0,21,47,18,14,0,0,3,8,23,66,0,0,15,19,21,45,66,3,28,3,66,10,7,17,66,9,12,13,0,2,61,37,63,0,19,18,81,1,4,0,1,1,0,0,12,20,0,0,3,7,8,3,8,3,1,0,2,11,2,4,5,23,0,1,67,31,0,1,0,0,0,0,0,100,0,0,0,1,3,88,6,2,1,2,23,31,23,8,12,2.7777777777777777,2.309401076758503,3.1428571428571432,0.8997354108424372,15.287234042553191,4.36659445173529,2.9468085106382977,1.7312250698587506
AE,ARE,United Arab Emirates,5,2021-01-03,2020-12-24,100,0,0,0,0,11,100,2028887.4343220622,99,1,0,99,1,5,94,1,0,99,1,9,90,1,6,93,1,7,92,1,3,96,1,0,99,1,3,96,1,1,98,1,1,98,1,5,94,1,0,99,1,8,91,100,0,0,0,95,1,0,4,100,0,0,0,91,0,3,6,94,0,2,4,93,0,3,4,97,0,2,1,100,0,0,0,97,0,1,2,99,0,0,1,99,0,1,0,95,1,1,3,100,0,0,0,92,0,4,4,0,0,7,93,93,0,2,5,0,4,83,13,17,0,41,42,59,0,0,41,0,59,17,24,0,83,0,1,16,0,45,2,3,50,100,0,2,55,23,13,7,0,3,49,38,10,0,3,56,33,8,0,4,53,26,17,0,2,56,34,8,0,2,22,36,40,97,1,0,2,97,1,0,2,97,1,0,2,97,1,1,1,97,0,2,1,97,1,0,2,92,2,0,6,92,2,0,6,92,2,1,5,92,2,1,5,92,1,2,5,92,2,2,4,92,2,1,5,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,0,2,47,51,0,1,74,25,0,4,54,42,0,3,57,40,0,3,14,83,0,4,11,85,0,0,37,63,63,24,6,4,3,0,0,0,4,44,52,0,0,100,0,0,1,26,73,0,0,91,4,3,0,1,1,0,0,37,16,27,20,0,1,31,46,17,5,0,0,25,73,2,0,0,25,69,6,53,1,42,4,26,1,71,2,46,1,52,1,43,0,46,11,86,0,13,1,89,1,10,0,0,0,0,4,5,8,83,0,0,0,2,6,17,75,0,0,16,36,29,19,0,0,4,5,17,74,0,0,10,18,29,43,72,1,22,5,72,11,6,11,72,11,8,9,0,1,54,45,55,0,23,22,77,3,6,5,3,1,0,0,5,23,0,2,9,10,7,3,8,8,3,0,1,8,1,1,3,13,0,2,76,21,0,1,0,0,0,0,0,0,100,0,0,1,2,79,8,10,1,1,27,30,21,10,10,2.391304347826087,2.3304141347678295,2.3333333333333335,1.1547005383792515,15.34375,4.445762322884451,2.8085106382978724,1.6609143468666723
AE,ARE,United Arab Emirates,-99,2021-01-04,2021-01-03,100,2,71812.7500726513,0,0,19,91,2094453.7601966478,0,5,3,92,2,4,94,4,2,94,4,6,90,3,9,88,3,12,85,4,2,94,3,3,94,5,4,91,4,3,93,3,3,94,3,10,87,5,4,91,3,13,84,97,0,2,1,96,0,1,3,98,0,1,1,94,0,3,3,91,0,2,7,88,0,7,5,98,0,0,2,97,0,1,2,96,0,1,3,97,0,1,2,97,0,1,2,90,0,3,7,96,0,1,3,87,1,5,7,9,0,10,81,91,0,1,8,12,3,64,21,38,0,25,37,75,0,1,22,2,75,10,14,1,90,0,5,5,0,43,4,8,45,100,26,1,28,19,18,8,43,2,23,21,11,43,2,28,14,13,43,4,29,15,9,43,3,32,12,10,43,4,13,15,25,93,5,0,2,93,5,0,2,93,4,2,1,93,4,2,1,93,3,3,1,93,4,2,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,50,2,26,22,50,1,34,15,50,1,32,17,50,1,25,24,50,1,10,39,50,1,12,37,55,0,17,28,83,11,4,1,1,56,0,1,3,15,25,56,1,43,0,61,0,8,31,61,0,35,1,0,0,1,2,61,0,18,10,4,7,61,0,18,11,8,2,63,1,1,33,2,73,2,1,21,3,74,3,21,2,68,3,29,0,70,4,26,0,77,4,16,3,90,3,7,0,88,0,12,0,78,0,1,0,3,4,14,78,0,0,0,4,4,14,84,0,4,6,4,2,84,0,0,2,9,5,84,0,3,8,3,2,91,0,9,0,91,3,2,4,91,3,4,2,89,0,5,6,94,0,4,2,98,0,0,0,0,1,0,0,1,96,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,3.25,3.053864266224309,2.2857142857142856,1.889822365046136,0,0,0,0
AE,ARE,United Arab Emirates,2,2021-01-04,2021-01-01,100,0,0,0,0,45,100,2015402.3205859219,96,0,1,99,1,7,92,0,0,100,0,11,89,0,13,87,2,14,84,0,9,91,1,1,98,1,2,97,1,0,99,0,4,96,1,13,86,2,1,97,0,13,87,99,0,1,0,93,0,1,6,100,0,0,0,89,0,5,6,87,0,4,9,86,0,3,11,91,0,4,5,99,0,1,0,98,0,1,1,100,0,0,0,96,0,2,2,87,0,6,7,99,0,0,1,87,0,5,8,0,0,22,78,78,0,11,11,0,0,78,22,22,1,27,50,73,0,4,23,0,73,14,13,0,86,0,5,9,0,28,2,4,66,100,0,1,28,37,20,14,0,1,33,36,30,0,5,38,38,19,0,5,44,31,20,0,4,43,40,13,0,4,13,30,53,96,3,0,1,96,3,0,1,96,2,1,1,96,2,1,1,96,1,2,1,96,3,0,1,89,1,0,10,89,1,0,10,89,1,1,9,89,0,1,10,89,1,0,10,89,0,2,9,89,1,1,9,97,2,0,1,97,1,1,1,97,2,0,1,97,1,0,2,97,2,0,1,0,1,41,58,0,1,70,29,0,0,55,45,0,0,44,56,0,1,14,85,0,1,21,78,0,0,46,54,54,31,7,4,4,0,1,0,8,36,55,0,1,98,1,0,1,21,78,0,0,88,11,0,0,0,1,0,0,33,28,29,10,0,0,29,46,24,1,0,1,10,81,8,0,1,14,77,8,59,0,40,1,30,0,69,1,45,0,53,2,56,0,40,4,86,0,12,2,79,0,21,0,0,3,1,2,15,24,55,0,3,2,5,21,22,47,0,1,29,34,16,20,0,1,7,8,31,53,0,1,16,32,22,29,52,2,41,5,52,11,16,21,52,12,16,20,0,0,60,40,60,1,16,23,84,1,3,2,3,0,0,1,6,24,0,0,7,10,7,2,4,6,3,0,2,5,4,4,2,20,0,1,60,36,0,3,0,0,0,100,0,0,0,0,0,4,3,73,12,8,4,1,42,31,13,5,4,2.5789473684210527,2.100599386113124,2,1.2344267996967353,14.319587628865978,4.69384879335129,3.119565217391304,1.5107118713829302
AE,ARE,United Arab Emirates,3,2021-01-04,2021-01-01,100,0,0,0,0,18,100,1625594.31943068,100,0,0,100,0,4,96,0,0,100,0,7,93,0,9,91,0,6,94,0,3,97,0,3,97,0,1,99,0,0,100,0,4,96,0,10,90,0,1,99,0,8,92,100,0,0,0,96,0,2,2,100,0,0,0,93,0,2,5,91,0,2,7,94,0,1,5,97,0,0,3,97,0,3,0,99,0,1,0,100,0,0,0,96,2,0,2,90,1,5,4,99,0,0,1,92,0,4,4,0,0,8,92,92,0,2,6,0,0,72,28,28,2,26,44,74,0,0,26,0,74,8,18,0,92,1,2,5,0,28,0,7,65,100,0,0,41,37,16,6,0,0,46,38,16,0,3,52,30,15,0,2,54,30,14,0,3,56,27,14,0,2,20,28,50,93,2,1,4,93,2,0,5,93,2,1,4,93,0,3,4,93,2,0,5,93,2,1,4,76,0,1,23,76,0,1,23,76,0,1,23,76,0,2,22,76,0,1,23,76,0,2,22,76,0,1,23,97,0,0,3,97,0,0,3,97,0,0,3,97,0,0,3,97,0,0,3,0,0,44,56,0,0,68,32,0,0,53,47,0,0,46,54,0,0,7,93,0,0,17,83,0,0,32,68,68,23,5,1,3,0,0,0,2,35,63,0,0,99,1,0,0,27,73,0,0,89,7,2,0,0,2,0,0,27,29,29,15,0,0,38,36,22,4,0,0,19,78,3,0,0,24,74,2,56,0,43,1,32,1,64,3,47,1,49,3,54,0,36,10,93,1,6,0,83,0,16,1,0,0,0,1,14,12,73,0,1,0,5,10,21,63,0,2,28,26,28,16,0,0,4,13,25,58,0,1,20,20,23,36,60,2,34,4,60,8,16,16,60,6,20,14,0,2,58,40,60,0,18,22,82,0,4,0,7,1,0,2,4,24,0,0,9,4,8,3,4,10,1,1,3,8,0,3,8,14,0,1,62,35,1,1,0,0,0,0,100,0,0,0,0,0,1,86,8,5,0,1,32,32,18,9,8,2.259259259259259,2.011363727818528,2.4285714285714284,0.7867957924694432,14.11734693877551,5.29822038805998,3.361702127659574,1.5439863489687582
