ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
FI,FIN,Finland,3,2020-12-31,2020-12-30,100,0,0,0,0,16,100,869574.9102791653,100,0,0,100,0,2,98,0,1,99,0,9,91,0,29,71,0,12,88,0,2,98,0,1,99,0,3,97,0,3,97,0,1,99,0,20,80,0,3,97,0,10,90,100,0,0,0,98,0,0,2,99,0,1,0,91,0,4,5,71,0,11,18,88,0,5,7,98,0,0,2,99,0,0,1,97,0,1,2,97,0,1,2,99,0,1,0,80,0,7,13,97,0,0,3,90,0,5,5,0,0,10,90,90,0,2,8,0,1,37,62,63,0,5,32,95,1,4,0,95,0,5,0,100,0,0,6,0,3,91,100,0,0,0,0,0,0,53,30,14,3,0,1,37,56,6,0,3,50,44,3,0,1,39,52,8,0,1,43,48,8,0,1,22,58,19,0,97,0,2,1,97,0,0,3,97,0,0,3,97,0,0,3,97,0,0,3,97,0,0,3,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,35,65,0,0,84,16,0,1,41,58,0,2,40,58,0,1,2,97,0,0,10,90,0,0,40,60,60,27,12,1,0,0,0,0,5,32,63,0,0,100,0,0,1,18,81,0,0,55,30,6,3,5,1,0,0,28,28,37,7,0,0,23,59,17,1,0,0,34,64,2,0,0,36,62,2,65,0,27,8,16,0,74,10,59,0,30,11,60,0,17,23,98,0,2,0,90,0,8,2,0,0,0,2,5,20,73,0,0,1,1,8,20,70,0,1,8,46,40,5,0,0,1,3,6,90,0,0,4,15,24,57,81,0,16,3,81,3,2,14,81,3,5,11,0,0,73,27,73,0,14,13,86,0,0,0,4,1,0,1,8,13,0,1,1,6,7,4,5,7,8,0,2,11,3,4,2,26,0,0,45,53,1,1,0,0,0,0,100,0,0,0,0,0,0,52,31,17,0,1,29,21,33,11,5,4.519607843137255,5.448817104944637,1.6,0.9660917830792959,14.397849462365592,5.024158560193106,2.9072164948453607,1.3850577171096827
FI,FIN,Finland,4,2020-12-31,2020-12-30,100,0,0,0,0,16,100,839842.9537387558,99,0,0,100,0,12,88,0,2,98,0,12,88,0,23,77,0,16,84,0,7,93,0,3,97,0,4,96,0,0,100,0,4,96,0,22,78,0,7,93,0,11,89,100,0,0,0,88,0,5,7,98,0,1,1,88,0,3,9,77,0,6,17,84,0,5,11,93,0,2,5,97,0,1,2,96,0,3,1,100,0,0,0,96,0,1,3,78,0,6,16,93,0,6,1,89,0,4,7,0,0,8,92,92,0,0,8,0,1,45,54,55,1,6,38,94,0,5,1,94,0,6,0,100,0,0,8,1,2,89,100,0,0,0,0,0,0,66,23,5,6,0,2,29,65,4,0,5,44,47,4,0,5,41,48,6,0,4,44,45,7,0,6,13,64,17,0,98,1,0,1,98,1,0,1,98,1,0,1,98,0,1,1,98,1,0,1,98,1,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,1,33,66,0,0,70,30,0,1,32,67,0,1,48,51,0,1,3,96,0,1,7,92,0,0,38,62,62,30,4,3,1,0,1,0,4,22,73,0,1,98,1,0,1,10,89,0,0,64,25,4,2,4,1,0,1,31,17,39,12,0,1,30,46,21,2,0,0,43,54,3,0,1,32,66,1,67,1,23,9,30,1,66,3,68,0,25,7,52,1,17,30,97,1,2,0,93,0,7,0,0,0,0,0,10,15,75,0,1,0,2,3,19,75,0,2,11,29,42,16,0,2,0,3,14,81,0,1,5,8,19,67,87,0,13,0,87,1,3,9,87,1,4,8,0,0,77,23,77,0,13,10,87,0,2,0,1,1,0,0,9,10,0,1,5,5,16,2,3,12,6,0,4,16,6,3,0,11,0,0,41,58,0,1,0,0,0,0,0,100,0,0,0,1,2,36,34,27,1,1,21,27,31,13,6,5.791666666666667,7.7403566175839655,2,1.3093073414159542,13.870967741935484,4.976522721853284,2.7157894736842105,1.357901681449641
FI,FIN,Finland,5,2020-12-31,2020-12-30,100,1,4478.4388909993295,0,0,2,99,735355.8406668771,95,1,1,98,1,6,93,0,1,99,0,11,89,1,21,78,1,11,88,1,6,93,1,3,96,0,1,99,1,3,96,0,4,96,1,14,85,1,5,94,1,6,93,99,0,1,0,94,0,4,2,99,0,1,0,89,0,2,9,79,0,6,15,89,0,2,9,94,0,3,3,97,0,1,2,99,0,1,0,97,0,1,2,96,0,2,2,86,0,2,12,95,0,4,1,94,0,2,4,0,1,2,97,98,0,0,2,0,0,27,73,73,0,8,19,92,0,8,0,92,0,7,1,100,0,0,8,1,3,88,100,0,0,0,0,0,0,76,13,9,2,0,2,28,65,5,0,2,56,38,4,0,3,47,44,6,0,3,49,42,6,0,5,11,63,21,0,97,1,0,2,97,0,2,1,97,1,2,0,97,1,0,2,97,1,1,1,97,1,0,2,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,20,80,0,0,72,28,0,0,30,70,0,0,40,60,0,0,2,98,0,0,10,90,0,0,40,60,60,30,7,2,1,0,0,0,5,33,62,0,0,99,1,0,0,15,85,0,0,46,35,10,3,3,3,0,0,22,29,41,8,0,0,19,55,23,3,0,0,52,45,3,0,0,46,53,1,80,1,12,7,28,1,67,4,70,0,24,6,60,1,16,23,98,0,1,1,90,1,8,1,0,0,2,0,8,9,81,0,0,0,2,4,20,74,0,0,14,44,37,5,0,0,0,4,5,91,0,0,3,10,21,66,87,2,9,2,87,5,1,7,87,4,4,5,0,0,64,36,64,0,13,23,87,0,1,0,3,1,0,0,8,23,0,1,3,2,7,2,5,16,4,0,4,9,5,1,3,15,0,1,44,55,0,0,0,0,0,0,0,0,100,0,0,2,3,39,29,27,2,1,43,21,20,11,2,9.411764705882353,10.018521172728715,0,0,13.810526315789474,5.3778401439297,2.0210526315789474,1.010360662047575
FI,FIN,Finland,6,2020-12-31,2020-12-27,100,2,16029.615805070709,1,8856.47437311383,5,100,1630309.446153724,97,1,2,97,1,12,87,1,1,98,1,9,90,1,18,81,2,10,88,1,9,90,1,1,98,0,2,98,1,0,99,1,2,97,1,6,93,1,1,98,1,13,86,98,0,1,1,88,0,3,9,99,0,0,1,91,0,5,4,82,0,8,10,90,0,3,7,91,0,2,7,99,0,0,1,98,0,0,2,100,0,0,0,98,0,0,2,94,0,3,3,99,0,1,0,87,0,7,6,0,0,3,97,97,0,2,1,0,2,24,74,76,1,4,19,96,0,4,0,96,0,4,0,100,0,0,7,2,1,90,100,0,0,0,0,0,0,79,11,4,6,0,3,49,42,6,0,7,58,29,6,0,4,54,33,9,0,4,63,26,7,0,5,28,46,21,0,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,98,1,0,1,98,1,0,1,98,1,0,1,98,1,0,1,98,1,0,1,98,1,0,1,98,1,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,1,7,92,0,1,73,26,0,1,19,80,0,0,47,53,0,1,1,98,0,1,10,89,0,0,45,55,55,39,6,0,0,0,0,0,8,39,53,0,1,98,1,0,1,10,89,0,0,59,30,3,3,1,4,0,0,30,25,39,6,0,1,19,60,18,2,0,0,66,33,1,0,0,67,33,0,93,0,5,2,27,0,71,2,81,0,16,3,53,0,17,30,99,0,1,0,90,0,10,0,0,0,0,0,4,20,76,0,1,0,1,6,16,76,0,2,8,46,38,6,0,0,0,3,6,91,0,0,2,7,14,77,91,2,5,2,91,3,2,4,91,3,3,3,0,1,16,83,17,0,15,68,85,0,0,1,0,3,0,1,10,69,0,0,2,0,5,1,2,4,0,0,1,5,4,0,0,7,0,2,32,64,0,2,0,0,0,0,0,0,0,100,0,1,4,30,42,23,1,2,35,33,16,8,5,12.552631578947368,13.742216211409932,1.6666666666666667,0.5773502691896257,13.921052631578949,5.696824325079497,1.6914893617021274,0.8802076458913599
FI,FIN,Finland,7,2020-12-31,2020-12-21,100,0,0,0,0,2,99,1314209.592254626,94,1,1,98,1,9,90,1,3,96,2,14,84,0,22,78,1,12,87,1,4,95,1,1,98,1,3,96,1,2,97,1,2,97,0,4,96,1,2,97,1,15,84,99,0,0,1,91,0,1,8,97,1,0,2,86,0,5,9,78,0,6,16,88,2,2,8,96,1,1,2,99,0,1,0,97,1,0,2,98,1,1,0,98,1,1,0,96,0,0,4,98,0,0,2,85,1,4,10,0,1,1,98,99,0,0,1,0,5,14,81,86,2,2,10,98,0,2,0,98,0,2,0,100,0,0,9,3,2,86,100,0,0,0,0,0,0,79,13,5,3,3,10,49,30,8,3,16,55,22,4,3,13,47,29,8,3,15,54,24,4,3,20,25,29,23,0,98,0,2,0,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,2,9,89,0,2,60,38,0,3,24,73,0,2,38,60,0,2,3,95,0,2,13,85,0,1,29,70,71,23,6,0,0,0,2,0,8,53,37,0,1,98,1,0,2,14,84,0,0,48,30,6,4,4,8,0,0,40,28,28,4,0,3,31,46,17,3,0,1,72,25,2,0,4,64,30,2,91,0,6,3,40,0,54,6,76,2,22,0,62,1,19,18,97,1,1,1,87,1,9,3,0,1,0,0,7,15,77,0,0,0,0,6,22,72,0,2,9,32,40,17,0,0,0,1,10,89,0,1,0,7,14,78,93,2,3,2,93,2,3,2,93,0,5,2,0,2,4,94,6,0,5,89,95,1,0,0,0,2,0,0,2,91,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,6,0,5,52,43,0,0,0,0,0,0,0,0,0,0,100,6,8,40,20,26,6,6,36,27,13,5,7,10.594594594594595,13.738549695937625,2,0,13.607954545454545,5.145832407912633,1.7176470588235293,0.995367420865787
FI,FIN,Finland,-99,2021-01-01,2020-12-31,100,1,4615.60806362176,0,0,11,82,1121264.9243987366,0,1,2,97,2,10,88,1,7,92,2,14,84,1,24,75,2,20,78,2,10,88,2,6,92,1,5,94,1,2,97,2,4,94,1,23,76,2,4,94,1,13,86,98,0,1,1,90,1,3,6,93,0,3,4,86,2,3,9,76,2,8,14,80,1,4,15,90,1,3,6,94,1,4,1,95,1,2,2,98,0,1,1,96,0,3,1,77,2,6,15,96,1,2,1,87,0,4,9,18,0,4,78,96,0,2,2,18,0,29,53,71,1,1,27,99,0,1,0,99,0,1,0,100,0,0,21,1,1,77,100,0,0,0,0,26,1,41,22,8,2,42,4,21,29,4,42,5,34,16,3,42,4,32,17,5,42,4,30,18,6,42,5,14,27,12,0,99,0,0,1,99,0,1,0,99,0,0,1,99,0,1,0,99,0,0,1,99,0,0,1,72,6,0,22,72,6,0,22,72,6,2,20,72,6,0,22,72,5,4,19,72,5,8,15,72,6,0,22,96,0,0,4,96,0,0,4,96,0,0,4,96,0,0,4,96,0,0,4,66,2,6,26,66,2,24,8,66,2,10,22,66,2,20,12,66,2,0,32,66,3,5,26,67,1,17,15,83,13,3,1,0,69,0,0,2,9,20,69,2,28,1,73,0,4,23,73,0,19,6,1,0,0,1,73,0,9,6,9,3,73,0,4,14,8,1,74,0,15,11,0,80,0,8,12,0,94,0,6,0,77,0,22,1,90,0,9,1,81,0,8,11,100,0,0,0,95,0,5,0,83,0,0,0,2,2,13,83,0,0,0,3,1,13,87,0,1,6,5,1,87,0,0,0,1,12,87,0,1,1,3,8,98,0,1,1,98,1,0,1,98,1,0,1,88,0,2,10,90,1,7,2,99,0,0,0,0,0,0,0,1,98,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,5.271428571428571,6.356264692438172,2.75,2.362907813126304,0,0,0,0
FI,FIN,Finland,1,2021-01-01,2020-12-26,100,0,0,0,0,22,100,1322148.0361655485,99,0,0,100,0,11,89,0,0,100,0,20,80,0,46,54,0,16,84,0,13,87,0,1,99,0,7,93,0,0,100,0,10,90,0,29,71,0,7,93,0,22,78,100,0,0,0,89,1,5,5,100,0,0,0,80,0,2,18,54,1,8,37,84,0,5,11,87,0,6,7,99,0,1,0,93,0,1,6,100,0,0,0,90,0,4,6,71,1,2,26,93,0,3,4,78,1,5,16,0,0,11,89,89,0,7,4,0,0,46,54,54,0,6,40,94,0,6,0,94,0,6,0,100,0,0,6,0,2,92,100,0,0,0,0,0,0,45,33,17,5,0,0,40,59,1,0,0,47,47,6,0,0,47,46,7,0,0,47,45,8,0,0,15,63,22,0,98,0,0,2,98,0,1,1,98,0,0,2,98,0,0,2,98,0,0,2,98,0,1,1,83,0,0,17,83,0,0,17,83,0,0,17,83,0,0,17,83,0,1,16,83,0,2,15,83,0,2,15,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,0,0,25,75,0,1,79,20,0,0,34,66,0,0,67,33,0,0,8,92,0,0,18,82,0,0,64,36,36,45,14,4,1,0,0,1,6,32,61,0,0,100,0,0,1,8,91,0,0,48,33,8,3,7,1,0,0,11,19,46,24,0,0,7,49,38,6,0,0,28,66,6,0,0,32,65,3,75,1,20,4,21,1,65,13,66,1,24,9,33,1,20,46,92,0,3,5,82,0,17,1,0,2,0,4,15,26,53,0,0,2,8,17,22,51,0,2,8,45,32,13,0,0,0,6,10,84,0,0,2,15,35,48,83,0,10,7,83,1,0,16,83,1,4,12,0,0,40,60,40,0,18,42,82,0,1,0,3,1,0,0,13,42,0,1,10,1,3,2,0,8,2,0,3,3,2,3,0,20,0,1,30,67,0,2,0,0,100,0,0,0,0,0,0,0,1,53,33,13,0,0,38,22,20,16,4,7.5063291139240516,10.31662017021317,2,1.2649110640673518,11.673913043478262,4.270673559486387,2.836734693877551,1.635267735895953
FI,FIN,Finland,2,2021-01-01,2020-12-30,100,0,0,0,0,18,100,1078388.6587589397,99,0,1,99,0,6,94,0,2,98,0,18,82,0,31,69,0,16,84,0,4,96,0,3,97,0,6,94,0,0,100,0,0,100,0,19,81,0,7,93,0,13,87,99,0,1,0,94,0,1,5,98,0,2,0,82,0,4,14,69,0,7,24,84,0,3,13,96,0,4,0,97,0,0,3,94,0,2,4,100,0,0,0,100,0,0,0,81,0,4,15,93,0,3,4,87,0,3,10,0,0,7,93,93,0,2,5,0,0,43,57,57,0,7,36,93,0,7,0,93,0,7,0,100,0,0,7,0,6,87,100,0,0,0,0,0,0,49,26,19,6,0,0,33,63,4,0,1,46,48,5,0,0,41,52,7,0,1,43,49,7,0,0,10,63,27,0,94,0,1,5,94,0,0,6,94,0,1,5,94,0,2,4,94,0,2,4,94,0,0,6,61,0,0,39,61,0,0,39,61,0,1,38,61,0,3,36,61,0,4,35,61,0,6,33,61,0,4,35,93,0,0,7,93,0,0,7,93,0,0,7,93,0,1,6,93,0,0,7,0,0,25,75,0,0,78,22,0,0,33,67,0,0,62,38,0,1,6,93,0,0,21,79,0,0,55,45,45,34,15,6,0,0,0,2,4,35,59,0,0,100,0,0,0,15,85,0,0,48,32,9,3,5,3,0,0,13,24,46,17,0,0,14,50,29,7,0,0,33,66,1,0,0,28,68,4,75,0,18,7,22,1,69,8,67,1,24,8,38,0,13,49,94,0,3,3,79,0,20,1,0,0,0,0,11,24,65,0,0,0,2,13,21,64,0,0,12,41,34,13,0,0,0,5,17,78,0,0,7,14,31,48,79,0,15,6,79,0,0,21,79,0,8,13,0,0,63,37,63,0,15,22,85,0,3,0,0,0,0,0,12,22,0,0,4,3,12,1,3,10,2,0,5,11,2,3,6,16,0,0,34,63,1,2,0,0,0,100,0,0,0,0,0,0,1,54,31,14,0,1,46,30,15,6,2,3.9473684210526314,5.306401298134368,2.5714285714285716,1.2724180205607036,13.705263157894738,5.523881776144354,2.5208333333333335,1.4580388173784868
FI,FIN,Finland,3,2021-01-01,2020-12-31,100,0,0,0,0,11,100,851507.4057228771,100,0,1,99,0,5,95,0,1,99,0,16,84,0,30,70,0,10,90,0,6,94,0,1,99,0,2,98,0,2,98,0,1,99,0,16,84,0,1,99,0,12,88,99,0,1,0,95,0,0,5,99,0,0,1,84,0,3,13,70,0,11,19,90,0,3,7,94,0,1,5,99,0,0,1,98,0,1,1,98,0,1,1,99,0,1,0,84,0,3,13,99,0,0,1,88,0,8,4,0,0,8,92,92,0,3,5,0,0,36,64,64,0,2,34,98,0,2,0,98,0,2,0,100,0,0,2,1,5,92,100,0,0,0,0,0,0,63,23,10,4,0,1,38,55,6,0,2,60,35,3,0,1,48,45,6,0,1,55,40,4,0,2,19,62,17,0,95,0,2,3,95,0,0,5,95,0,0,5,95,0,0,5,95,0,1,4,95,0,0,5,43,1,0,56,43,1,0,56,43,1,2,54,43,1,2,54,43,1,2,54,43,1,11,45,43,1,3,53,88,0,0,12,88,0,0,12,88,0,0,12,88,0,0,12,88,0,2,10,0,0,29,71,0,0,78,22,0,0,34,66,0,2,46,52,0,0,4,96,0,1,13,86,0,0,50,50,50,42,7,0,1,0,0,0,5,32,63,0,1,99,0,0,0,15,85,0,0,51,36,8,1,3,1,0,0,26,21,42,11,0,0,25,54,18,3,0,0,48,52,0,0,0,46,52,2,71,0,23,6,22,0,73,5,66,0,26,8,54,0,13,33,96,0,3,1,87,0,10,3,0,0,0,1,8,14,77,0,0,1,4,4,21,70,0,0,5,58,33,4,0,0,1,2,4,93,0,0,3,12,30,55,85,0,10,5,85,2,2,11,85,2,3,10,0,0,67,33,67,0,22,11,78,0,1,0,3,3,0,3,12,11,0,1,3,4,11,3,6,9,4,0,3,17,10,2,3,13,0,1,37,59,2,1,0,0,0,0,100,0,0,0,0,0,2,54,25,19,0,2,29,26,29,8,6,7.424528301886793,9.683151617835552,1.375,0.7440238091428449,13.793814432989693,5.571389234910163,2.9591836734693877,1.4777969626520011
FI,FIN,Finland,4,2021-01-01,2020-12-31,100,0,0,0,0,16,100,944388.7222138561,99,0,0,100,0,9,91,0,3,97,0,15,85,0,24,76,0,15,85,0,7,93,0,4,96,0,3,97,0,0,100,0,4,96,0,15,85,0,5,95,0,13,87,100,0,0,0,91,0,5,4,97,0,2,1,85,0,3,12,76,0,6,18,85,0,6,9,93,0,2,5,96,0,2,2,97,0,3,0,100,0,0,0,96,0,2,2,85,0,3,12,95,0,3,2,87,0,4,9,0,0,9,91,91,0,0,9,0,0,48,52,52,1,9,38,91,0,8,1,91,0,9,0,100,0,0,10,1,2,87,100,0,0,0,0,0,0,76,18,3,3,0,2,30,65,3,0,3,51,43,3,0,3,42,52,3,0,2,49,45,4,0,3,15,66,16,0,98,1,0,1,98,1,0,1,98,1,0,1,98,0,1,1,98,1,0,1,98,1,0,1,50,1,0,49,50,1,1,48,50,1,0,49,50,1,0,49,50,1,7,42,50,1,12,37,50,1,8,41,87,0,0,13,87,0,0,13,87,0,0,13,87,0,0,13,87,0,0,13,0,0,26,74,0,0,70,30,0,0,32,68,0,1,50,49,0,0,1,99,0,0,12,88,0,0,43,57,57,32,5,3,3,0,0,1,3,28,68,0,0,99,1,0,1,13,86,0,0,62,27,6,2,2,1,0,0,28,25,32,15,0,0,26,52,19,3,0,0,45,52,3,0,1,28,70,1,74,0,21,5,30,0,69,1,68,0,25,7,50,0,15,35,99,0,1,0,88,0,12,0,0,0,0,0,7,7,86,0,1,0,3,3,21,72,0,1,10,50,32,7,0,1,0,1,10,88,0,1,5,6,19,69,89,0,11,0,89,0,2,9,89,0,3,8,0,0,79,21,79,0,13,8,87,0,1,0,2,0,0,0,10,8,0,1,5,5,11,4,4,12,4,0,4,15,10,2,1,14,0,1,40,58,0,1,0,0,0,0,0,100,0,0,0,1,0,43,34,22,1,0,25,34,27,10,3,7.3125,8.39238826860768,1.7777777777777777,0.97182531580755,15.317204301075268,4.898860196979142,2.6122448979591835,1.248773856866109
FI,FIN,Finland,5,2021-01-01,2020-12-31,100,0,0,0,0,2,99,805619.5399496643,95,1,1,98,1,6,93,0,0,100,0,7,93,1,15,84,1,9,90,1,4,95,1,2,97,0,0,100,1,1,98,0,5,95,1,12,87,1,1,98,1,4,95,99,0,0,1,94,0,3,3,100,0,0,0,93,0,2,5,85,0,5,10,91,0,3,6,96,0,2,2,98,0,0,2,100,0,0,0,99,0,0,1,95,0,1,4,88,0,1,11,99,0,1,0,96,0,2,2,0,1,2,97,98,0,0,2,0,0,29,71,71,0,3,26,97,0,3,0,97,0,2,1,100,0,0,3,2,6,89,100,0,0,0,0,0,0,77,18,5,0,0,1,34,62,3,0,2,56,40,2,0,3,45,47,5,0,2,52,42,4,0,3,16,58,23,0,94,1,1,4,94,1,2,3,94,2,2,2,94,1,1,4,94,2,1,3,94,2,0,4,57,0,1,42,57,0,1,42,57,0,2,41,57,0,3,40,57,0,7,36,57,1,9,33,57,0,5,38,88,0,0,12,88,0,0,12,88,0,0,12,88,0,0,12,88,0,0,12,0,0,20,80,0,0,70,30,0,0,31,69,0,0,45,55,0,0,3,97,0,0,14,86,0,0,46,54,54,34,9,2,1,0,0,0,10,32,58,0,0,99,1,0,0,16,84,0,0,50,33,10,3,2,2,0,0,21,23,45,11,0,0,19,54,24,3,0,0,55,41,4,0,0,51,48,1,80,1,12,7,30,1,66,3,69,1,24,6,55,1,16,28,97,0,1,2,86,1,12,1,0,0,0,1,5,16,78,0,0,0,1,4,16,79,0,0,16,40,33,11,0,0,0,2,3,95,0,0,5,8,16,71,87,2,8,3,87,5,0,8,87,4,2,7,0,0,71,29,71,0,14,15,86,0,1,0,4,2,0,0,7,15,0,1,2,3,7,1,5,20,6,0,0,13,5,2,3,17,0,2,39,58,0,1,0,0,0,0,0,0,100,0,0,3,2,37,32,26,3,1,43,22,19,9,3,13.121212121212123,12.514385661503663,1,0,14.084210526315792,5.515284676387081,1.9789473684210528,1.0312040820819979
