ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
CR,CRI,Costa Rica,-99,2021-01-01,2021-01-01,143,3,14846.37872264616,0,0,35,114,1053160.7859221636,0,4,6,133,5,16,122,2,8,133,5,23,115,4,24,115,4,22,117,6,14,123,5,9,129,5,7,131,4,2,137,6,13,124,5,27,111,5,8,130,5,20,118,137,0,2,4,127,0,6,10,135,0,7,1,120,0,12,11,119,2,12,10,121,1,11,10,129,0,6,8,134,1,8,0,136,0,4,3,141,0,2,0,130,0,8,5,116,0,8,19,135,1,5,2,123,2,13,5,28,1,19,95,127,0,7,9,35,3,17,88,126,0,7,10,136,1,6,0,136,2,5,141,0,2,0,46,3,9,85,143,0,0,0,0,42,0,51,30,10,10,53,5,52,18,15,53,10,57,14,9,53,9,55,11,15,53,9,57,13,11,53,14,24,16,36,134,3,3,3,134,3,2,4,134,0,7,2,134,3,3,3,134,2,4,3,134,3,4,2,64,4,1,74,64,4,2,73,64,4,5,70,64,5,8,66,64,7,17,55,64,5,25,49,64,7,3,69,118,1,2,22,118,3,3,19,118,3,2,20,118,3,1,21,118,2,3,20,75,5,15,48,75,3,41,24,75,4,28,36,75,2,27,39,75,4,6,58,75,1,19,48,78,1,30,34,113,0,19,4,3,4,80,0,0,5,20,38,80,0,62,1,84,0,8,51,84,0,49,6,0,0,1,3,84,0,22,14,15,8,88,0,26,18,6,5,89,0,15,35,4,98,2,14,23,6,129,0,14,0,103,0,40,0,115,0,26,2,116,0,18,9,137,0,4,2,124,0,18,1,101,1,1,0,1,14,25,101,0,1,1,1,9,30,106,0,14,15,3,5,106,1,6,5,4,21,106,0,9,8,6,14,129,0,12,2,129,6,5,3,129,5,5,4,110,1,9,23,120,0,10,13,138,1,0,0,0,1,0,0,3,130,0,0,1,0,2,0,1,2,0,0,2,0,0,0,2,3,143,0,0,0,0,0,143,0,0,0,0,0,0,0,0,143,0,0,0,0,143,0,0,0,0,0,0,1.9523809523809523,1.4808102751020644,2.7777777777777777,2.223610677354389,0,0,0,0
CR,CRI,Costa Rica,1,2021-01-01,2020-12-30,100,0,0,0,0,18,100,718360.3616673509,94,0,1,99,0,12,88,0,7,93,1,20,79,0,28,72,0,14,86,0,11,89,0,3,97,0,9,91,0,0,100,0,16,84,0,30,70,0,3,97,0,19,81,99,0,0,1,88,0,7,5,93,0,3,4,80,0,9,11,72,0,7,21,86,0,6,8,89,0,7,4,97,0,1,2,91,0,5,4,100,0,0,0,84,0,5,11,70,0,12,18,97,0,2,1,81,0,11,8,0,0,12,88,88,0,3,9,0,1,12,87,88,0,2,10,98,2,0,0,98,0,2,100,0,0,0,3,2,6,89,100,0,0,0,0,0,0,53,34,11,2,0,2,50,39,9,0,3,69,20,8,0,1,67,21,11,0,0,60,31,9,0,2,14,34,50,94,1,2,3,94,1,2,3,94,1,3,2,94,2,0,4,94,2,0,4,94,2,1,3,65,0,0,35,65,0,0,35,65,0,6,29,65,0,4,31,65,0,4,31,65,1,7,27,65,0,1,34,86,1,2,11,86,1,1,12,86,1,2,11,86,1,2,11,86,0,6,8,0,3,19,78,0,0,70,30,0,4,36,60,0,0,64,36,0,3,17,80,0,3,34,63,0,0,67,33,33,0,44,15,4,4,0,0,0,17,41,42,0,0,100,0,0,0,5,95,0,0,88,9,1,0,0,2,0,0,8,39,40,13,0,0,22,56,18,4,0,0,17,64,19,0,0,28,50,22,81,0,17,2,30,0,69,1,64,0,36,0,36,0,37,27,83,0,11,6,66,0,34,0,0,0,6,1,27,28,38,0,0,2,13,20,31,34,0,0,40,38,17,5,0,0,10,21,31,38,0,0,25,25,26,24,50,1,40,9,50,4,4,42,50,3,13,34,0,1,40,59,41,0,13,46,87,0,3,0,3,4,0,0,3,47,0,3,1,0,5,0,4,1,2,0,5,3,1,1,2,25,0,2,40,56,0,2,0,0,100,0,0,0,0,0,0,3,3,46,30,18,3,1,8,21,46,16,5,2.8833333333333333,2.017648124624871,1.5,1.1785113019775793,10.215189873417721,5.120774395753423,3.75,1.7008401285415227
CR,CRI,Costa Rica,2,2021-01-01,2020-12-31,100,0,0,0,0,36,100,669434.2920433899,99,0,1,99,0,13,87,0,1,99,0,15,85,0,22,78,0,10,90,0,10,90,1,3,96,0,6,94,0,2,98,0,10,90,0,22,78,0,2,98,0,10,90,99,0,1,0,87,0,6,7,99,0,1,0,85,0,7,8,78,0,9,13,90,0,3,7,90,0,3,7,97,0,2,1,94,0,5,1,98,0,2,0,90,0,4,6,78,0,11,11,98,0,2,0,90,0,3,7,0,0,13,87,87,0,4,9,0,0,16,84,84,0,5,11,95,4,1,0,95,0,5,100,0,0,0,5,0,9,86,100,0,0,0,0,0,0,57,31,10,2,0,4,50,36,10,0,4,61,30,5,0,5,58,31,6,0,3,59,28,10,0,5,16,40,39,91,1,2,6,91,2,1,6,91,2,2,5,91,2,0,7,91,2,1,6,91,2,4,3,43,0,0,57,43,0,0,57,43,0,3,54,43,0,3,54,43,0,9,48,43,1,11,45,43,2,0,55,83,0,2,15,83,0,2,15,83,0,2,15,83,0,1,16,83,0,2,15,0,2,29,69,0,3,68,29,0,2,43,55,0,1,69,30,0,2,18,80,0,2,25,73,0,0,67,33,33,0,45,14,3,5,0,0,0,8,28,64,0,1,99,0,0,0,12,88,0,0,82,8,2,2,0,6,0,0,16,26,37,21,0,1,37,39,19,4,0,0,22,68,10,0,0,32,54,14,71,0,28,1,32,0,68,0,57,0,43,0,31,0,48,21,82,0,14,4,75,0,25,0,0,0,1,1,10,31,57,0,0,1,7,11,32,49,0,0,47,38,12,3,0,0,14,25,23,38,0,0,28,26,24,22,46,3,45,6,46,14,9,31,46,9,21,24,0,0,52,48,52,0,23,25,77,0,3,0,7,5,2,0,6,25,0,4,0,3,5,0,5,5,1,1,11,10,2,2,2,24,0,0,39,58,1,2,0,0,0,100,0,0,0,0,0,0,2,44,27,27,0,1,29,30,29,7,4,2.2641509433962264,1.5083223410366389,2.769230769230769,2.087815690853567,11.891304347826088,5.2297889809700155,3.0714285714285716,1.4731269778208207
CR,CRI,Costa Rica,3,2021-01-01,2020-12-31,100,0,0,0,0,36,100,629583.0086822135,97,0,0,100,1,6,93,1,2,97,0,16,84,1,15,84,1,9,90,1,11,88,1,2,97,0,4,96,1,0,99,0,4,96,1,26,73,1,4,95,1,13,86,100,0,0,0,94,0,4,2,98,0,1,1,84,0,5,11,85,0,3,12,91,0,1,8,89,0,3,8,98,0,1,1,96,0,0,4,100,0,0,0,96,0,1,3,74,0,10,16,96,0,3,1,87,1,3,9,0,0,17,83,83,0,5,12,0,2,15,83,85,0,3,12,97,2,1,0,97,1,2,99,1,0,0,5,2,7,86,100,0,0,0,0,0,0,61,28,7,4,0,2,56,28,14,0,3,67,24,6,0,3,64,16,17,0,3,63,21,13,0,5,21,32,42,93,1,2,4,93,1,1,5,93,2,2,3,93,2,0,5,93,2,0,5,93,2,0,5,40,2,0,58,40,1,1,58,40,1,3,56,40,1,6,53,40,1,14,45,40,1,16,43,40,1,3,56,76,0,1,23,76,0,3,21,76,0,1,23,76,0,8,16,76,0,4,20,0,4,25,71,0,2,77,21,0,3,40,57,0,3,51,46,0,4,10,86,0,3,24,73,0,0,57,43,43,0,34,16,4,3,0,0,0,5,25,70,0,1,99,0,0,1,16,83,0,0,88,8,0,0,0,4,0,0,18,27,40,15,0,0,41,47,9,3,0,0,27,70,3,0,1,37,54,8,75,0,22,3,23,0,77,0,60,0,38,2,49,0,30,21,90,0,7,3,76,1,23,0,0,0,1,4,12,24,59,0,0,1,2,7,30,60,0,1,53,36,8,2,0,0,10,20,18,52,0,1,22,19,30,28,59,2,36,3,59,6,11,24,59,3,16,22,0,0,55,45,55,0,22,23,78,2,2,1,4,2,0,2,9,23,1,5,2,5,12,1,4,4,1,0,4,9,5,3,1,20,0,2,38,60,0,0,0,0,0,0,100,0,0,0,0,2,2,49,32,15,2,1,11,41,38,4,3,2.7083333333333335,1.7376718752685416,2.1176470588235294,1.2689736473414486,12.589793814432989,5.786354274530553,3.4105263157894736,1.432857113350398
CR,CRI,Costa Rica,4,2021-01-01,2020-12-31,100,0,0,0,0,38,100,584293.3684790812,93,3,0,97,2,8,90,2,3,95,2,9,89,2,19,79,2,14,84,3,15,82,2,7,91,3,3,94,3,1,96,3,5,92,3,21,76,3,3,94,2,16,82,100,0,0,0,92,0,3,5,97,0,1,2,91,0,4,5,81,0,8,11,86,0,6,8,85,0,8,7,93,0,1,6,97,0,2,1,99,0,1,0,95,0,2,3,79,0,10,11,97,0,2,1,84,0,6,10,0,0,15,85,85,0,2,13,0,3,12,85,88,0,0,12,100,0,0,0,100,0,0,100,0,0,0,3,1,6,90,100,0,0,0,0,0,0,65,27,5,3,0,8,57,30,5,0,9,72,16,3,0,7,62,25,6,0,10,67,18,5,0,11,19,26,44,94,1,1,4,94,1,1,4,94,2,0,4,94,2,1,3,94,2,0,4,94,2,0,4,31,1,1,67,31,1,0,68,31,1,6,62,31,1,5,63,31,2,13,54,31,1,19,49,31,2,4,63,74,1,4,21,74,2,6,18,74,1,3,22,74,0,6,20,74,2,8,16,0,2,26,72,0,1,74,25,0,0,42,58,0,1,53,46,0,1,10,89,0,1,19,80,0,0,48,52,52,0,36,7,1,4,0,0,0,6,27,67,0,0,100,0,0,1,9,90,0,0,96,4,0,0,0,0,0,0,19,33,35,13,0,0,37,53,9,1,0,0,25,70,5,0,0,30,63,7,74,1,25,0,26,1,73,0,58,1,40,1,47,1,35,17,90,0,7,3,81,0,19,0,0,2,0,2,3,26,67,0,0,1,3,7,21,68,0,1,44,36,13,6,0,0,7,18,26,49,0,0,19,30,30,21,51,1,39,9,51,15,13,21,51,16,17,16,0,1,52,47,53,1,23,23,77,5,0,0,2,3,1,0,12,25,2,1,4,3,10,1,6,7,3,0,9,3,3,2,2,19,0,0,40,60,0,0,0,0,0,0,0,100,0,0,0,2,2,57,18,21,2,1,10,28,37,15,7,2.3541666666666665,1.5776306410932541,3.090909090909091,1.9211738835693895,11.969072164948454,5.527306472278154,3.1789473684210527,1.508690762333151
CR,CRI,Costa Rica,5,2021-01-01,2020-12-31,100,1,3065.40985383336,0,0,38,99,443463.3864324919,95,2,2,96,2,6,92,1,2,97,2,10,88,2,16,82,1,10,89,2,2,96,1,0,99,2,1,97,2,1,97,1,5,94,2,6,92,2,1,97,1,4,95,98,0,2,0,94,0,3,3,98,0,0,2,90,0,2,8,84,0,3,13,90,0,0,10,98,0,2,0,100,0,0,0,99,0,0,1,99,0,0,1,95,0,2,3,94,0,4,2,99,0,1,0,96,0,3,1,0,1,13,86,87,0,1,12,0,1,17,82,83,0,5,12,95,0,5,0,95,3,2,97,1,2,0,6,3,5,86,100,0,0,0,0,0,0,63,18,15,4,0,11,50,25,14,0,9,67,19,5,0,10,57,20,13,0,10,61,18,11,0,11,22,19,48,95,3,0,2,95,2,2,1,95,2,1,2,95,2,0,3,95,3,1,1,95,3,0,2,47,0,1,52,47,1,1,51,47,1,4,48,47,2,5,46,47,1,18,34,47,1,17,35,47,1,5,47,76,0,2,22,76,0,5,19,76,0,4,20,76,0,8,16,76,0,3,21,0,2,27,71,0,3,75,22,0,4,45,51,0,2,52,46,0,3,11,86,0,4,16,80,0,0,51,49,49,0,40,9,2,0,0,1,0,2,32,65,0,2,98,0,0,0,19,81,0,0,90,4,2,2,0,2,0,0,20,27,39,14,0,3,36,48,7,6,0,0,36,62,2,0,0,45,53,2,73,0,23,4,25,0,75,0,55,0,41,4,48,0,39,13,89,0,8,3,84,0,16,0,0,0,1,0,10,26,63,0,0,0,2,7,21,70,0,0,32,38,15,15,0,0,7,10,27,56,0,0,10,34,22,34,56,3,34,7,56,20,9,15,56,16,15,13,0,0,40,60,40,0,24,36,76,2,1,0,3,4,0,2,12,36,1,3,5,1,9,0,0,3,1,0,4,9,9,2,3,14,0,0,48,51,0,1,0,0,0,0,0,0,100,0,0,3,2,61,24,10,3,2,14,36,30,13,2,3.121212121212121,2.1029380601550023,2.923076923076923,1.6563785025137654,13.66326530612245,5.437449139567364,2.619565217391304,1.5179685043884596
CR,CRI,Costa Rica,6,2021-01-01,2020-12-26,100,0,0,0,0,27,100,887700.0666234286,95,3,1,96,2,7,91,2,0,98,2,3,95,2,16,82,1,10,89,2,4,94,1,0,99,2,4,94,2,1,97,3,1,96,1,8,91,2,1,97,0,11,89,99,0,1,0,93,0,4,3,100,0,0,0,97,0,1,2,84,1,9,6,90,1,5,4,96,0,2,2,100,0,0,0,96,1,2,1,99,0,1,0,99,0,1,0,92,2,3,3,99,0,1,0,89,2,5,4,0,0,13,87,87,0,3,10,0,4,17,79,83,2,3,12,97,0,3,0,97,2,1,98,0,2,0,9,2,6,83,100,0,0,0,0,0,0,68,14,13,5,0,15,48,22,15,0,16,59,17,8,0,16,55,16,13,0,11,61,16,12,0,24,16,20,40,94,2,3,1,94,4,1,1,94,2,4,0,94,4,1,1,94,3,2,1,94,4,1,1,80,1,0,19,80,1,0,19,80,0,1,19,80,1,2,17,80,0,6,14,80,1,3,16,80,0,2,18,92,1,3,4,92,0,4,4,92,1,2,5,92,1,1,6,92,0,3,5,0,6,17,77,0,1,74,25,0,4,28,68,0,1,45,54,0,2,7,91,0,0,16,84,0,0,47,53,53,0,34,9,2,2,0,1,1,5,23,70,0,0,100,0,0,2,12,86,0,0,85,7,1,3,1,3,0,0,27,32,28,13,0,1,48,40,6,5,0,0,55,45,0,0,1,59,35,5,83,0,14,3,26,0,73,1,72,0,26,2,55,0,36,9,93,0,6,1,84,0,15,1,0,2,0,0,10,14,74,0,1,0,1,7,20,71,0,0,37,28,16,19,0,0,10,8,17,65,0,0,14,19,14,53,67,4,27,2,67,16,7,10,67,10,14,9,0,0,22,78,22,2,17,59,83,1,1,1,0,3,2,1,8,61,0,1,2,1,3,0,3,4,3,0,0,5,0,2,2,13,0,2,61,36,0,1,0,0,0,0,0,0,0,100,0,2,0,56,20,22,2,0,22,32,29,12,3,2.4615384615384617,1.8596939367706553,2.4,1.429840705968481,13.595744680851062,5.2493095274289505,2.6145833333333335,1.6566916408862744
CR,CRI,Costa Rica,-99,2021-01-02,2021-01-01,100,1,5560.90855890876,0,0,26,82,749456.5855232442,0,3,4,93,3,9,88,3,7,90,3,16,81,3,17,80,3,13,84,3,10,87,3,4,93,2,2,96,3,2,95,3,10,87,3,15,82,3,5,92,3,14,83,96,0,1,3,91,0,1,8,93,0,5,2,84,0,7,9,83,2,7,8,87,1,5,7,90,0,4,6,96,1,3,0,98,0,1,1,98,0,2,0,90,0,6,4,85,0,5,10,95,1,2,2,86,1,7,6,18,0,14,68,88,0,3,9,22,2,13,63,87,1,3,9,97,1,2,0,97,0,3,100,0,0,0,29,2,6,63,100,0,0,0,0,26,0,44,16,8,6,32,4,38,15,11,32,9,43,11,5,32,8,43,9,8,32,8,44,11,5,32,10,21,12,25,94,3,1,2,94,3,0,3,94,1,3,2,94,3,1,2,94,2,2,2,94,2,1,3,38,1,0,61,38,0,1,61,38,0,4,58,38,0,4,58,38,1,13,48,38,1,17,44,38,2,2,58,80,1,3,16,80,2,5,13,80,3,2,15,80,3,1,16,80,2,4,14,47,2,10,41,47,3,30,20,47,3,22,28,47,2,20,31,47,3,2,48,47,1,14,38,51,0,20,29,80,0,12,5,0,3,53,0,0,4,13,30,53,0,46,1,54,0,5,41,54,0,37,5,0,0,0,4,54,0,17,13,10,6,56,0,19,18,4,3,58,1,11,28,2,64,3,11,18,4,91,0,9,0,71,0,29,0,78,0,20,2,80,0,12,8,98,0,2,0,86,0,13,1,65,1,1,1,1,13,18,65,1,0,1,2,8,23,70,0,11,12,3,4,70,0,4,4,4,18,70,0,7,8,3,12,88,0,9,3,88,4,4,4,88,3,4,5,73,0,7,20,80,0,10,10,97,0,0,0,0,1,0,0,2,92,0,0,1,1,1,0,0,2,0,0,1,0,0,0,1,1,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,1.90625,1.3285785515888533,3.4000000000000004,2.8809720581775866,0,0,0,0
CR,CRI,Costa Rica,1,2021-01-02,2020-12-30,100,0,0,0,0,18,100,721475.4895675335,94,0,1,99,0,12,88,0,7,93,1,20,79,0,28,72,0,13,87,0,10,90,0,3,97,0,8,92,0,0,100,0,16,84,0,29,71,0,3,97,0,18,82,99,0,0,1,88,0,7,5,93,0,3,4,80,0,9,11,72,0,7,21,87,0,6,7,90,0,7,3,97,0,1,2,92,0,4,4,100,0,0,0,84,0,5,11,71,0,12,17,97,0,2,1,82,0,10,8,0,0,12,88,88,0,3,9,0,1,12,87,88,0,2,10,98,2,0,0,98,0,2,100,0,0,0,3,2,5,90,100,0,0,0,0,0,0,53,33,12,2,0,2,50,38,10,0,3,68,20,9,0,1,66,21,12,0,1,59,31,9,0,3,14,34,49,95,1,1,3,95,1,1,3,95,1,2,2,95,2,0,3,95,2,0,3,95,2,0,3,65,0,0,35,65,0,0,35,65,0,6,29,65,0,4,31,65,0,4,31,65,1,7,27,65,0,1,34,86,1,2,11,86,1,1,12,86,1,2,11,86,1,2,11,86,0,6,8,0,4,19,77,0,0,69,31,0,5,36,59,0,1,63,36,0,4,17,79,0,3,34,63,0,0,66,34,34,0,44,14,4,4,0,0,0,17,41,42,0,0,100,0,0,0,5,95,0,0,87,9,1,0,1,2,0,0,9,38,40,13,0,0,23,55,18,4,0,0,17,64,19,0,0,28,50,22,81,0,17,2,31,0,68,1,64,0,36,0,37,0,36,27,83,0,11,6,66,0,34,0,0,0,7,1,26,28,38,0,0,2,12,21,31,34,0,0,39,38,17,6,0,0,9,22,31,38,0,0,25,25,26,24,50,2,39,9,50,4,5,41,50,4,12,34,0,1,39,60,40,0,13,47,87,0,3,0,3,4,0,0,3,48,0,3,1,0,5,0,4,1,2,0,5,3,1,1,2,24,0,2,40,56,0,2,0,0,100,0,0,0,0,0,0,3,3,46,31,17,3,1,8,21,47,15,5,2.8983050847457625,2.0316030298352503,1.5,1.1785113019775793,10.192307692307692,5.149852330016757,3.7362637362637363,1.7051240739160618
CR,CRI,Costa Rica,2,2021-01-02,2020-12-31,100,0,0,0,0,36,100,669562.7136381358,99,0,1,99,0,13,87,0,1,99,0,16,84,0,22,78,0,10,90,0,10,90,1,4,95,0,6,94,0,2,98,0,10,90,0,22,78,0,2,98,0,11,89,99,0,1,0,87,0,6,7,99,0,1,0,84,0,7,9,78,0,9,13,90,0,3,7,90,0,3,7,96,0,3,1,94,0,5,1,98,0,2,0,90,0,4,6,78,0,11,11,98,0,2,0,89,0,4,7,0,0,13,87,87,0,4,9,0,0,17,83,83,0,5,12,95,4,1,0,95,0,5,100,0,0,0,5,0,8,87,100,0,0,0,0,0,0,57,31,10,2,0,4,49,37,10,0,4,61,30,5,0,5,58,31,6,0,3,59,28,10,0,5,16,40,39,92,1,2,5,92,2,0,6,92,2,1,5,92,2,0,6,92,2,1,5,92,2,3,3,43,0,0,57,43,0,0,57,43,0,3,54,43,0,3,54,43,0,9,48,43,1,11,45,43,2,0,55,83,0,2,15,83,0,2,15,83,0,2,15,83,0,1,16,83,0,2,15,0,2,30,68,0,3,68,29,0,2,43,55,0,1,69,30,0,2,17,81,0,2,25,73,0,0,67,33,33,0,46,13,3,5,0,0,0,8,28,64,0,0,100,0,0,0,12,88,0,0,81,9,2,2,0,6,0,0,16,26,37,21,0,1,37,40,18,4,0,0,21,68,11,0,0,32,54,14,70,0,29,1,32,0,68,0,57,0,43,0,31,0,49,20,83,0,14,3,75,0,25,0,0,0,1,2,10,30,57,0,0,1,7,12,31,49,0,0,46,39,12,3,0,0,13,26,23,38,0,0,27,27,24,22,46,3,46,5,46,14,8,32,46,9,20,25,0,0,52,48,52,0,22,26,78,0,3,0,6,5,2,0,6,26,0,4,0,3,5,0,5,4,1,1,11,10,2,2,2,24,0,0,38,59,1,2,0,0,0,100,0,0,0,0,0,0,2,45,26,27,0,1,29,31,28,7,4,2.240740740740741,1.5038966391769557,2.769230769230769,2.087815690853567,11.815217391304348,5.27888047535657,3.061224489795918,1.47008889927283
