"ISO2","ISO_3","country_agg","age","date","count","cli","cli_weight","cliWHO","cliWHO_weight","cli_local","count_local","weight","count_7days","cli_7days","cli_weight_7days","cliWHO_7days","cliWHO_weight_7days","cli_local_7days","count_local_7days","weight_7days","p_cli","p_cli_weight","p_cliWHO","p_cliWHO_weight","p_cli_local","p_cli_7days","p_cliWHO_7days","p_cli_local_7days","p_cli_smooth","p_cli_weight_smooth","p_cliWHO_smooth","p_cliWHO_weight_smooth","p_cli_local_smooth","slope_cli_smooth_7days","slope_cliWHO_smooth_7days","slope_cli_weight_smooth_7days","slope_cliWHO_weight_smooth_7days","slope_cli_local_smooth_7days"
"IN","IND","India",7,2021-04-03,100,1,120812.318804451,0,0,25,97,24357257.9130792,700,6,724873.912826706,0,0,110,689,167526789.403561,0.01,0.00496001311952188,0,0,0.00363002758820967,0.00857142857142857,0,0.0022486150575441,0.005256600113023,0.00568065584968201,0.00018054022633976,0.00015517647245869,0.0030690036742596,0.000249620435016507,2.20399198877797e-05,0.000343013606731844,1.9052171336669e-05,8.45214360919272e-05
"IN","IND","India",1,2021-04-04,397,4,303236.26854736,3,228629.563885839,99,396,61318115.8135533,2522,26,3890382.58787261,12,1880447.21978106,505,2515,401741442.396583,0.0100755667506297,0.00494529658199861,0.00755667506297229,0.00372858103763366,0.00352112676056338,0.0103092783505155,0.00475812846946868,0.00282810181166522,0.0107263170592784,0.0110227918476464,0.00358865857695723,0.00356755377666878,0.00404579544868576,0.000281210667853424,0.000103304857507606,0.000385831685178053,0.000138971823703195,0.000146966747659329
"IN","IND","India",2,2021-04-04,817,8,1621918.44671781,1,172852.984046247,254,816,111039749.133465,5594,37,4799039.64742312,15,1903488.17541425,1470,5589,764536343.98727,0.00979192166462668,0.0146066472535734,0.00122399020807834,0.00155667664413114,0.00438414802540735,0.00661422953164104,0.00268144440471934,0.00370445971589062,0.00947033909777599,0.00834803263962973,0.00390389504365149,0.00310126220584287,0.00484626103209611,0.000271726713642182,0.000125039001080631,0.000195311247943016,0.000116972283083572,0.000175045231975054
"IN","IND","India",3,2021-04-04,464,0,0,0,0,145,464,56712117.6883832,3144,16,1401964.60479819,7,324897.82023164,922,3135,385498004.596472,0,0,0,0,0.00440140845070423,0.00508905852417303,0.0022264631043257,0.00414223779679673,0.00848766091661863,0.00884101602604634,0.00409628518237805,0.0045145360529077,0.00545692709427233,0.000315600446825111,0.00017316544622103,0.00043088807722331,0.000243523774028944,0.0001772106483399
"IN","IND","India",4,2021-04-04,305,3,577734.70364252,2,391610.271508267,119,304,64451644.2306431,1812,8,1287588.26642577,4,663488.292784947,581,1805,421240520.804703,0.00983606557377049,0.00896384740124039,0.00655737704918033,0.00607603229029925,0.00551334321719792,0.00441501103752759,0.0022075055187638,0.00453357262689712,0.00840694888172342,0.00979871938439407,0.00387874130794757,0.00400100053661853,0.0052248983439564,0.000249206700198205,8.96631749137982e-05,0.000360532767759484,0.000119497970031701,0.000182119670561434
"IN","IND","India",5,2021-04-04,178,1,393945.631250157,0,0,35,178,50186079.9032988,1126,5,906438.235810271,4,512492.604560114,275,1120,317706487.280187,0.00561797752808989,0.00784969919964326,0,0,0.00276942554201614,0.0044404973357016,0.00355239786856128,0.00345824949698189,0.00810259717721034,0.0102443888827061,0.00398717855242147,0.0044166106874955,0.00485120590095012,0.000207362323677869,0.000125763588869997,0.00033655149577545,0.000215278872813608,0.000176495719717055
"IN","IND","India",6,2021-04-04,100,1,93057.5392794591,1,93057.5392794591,26,100,27645717.9886379,708,1,93057.5392794591,1,93057.5392794591,163,706,188311110.316312,0.01,0.00336607424403681,0.01,0.00336607424403681,0.00366197183098592,0.00141242937853107,0.00141242937853107,0.00325180545026533,0.00505247430906049,0.00558899179714929,0.00161800196825432,0.00166006646419549,0.00399973862944623,2.22262155742604e-05,-1.53619434422447e-05,-6.53155462643889e-06,-3.1992733975639e-05,0.000138963650826704
"IN","IND","India",7,2021-04-04,100,0,0,0,0,31,98,23610733.7481095,700,6,724873.912826706,0,0,126,687,168783539.80841,0,0,0,0,0.00445530324805979,0.00857142857142857,0,0.00258318469770589,0.00549629763204555,0.00603080388345276,0.000220191190936413,0.000189819547642507,0.00315987104163122,0.000247451872448466,2.64841746365702e-05,0.00034717089418933,2.29714399193138e-05,8.62981437811102e-05
"IN","IND","India",1,2021-04-05,365,2,158010.833451843,0,0,85,365,55396934.6521936,2569,26,3364367.15660979,12,1880447.21978106,531,2563,395821868.895513,0.00547945205479452,0.0028523389325403,0,0,0.00327995369477137,0.0101206695212145,0.00467107824056053,0.00291801530996357,0.0110673663117563,0.0114450051704474,0.00371706907988286,0.0037293836127415,0.00421777213001958,0.000299752315404653,0.000110527506759211,0.000398215095011839,0.000145478697574448,0.000154405839148833
"IN","IND","India",2,2021-04-05,858,12,803906.958353794,4,174434.711441094,237,857,115155502.510189,5683,44,5109606.94553829,17,1965511.50705252,1527,5677,768452885.681215,0.013986013986014,0.00698105553647045,0.00466200466200466,0.00151477530503294,0.00389501536641083,0.00774238958296674,0.00299137779341897,0.00378845204395299,0.00977697244246613,0.00860529402539788,0.00404245853631224,0.00323386515190066,0.00504606048889949,0.000283238235033869,0.000129640567945867,0.000214747792600569,0.000122081736831387,0.000182444275557157
"IN","IND","India",3,2021-04-05,460,1,38117.3038579215,0,0,188,459,45830839.3512641,3157,14,1217578.03890131,6,286151.158306869,992,3149,373549002.460434,0.00217391304347826,0.000831695521999427,0,0,0.00576881769922366,0.00443458980044346,0.00190053848590434,0.0044369104432885,0.00883463304973962,0.00930279689314005,0.00427360324087381,0.00476866704968416,0.00565514494720564,0.000326239379671956,0.00017549971539042,0.000442852033525004,0.000248571118913337,0.000183460069627403
"IN","IND","India",4,2021-04-05,266,1,155806.637998401,0,0,81,266,74478785.2136714,1815,7,1230147.72090726,3,534918.649414459,583,1808,432012774.818639,0.0037593984962406,0.00209195997962922,0,0,0.00428889124218998,0.00385674931129477,0.00165289256198347,0.00454163031285055,0.00867307160206229,0.0101586245095002,0.00397366540166173,0.00412508191933065,0.00542684089829913,0.00025494944699983,9.120538696286e-05,0.000362872464069752,0.000121071990970536,0.000187925161300552
"IN","IND","India",5,2021-04-05,154,4,2285284.82632938,1,408559.54016706,64,152,43170367.0823355,1117,9,3191723.06213965,5,921052.144727173,318,1110,316317131.484212,0.025974025974026,0.0529364233102497,0.00649350649350649,0.00946388849063632,0.00593031875463306,0.00805729632945389,0.0044762757385855,0.00403502093642939,0.00831874954073472,0.010559920771179,0.00409765572168917,0.00461636356572851,0.00504485498263771,0.000210651178049481,0.000122386794724395,0.000332882472160667,0.000212981971296972,0.000181596015004218
"IN","IND","India",6,2021-04-05,100,1,93057.5392794591,1,93057.5392794591,32,99,28346446.8845272,708,2,186115.078558918,2,186115.078558918,187,706,191014703.595953,0.01,0.00328286432717796,0.01,0.00328286432717796,0.00455256793284962,0.00282485875706215,0.00282485875706215,0.0037305988907952,0.00506013316364888,0.00556912225863706,0.0016111199467919,0.00165522141456498,0.00416210672942981,1.71450376692766e-05,-1.39010709125596e-05,-1.23358147472142e-05,-2.59401926238213e-05,0.000145645687006125
"IN","IND","India",7,2021-04-05,100,0,0,0,0,26,98,22040343.5814583,700,5,604061.594022255,0,0,135,686,166422609.949586,0,0,0,0,0.00373670594998563,0.00714285714285714,0,0.0027717324354289,0.00573234664511362,0.00637704991399976,0.000266611156558088,0.000230521167473724,0.00325277740540032,0.000244620683280028,3.15634466678223e-05,0.000349054696089921,2.74706277586681e-05,8.81217236019893e-05
"IN","IND","India",1,2021-04-06,376,2,64857.272038063,0,0,95,375,48936825.873237,2566,24,3006364.59862116,10,1516354.0218876,527,2561,385124765.205943,0.00531914893617021,0.00132532649759642,0,0,0.00356807511737089,0.00935307872174591,0.00389711613406079,0.00289829567015525,0.0114199641435036,0.0118706964184751,0.00385204996017545,0.00389748034660603,0.00439578711610914,0.00031666759977102,0.000117670916545593,0.000408388623576976,0.000151990418294694,0.000161516612794619
"IN","IND","India",2,2021-04-06,880,6,395618.973689457,3,169897.159745528,241,879,107128808.799871,5723,47,5331496.51465832,19,2092796.38491104,1590,5716,765857888.293981,0.00681818181818182,0.00369292796327567,0.00340909090909091,0.00158591476605434,0.0038616225223926,0.00821247597413944,0.00331993709592871,0.00391783873288718,0.0100882409378551,0.00887371913173185,0.00418241780773965,0.00336865492003889,0.00525169455203763,0.000293038794068677,0.000133432298856569,0.000232217391341366,0.000126470489270225,0.000189474620050661
"IN","IND","India",3,2021-04-06,460,8,768101.404579584,7,746005.834139424,160,460,55145986.5059393,3125,19,1843673.63378311,12,1024454.57452003,1011,3118,379316741.783043,0.0173913043478261,0.0139285096386273,0.0152173913043478,0.0135278355036604,0.00489895897121862,0.00608,0.00384,0.00456684946110273,0.00918514576438884,0.00976350236010689,0.00444868274090265,0.00501950862899869,0.00585843289376739,0.000335048823519215,0.000176588735776703,0.000451407698885236,0.000251417761613054,0.000189431147098927
"IN","IND","India",4,2021-04-06,263,1,327305.459012329,1,327305.459012329,103,262,66131017.7388959,1820,8,1557453.17991959,4,862224.108426788,592,1812,440589626.976237,0.00380228136882129,0.00494934858411864,0.00380228136882129,0.00494934858411864,0.0055370390280615,0.0043956043956044,0.0021978021978022,0.00460156079967665,0.00894069991797633,0.0105104816454415,0.00406971103089616,0.00424919194711533,0.00563396836139534,0.000259689870595455,9.27154972002345e-05,0.000362466385822548,0.000122336499571838,0.000193577365673618
"IN","IND","India",5,2021-04-06,162,1,104975.022095483,0,0,58,162,44857556.3726658,1107,9,3041658.63293847,4,666012.693430507,323,1101,316548900.45836,0.00617283950617284,0.00234018592594246,0,0,0.00504260128673274,0.00813008130081301,0.003613369467028,0.00413196709777283,0.00853486103833312,0.0108626363075628,0.00420121241880518,0.00480563892192866,0.00524271200878062,0.000213064236015115,0.000117945291612209,0.0003266794017665,0.000208385544861576,0.000186475713138803
"IN","IND","India",6,2021-04-06,100,1,273844.056741261,0,0,39,99,28899921.0505137,700,3,459959.135300179,2,186115.078558918,185,697,191660804.290217,0.01,0.00947559878321512,0,0,0.00554844216816048,0.00428571428571429,0.00285714285714286,0.00373835552771435,0.00506593551281771,0.00555049534797755,0.00160911098839114,0.00166209349061696,0.00433099240075286,1.3037154525632e-05,-1.14212107123597e-05,-1.6033487650057e-05,-1.81047227954224e-05,0.000152324390702009
"IN","IND","India",7,2021-04-06,100,0,0,0,0,31,98,22416522.7765695,700,4,483249.275217804,0,0,159,685,165135791.489985,0,0,0,0,0.00445530324805979,0.00571428571428571,0,0.00326925053973476,0.00596504777998129,0.00671723510164545,0.000320487933979912,0.00027793124308005,0.00334784051275326,0.000241380143429339,3.73054694993238e-05,0.000348642486398914,3.25802651117996e-05,9.00185826625037e-05
"IN","IND","India",1,2021-04-07,384,4,2268859.60678713,1,863314.041268349,98,384,63581525.8273413,2584,24,4548826.35765887,10,2313075.25805807,566,2579,396769845.101407,0.0104166666666667,0.0356842585525287,0.00260416666666667,0.0135780642259628,0.00359448356807512,0.00928792569659443,0.00386996904024768,0.00309105505463959,0.0117813511285685,0.012296697147757,0.00399306156376968,0.00407145377062533,0.00457920144858888,0.000331575402301419,0.000124615893114605,0.000416016512975713,0.000158417170134411,0.000168216741803293
"IN","IND","India",2,2021-04-07,863,10,1563500.36411281,5,481735.508926221,312,861,113275354.798108,5743,46,5066717.50436877,18,1319837.99823651,1720,5735,762819729.793409,0.0115874855156431,0.0138026525443195,0.00579374275782155,0.00425278305051282,0.0051037934926633,0.00800975100121887,0.0031342503917813,0.0042241241696035,0.0104018764750858,0.0091510560052367,0.00432266333607266,0.0035049304521021,0.00546249951419928,0.000300902057788073,0.000136308870705776,0.000247430218581944,0.000130066691562128,0.000196051131349182
"IN","IND","India",3,2021-04-07,458,6,851848.027899263,4,481900.164282481,154,458,48506318.7647082,3130,22,2482111.17124388,15,1479456.34263606,1065,3125,370532924.356082,0.0131004366812227,0.0175615888732221,0.00873362445414847,0.00993479151901954,0.00473583861246079,0.00702875399361022,0.00479233226837061,0.0048,0.00953663407295264,0.0102186502073797,0.00462020425587956,0.00526445225911857,0.00606628644538444,0.000341801410312033,0.000176378738766576,0.000456192376748439,0.000251890435525397,0.00019505990785518
"IN","IND","India",4,2021-04-07,290,2,1835419.77635755,0,0,104,290,72169013.6920909,1851,10,3392872.95627714,4,862224.108426788,622,1845,451364561.64114,0.00689655172413793,0.0254322413797751,0,0,0.00505099562894609,0.00540248514316586,0.00216099405726634,0.00474827283484102,0.00920776947125868,0.0108507092031647,0.0041661369628145,0.00437224479029981,0.0058459281662351,0.000263161340143535,9.40407276614679e-05,0.000359060688424396,0.000123119472430447,0.000199035532151868
"IN","IND","India",5,2021-04-07,140,0,0,0,0,46,140,39919321.7728689,1109,9,3041658.63293847,4,666012.693430507,326,1104,315225882.875672,0,0,0,0,0.00462776659959759,0.00811541929666366,0.0036068530207394,0.00415901204327414,0.00874994811876669,0.0111499493749003,0.00429713078645624,0.00498226722961557,0.00544442640391623,0.000214550654840455,0.000112511890636741,0.000317882529081754,0.000201467046428008,0.000191096880342094
"IN","IND","India",6,2021-04-07,100,0,0,0,0,29,100,26646310.5821365,700,3,459959.135300179,2,186115.078558918,195,697,192978308.220256,0,0,0,0,0.00408450704225352,0.00428571428571429,0.00285714285714286,0.00394042879948269,0.00507064738974261,0.00553468762199778,0.00161274462836582,0.00168164982985182,0.00450618913748515,9.84981035222349e-06,-7.97306261336033e-06,-1.77285467811429e-05,-8.671215117889e-06,0.000158950200231316
"IN","IND","India",7,2021-04-07,100,1,392978.005144392,0,0,25,99,23858350.118467,700,4,755414.961557745,0,0,176,686,165157941.984529,0.01,0.0164712984423938,0,0,0.00355669369753877,0.00571428571428571,0,0.00361351784174434,0.0061949748642799,0.00704936078337098,0.000382474864145957,0.000332676991095715,0.00344521276008632,0.000238011743279749,4.37236348715919e-05,0.000345974479847879,3.8318851872749e-05,9.2011997643448e-05
"IN","IND","India",1,2021-04-08,405,3,962644.420273433,0,0,84,403,64664694.6855395,2697,23,5282518.8863849,8,2240147.95832666,605,2692,414446907.29367,0.00740740740740741,0.0148867078852644,0,0,0.00293572851501066,0.00852799406748239,0.00296625880608083,0.00316535169411715,0.0121483401599474,0.0127195151080808,0.00413943126084315,0.00425101665812733,0.00476734014257912,0.000344131551191576,0.000131234881122112,0.000420810236650742,0.000164681068179617,0.000174423851674319
"IN","IND","India",2,2021-04-08,899,7,586840.034722016,3,200529.084156944,287,899,117219585.990243,5974,49,5380327.64128635,18,1329596.81916561,1832,5966,793131096.360205,0.00778642936596218,0.00500633089397589,0.00333704115684093,0.00171071312411593,0.00449638878879506,0.00820220957482424,0.00301305657850686,0.0043249776904808,0.010715064401855,0.0094336202993635,0.0044619429431011,0.00364144471333045,0.00567773021440955,0.000306585103712678,0.000138166337630525,0.000260065408214984,0.000132780984905744,0.00020209152089809
"IN","IND","India",3,2021-04-08,432,2,709417.442309311,1,384029.213453596,193,431,48068205.6732543,3175,23,3147325.49461576,15,1819282.43715222,1109,3170,366211784.640783,0.00462962962962963,0.0147585588513873,0.00231481481481481,0.00798925626773029,0.00630698343191399,0.00724409448818898,0.0047244094488189,0.00492735593370951,0.00988677487431773,0.0106638437603182,0.00478697839581365,0.0055008869374537,0.00627812218919062,0.000346345633716806,0.000174856338747161,0.000456968940028817,0.000249868780918727,0.000200281728951957
"IN","IND","India",4,2021-04-08,278,5,1147803.40736771,2,688014.495310052,126,278,75440482.4355089,1919,13,4127280.54952627,5,1406930.22583065,685,1916,476051239.608679,0.0179856115107914,0.0152146880602059,0.00719424460431655,0.00911996415052367,0.00638362549397102,0.00677436164669099,0.00260552371026576,0.00503543179746538,0.00947239714888705,0.011176356721532,0.00426243141119397,0.00449364103923626,0.00606231287306437,0.000265137279570173,9.50582071187165e-05,0.000352528499663349,0.000123294488777221,0.000204254614023552
"IN","IND","India",5,2021-04-08,158,3,603147.418645093,2,239275.299653036,57,157,39408421.2929391,1110,12,3644806.05158356,6,905287.993083544,340,1105,312391949.287758,0.0189873417721519,0.0153050388433895,0.0126582278481013,0.00607167939751771,0.00511348344846147,0.0108108108108108,0.00540540540540541,0.00433369447453954,0.00896269335998301,0.0114194051433203,0.00438484686542427,0.00514427709137258,0.0056495125447056,0.00021503777129246,0.000106186461460384,0.000306476338886333,0.000192267641537866,0.000195409186951753
"IN","IND","India",6,2021-04-08,100,0,0,0,0,14,100,26709294.8425694,700,3,459959.135300179,2,186115.078558918,191,697,190131785.775981,0,0,0,0,0.00197183098591549,0.00428571428571429,0.00285714285714286,0.00385959949077536,0.00507496949547127,0.00552302889793147,0.00162266276663087,0.00171451040048332,0.00468740237564367,7.52261437328532e-06,-3.62970361984126e-06,-1.75750802220986e-05,2.12454013396386e-06,0.000165458525994159
