ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
DK,DNK,Denmark,6,2020-12-28,2020-12-27,100,0,0,0,0,17,100,242945.69498300008,93,0,0,100,0,16,84,0,3,97,0,2,98,0,16,84,0,4,96,0,3,97,0,0,100,0,2,98,0,1,99,0,5,95,0,5,95,0,4,96,0,5,95,100,0,0,0,84,1,5,10,97,0,0,3,98,0,0,2,84,0,5,11,96,0,0,4,97,0,2,1,100,0,0,0,98,0,1,1,99,0,0,1,95,0,3,2,95,0,0,5,96,0,0,4,95,0,2,3,0,0,11,89,89,0,4,7,0,1,71,28,29,1,26,44,74,0,1,23,2,74,0,1,25,99,0,1,0,28,1,9,62,100,0,0,0,0,0,0,0,86,12,2,0,0,6,21,68,5,0,4,41,52,3,0,8,38,50,4,0,2,50,45,3,0,9,15,63,13,0,91,2,4,3,91,3,3,3,91,4,1,4,91,4,2,3,91,4,0,5,91,4,0,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,3,97,0,0,43,57,0,0,0,100,0,0,52,48,0,1,0,99,0,0,2,98,0,0,50,50,50,0,43,7,0,0,0,1,1,0,31,67,0,1,99,0,0,1,5,94,0,0,14,23,43,15,1,4,0,0,9,33,49,9,0,0,13,48,33,6,0,0,88,11,1,0,1,54,42,3,97,0,1,2,57,2,38,3,100,0,0,0,48,2,13,37,100,0,0,0,98,0,2,0,0,0,0,2,3,14,81,0,0,0,0,6,16,78,0,2,16,40,35,7,0,1,1,0,8,90,0,0,0,2,17,81,98,0,1,1,98,0,0,2,98,0,0,2,0,0,16,84,16,0,9,75,91,0,1,0,0,0,0,0,8,75,0,0,4,1,0,1,0,6,0,0,0,3,5,0,1,4,0,1,41,58,0,0,0,0,0,0,0,0,0,100,0,4,7,40,21,28,4,1,57,24,11,3,0,7.548387096774194,9.871976194181924,1.6666666666666667,0.7071067811865476,7.172043010752688,4.926356921688591,1.8241758241758241,0.9140071309399262
DK,DNK,Denmark,7,2020-12-28,2020-12-27,100,0,0,0,0,20,99,233840.35797851117,93,0,0,100,0,6,94,0,4,96,0,5,95,0,17,83,0,10,90,0,2,98,0,1,99,0,2,98,0,2,98,0,6,94,0,6,94,0,1,99,0,3,97,100,0,0,0,94,0,0,6,96,0,2,2,95,0,2,3,83,0,2,15,90,0,2,8,98,0,1,1,99,0,1,0,98,0,0,2,98,0,0,2,94,0,5,1,94,0,2,4,99,0,1,0,97,0,1,2,0,1,9,90,91,0,1,8,0,1,52,47,48,1,16,35,84,0,0,15,1,84,0,0,16,100,0,0,0,18,4,4,74,100,0,0,0,0,0,0,0,80,15,3,2,0,15,26,54,5,0,15,40,43,2,0,21,35,40,4,0,13,50,34,3,0,24,18,47,11,0,96,1,1,2,96,1,3,0,96,1,0,3,96,0,2,2,96,1,1,2,96,1,0,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,3,2,95,0,2,36,62,0,3,2,95,0,0,61,39,0,3,1,96,0,2,4,94,0,1,39,60,61,0,25,12,1,1,0,0,0,5,30,65,0,0,100,0,0,0,5,95,0,0,14,30,27,18,5,6,0,0,15,33,41,11,0,2,19,55,20,4,0,0,77,21,2,0,3,58,38,1,98,0,0,2,64,0,33,3,98,0,1,1,39,2,20,39,99,0,0,1,96,0,4,0,0,0,0,0,2,13,85,0,0,0,1,4,16,79,0,2,18,40,31,9,0,1,0,1,7,91,0,0,0,2,11,87,98,1,0,1,98,0,1,1,98,1,0,1,0,3,3,94,6,0,6,88,94,0,1,0,1,0,0,0,4,91,0,0,1,0,0,1,0,0,1,0,0,1,1,3,0,1,0,3,44,53,0,0,0,0,0,0,0,0,0,0,100,5,4,35,23,33,5,3,61,19,9,3,0,9.166666666666666,10.888409951153006,3.2,1.7888543819998315,6.892045454545453,4.1373327404025275,1.4772727272727273,0.8301401727263208
DK,DNK,Denmark,-99,2020-12-30,2020-12-30,226,1,2309.8263154548,0,0,50,192,712951.7918565848,0,1,3,222,2,28,196,1,8,217,3,30,193,1,52,173,1,23,202,1,14,211,1,3,222,1,8,217,2,7,217,2,15,209,1,43,182,3,2,221,3,29,194,223,0,1,2,198,0,6,22,218,1,3,4,196,1,8,21,174,1,12,39,203,0,10,13,212,0,6,8,223,0,0,3,218,0,4,4,219,0,6,1,211,1,9,5,183,0,14,29,224,0,2,0,197,1,10,18,33,1,25,167,202,0,5,19,40,5,135,46,91,1,58,76,168,0,2,55,1,168,0,1,57,225,0,1,0,104,2,17,103,226,0,0,0,0,0,48,0,103,46,21,8,75,6,45,85,15,75,15,64,63,9,75,18,58,61,14,75,14,78,50,9,75,20,31,74,26,0,211,4,4,7,211,4,3,8,211,6,0,9,211,5,4,6,211,5,4,6,211,6,1,8,226,0,0,0,226,0,0,0,226,0,0,0,226,0,0,0,226,0,0,0,226,0,0,0,226,0,0,0,226,0,0,0,226,0,0,0,226,0,0,0,226,0,0,0,226,0,0,0,88,2,18,118,88,3,106,29,88,4,4,130,88,2,63,73,88,2,5,131,88,2,8,128,97,0,56,73,170,0,48,8,0,0,100,2,2,2,33,87,100,2,122,2,112,2,11,101,112,1,22,23,38,23,4,3,112,0,14,35,54,11,116,2,23,53,27,5,119,1,26,79,1,139,2,14,69,2,210,1,11,4,125,0,101,0,222,0,3,1,166,0,17,43,221,0,2,3,219,0,6,1,144,2,0,1,4,14,61,144,3,0,2,6,18,53,158,1,11,28,22,6,158,1,0,0,4,63,158,0,0,12,10,46,215,1,8,2,215,3,0,8,215,3,0,8,168,1,3,54,172,0,40,14,226,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,226,0,0,0,0,0,226,0,0,0,0,0,0,0,0,226,0,0,0,0,226,0,0,0,0,0,0,5.954545454545454,8.981346046250964,2.1904761904761907,1.2497618820818477,0,0,0,0
DK,DNK,Denmark,1,2020-12-30,2020-12-27,100,0,0,0,0,21,100,557734.1308849069,100,0,1,99,0,11,89,0,1,99,0,25,75,0,33,67,0,8,92,0,8,92,0,2,98,0,3,97,0,2,98,0,3,97,0,25,75,0,6,94,0,21,79,99,0,1,0,89,0,4,7,99,0,0,1,75,0,4,21,67,0,5,28,92,0,1,7,92,0,5,3,98,0,1,1,97,0,1,2,98,0,2,0,97,0,0,3,75,0,3,22,94,0,2,4,79,0,6,15,0,0,11,89,89,0,1,10,0,0,89,11,11,0,64,25,36,0,2,61,1,36,0,1,63,99,0,1,0,64,1,12,23,100,0,0,0,0,0,0,0,53,37,9,1,0,0,57,41,2,0,0,67,31,2,0,0,68,26,6,0,0,64,32,4,0,0,22,54,24,0,88,1,4,7,88,2,1,9,88,2,0,10,88,1,4,7,88,1,1,10,88,1,0,11,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,13,87,0,0,53,47,0,0,2,98,0,0,62,38,0,0,0,100,0,0,16,84,0,0,68,32,32,0,50,15,3,0,0,0,0,6,38,56,0,0,100,0,0,1,11,88,0,0,20,48,21,8,2,1,0,0,5,18,58,19,0,0,16,57,25,2,0,0,2,96,2,0,0,2,91,7,87,0,10,3,47,0,53,0,98,0,2,0,38,0,9,53,100,0,0,0,84,0,16,0,0,1,0,2,8,18,71,0,0,1,4,11,29,55,0,2,18,44,33,3,0,0,0,4,8,88,0,0,3,8,26,63,89,0,4,7,89,2,0,9,89,3,2,6,0,1,37,62,38,0,21,41,79,0,8,1,2,2,0,1,7,42,0,1,15,2,7,1,4,6,2,0,1,6,0,0,2,11,0,3,30,66,0,1,0,0,100,0,0,0,0,0,0,0,1,60,30,9,0,0,28,24,31,13,4,6.235294117647059,7.612083181361386,1.9090909090909092,0.943879807448539,9.180851063829786,5.574929993209996,2.8181818181818183,1.3352645259872389
DK,DNK,Denmark,2,2020-12-30,2020-12-30,111,0,0,0,0,26,111,546413.1531428883,110,0,1,110,0,13,98,0,1,110,0,25,86,0,34,77,0,13,98,0,22,89,0,3,108,0,9,102,0,1,110,0,5,106,0,29,82,0,5,106,0,21,90,110,0,1,0,98,0,6,7,110,0,0,1,86,0,7,18,77,0,6,28,98,0,1,12,89,0,4,18,108,0,0,3,102,0,5,4,110,0,1,0,106,0,2,3,82,0,7,22,106,0,2,3,90,0,11,10,0,0,16,95,95,0,9,7,0,0,99,12,12,0,62,37,49,0,1,60,1,49,0,1,61,110,0,1,0,62,0,9,40,111,0,0,0,0,0,0,0,68,32,8,3,0,0,36,65,10,0,0,69,37,5,0,0,59,42,10,0,0,67,38,6,0,0,18,68,25,0,102,1,5,3,102,2,0,7,102,2,0,7,102,1,2,6,102,2,0,7,102,2,1,6,111,0,0,0,111,0,0,0,111,0,0,0,111,0,0,0,111,0,0,0,111,0,0,0,111,0,0,0,111,0,0,0,111,0,0,0,111,0,0,0,111,0,0,0,111,0,0,0,0,0,9,102,0,0,79,32,0,0,4,107,0,0,54,57,0,0,1,110,0,0,10,101,0,0,43,68,68,0,34,8,1,0,0,0,0,4,41,66,0,0,111,0,0,0,10,101,0,0,26,35,33,11,4,2,0,0,14,20,59,18,0,0,15,70,22,4,0,0,15,95,1,0,0,11,98,2,102,0,8,1,32,1,77,1,107,0,4,0,57,1,11,42,110,0,1,0,101,1,9,0,0,1,0,1,7,21,81,0,0,0,4,12,26,69,0,3,22,59,23,4,0,0,0,3,10,98,0,0,1,15,29,66,95,1,12,3,95,5,0,11,95,5,2,9,0,0,47,64,47,0,26,38,85,0,9,0,0,2,1,1,13,38,0,1,9,3,12,1,2,5,1,0,1,15,4,1,2,16,0,0,45,64,2,0,0,0,0,111,0,0,0,0,0,0,0,72,22,17,0,0,52,33,16,8,2,7.583333333333333,9.745710504598247,1.625,0.8850612031567835,10.055555555555555,6.314326291133792,2.2181818181818183,1.2369080879414656
DK,DNK,Denmark,3,2020-12-30,2020-12-30,145,2,5100.318991600549,1,3697.29954576888,45,145,506606.3337547464,144,0,2,143,0,27,118,0,3,142,0,17,128,0,36,109,0,16,129,0,13,132,0,2,143,0,7,138,0,3,142,0,4,141,0,35,110,0,3,142,0,17,128,143,1,1,0,118,1,7,19,142,1,0,2,128,1,6,10,109,1,11,24,129,1,3,12,132,1,4,8,143,0,0,2,138,1,2,4,142,0,2,1,141,1,1,2,110,1,2,32,142,0,1,2,128,1,3,13,0,0,18,127,127,0,5,13,0,0,126,19,19,0,81,45,64,0,4,76,1,64,0,2,79,143,0,2,0,81,0,11,53,145,0,0,0,0,0,0,0,86,42,8,9,0,0,30,111,4,0,1,63,77,4,0,0,65,73,7,0,0,75,63,7,0,0,20,101,24,0,134,0,3,8,134,1,0,10,134,1,0,10,134,1,4,6,134,1,2,8,134,1,0,10,145,0,0,0,145,0,0,0,145,0,0,0,145,0,0,0,145,0,0,0,145,0,0,0,145,0,0,0,145,0,0,0,145,0,0,0,145,0,0,0,145,0,0,0,145,0,0,0,0,0,27,118,0,0,99,46,0,0,3,142,0,0,69,76,0,0,2,143,0,0,7,138,0,0,67,78,78,0,49,13,4,1,0,1,0,7,44,93,0,0,144,1,0,2,19,124,0,0,23,43,50,27,1,1,0,0,17,27,90,11,0,0,18,86,36,5,0,0,21,124,0,0,0,20,123,2,118,0,20,7,46,0,99,0,142,0,3,0,76,0,14,55,143,0,1,1,138,0,6,1,0,2,0,1,6,22,114,0,0,0,2,8,34,101,0,0,17,72,38,18,0,0,0,4,12,129,0,0,5,13,33,94,127,1,13,4,127,3,0,15,127,3,2,13,0,0,62,83,62,0,27,56,118,2,3,1,4,1,1,0,15,56,0,1,4,3,15,2,6,15,4,0,0,10,2,2,8,17,0,1,49,95,0,0,0,0,0,0,145,0,0,0,0,1,4,82,31,27,1,1,32,30,51,18,12,6.188405797101448,8.104601747153644,2.5,1.0431851677040116,9.758992805755396,6.5059483701917005,3.119718309859155,1.4463570984574023
DK,DNK,Denmark,4,2020-12-30,2020-12-30,241,0,0,0,0,91,241,584697.1506358859,240,0,0,241,0,27,214,0,7,234,0,24,217,0,47,194,0,27,214,0,22,219,0,5,236,0,10,231,0,3,238,0,8,233,0,45,196,0,6,235,0,30,211,241,0,0,0,214,1,7,19,234,0,1,6,217,1,12,11,194,0,15,32,214,1,6,20,219,1,12,9,236,0,2,3,231,1,4,5,238,1,2,0,233,0,6,2,196,1,11,33,235,0,4,2,211,0,14,16,0,0,41,200,200,0,17,24,0,1,205,35,36,3,107,95,134,0,4,98,5,134,0,3,104,238,0,3,0,111,4,11,115,241,0,0,0,0,0,0,0,157,62,15,7,0,3,57,165,16,0,9,100,122,10,0,8,107,115,11,0,8,129,96,8,0,9,38,155,39,0,230,4,3,4,230,5,1,5,230,4,0,7,230,5,1,5,230,3,4,4,230,5,1,5,241,0,0,0,241,0,0,0,241,0,0,0,241,0,0,0,241,0,0,0,241,0,0,0,241,0,0,0,241,0,0,0,241,0,0,0,241,0,0,0,241,0,0,0,241,0,0,0,0,1,57,183,0,0,178,63,0,2,8,231,0,1,129,111,0,1,1,239,0,1,18,222,0,0,121,120,120,0,98,17,5,1,0,0,1,8,48,184,0,0,241,0,0,0,42,199,0,0,36,62,93,41,6,3,0,0,32,57,127,25,0,2,41,127,61,10,0,0,51,190,0,0,0,46,194,1,184,0,43,14,63,0,173,5,233,0,7,1,112,0,44,85,240,0,1,0,223,0,18,0,0,2,1,0,6,18,214,0,1,0,2,9,39,190,0,2,50,101,70,18,0,1,2,3,23,212,0,0,5,13,48,175,223,2,11,5,223,3,3,12,223,3,3,12,0,0,103,138,103,0,32,106,209,3,7,2,5,0,0,0,15,106,0,1,9,4,11,2,6,24,6,0,2,17,14,3,7,29,0,5,77,159,0,0,0,0,0,0,0,241,0,0,0,1,11,96,64,69,1,4,59,55,83,29,10,7.0092592592592595,9.07342362444326,2.230769230769231,1.5297323202638817,9.079399141630901,6.148759727712345,2.5807860262008733,1.395097082887449
DK,DNK,Denmark,5,2020-12-30,2020-12-30,325,0,0,0,0,86,324,538694.270377035,317,0,0,325,0,42,283,0,5,320,0,19,306,0,61,264,0,30,295,0,11,314,1,8,316,0,8,317,0,5,320,0,5,320,0,51,274,0,4,321,0,21,304,325,0,0,0,283,0,14,28,320,0,3,2,306,0,6,13,264,0,15,46,295,0,9,21,314,0,1,10,317,0,1,7,317,0,4,4,320,0,4,1,320,0,3,2,274,0,12,39,321,0,3,1,304,0,9,12,0,1,38,286,287,0,8,30,0,1,237,87,88,3,119,115,206,0,5,113,1,206,0,3,116,322,0,3,0,123,3,18,181,325,0,0,0,0,0,0,1,240,61,16,7,0,11,87,205,22,0,19,126,168,12,0,21,134,152,18,0,10,177,124,14,0,14,63,191,57,0,307,3,6,9,307,7,0,11,307,6,0,12,307,6,3,9,307,7,2,9,307,6,1,11,325,0,0,0,325,0,0,0,325,0,0,0,325,0,0,0,325,0,0,0,325,0,0,0,325,0,0,0,325,0,0,0,325,0,0,0,325,0,0,0,325,0,0,0,325,0,0,0,0,3,60,262,0,2,224,99,0,3,9,313,0,2,176,147,0,3,5,317,0,3,17,305,0,0,160,165,165,0,118,30,8,4,0,0,1,3,65,256,0,0,325,0,0,1,40,284,0,0,42,83,127,58,10,5,0,0,45,75,156,49,0,0,53,182,80,10,0,1,112,211,1,0,2,69,252,2,265,1,38,21,101,1,216,7,316,0,7,2,149,2,56,118,320,0,5,0,308,1,15,1,0,2,0,1,10,42,270,0,0,1,3,15,57,249,0,2,59,140,103,21,0,1,0,3,35,286,0,0,4,12,59,250,309,0,12,4,309,4,3,9,309,4,2,10,0,0,127,198,127,2,46,150,279,0,7,2,3,0,1,0,33,152,1,2,13,8,12,2,17,22,14,0,3,14,16,4,10,35,0,1,136,188,0,0,0,0,0,0,0,0,325,0,0,4,7,126,101,87,4,4,147,77,57,30,6,6.627906976744186,9.392541728216015,2.411764705882353,1.4795094817524375,8.320261437908497,5.9260786191442465,1.9155844155844155,0.9749387265557224
DK,DNK,Denmark,6,2020-12-30,2020-12-30,259,2,5535.7337605365,1,2682.69899336801,68,259,615560.6670999216,251,0,3,256,0,36,223,0,11,248,0,12,247,0,40,219,1,19,239,0,7,252,0,5,254,0,7,252,0,3,256,0,4,255,0,35,224,0,1,258,0,18,241,256,2,1,0,223,1,7,28,248,0,1,10,247,1,6,5,219,2,8,30,240,1,5,13,252,2,2,3,254,0,1,4,252,1,4,2,256,1,1,1,255,1,1,2,224,2,7,26,258,1,0,0,241,1,8,9,0,0,32,227,227,0,9,23,0,6,157,96,102,5,51,101,208,0,0,51,0,208,0,0,51,259,0,0,0,62,5,21,171,259,0,0,0,0,0,0,0,214,36,7,2,0,28,65,154,12,0,29,99,124,7,0,35,89,127,8,0,23,122,110,4,0,33,49,154,23,0,238,5,4,12,238,7,4,10,238,9,2,10,238,9,2,10,238,8,3,10,238,7,3,11,259,0,0,0,259,0,0,0,259,0,0,0,259,0,0,0,259,0,0,0,259,0,0,0,259,0,0,0,259,0,0,0,259,0,0,0,259,0,0,0,259,0,0,0,259,0,0,0,0,4,6,249,0,2,176,81,0,4,4,251,0,3,116,140,0,5,2,252,0,4,12,243,0,2,109,148,150,0,96,12,1,0,0,3,1,8,69,178,0,1,258,0,0,1,19,239,0,0,46,64,93,47,5,4,0,0,44,82,112,21,0,2,60,129,60,8,0,1,215,40,3,0,4,148,98,9,253,1,4,1,83,1,172,3,255,0,3,1,143,1,31,84,257,0,0,2,247,0,11,1,0,1,0,1,10,23,224,0,2,1,3,6,35,212,0,4,55,113,76,11,0,1,0,0,22,236,0,0,0,2,44,213,257,0,0,2,257,0,0,2,257,0,1,1,0,1,23,235,24,3,19,213,240,0,3,0,1,1,0,0,14,217,0,1,3,2,7,2,3,5,2,0,2,1,6,1,4,3,0,5,105,149,0,0,0,0,0,0,0,0,0,259,0,2,10,93,77,77,2,5,143,68,31,5,5,8.481012658227849,10.224230595456486,2.4399999999999995,1.4165686240583852,7.944396551724138,5.472043357716808,1.6748971193415638,0.7366353943762585
DK,DNK,Denmark,7,2020-12-30,2020-12-30,102,0,0,0,0,19,101,237653.1384286,101,0,0,102,0,7,95,0,5,97,0,5,97,0,9,93,0,4,98,0,1,101,0,1,101,0,1,101,0,0,102,0,3,99,0,4,98,0,1,101,0,5,97,102,0,0,0,95,0,3,4,97,0,2,3,97,1,3,1,93,0,2,7,98,0,1,3,101,0,0,1,101,0,1,0,101,0,1,0,102,0,0,0,99,0,3,0,98,0,2,2,101,0,0,1,97,0,2,3,0,1,12,89,90,0,2,10,0,2,58,42,44,0,24,34,78,0,0,23,1,78,0,2,22,100,0,2,0,26,3,12,61,102,0,0,0,0,0,0,0,84,16,0,2,0,20,35,44,3,0,25,46,29,2,0,31,38,29,4,0,21,50,29,2,0,32,20,41,9,0,90,5,2,5,90,6,1,5,90,6,1,5,90,5,4,3,90,5,3,4,90,6,3,3,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,0,1,1,100,0,1,55,46,0,1,1,100,0,1,35,66,0,3,1,98,0,2,8,92,0,0,39,63,63,0,31,8,0,0,0,1,0,6,44,51,0,0,102,0,0,1,12,89,0,0,22,26,28,17,7,2,0,0,26,33,34,9,0,0,21,57,19,5,0,0,83,19,0,0,0,67,33,2,101,0,1,0,47,0,53,2,101,0,1,0,67,0,13,22,101,0,0,1,94,0,8,0,0,1,0,0,5,6,90,0,1,0,0,1,20,80,0,2,28,38,29,5,0,1,0,2,9,90,0,0,0,1,12,89,101,0,0,1,101,0,0,1,101,0,0,1,0,0,6,96,6,3,5,88,97,0,2,0,0,0,0,0,3,91,0,0,1,0,1,0,0,1,1,0,0,2,1,0,2,2,0,3,50,48,0,1,0,0,0,0,0,0,0,0,102,1,6,42,24,29,1,3,65,26,5,2,0,8.52,8.704022058795578,1.875,0.9910312089651148,7.417582417582418,4.602091152861162,1.4719101123595506,0.8405881009535883
