ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C12..99,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
BO,BOL,Bolivia,5,2020-12-31,2020-12-27,100,3,27400.405154227512,2,23122.90709521991,48,99,1085179.4953492773,95,3,6,91,4,14,82,3,2,95,2,18,80,3,22,75,4,17,79,3,13,84,3,4,93,3,2,95,3,3,94,3,9,88,4,15,81,4,10,86,3,16,81,94,0,5,1,86,1,10,3,98,0,1,1,82,1,13,4,78,1,12,9,83,2,9,6,87,1,6,6,96,0,4,0,98,0,1,1,97,0,3,0,91,0,7,2,85,0,8,7,90,1,8,1,84,2,7,7,0,1,23,76,77,1,3,19,0,0,38,62,62,2,10,26,90,4,6,0,90,0,8,2,0,92,0,5,3,0,12,2,12,74,100,0,0,0,0,0,1,40,31,14,14,0,15,41,23,21,0,16,48,24,12,0,17,35,23,25,0,16,42,22,20,0,21,7,10,62,88,6,5,1,88,7,1,4,88,5,3,4,88,5,3,4,88,8,2,2,88,8,2,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,7,27,66,0,5,76,19,0,8,33,59,0,9,38,53,0,8,18,74,0,6,40,54,0,0,56,44,44,1,36,12,2,5,0,1,0,12,39,48,0,0,100,0,0,1,18,81,0,0,87,7,0,2,1,3,0,1,27,29,30,13,0,0,36,46,16,2,100,100,73,1,25,1,24,0,73,3,67,0,28,5,62,0,25,13,82,1,16,1,60,0,37,3,0,0,0,3,14,35,48,0,0,0,3,16,35,46,0,2,38,36,17,7,0,0,9,29,33,29,0,0,24,37,16,23,39,12,35,14,39,11,39,11,39,12,33,16,0,0,48,52,48,0,20,32,80,1,3,1,3,2,2,1,7,32,0,3,3,7,9,1,5,4,1,0,6,7,3,0,1,18,0,1,63,35,0,1,0,0,0,0,0,0,100,0,0,4,6,82,5,3,4,1,16,19,24,25,11,2.740740740740741,2.0391006636314164,2.6,1.992844341996778,12.7032967032967,6.466141740712851,2.7444444444444445,1.6322667158618294
BO,BOL,Bolivia,6,2020-12-31,2020-12-21,100,4,54324.66027268057,2,35496.61471156258,32,100,1774594.4290745265,95,0,4,96,2,11,87,3,2,95,2,11,87,3,13,84,2,15,83,2,10,88,3,2,95,3,3,94,3,0,97,2,7,91,4,18,78,2,4,94,2,14,84,96,1,3,0,89,2,7,2,98,0,0,2,89,1,7,3,87,1,8,4,85,2,7,6,90,1,5,4,98,0,1,1,97,1,1,1,100,0,0,0,93,1,3,3,82,1,6,11,96,1,3,0,86,2,7,5,0,0,17,83,83,0,4,13,0,2,23,75,77,0,10,13,90,0,9,1,90,0,9,1,0,91,0,4,5,0,12,4,10,74,100,0,0,0,0,0,0,44,17,21,18,0,16,41,19,24,0,17,50,16,17,0,17,44,16,23,0,16,39,21,24,0,23,10,12,55,90,3,3,4,90,4,2,4,90,3,3,4,90,5,0,5,90,5,0,5,90,4,2,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,6,25,69,0,2,63,35,0,6,20,74,0,5,32,63,0,7,7,86,0,6,27,67,0,0,50,50,50,0,33,13,3,1,0,2,2,4,45,47,0,3,96,1,0,1,25,74,0,0,74,13,1,1,0,11,0,0,36,22,32,10,0,2,41,38,11,8,100,100,75,1,23,1,37,2,61,0,80,0,16,4,68,1,20,11,93,1,5,1,73,1,25,1,0,0,2,1,14,23,60,0,0,1,2,9,28,60,0,0,36,35,18,11,0,0,9,19,35,37,0,0,18,34,25,23,48,7,38,7,48,13,30,9,48,14,25,13,0,0,32,68,32,0,29,39,71,1,5,3,1,9,1,0,9,39,0,4,5,3,12,0,2,5,0,2,3,7,3,2,2,11,0,1,71,26,0,2,0,0,0,0,0,0,0,100,0,4,3,83,2,8,4,2,18,23,29,19,5,2.3947368421052633,1.6528349713113404,2.25,1.1381803659589922,14.311170212765955,6.282730016906641,2.526666666666667,1.769263161553832
BO,BOL,Bolivia,-99,2021-01-01,2021-01-01,161,6,106465.12628310593,2,35156.0326517147,61,117,2441777.122408469,0,8,14,139,5,26,130,7,11,143,5,35,121,6,32,123,9,31,121,8,31,122,10,14,137,5,14,142,6,17,138,6,31,124,6,50,105,7,19,135,6,37,118,147,0,8,6,135,2,10,14,150,0,7,4,126,2,23,10,129,0,17,15,130,3,23,5,130,1,20,10,147,0,9,5,147,1,11,2,144,0,14,3,130,1,17,13,111,2,31,17,142,1,13,5,124,1,29,7,43,1,27,90,134,0,19,8,46,0,48,67,114,2,19,26,142,6,13,0,142,0,11,8,0,151,0,5,5,0,69,4,20,68,161,0,0,0,0,59,1,35,32,18,16,69,1,43,29,19,69,8,49,18,17,69,5,47,18,22,69,8,36,24,24,69,10,16,12,54,145,4,10,2,145,6,3,7,145,2,11,3,145,7,5,4,145,6,5,5,145,7,5,4,88,5,9,59,88,6,4,63,88,8,13,52,88,7,8,58,88,5,19,49,88,6,28,39,88,8,11,54,121,6,8,26,121,6,11,23,121,8,5,27,121,4,16,20,121,8,13,19,103,3,23,32,103,1,50,7,103,3,24,31,103,1,26,31,103,3,18,37,103,2,27,29,111,0,22,28,139,0,13,5,4,0,116,0,1,12,17,15,116,3,41,1,124,2,4,31,124,1,22,7,2,1,1,3,124,2,8,13,7,7,125,3,9,14,7,3,161,161,138,1,21,1,112,1,44,4,138,0,19,4,136,0,16,9,144,0,13,4,135,0,26,0,129,0,0,1,4,13,14,129,1,0,5,5,9,12,135,0,12,10,2,2,135,0,7,7,3,9,135,0,12,8,3,3,145,0,11,5,145,4,7,5,145,3,7,6,141,0,9,11,150,0,6,5,155,0,1,0,0,3,0,2,0,148,0,1,1,0,1,0,0,2,1,0,2,2,0,0,1,2,161,0,0,0,0,0,161,0,0,0,0,0,0,0,0,161,0,0,0,0,161,0,0,0,0,0,0,2.9411764705882355,1.7524597037220135,2.619047619047619,1.9615348703551125,0,0,0,0
BO,BOL,Bolivia,1,2021-01-01,2020-12-31,100,3,16676.84002590977,0,0,56,100,1120431.9991961021,96,0,10,90,0,18,82,0,3,97,0,24,76,0,24,76,0,18,82,0,19,81,0,12,88,0,14,86,0,5,95,0,26,74,0,32,68,0,11,89,0,43,57,90,0,6,4,82,0,10,8,97,0,2,1,76,1,14,9,76,0,11,13,82,0,9,9,81,1,6,12,88,0,9,3,86,1,9,4,95,0,3,2,74,1,15,10,68,0,16,16,89,0,10,1,57,1,23,19,0,0,23,77,77,0,15,8,0,0,30,70,70,0,8,22,92,3,5,0,92,0,6,2,0,94,0,2,3,1,8,0,18,74,100,0,0,0,0,0,0,29,43,20,8,0,0,56,31,13,0,3,45,38,14,0,3,44,37,16,0,3,31,40,26,0,2,7,29,62,82,8,4,6,82,7,5,6,82,5,7,6,82,7,8,3,82,8,1,9,82,6,4,8,61,2,2,35,61,3,0,36,61,2,4,33,61,2,1,36,61,2,14,23,61,2,12,25,61,2,2,35,81,1,1,17,81,1,4,14,81,1,4,14,81,0,4,15,81,1,5,13,0,5,31,64,0,4,71,25,0,4,39,57,0,3,51,46,0,4,24,72,0,1,55,44,0,0,58,42,42,0,39,12,4,3,0,0,1,30,35,34,0,0,100,0,0,1,15,84,0,0,74,11,3,8,2,2,0,0,23,36,23,18,0,0,28,40,30,2,100,100,69,0,26,5,29,0,66,5,61,0,35,4,49,0,29,22,76,0,16,8,45,0,51,4,0,1,3,10,22,22,42,0,0,6,16,24,28,26,0,0,50,25,18,7,0,1,16,25,41,17,0,0,38,27,23,12,35,1,56,8,35,12,26,27,35,12,35,18,0,2,39,59,41,0,21,38,79,0,5,0,0,6,1,0,9,40,0,3,8,2,2,1,0,0,3,0,4,3,1,0,0,33,0,0,48,49,1,2,0,0,100,0,0,0,0,0,0,4,2,73,11,10,4,1,21,13,28,20,13,2.7948717948717947,2.0535618366916095,2.65,1.348488432516786,12.44047619047619,6.221515699717868,2.978494623655914,1.8822887006748386
BO,BOL,Bolivia,2,2021-01-01,2020-12-31,100,1,13975.9981476178,1,13975.9981476178,79,99,1112172.683533379,92,2,5,93,2,15,83,2,4,94,2,16,82,2,21,77,2,10,88,2,19,79,2,8,90,2,9,89,2,14,84,2,19,79,2,31,67,2,5,93,2,22,76,95,0,2,3,85,1,10,4,96,0,3,1,84,0,11,5,79,0,12,9,90,0,5,5,81,0,14,5,92,0,7,1,91,0,7,2,86,0,12,2,81,0,13,6,69,0,19,12,95,0,4,1,78,0,13,9,0,1,30,69,70,0,18,12,0,1,43,56,57,0,22,21,78,3,16,3,78,0,10,12,0,90,0,8,2,0,23,0,16,61,100,0,0,0,0,0,0,33,49,11,7,0,1,48,33,18,0,5,53,24,18,0,4,53,24,19,0,4,33,38,25,0,3,13,18,66,84,7,5,4,84,8,3,5,84,3,11,2,84,9,0,7,84,9,1,6,84,8,3,5,15,1,3,81,15,1,2,82,15,1,10,74,15,1,5,79,15,0,22,63,15,1,31,53,15,2,6,77,58,3,4,35,58,2,8,32,58,3,3,36,58,2,23,17,58,3,14,25,0,0,40,60,0,1,78,21,0,1,40,59,0,1,44,55,0,2,22,76,0,1,43,56,0,0,68,32,32,3,43,14,4,4,0,2,3,13,39,43,0,2,98,0,0,1,17,82,0,1,76,18,2,0,2,1,0,0,12,29,41,18,0,0,21,57,18,4,100,100,60,0,39,1,22,0,75,3,60,0,38,2,56,0,29,15,78,0,15,7,57,0,43,0,0,1,1,4,21,29,44,0,0,0,9,16,34,41,0,1,51,35,8,5,0,0,21,38,25,16,0,0,41,36,15,8,23,6,63,8,23,8,46,23,23,11,42,24,0,0,53,47,53,0,23,24,77,0,7,0,4,4,3,1,4,24,0,3,6,5,9,2,6,4,2,2,3,5,3,1,1,24,0,0,47,53,0,0,0,0,0,100,0,0,0,0,0,4,0,85,6,5,4,1,19,24,24,18,10,3.177419354838709,1.7322797785273194,3.0416666666666665,1.8292114401439827,13.191011235955056,6.641598254552313,3.3157894736842106,1.6260064503204659
BO,BOL,Bolivia,3,2021-01-01,2020-12-31,100,2,18472.83379309771,1,11182.2726645707,82,100,968374.622567213,97,2,5,93,1,9,90,1,2,97,1,16,83,0,23,77,1,21,78,1,24,75,1,8,91,1,4,95,1,3,96,1,11,88,1,30,69,1,7,92,1,20,79,95,0,5,0,91,0,5,4,98,0,0,2,84,0,8,8,77,0,13,10,79,0,10,11,76,0,15,9,92,0,6,2,96,0,1,3,97,0,3,0,89,0,7,4,70,0,15,15,93,0,5,2,80,0,12,8,0,0,31,69,69,0,13,18,0,1,46,53,54,0,20,26,80,9,11,0,80,0,11,9,0,89,0,5,6,0,21,0,11,68,100,0,0,0,0,0,0,28,43,19,10,0,5,41,31,23,0,9,51,21,19,0,8,48,16,28,0,8,29,30,33,0,7,4,15,74,89,1,8,2,89,5,5,1,89,4,3,4,89,6,4,1,89,6,1,4,89,6,1,4,31,4,2,63,31,4,2,63,31,3,7,59,31,4,10,55,31,5,21,43,31,3,27,39,31,4,6,59,62,3,9,26,62,3,11,24,62,3,3,32,62,3,18,17,62,2,17,19,0,4,46,50,0,2,86,12,0,3,38,59,0,3,49,48,0,3,14,83,0,1,47,52,0,0,54,46,46,0,34,10,7,3,0,1,0,7,35,57,0,0,100,0,0,1,21,78,0,0,82,10,1,1,3,3,0,0,23,24,31,22,0,0,20,65,14,1,100,100,54,1,44,1,14,1,82,3,62,0,36,2,51,1,32,16,86,0,9,5,53,1,42,4,0,1,0,6,14,29,50,0,0,1,1,18,27,53,0,1,49,35,9,6,0,0,21,28,24,27,0,0,33,35,19,13,32,7,51,10,32,10,39,19,32,7,43,18,0,1,74,25,75,0,17,8,83,0,1,1,1,1,1,3,9,9,0,0,11,9,8,5,5,3,6,1,6,4,8,0,3,22,0,1,56,43,0,0,0,0,0,0,100,0,0,0,0,3,0,87,7,3,3,0,13,34,30,13,7,3.1333333333333333,1.8546018501551405,2.7857142857142856,1.7713176275208626,12.378947368421052,6.63514008793802,3.288659793814433,1.695329140158568
BO,BOL,Bolivia,4,2021-01-01,2020-12-31,100,2,26349.550298843867,1,16730.6751999647,93,100,984828.5878540305,97,2,5,93,2,13,85,2,6,92,2,27,71,2,20,78,2,20,78,2,18,80,2,9,89,2,9,89,2,6,92,2,12,86,2,30,68,2,8,90,2,26,72,95,0,5,0,87,0,10,3,94,0,4,2,73,0,18,9,80,0,12,8,80,0,13,7,82,0,13,5,91,0,7,2,91,0,7,2,94,0,6,0,88,0,11,1,70,0,17,13,92,0,5,3,74,0,16,10,0,0,35,65,65,0,15,20,0,0,40,60,60,1,17,22,83,5,10,2,83,0,10,7,0,90,0,5,5,0,18,0,16,66,100,0,0,0,0,0,0,52,33,5,10,0,5,47,29,19,0,7,53,22,18,0,5,49,22,24,0,8,40,26,26,0,10,11,14,65,84,11,3,2,84,7,5,4,84,7,6,3,84,9,5,2,84,10,1,5,84,11,2,3,53,2,3,42,53,2,1,44,53,2,5,40,53,2,3,42,53,3,13,31,53,1,18,28,53,3,4,40,78,2,2,18,78,1,5,16,78,1,4,17,78,0,10,12,78,1,5,16,0,3,51,46,0,2,82,16,0,4,43,53,0,5,43,52,0,5,21,74,0,2,37,61,0,1,61,38,39,0,29,18,8,6,0,0,1,10,26,63,0,0,99,1,0,2,21,77,0,0,84,8,3,1,0,4,0,0,20,24,31,25,0,1,33,50,14,2,100,100,49,0,50,1,18,0,82,0,57,0,43,0,57,0,37,6,79,0,19,2,63,0,36,1,0,0,0,4,18,26,52,0,0,0,3,15,27,55,0,0,50,35,10,5,0,0,14,31,29,26,0,0,30,43,19,8,27,5,55,13,27,14,52,7,27,14,38,21,0,0,58,42,58,0,25,17,75,3,4,0,1,3,3,0,11,17,1,1,10,10,8,4,2,10,4,0,2,12,1,1,2,15,0,1,57,42,0,0,0,0,0,0,0,100,0,0,0,2,2,90,3,3,2,1,14,20,39,16,8,2.9107142857142856,1.8218550557483555,2.8125,1.5747503642410816,12.305263157894737,6.354883671048935,3.3297872340425534,1.718891227221221
BO,BOL,Bolivia,5,2021-01-01,2020-12-30,100,3,27400.405154227512,2,23122.90709521991,66,99,1085738.1299623789,96,1,6,93,1,9,90,2,3,95,1,15,84,1,18,81,2,17,81,1,12,87,1,4,95,1,3,96,1,2,97,1,8,91,2,15,83,1,6,93,1,15,84,94,0,5,1,91,0,6,3,97,0,1,2,85,0,11,4,82,0,10,8,83,0,7,10,88,0,5,7,96,0,2,2,97,0,1,2,98,0,2,0,92,0,6,2,85,0,7,8,94,0,6,0,85,0,8,7,0,1,25,74,75,0,4,21,0,0,41,59,59,2,11,28,89,4,7,0,89,0,9,2,0,91,0,5,4,0,13,3,15,69,100,0,0,0,0,0,1,42,26,16,15,0,17,40,20,23,0,14,48,21,17,0,15,37,19,29,0,14,44,17,25,0,19,7,10,64,85,7,5,3,85,8,1,6,85,7,3,5,85,7,2,6,85,9,2,4,85,9,3,3,74,2,2,22,74,1,2,23,74,0,3,23,74,2,4,20,74,1,8,17,74,2,12,12,74,3,1,22,86,2,0,12,86,3,0,11,86,2,2,10,86,1,4,9,86,3,2,9,0,6,33,61,0,5,79,16,0,9,32,59,0,9,41,50,0,8,18,74,0,6,34,60,0,0,58,42,42,1,38,13,2,4,0,0,0,11,38,51,0,0,99,1,0,0,16,84,0,0,92,4,0,1,1,2,0,1,23,27,34,15,0,0,33,49,16,2,100,100,67,2,31,0,21,1,76,2,68,0,28,4,59,1,29,11,82,1,17,0,66,0,34,0,0,0,0,3,12,37,48,0,0,0,2,13,36,49,0,2,36,41,13,8,0,0,6,23,35,36,0,0,20,36,22,22,44,10,33,13,44,8,33,15,44,12,28,16,0,0,48,52,48,0,19,33,81,1,4,0,3,3,0,2,6,33,0,4,2,6,15,1,4,3,1,1,4,8,3,0,2,13,0,0,59,39,0,2,0,0,0,0,0,0,100,0,0,3,7,83,4,3,3,1,15,23,27,21,10,2.9444444444444446,2.1049507381558583,3.3529411764705883,2.289682741958704,12.826086956521737,6.652453394664231,2.752808988764045,1.5468508983533176
BO,BOL,Bolivia,6,2021-01-01,2020-12-23,100,4,54324.66027268057,2,35496.61471156258,40,100,1808207.3595296927,93,0,4,96,1,8,91,2,2,96,1,11,88,2,9,89,1,16,83,2,11,87,2,2,96,2,3,95,2,0,98,2,8,90,3,19,78,2,5,93,2,15,83,96,1,3,0,92,2,5,1,98,0,0,2,89,1,7,3,91,1,6,2,84,2,6,8,89,1,6,4,98,0,1,1,97,1,1,1,100,0,0,0,92,1,3,4,81,1,7,11,95,1,4,0,85,2,8,5,0,0,21,79,79,0,5,16,0,2,21,77,79,0,9,12,91,0,8,1,91,0,8,1,0,92,0,4,4,0,11,5,12,72,100,0,0,0,0,0,0,42,15,24,19,0,16,39,21,24,0,15,49,18,18,0,16,42,18,24,0,14,36,23,27,0,21,10,14,55,88,4,4,4,88,5,3,4,88,4,3,5,88,5,1,6,88,6,0,6,88,4,2,6,85,0,1,14,85,0,1,14,85,0,5,10,85,0,2,13,85,0,6,9,85,0,5,10,85,0,2,13,91,1,3,5,91,1,3,5,91,1,2,6,91,1,5,3,91,2,3,4,0,4,24,72,0,2,65,33,0,4,23,73,0,3,34,63,0,5,8,87,0,4,32,64,0,0,49,51,51,0,34,12,2,1,0,2,2,6,46,44,0,3,96,1,0,1,24,75,0,0,74,13,1,1,0,11,0,0,35,27,31,7,0,1,41,40,11,7,100,100,76,1,22,1,35,3,62,0,77,0,20,3,66,2,21,11,92,1,5,2,68,1,29,2,0,0,1,1,16,24,58,0,0,1,2,6,31,60,0,0,34,39,16,11,0,0,8,19,36,37,0,0,16,34,26,24,50,8,35,7,50,15,26,9,50,15,24,11,0,0,36,64,36,0,24,40,76,1,4,2,1,7,1,0,8,40,0,4,4,2,12,0,2,5,0,3,4,7,3,1,2,11,0,2,68,28,1,1,0,0,0,0,0,0,0,100,0,6,2,81,3,8,6,2,15,22,30,18,7,2.5714285714285716,1.7704388669232847,2.2666666666666666,1.0997835284835873,14.74736842105263,5.827244195673752,2.5775280898876405,1.6850784179883658
BO,BOL,Bolivia,-99,2021-01-02,2021-01-01,100,2,24192.324221151328,0,0,35,68,1538105.972203427,0,4,8,88,2,12,86,3,7,90,3,26,71,3,15,82,5,22,73,4,19,77,7,10,83,2,12,86,4,9,87,3,20,77,3,23,74,4,10,86,3,23,74,92,0,4,4,88,1,4,7,93,0,3,4,74,2,13,11,85,0,9,6,78,3,15,4,81,1,14,4,90,0,6,4,88,1,10,1,91,0,7,2,80,1,13,6,77,2,15,6,90,1,7,2,77,1,20,2,32,0,17,51,83,0,10,7,35,0,28,37,72,2,10,16,90,2,8,0,90,0,7,3,0,94,0,2,4,0,48,2,10,40,100,0,0,0,0,42,1,18,16,12,11,47,0,25,14,14,47,5,29,8,11,47,4,23,11,15,47,6,17,12,18,47,6,8,4,35,92,1,5,2,92,1,3,4,92,2,3,3,92,2,4,2,92,3,2,3,92,2,5,1,60,2,5,33,60,3,1,36,60,3,6,31,60,4,2,34,60,3,7,30,60,3,14,23,60,4,3,33,80,3,3,14,80,3,5,12,80,4,2,14,80,2,6,12,80,4,4,12,67,2,12,19,67,1,28,4,67,1,12,20,67,1,16,16,67,2,10,21,67,2,16,15,72,0,11,17,89,0,7,2,2,0,75,0,1,7,9,8,75,3,22,0,80,1,3,16,80,1,10,5,1,1,0,2,80,1,6,5,5,3,80,3,3,6,5,3,100,100,88,1,10,1,73,1,25,1,89,0,10,1,85,0,8,7,91,0,6,3,85,0,15,0,84,1,0,0,1,5,9,84,1,0,1,3,4,7,88,1,5,4,1,1,88,0,1,2,4,5,88,0,4,5,0,3,92,1,4,3,92,3,3,2,92,2,3,3,90,0,3,7,93,0,3,4,97,0,0,0,0,1,0,2,0,94,0,0,0,0,1,0,0,2,0,0,0,3,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,2.864864864864865,1.5839851669157161,2.2,1.2071217242444348,0,0,0,0
BO,BOL,Bolivia,1,2021-01-02,2020-12-31,100,3,16676.84002590977,0,0,56,100,1120431.9991961021,96,0,10,90,0,18,82,0,3,97,0,24,76,0,24,76,0,18,82,0,19,81,0,12,88,0,14,86,0,5,95,0,26,74,0,32,68,0,11,89,0,43,57,90,0,6,4,82,0,10,8,97,0,2,1,76,1,14,9,76,0,11,13,82,0,9,9,81,1,6,12,88,0,9,3,86,1,9,4,95,0,3,2,74,1,15,10,68,0,16,16,89,0,10,1,57,1,23,19,0,0,23,77,77,0,15,8,0,0,30,70,70,0,8,22,92,3,5,0,92,0,6,2,0,94,0,2,3,1,8,0,18,74,100,0,0,0,0,0,0,29,43,20,8,0,0,56,31,13,0,3,45,38,14,0,3,44,37,16,0,3,31,40,26,0,2,7,29,62,82,8,4,6,82,7,5,6,82,5,7,6,82,7,8,3,82,8,1,9,82,6,4,8,61,2,2,35,61,3,0,36,61,2,4,33,61,2,1,36,61,2,14,23,61,2,12,25,61,2,2,35,81,1,1,17,81,1,4,14,81,1,4,14,81,0,4,15,81,1,5,13,0,5,31,64,0,4,71,25,0,4,39,57,0,3,51,46,0,4,24,72,0,1,55,44,0,0,58,42,42,0,39,12,4,3,0,0,1,30,35,34,0,0,100,0,0,1,15,84,0,0,74,11,3,8,2,2,0,0,23,36,23,18,0,0,28,40,30,2,100,100,69,0,26,5,29,0,66,5,61,0,35,4,49,0,29,22,76,0,16,8,45,0,51,4,0,1,3,10,22,22,42,0,0,6,16,24,28,26,0,0,50,25,18,7,0,1,16,25,41,17,0,0,38,27,23,12,35,1,56,8,35,12,26,27,35,12,35,18,0,2,39,59,41,0,21,38,79,0,5,0,0,6,1,0,9,40,0,3,8,2,2,1,0,0,3,0,4,3,1,0,0,33,0,0,48,49,1,2,0,0,100,0,0,0,0,0,0,4,2,73,11,10,4,1,21,13,28,20,13,2.7948717948717947,2.0535618366916095,2.65,1.348488432516786,12.44047619047619,6.221515699717868,2.978494623655914,1.8822887006748386
