ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
DZ,DZA,Algeria,2,2021-01-01,2020-12-30,100,1,22760.5570424096,0,0,34,100,6647977.541842896,96,2,2,96,2,11,87,1,5,94,2,20,78,2,20,78,3,8,89,2,10,88,3,5,92,3,1,96,2,3,95,3,4,93,3,20,77,3,2,95,3,18,79,98,1,0,1,89,2,4,5,95,1,3,1,80,2,9,9,80,1,10,9,92,0,3,5,90,1,5,4,95,0,2,3,99,0,1,0,97,1,2,0,96,0,0,4,80,0,10,10,98,1,0,1,82,0,11,7,0,0,16,84,84,0,10,6,0,1,28,71,72,0,7,21,93,0,0,7,0,93,0,5,2,0,95,0,1,3,1,8,1,10,81,100,0,0,0,10,19,30,41,0,7,18,31,44,0,10,30,29,31,0,8,30,29,33,0,7,33,27,33,0,11,19,19,51,0,90,0,3,7,90,0,3,7,90,0,5,5,90,0,5,5,90,0,3,7,90,0,4,6,73,5,1,21,73,5,1,21,73,4,5,18,73,5,1,21,73,4,4,19,73,5,7,15,73,5,4,18,91,1,0,8,91,1,2,6,91,1,1,7,91,1,2,6,91,1,1,7,0,2,47,51,0,3,68,29,0,3,54,43,0,2,56,42,0,4,24,72,0,2,33,65,0,1,56,43,44,0,24,15,5,12,0,3,2,18,38,39,0,3,96,1,0,0,26,74,0,0,35,33,14,12,3,3,0,1,32,19,21,27,0,4,22,38,24,12,0,0,4,87,9,0,1,7,85,7,53,0,39,8,32,0,59,9,46,0,41,13,44,1,30,25,76,0,16,8,67,0,26,7,0,1,2,10,22,27,38,0,1,5,8,24,23,39,0,1,27,27,25,20,0,0,8,11,21,60,0,0,18,15,22,45,67,2,29,2,67,9,9,15,67,8,13,12,0,0,50,50,50,0,13,37,87,0,3,0,2,1,0,1,6,37,1,1,15,7,4,4,0,3,4,2,1,0,2,2,3,14,0,1,74,23,0,2,0,0,0,100,0,0,0,0,0,2,2,50,30,16,2,2,16,21,24,21,14,6.731730769230769,7.878439360027017,2.6363636363636362,1.8040358795061293,12.943181818181818,5.843471560177918,3.4835164835164836,2.2527150895586585
DZ,DZA,Algeria,3,2021-01-01,2020-12-30,100,1,92771.1361815186,0,0,33,100,5294804.103239768,94,6,3,91,7,7,86,6,2,92,5,19,76,6,16,78,5,14,81,8,10,82,6,4,90,6,6,88,4,0,96,6,4,90,6,23,71,7,3,90,6,12,82,97,0,2,1,93,0,1,6,98,0,1,1,81,1,6,12,84,1,4,11,86,1,7,6,90,0,2,8,96,0,4,0,94,0,4,2,100,0,0,0,96,0,2,2,77,2,13,8,97,0,1,2,88,1,4,7,0,0,15,85,85,0,4,11,0,1,28,71,72,0,7,21,93,0,3,4,0,93,0,2,5,0,98,1,1,0,0,8,0,8,84,100,0,0,1,8,17,32,42,0,11,19,34,36,0,12,30,28,30,0,17,28,22,33,0,15,24,25,36,0,15,18,16,51,0,92,5,2,1,92,5,1,2,92,3,5,0,92,5,1,2,92,4,2,2,92,5,1,2,72,0,2,26,72,0,2,26,72,0,7,21,72,0,3,25,72,1,4,23,72,0,6,22,72,0,5,23,89,1,1,9,89,0,4,7,89,1,1,9,89,1,2,8,89,1,2,8,0,1,49,50,0,1,71,28,0,3,44,53,0,4,53,43,0,4,16,80,0,3,29,68,0,0,52,48,48,0,29,7,4,12,0,0,4,10,34,52,0,0,99,1,0,1,16,83,0,0,36,39,14,7,3,1,0,0,45,13,22,20,0,1,21,50,22,6,0,2,7,83,8,0,3,7,83,7,51,0,45,4,29,0,64,7,56,0,36,8,47,0,32,21,84,0,10,6,71,0,24,5,0,0,5,4,18,24,49,0,1,5,6,17,27,44,0,1,39,32,10,18,0,1,8,13,26,52,0,0,16,25,26,33,59,6,25,10,59,13,14,14,59,11,16,14,0,1,56,43,57,1,17,25,83,1,3,0,1,0,2,2,8,27,0,2,8,5,13,5,0,4,5,1,2,3,9,1,3,12,0,1,74,19,0,6,0,0,0,0,100,0,0,0,0,5,8,46,27,14,5,1,14,34,28,10,8,5.979591836734694,7.935914660365158,3,2.9154759474226504,12.188888888888888,5.297645108477989,3.6904761904761907,2.1896591057573955
DZ,DZA,Algeria,4,2021-01-01,2020-12-30,100,1,6048.3000220301,0,0,58,100,5247419.440990636,96,1,4,95,2,5,93,2,3,95,2,22,76,2,11,87,1,13,86,2,5,93,2,4,94,3,1,96,1,5,94,2,2,96,1,18,81,2,2,96,1,15,84,96,0,2,2,95,0,2,3,97,0,1,2,78,0,8,14,89,0,6,5,87,1,6,6,95,0,2,3,96,0,3,1,99,0,1,0,95,0,2,3,98,0,1,1,82,0,9,9,98,0,2,0,85,0,9,6,0,0,24,76,76,0,14,10,0,3,21,76,79,1,5,15,95,0,1,3,1,95,0,2,2,1,98,0,1,1,0,9,0,9,82,100,0,0,0,17,18,26,39,0,15,20,18,47,0,17,26,22,35,0,17,25,25,33,0,11,26,31,32,0,21,11,23,45,0,91,2,4,3,91,3,2,4,91,2,3,4,91,2,4,3,91,3,1,5,91,2,1,6,75,3,1,21,75,4,1,20,75,4,3,18,75,4,1,20,75,3,7,15,75,3,4,18,75,4,2,19,90,2,0,8,90,2,0,8,90,2,1,7,90,2,2,6,90,3,1,6,0,6,56,38,0,5,77,18,0,8,34,58,0,8,41,51,0,9,14,77,0,9,12,79,0,2,44,54,56,0,22,14,2,6,0,2,4,11,39,44,0,2,94,4,0,2,25,73,0,1,50,30,10,2,3,4,0,1,49,13,17,20,0,0,30,53,14,3,0,1,8,88,3,0,2,8,90,0,44,0,49,7,23,0,67,10,66,2,25,7,59,0,31,10,86,0,9,5,88,0,10,2,0,1,1,6,22,26,44,0,0,2,5,24,15,54,0,1,36,39,13,11,0,1,8,15,15,61,0,0,16,22,25,37,62,6,26,6,62,17,5,16,62,12,11,15,0,0,46,54,46,0,19,35,81,2,5,2,0,0,0,3,7,35,0,5,7,4,10,0,1,6,4,0,2,5,11,2,1,7,0,1,74,20,0,5,0,0,0,0,0,100,0,0,0,4,2,55,24,15,4,1,8,24,39,17,7,8.86046511627907,10.034657550682457,2.619047619047619,1.716863141784763,10.702380952380953,6.993593905035414,3.6373626373626373,2.1056352090757873
DZ,DZA,Algeria,5,2021-01-01,2020-12-26,100,0,0,0,0,63,100,3465259.5722162127,95,1,2,97,3,8,89,1,1,98,2,6,92,2,15,83,3,8,89,1,8,91,1,6,93,2,0,98,1,2,97,1,3,96,0,11,89,3,3,94,1,23,76,98,0,1,1,92,0,2,6,99,0,0,1,94,0,4,2,85,0,5,10,92,0,3,5,92,0,4,4,94,0,4,2,100,0,0,0,98,0,0,2,97,1,1,1,89,0,5,6,97,0,1,2,77,0,7,16,0,0,27,73,73,0,9,18,0,1,20,79,80,0,4,16,96,0,1,3,0,96,0,3,1,0,97,0,1,2,0,5,3,7,85,100,0,0,0,24,24,20,32,0,23,19,26,32,0,24,37,15,24,0,26,32,18,24,0,25,33,17,25,0,35,10,18,37,0,93,2,0,5,93,0,2,5,93,2,2,3,93,1,3,3,93,2,3,2,93,2,1,4,83,4,0,13,83,4,0,13,83,4,2,11,83,4,0,13,83,3,4,10,83,4,1,12,83,4,1,12,94,2,0,4,94,1,1,4,94,2,0,4,94,2,0,4,94,2,1,3,0,4,45,51,0,1,85,14,0,3,36,61,0,3,39,58,0,4,16,80,0,4,16,80,0,0,48,52,52,0,20,17,3,8,0,2,0,12,36,50,0,2,97,1,0,0,20,80,0,0,51,35,10,2,2,0,0,0,43,25,14,18,0,0,33,52,13,2,0,0,18,79,3,0,1,22,76,1,55,1,44,0,15,2,82,1,64,1,34,1,61,2,26,11,84,1,15,0,84,0,15,1,0,1,1,3,24,40,31,0,0,0,3,24,31,42,0,2,51,25,11,11,0,0,12,14,20,54,0,0,21,18,18,43,61,7,21,11,61,17,7,15,61,9,16,14,0,1,46,53,47,0,8,45,92,1,0,0,0,0,0,0,7,46,0,2,4,5,12,0,0,11,1,1,3,3,3,0,1,8,0,2,79,15,0,4,0,0,0,0,0,0,100,0,0,4,1,58,21,16,4,0,7,23,40,16,10,7.315789473684211,8.469676477301626,2.7142857142857144,2.5523098781859765,9.974683544303797,7.5955025213884335,3.869565217391304,2.108159925248848
DZ,DZA,Algeria,6,2021-01-01,2020-12-22,100,1,17867.394254773102,1,17867.394254773102,31,100,4770534.727486851,95,3,1,96,3,8,89,3,2,95,3,13,84,3,11,86,1,15,84,2,6,92,3,3,94,4,1,95,4,1,95,3,5,92,3,4,93,3,4,93,3,13,84,99,0,1,0,92,1,2,5,98,0,2,0,87,0,4,9,89,1,3,7,85,0,9,6,94,0,4,2,97,0,3,0,99,0,1,0,99,0,0,1,95,0,3,2,96,0,3,1,96,1,2,1,87,1,5,7,0,0,19,81,81,0,10,9,0,1,22,77,78,0,8,14,92,0,5,3,0,92,0,4,4,0,96,0,1,3,0,9,0,16,75,100,0,0,0,36,25,19,20,0,21,24,18,37,0,27,32,18,23,0,22,42,14,22,0,24,35,18,23,0,34,11,14,41,0,84,4,2,10,84,5,6,5,84,3,9,4,84,5,1,10,84,4,3,9,84,4,5,7,88,1,0,11,88,1,0,11,88,1,3,8,88,1,0,11,88,0,2,10,88,1,1,10,88,1,1,10,96,1,0,3,96,1,0,3,96,1,0,3,96,1,1,2,96,0,1,3,0,4,32,64,0,1,85,14,0,4,27,69,0,2,36,62,0,4,2,94,0,2,17,81,0,0,45,55,55,0,35,7,2,1,0,0,2,5,42,51,0,2,98,0,0,0,10,90,0,0,60,25,10,2,0,3,0,1,62,14,15,8,0,2,31,51,12,4,0,0,33,66,1,0,1,37,59,3,68,0,30,2,15,1,78,6,73,0,26,1,64,1,29,6,98,0,2,0,83,1,15,1,0,0,0,5,18,34,43,0,1,0,3,22,21,53,0,0,51,29,11,9,0,2,9,12,21,56,0,0,14,18,27,41,68,6,18,8,68,15,6,11,68,11,12,9,0,0,20,80,20,1,15,64,85,1,0,1,0,1,0,0,12,65,0,2,5,3,3,0,1,5,2,0,0,6,5,1,0,2,0,3,88,8,0,1,0,0,0,0,0,0,0,100,0,4,7,51,24,14,4,4,13,23,34,12,10,12.34375,11.099576786468468,1.7333333333333332,1.0327955589886444,8.864197530864198,7.381993440832485,3.045977011494253,1.9523870063901771
DZ,DZA,Algeria,-99,2021-01-02,2021-01-01,100,3,125289.3417352945,2,97170.5114072158,45,75,4896436.189791185,0,7,6,87,7,9,84,4,8,88,4,21,75,7,17,76,5,16,79,6,14,80,7,10,83,8,9,83,5,4,91,7,11,82,5,17,78,8,5,87,7,24,69,94,2,3,1,91,3,4,2,92,2,3,3,79,2,10,9,83,2,9,6,84,2,7,7,86,2,8,4,90,2,4,4,91,2,2,5,96,1,3,0,89,2,5,4,83,3,7,7,95,2,1,2,76,4,11,9,25,0,15,60,87,0,3,10,27,5,19,49,82,0,6,12,94,0,0,6,0,94,0,2,3,1,98,0,2,0,0,40,0,10,50,100,0,32,1,11,10,17,29,38,10,13,19,20,38,15,13,11,23,38,15,11,12,24,38,13,14,15,20,38,18,10,9,25,0,92,4,2,2,92,4,2,2,92,4,1,3,92,3,4,1,92,5,1,2,92,4,1,3,56,5,3,36,56,5,1,38,56,5,6,33,56,4,3,37,56,7,13,24,56,7,12,25,56,5,10,29,88,1,2,9,88,0,5,7,88,1,2,9,88,0,4,8,88,1,2,9,52,1,21,26,52,2,36,10,52,2,21,25,52,2,21,25,52,2,12,34,52,2,12,34,53,1,19,27,81,2,7,5,2,3,54,1,0,3,13,29,54,2,44,0,61,1,4,34,61,1,17,13,4,1,2,1,61,1,18,8,6,6,62,2,11,16,7,2,64,0,4,28,4,70,2,5,23,0,79,2,16,3,64,2,31,3,79,1,18,2,79,2,14,5,88,2,9,1,88,1,9,2,74,0,0,0,6,6,14,74,0,1,0,7,5,13,76,0,16,5,1,2,76,0,3,2,1,18,76,1,3,4,6,10,93,0,5,2,93,2,3,2,93,2,3,2,79,1,7,13,87,0,6,7,95,1,2,0,0,0,0,0,2,89,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,6,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,5.366666666666666,8.65620500320269,4,2.788866755113585,0,0,0,0
DZ,DZA,Algeria,1,2021-01-02,2020-12-26,100,0,0,0,0,43,100,7075392.63510004,96,3,0,97,4,10,86,4,3,93,3,27,70,3,24,73,3,16,81,2,10,88,4,6,90,4,4,92,4,3,93,3,8,89,3,20,77,4,8,88,3,27,70,100,0,0,0,90,0,3,7,97,0,2,1,73,1,9,17,76,0,9,15,84,0,4,12,90,0,5,5,94,0,2,4,96,0,1,3,97,0,2,1,92,1,4,3,80,1,6,13,92,0,2,6,73,1,14,12,0,0,16,84,84,0,8,8,0,3,20,77,80,1,8,11,92,1,0,7,0,92,0,2,5,1,98,0,1,1,0,12,1,7,80,100,0,0,0,11,26,27,36,0,4,24,35,37,0,8,29,31,32,0,8,28,31,33,0,9,20,27,44,0,9,10,16,65,0,93,2,1,4,93,3,1,3,93,0,7,0,93,3,2,2,93,3,2,2,93,2,2,3,88,0,0,12,88,0,0,12,88,0,1,11,88,0,0,12,88,0,3,9,88,0,5,7,88,0,2,10,95,0,0,5,95,0,1,4,95,0,1,4,95,0,2,3,95,0,2,3,0,4,35,61,0,4,56,40,0,6,31,63,0,5,53,42,0,7,19,74,0,4,33,63,0,0,56,44,44,0,35,11,7,3,0,0,5,17,43,35,0,1,96,3,0,1,15,84,0,0,42,31,8,6,4,9,0,1,25,27,31,16,0,1,26,45,23,5,0,0,11,82,7,0,3,9,79,9,65,1,31,3,44,2,46,8,69,1,25,5,47,1,25,27,81,0,12,7,67,1,29,3,0,0,3,11,20,29,37,0,1,8,14,20,27,30,0,1,37,29,16,17,0,1,6,17,25,51,0,1,12,29,28,30,59,7,27,7,59,15,12,14,59,13,18,10,0,0,20,80,20,0,20,60,80,0,8,0,1,5,0,1,5,60,0,2,8,4,6,1,0,1,2,0,1,1,1,0,0,13,0,0,50,48,0,2,0,0,100,0,0,0,0,0,0,4,1,47,31,17,4,0,8,18,34,20,16,6.535211267605634,8.98066333203176,2.5625,2.5024987512484396,12.89655172413793,4.717691795582608,3.230769230769231,2.4040564010620007
DZ,DZA,Algeria,2,2021-01-02,2020-12-30,100,1,22760.5570424096,0,0,34,100,6417965.132616854,96,2,2,96,2,11,87,1,5,94,2,19,79,2,19,79,3,8,89,2,10,88,3,4,93,3,1,96,2,3,95,3,4,93,3,20,77,3,2,95,3,18,79,98,1,0,1,89,2,4,5,95,1,3,1,81,2,8,9,81,1,10,8,92,0,3,5,90,1,5,4,96,0,1,3,99,0,1,0,97,1,2,0,96,0,0,4,80,0,10,10,98,1,0,1,82,0,11,7,0,0,16,84,84,0,10,6,0,1,27,72,73,0,7,20,93,0,0,7,0,93,0,5,2,0,95,0,1,3,1,8,1,10,81,100,0,0,0,10,19,30,41,0,7,18,31,44,0,10,30,29,31,0,8,29,29,34,0,7,32,28,33,0,10,19,19,52,0,90,0,3,7,90,0,3,7,90,0,5,5,90,0,5,5,90,0,3,7,90,0,4,6,73,5,1,21,73,5,1,21,73,4,5,18,73,5,1,21,73,4,4,19,73,5,7,15,73,5,4,18,91,1,0,8,91,1,2,6,91,1,1,7,91,1,2,6,91,1,1,7,0,2,47,51,0,3,67,30,0,3,53,44,0,2,56,42,0,4,24,72,0,2,32,66,0,1,56,43,44,0,23,15,6,12,0,3,2,18,38,39,0,3,96,1,0,0,25,75,0,0,36,33,13,12,3,3,0,1,32,19,20,28,0,3,22,39,24,12,0,0,3,88,9,0,1,6,86,7,53,0,39,8,33,0,59,8,47,0,40,13,44,1,30,25,76,0,16,8,68,0,25,7,0,1,2,10,22,26,39,0,1,5,8,24,22,40,0,1,27,26,26,20,0,0,8,11,21,60,0,0,18,15,21,46,67,2,29,2,67,9,9,15,67,8,13,12,0,0,51,49,51,0,13,36,87,0,3,0,2,1,0,1,6,36,1,1,15,7,4,5,0,3,4,2,1,0,2,2,3,14,0,1,75,22,0,2,0,0,0,100,0,0,0,0,0,2,2,49,31,16,2,2,16,20,25,21,14,6.824509803921569,7.92809165278139,2.6363636363636362,1.8040358795061293,12.920454545454547,5.819550069327042,3.5164835164835164,2.2674637684849435
DZ,DZA,Algeria,3,2021-01-02,2020-12-30,100,1,92771.1361815186,0,0,34,100,5332503.96415378,94,6,3,91,7,8,85,6,2,92,5,20,75,6,16,78,5,14,81,8,10,82,6,4,90,6,6,88,4,0,96,6,4,90,6,24,70,7,3,90,6,12,82,97,0,2,1,92,0,2,6,98,0,1,1,80,1,7,12,84,1,4,11,86,1,7,6,90,0,2,8,96,0,4,0,94,0,4,2,100,0,0,0,96,0,2,2,76,2,13,9,97,0,1,2,88,1,4,7,0,0,16,84,84,0,4,12,0,1,27,72,73,0,7,20,93,0,3,4,0,93,0,2,5,0,98,1,1,0,0,8,0,9,83,100,0,0,1,8,17,32,42,0,11,19,33,37,0,13,30,27,30,0,17,29,21,33,0,16,24,24,36,0,16,18,15,51,0,91,6,2,1,91,6,1,2,91,3,6,0,91,6,1,2,91,5,2,2,91,6,1,2,72,0,2,26,72,0,2,26,72,0,7,21,72,0,3,25,72,1,4,23,72,0,6,22,72,0,5,23,89,1,1,9,89,0,4,7,89,1,1,9,89,1,2,8,89,1,2,8,0,1,49,50,0,1,71,28,0,2,44,54,0,4,53,43,0,4,15,81,0,3,27,70,0,0,52,48,48,0,30,7,4,11,0,0,4,10,34,52,0,0,99,1,0,1,16,83,0,0,36,38,15,7,3,1,0,0,45,13,22,20,0,1,20,52,21,6,0,2,8,82,8,0,3,8,82,7,51,0,45,4,29,0,64,7,56,0,36,8,47,0,33,20,85,0,9,6,73,0,22,5,0,0,5,4,18,24,49,0,1,5,7,17,26,44,0,1,41,31,10,17,0,1,8,14,25,52,0,0,17,25,25,33,58,7,25,10,58,14,14,14,58,11,17,14,0,1,55,44,56,1,18,25,82,1,3,0,2,0,2,2,8,27,0,2,8,5,12,5,1,4,4,1,2,3,9,1,3,13,0,1,74,19,0,6,0,0,0,0,100,0,0,0,0,5,8,46,27,14,5,1,13,35,28,11,7,6.460000000000001,8.557631753265024,3,2.9154759474226504,12.277777777777779,5.297927892116164,3.6785714285714284,2.0950930294536816
DZ,DZA,Algeria,4,2021-01-02,2020-12-30,100,1,6048.3000220301,0,0,58,100,5247419.440990636,96,1,4,95,2,5,93,2,3,95,2,22,76,2,11,87,1,13,86,2,5,93,2,4,94,3,1,96,1,5,94,2,2,96,1,18,81,2,2,96,1,15,84,96,0,2,2,95,0,2,3,97,0,1,2,78,0,8,14,89,0,6,5,87,1,6,6,95,0,2,3,96,0,3,1,99,0,1,0,95,0,2,3,98,0,1,1,82,0,9,9,98,0,2,0,85,0,9,6,0,0,24,76,76,0,14,10,0,3,21,76,79,1,5,15,95,0,1,3,1,95,0,2,2,1,98,0,1,1,0,9,0,9,82,100,0,0,0,17,18,26,39,0,15,20,18,47,0,17,26,22,35,0,17,25,25,33,0,11,26,31,32,0,21,11,23,45,0,91,2,4,3,91,3,2,4,91,2,3,4,91,2,4,3,91,3,1,5,91,2,1,6,75,3,1,21,75,4,1,20,75,4,3,18,75,4,1,20,75,3,7,15,75,3,4,18,75,4,2,19,90,2,0,8,90,2,0,8,90,2,1,7,90,2,2,6,90,3,1,6,0,6,56,38,0,5,77,18,0,8,34,58,0,8,41,51,0,9,14,77,0,9,12,79,0,2,44,54,56,0,22,14,2,6,0,2,4,11,39,44,0,2,94,4,0,2,25,73,0,1,50,30,10,2,3,4,0,1,49,13,17,20,0,0,30,53,14,3,0,1,8,88,3,0,2,8,90,0,44,0,49,7,23,0,67,10,66,2,25,7,59,0,31,10,86,0,9,5,88,0,10,2,0,1,1,6,22,26,44,0,0,2,5,24,15,54,0,1,36,39,13,11,0,1,8,15,15,61,0,0,16,22,25,37,62,6,26,6,62,17,5,16,62,12,11,15,0,0,46,54,46,0,19,35,81,2,5,2,0,0,0,3,7,35,0,5,7,4,10,0,1,6,4,0,2,5,11,2,1,7,0,1,74,20,0,5,0,0,0,0,0,100,0,0,0,4,2,55,24,15,4,1,8,24,39,17,7,8.86046511627907,10.034657550682457,2.619047619047619,1.716863141784763,10.702380952380953,6.993593905035414,3.6373626373626373,2.1056352090757873
