ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
BA,BIH,Bosnia and Herzegovina,5,2021-01-04,2020-12-23,100,0,0,0,0,54,99,2095018.3538803076,94,6,1,93,4,11,85,6,2,92,4,11,85,7,9,84,4,9,87,5,4,91,6,0,94,5,1,94,6,1,93,5,2,93,4,9,87,6,1,93,5,9,86,99,0,1,0,89,0,4,7,98,0,1,1,89,1,7,3,91,0,4,5,91,0,6,3,96,1,2,1,100,0,0,0,99,0,0,1,99,0,1,0,98,1,0,1,91,0,1,8,99,0,1,0,91,0,6,3,0,1,29,70,71,0,9,20,0,1,37,62,63,0,5,32,95,1,4,0,95,2,3,98,1,1,0,6,3,12,79,100,0,0,31,36,22,11,0,14,26,38,22,0,16,26,35,23,0,14,35,26,25,0,18,17,25,40,0,17,3,19,61,88,7,1,4,88,8,1,3,88,4,6,2,88,8,1,3,88,7,2,3,88,8,1,3,89,0,1,10,89,1,0,10,89,1,2,8,89,1,1,9,89,1,3,7,89,1,3,7,89,1,1,9,94,0,1,5,94,0,1,5,94,0,1,5,94,1,1,4,94,0,1,5,0,6,17,77,0,3,63,34,0,5,43,52,0,5,45,50,0,5,16,79,0,5,7,88,0,1,38,61,62,0,29,5,3,1,0,3,0,4,28,65,0,4,96,0,0,0,16,84,0,1,38,36,9,6,4,6,0,1,36,21,28,14,0,5,20,51,13,11,0,1,6,90,3,0,4,7,88,1,83,0,16,1,37,1,61,1,57,1,37,5,55,1,35,9,84,0,14,2,93,0,7,0,0,1,2,2,9,25,61,0,0,1,3,6,34,56,0,2,31,32,20,15,0,1,7,11,27,54,0,0,13,25,32,30,62,8,22,8,62,16,11,11,62,12,15,11,0,3,55,42,58,0,16,26,84,2,2,0,1,3,0,2,6,29,1,1,5,4,7,1,6,7,2,2,5,2,7,2,2,17,0,3,61,35,1,0,0,0,0,0,0,100,0,0,4,12,44,23,17,4,8,25,36,20,4,3,3.103448275862069,2.2574452625258696,2.388888888888889,1.4608172124206968,14.319587628865978,3.3928429320426883,1.6419753086419753,1.1214794021214638
BA,BIH,Bosnia and Herzegovina,-99,2021-01-13,2020-12-31,100,2,28522.8306436997,1,10852.7360042002,46,76,1910920.6942339754,0,1,4,95,1,18,81,2,10,88,2,28,70,3,29,68,2,19,79,3,16,81,3,12,85,2,5,93,2,8,90,3,9,88,2,18,80,3,4,93,3,18,79,96,1,2,1,82,4,5,9,90,1,7,2,72,3,7,18,71,5,9,15,81,4,7,8,84,4,4,8,88,2,4,6,95,1,2,2,92,1,3,4,91,2,4,3,82,1,2,15,96,1,2,1,82,3,7,8,23,1,16,60,86,0,4,10,26,2,36,36,64,0,9,27,91,4,5,0,91,4,5,96,3,1,0,39,0,4,57,100,32,3,19,13,16,17,45,6,11,19,19,45,13,15,13,14,45,11,14,15,15,45,12,10,13,20,45,12,5,8,30,96,3,1,0,96,4,0,0,96,3,1,0,96,3,1,0,96,4,0,0,96,4,0,0,85,3,1,11,85,4,0,11,85,4,1,10,85,3,3,9,85,3,5,7,85,4,1,10,85,4,0,11,94,1,0,5,94,1,0,5,94,1,0,5,94,1,1,4,94,1,2,3,51,1,16,32,51,0,32,17,51,2,22,25,51,1,25,23,51,3,9,37,51,3,8,38,56,0,22,22,78,0,16,3,1,2,59,0,1,4,12,24,59,1,40,0,65,0,8,27,65,0,14,10,3,4,2,2,65,0,9,11,8,7,68,1,2,12,11,6,69,1,0,26,4,78,2,0,18,2,84,0,10,6,69,1,26,4,78,1,12,9,75,1,10,14,91,0,3,6,92,1,4,3,85,1,0,0,3,5,6,85,1,0,2,0,5,7,88,0,4,3,0,5,88,0,1,2,1,8,88,0,1,2,1,8,97,0,3,0,97,2,1,0,97,2,1,0,90,0,4,6,94,0,6,0,99,0,0,0,0,0,0,0,1,97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,2.8461538461538463,2.3679711673482666,3.5000000000000004,2.0225995873897262,0,0,0,0
BA,BIH,Bosnia and Herzegovina,1,2021-01-13,2020-12-24,100,1,12214.0986991014,1,12214.0986991014,50,100,1473977.996131197,96,1,1,98,0,26,74,1,2,97,1,20,79,1,28,71,1,9,90,0,11,89,0,5,95,1,6,93,1,1,98,1,14,85,0,25,75,1,3,96,1,22,77,99,0,1,0,74,2,8,16,98,0,1,1,80,0,6,14,72,1,7,20,91,1,4,4,89,1,6,4,95,1,3,1,94,1,3,2,99,0,1,0,86,0,7,7,75,1,8,16,97,0,2,1,78,1,11,10,0,0,22,78,78,0,8,14,0,0,26,74,74,0,8,18,92,2,6,0,92,4,4,96,2,2,0,8,0,10,82,100,0,1,19,27,26,27,0,0,32,42,26,0,0,32,34,34,0,0,32,32,36,0,1,22,29,48,0,1,7,18,74,90,0,1,9,90,0,2,8,90,0,6,4,90,0,4,6,90,0,0,10,90,0,4,6,91,0,0,9,91,0,0,9,91,0,0,9,91,0,0,9,91,0,1,8,91,0,2,7,91,0,1,8,97,0,0,3,97,0,1,2,97,0,0,3,97,0,0,3,97,0,0,3,0,1,25,74,0,0,69,31,0,0,66,34,0,0,70,30,0,1,32,67,0,0,24,76,0,0,69,31,31,0,45,12,6,6,0,0,2,14,39,45,0,1,99,0,0,0,14,86,0,0,30,23,15,17,13,2,0,0,14,25,23,38,0,0,8,28,27,37,0,0,1,88,11,0,1,5,84,10,75,0,17,8,31,0,56,13,34,0,37,29,30,1,17,52,68,1,15,16,76,0,19,5,0,1,3,5,11,29,51,0,0,3,7,10,28,52,0,2,22,36,22,18,0,0,5,13,23,59,0,0,22,19,20,39,59,0,30,11,59,9,11,21,59,9,13,19,0,1,35,64,36,1,20,43,80,0,3,1,1,4,0,1,10,45,0,4,10,2,3,2,2,4,4,1,2,3,0,1,2,15,0,0,38,59,3,0,0,100,0,0,0,0,0,0,4,1,48,18,29,4,0,17,23,35,12,9,2.859375,2.6777578129401296,2.35,1.5312533566021211,12.382978723404255,4.232761072942543,2.4526315789473685,1.5142473803112209
BA,BIH,Bosnia and Herzegovina,2,2021-01-13,2020-12-27,100,0,0,0,0,59,100,1179107.4278814748,99,2,1,97,2,15,83,2,4,94,2,21,77,3,16,81,1,15,84,2,11,87,1,2,97,2,6,92,2,4,94,2,7,91,1,19,80,2,1,97,2,15,83,99,0,1,0,85,0,5,10,96,0,3,1,79,0,9,12,84,0,7,9,85,0,5,10,89,0,6,5,98,0,1,1,94,0,2,4,96,0,3,1,93,0,5,2,81,0,8,11,99,0,1,0,85,0,6,9,0,0,25,75,75,0,7,18,0,0,50,50,50,0,8,42,92,4,4,0,92,5,3,95,0,4,1,8,1,9,82,100,0,0,16,27,25,32,0,2,23,42,33,0,3,30,36,31,0,4,30,21,45,0,4,14,32,50,0,4,5,16,75,91,5,0,4,91,4,1,4,91,2,6,1,91,5,1,3,91,4,2,3,91,4,1,4,86,0,0,14,86,0,0,14,86,0,2,12,86,0,1,13,86,0,1,13,86,0,2,12,86,0,0,14,96,1,0,3,96,1,0,3,96,1,1,2,96,1,0,3,96,1,1,2,0,2,24,74,0,1,78,21,0,3,66,31,0,2,73,25,0,2,27,71,0,2,10,88,0,1,72,27,28,0,34,22,8,8,0,1,3,7,35,54,0,0,100,0,0,1,20,79,0,0,36,29,12,6,14,3,0,1,19,19,29,32,0,0,5,44,23,28,0,0,3,92,5,0,0,3,92,5,76,0,16,8,22,0,60,18,34,0,40,26,27,0,30,43,73,0,11,16,90,0,6,4,0,1,2,6,12,29,50,0,1,4,5,14,19,57,0,0,20,41,18,21,0,0,5,9,23,63,0,0,13,25,31,31,62,1,30,7,62,6,7,25,62,6,11,21,0,0,70,30,70,1,17,12,83,0,3,0,3,2,0,1,8,13,0,2,11,3,8,4,2,5,12,0,5,5,7,4,4,15,0,1,57,42,0,0,0,0,100,0,0,0,0,0,0,2,48,30,20,0,2,28,33,26,6,5,2.5714285714285716,2.091650066335189,2.789473684210526,1.6186052764450238,13,4.572004572006858,2.478723404255319,1.4197434525502324
BA,BIH,Bosnia and Herzegovina,3,2021-01-13,2020-12-31,100,1,8201.0773688885,0,0,52,100,1184352.768033268,95,3,2,95,4,12,84,4,5,91,4,19,77,4,15,81,4,8,88,3,8,89,4,3,93,4,4,92,4,0,96,4,4,92,4,17,79,4,1,95,4,8,88,98,0,1,1,88,0,2,10,95,0,0,5,81,0,4,15,85,0,1,14,92,0,1,7,92,0,1,7,97,0,2,1,96,0,1,3,100,0,0,0,96,0,1,3,83,1,4,12,99,0,1,0,92,0,2,6,0,0,27,73,73,0,7,20,0,2,35,63,65,0,8,27,92,2,6,0,92,4,4,96,2,2,0,10,1,9,80,100,0,1,17,39,21,22,0,2,27,47,24,0,7,25,43,25,0,6,31,35,28,0,7,18,34,41,0,7,9,22,62,91,5,1,3,91,4,2,3,91,1,6,2,91,3,3,3,91,4,1,4,91,4,2,3,73,0,1,26,73,0,2,25,73,0,1,26,73,0,2,25,73,0,1,26,73,0,2,25,73,0,1,26,95,0,3,2,95,0,2,3,95,0,1,4,95,0,2,3,95,0,3,2,0,3,26,71,0,1,70,29,0,4,57,39,0,2,63,35,0,4,27,69,0,3,7,90,0,0,59,41,41,0,31,17,3,8,0,0,2,6,33,59,0,1,99,0,0,0,14,86,0,0,31,32,13,13,10,1,0,0,23,22,27,28,0,2,7,42,30,19,0,0,3,97,0,0,1,4,93,2,74,0,19,7,30,0,61,9,43,0,33,24,37,1,32,30,73,0,14,13,93,0,6,1,0,2,1,3,7,28,59,0,1,1,3,7,18,70,0,1,25,38,24,12,0,0,5,13,34,48,0,0,14,29,30,27,57,8,29,6,57,17,8,18,57,18,14,11,0,1,76,23,77,1,11,11,89,1,2,1,0,0,1,0,6,13,1,2,10,6,8,4,4,8,8,2,3,4,4,4,3,16,0,2,53,42,3,0,0,0,0,100,0,0,0,0,3,4,51,26,16,3,2,30,32,24,7,2,3.119047619047619,2.670547408508554,2.6666666666666665,1.4474937289114918,12.709677419354836,3.863374975220304,2.7362637362637363,1.3567540089424615
BA,BIH,Bosnia and Herzegovina,4,2021-01-13,2020-12-27,100,3,46864.343032946446,2,28947.501788596644,57,99,2185472.129444067,97,1,3,96,1,9,90,2,6,92,2,18,80,2,16,82,0,6,94,1,8,91,2,3,95,0,2,98,2,5,93,2,4,94,2,13,85,2,4,94,2,9,89,97,0,1,2,91,0,5,4,94,0,3,3,82,1,7,10,84,0,6,10,94,0,3,3,92,0,4,4,97,0,2,1,98,0,1,1,95,0,4,1,96,0,2,2,87,1,2,10,96,0,1,3,91,0,3,6,0,1,33,66,67,0,12,21,0,0,33,67,67,1,7,25,93,4,3,0,93,3,4,97,3,0,0,8,2,7,83,100,0,1,21,36,30,12,0,4,34,43,19,0,13,29,35,23,0,14,23,38,25,0,14,21,34,31,0,16,7,22,55,93,3,0,4,93,2,2,3,93,1,5,1,93,3,0,4,93,3,1,3,93,3,1,3,77,3,0,20,77,3,0,20,77,3,0,20,77,3,1,19,77,2,6,15,77,2,8,13,77,3,1,19,90,1,2,7,90,2,1,7,90,1,1,8,90,0,1,9,90,2,3,5,0,4,25,71,0,3,65,32,0,2,43,55,0,3,58,39,0,5,16,79,0,5,6,89,0,1,53,46,47,0,32,10,4,7,0,1,1,5,32,61,0,0,98,2,0,1,21,78,0,0,32,34,12,9,7,6,0,0,29,19,29,23,0,1,9,46,26,18,0,1,4,93,2,0,3,1,95,1,75,0,21,4,35,1,58,6,57,1,34,8,42,3,36,19,84,0,10,6,94,1,4,1,0,0,1,5,8,31,55,0,0,0,3,10,31,56,0,2,27,39,18,14,0,1,3,10,30,56,0,0,6,36,26,32,58,6,30,6,58,16,12,14,58,16,18,8,0,1,74,25,75,0,18,7,82,3,4,1,0,2,2,1,5,8,0,3,2,11,6,3,3,6,15,1,7,5,8,2,5,15,0,0,62,37,1,0,0,0,0,0,100,0,0,0,1,5,52,26,16,1,6,19,37,25,7,5,4.445714285714286,3.2791985083466444,2.3333333333333335,1.3284223283101428,13.378947368421052,3.358631140137053,2.510869565217391,1.4411119426163457
BA,BIH,Bosnia and Herzegovina,5,2021-01-13,2020-12-24,100,0,0,0,0,50,98,2035116.117126773,94,5,1,94,3,12,85,5,2,93,4,11,85,6,11,83,3,9,88,4,4,92,5,0,95,4,1,95,5,0,95,4,2,94,3,9,88,5,2,93,4,9,87,99,0,1,0,88,0,4,8,98,0,1,1,89,1,6,4,89,0,5,6,91,0,5,4,96,1,2,1,100,0,0,0,99,0,0,1,100,0,0,0,98,1,0,1,91,0,0,9,98,0,1,1,91,0,5,4,0,2,26,72,74,0,7,19,0,1,37,62,63,0,5,32,95,1,4,0,95,2,3,98,1,1,0,6,3,10,81,100,0,0,32,33,22,13,0,12,26,41,21,0,14,26,37,23,0,14,34,27,25,0,17,19,25,39,0,16,4,19,61,90,7,0,3,90,7,1,2,90,4,5,1,90,7,1,2,90,7,1,2,90,8,0,2,89,0,1,10,89,1,0,10,89,1,2,8,89,1,1,9,89,1,3,7,89,1,3,7,89,1,1,9,94,0,1,5,94,0,1,5,94,0,1,5,94,1,1,4,94,0,1,5,0,4,16,80,0,2,65,33,0,5,40,55,0,4,47,49,0,5,16,79,0,5,6,89,0,1,39,60,61,0,32,5,2,0,0,3,0,4,29,64,0,4,96,0,0,0,15,85,0,1,40,31,10,8,5,5,0,1,30,23,31,15,0,6,17,48,15,14,0,1,6,89,4,0,3,6,90,1,84,0,15,1,35,1,61,3,60,1,32,7,53,1,36,10,84,0,14,2,94,0,6,0,0,1,2,1,11,24,61,0,0,1,1,7,34,57,0,3,30,31,21,15,0,0,6,12,25,57,0,0,11,26,29,34,63,6,24,7,63,15,10,12,63,12,14,11,0,2,56,42,58,0,18,24,82,2,2,0,1,2,0,2,9,26,1,2,5,3,7,2,5,7,3,2,6,4,6,2,2,17,0,3,60,36,1,0,0,0,0,0,0,100,0,0,5,11,46,22,16,5,6,24,35,24,3,3,3.1379310344827585,2.416079142670066,2.7142857142857144,1.2666473875533018,14.24742268041237,3.517903399739241,1.7215189873417722,1.0970439168073853
BA,BIH,Bosnia and Herzegovina,-99,2021-01-14,2020-12-31,100,2,28522.8306436997,1,10852.7360042002,47,76,1871825.079556607,0,1,4,95,1,19,80,2,10,88,2,28,70,3,30,67,2,19,79,3,15,82,3,11,86,2,5,93,2,8,90,3,9,88,2,18,80,3,4,93,3,20,77,96,1,2,1,81,4,5,10,90,1,7,2,72,3,7,18,70,5,9,16,81,4,7,8,85,4,4,7,89,2,4,5,95,1,2,2,92,1,3,4,91,2,4,3,82,1,2,15,96,1,2,1,80,3,9,8,23,1,17,59,85,0,5,10,26,2,35,37,65,0,9,26,91,4,5,0,91,4,5,96,3,1,0,39,0,4,57,100,32,3,18,14,16,17,46,6,10,19,19,46,12,15,13,14,46,10,14,15,15,46,11,10,13,20,46,11,5,8,30,96,3,1,0,96,4,0,0,96,3,1,0,96,3,1,0,96,4,0,0,96,4,0,0,85,3,1,11,85,4,0,11,85,4,1,10,85,3,3,9,85,3,5,7,85,4,1,10,85,4,0,11,94,1,0,5,94,1,0,5,94,1,0,5,94,1,1,4,94,1,2,3,52,1,15,32,52,0,31,17,52,2,22,24,52,1,24,23,52,3,9,36,52,3,7,38,57,0,21,22,79,0,15,3,1,2,60,0,1,4,12,23,60,1,39,0,66,0,7,27,66,0,14,9,3,4,2,2,66,0,9,11,8,6,69,1,2,12,10,6,70,1,0,25,4,79,2,0,17,2,85,0,9,6,70,1,25,4,78,1,12,9,76,1,9,14,91,0,3,6,93,1,3,3,85,1,0,0,3,5,6,85,1,0,2,0,5,7,88,0,4,3,0,5,88,0,1,2,1,8,88,0,1,2,1,8,97,0,3,0,97,2,1,0,97,2,1,0,90,0,4,6,94,0,6,0,99,0,0,0,0,0,0,0,1,97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,2.95,2.4279357064946745,3.5000000000000004,2.0225995873897262,0,0,0,0
BA,BIH,Bosnia and Herzegovina,1,2021-01-14,2020-12-24,100,1,12214.0986991014,1,12214.0986991014,50,100,1473977.996131197,96,1,1,98,0,26,74,1,2,97,1,20,79,1,28,71,1,9,90,0,11,89,0,5,95,1,6,93,1,1,98,1,14,85,0,25,75,1,3,96,1,22,77,99,0,1,0,74,2,8,16,98,0,1,1,80,0,6,14,72,1,7,20,91,1,4,4,89,1,6,4,95,1,3,1,94,1,3,2,99,0,1,0,86,0,7,7,75,1,8,16,97,0,2,1,78,1,11,10,0,0,22,78,78,0,8,14,0,0,26,74,74,0,8,18,92,2,6,0,92,4,4,96,2,2,0,8,0,10,82,100,0,1,19,27,26,27,0,0,32,42,26,0,0,32,34,34,0,0,32,32,36,0,1,22,29,48,0,1,7,18,74,90,0,1,9,90,0,2,8,90,0,6,4,90,0,4,6,90,0,0,10,90,0,4,6,91,0,0,9,91,0,0,9,91,0,0,9,91,0,0,9,91,0,1,8,91,0,2,7,91,0,1,8,97,0,0,3,97,0,1,2,97,0,0,3,97,0,0,3,97,0,0,3,0,1,25,74,0,0,69,31,0,0,66,34,0,0,70,30,0,1,32,67,0,0,24,76,0,0,69,31,31,0,45,12,6,6,0,0,2,14,39,45,0,1,99,0,0,0,14,86,0,0,30,23,15,17,13,2,0,0,14,25,23,38,0,0,8,28,27,37,0,0,1,88,11,0,1,5,84,10,75,0,17,8,31,0,56,13,34,0,37,29,30,1,17,52,68,1,15,16,76,0,19,5,0,1,3,5,11,29,51,0,0,3,7,10,28,52,0,2,22,36,22,18,0,0,5,13,23,59,0,0,22,19,20,39,59,0,30,11,59,9,11,21,59,9,13,19,0,1,35,64,36,1,20,43,80,0,3,1,1,4,0,1,10,45,0,4,10,2,3,2,2,4,4,1,2,3,0,1,2,15,0,0,38,59,3,0,0,100,0,0,0,0,0,0,4,1,48,18,29,4,0,17,23,35,12,9,2.859375,2.6777578129401296,2.35,1.5312533566021211,12.382978723404255,4.232761072942543,2.4526315789473685,1.5142473803112209
BA,BIH,Bosnia and Herzegovina,2,2021-01-14,2020-12-27,100,0,0,0,0,59,100,1179107.4278814748,99,2,1,97,2,15,83,2,4,94,2,21,77,3,16,81,1,15,84,2,11,87,1,2,97,2,6,92,2,4,94,2,7,91,1,19,80,2,1,97,2,15,83,99,0,1,0,85,0,5,10,96,0,3,1,79,0,9,12,84,0,7,9,85,0,5,10,89,0,6,5,98,0,1,1,94,0,2,4,96,0,3,1,93,0,5,2,81,0,8,11,99,0,1,0,85,0,6,9,0,0,25,75,75,0,7,18,0,0,50,50,50,0,8,42,92,4,4,0,92,5,3,95,0,4,1,8,1,9,82,100,0,0,16,27,25,32,0,2,23,42,33,0,3,30,36,31,0,4,30,21,45,0,4,14,32,50,0,4,5,16,75,91,5,0,4,91,4,1,4,91,2,6,1,91,5,1,3,91,4,2,3,91,4,1,4,86,0,0,14,86,0,0,14,86,0,2,12,86,0,1,13,86,0,1,13,86,0,2,12,86,0,0,14,96,1,0,3,96,1,0,3,96,1,1,2,96,1,0,3,96,1,1,2,0,2,24,74,0,1,78,21,0,3,66,31,0,2,73,25,0,2,27,71,0,2,10,88,0,1,72,27,28,0,34,22,8,8,0,1,3,7,35,54,0,0,100,0,0,1,20,79,0,0,36,29,12,6,14,3,0,1,19,19,29,32,0,0,5,44,23,28,0,0,3,92,5,0,0,3,92,5,76,0,16,8,22,0,60,18,34,0,40,26,27,0,30,43,73,0,11,16,90,0,6,4,0,1,2,6,12,29,50,0,1,4,5,14,19,57,0,0,20,41,18,21,0,0,5,9,23,63,0,0,13,25,31,31,62,1,30,7,62,6,7,25,62,6,11,21,0,0,70,30,70,1,17,12,83,0,3,0,3,2,0,1,8,13,0,2,11,3,8,4,2,5,12,0,5,5,7,4,4,15,0,1,57,42,0,0,0,0,100,0,0,0,0,0,0,2,48,30,20,0,2,28,33,26,6,5,2.5714285714285716,2.091650066335189,2.789473684210526,1.6186052764450238,13,4.572004572006858,2.478723404255319,1.4197434525502324
