"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_daily","cases_active","p_cum_cases","p_cum_deaths","p_cases_infected","p_cases_daily","p_cases_active"
"2021/12/13","RK",1873000,8,0,161206,2987,216666.666666667,72.4637681159365,144.927536231873,0.0860683395621997,0.00159476775226909,0.115678946431749,3.8688610846736e-05,7.7377221693472e-05
"2021/12/14","RK",1873000,8,1,161214,2988,216666.666666667,0,144.927536231873,0.0860726107848372,0.00159530165509877,0.115678946431749,0,7.7377221693472e-05
"2021/12/15","RK",1873000,11,0,161225,2988,216666.666666667,0,72.4637681159365,0.0860784837159637,0.00159530165509877,0.115678946431749,0,3.8688610846736e-05
"2021/12/16","RK",1873000,8,0,161233,2988,216666.666666667,0,72.4637681159365,0.0860827549386012,0.00159530165509877,0.115678946431749,0,3.8688610846736e-05
"2021/12/17","RK",1873000,11,0,161244,2988,216666.666666667,0,72.4637681159365,0.0860886278697277,0.00159530165509877,0.115678946431749,0,3.8688610846736e-05
"2021/12/18","RK",1873000,12,1,161256,2989,216666.666666667,0,72.4637681159365,0.0860950347036839,0.00159583555792846,0.115678946431749,0,3.8688610846736e-05
"2021/12/19","RK",1873000,4,0,161260,2989,216739.130434783,72.4637681159656,144.927536231902,0.0860971703150027,0.00159583555792846,0.115717635042596,3.86886108467516e-05,7.73772216934876e-05
"2021/12/20","RK",1873000,3,0,161263,2989,216739.130434783,0,144.927536231902,0.0860987720234917,0.00159583555792846,0.115717635042596,0,7.73772216934876e-05
"2021/12/21","RK",1873000,9,0,161272,2989,216739.130434783,0,144.927536231902,0.0861035771489589,0.00159583555792846,0.115717635042596,0,7.73772216934876e-05
"2021/12/22","RK",1873000,20,0,161292,2989,216739.130434783,0,144.927536231902,0.0861142552055526,0.00159583555792846,0.115717635042596,0,7.73772216934876e-05
"2021/12/23","RK",1873000,4,0,161296,2989,216739.130434783,0,72.4637681159656,0.0861163908168713,0.00159583555792846,0.115717635042596,0,3.86886108467516e-05
"2021/12/24","RK",1873000,13,0,161309,2989,216739.130434783,0,72.4637681159656,0.0861233315536572,0.00159583555792846,0.115717635042596,0,3.86886108467516e-05
"2021/12/25","RK",1873000,16,0,161325,2989,216739.130434783,0,72.4637681159656,0.0861318739989322,0.00159583555792846,0.115717635042596,0,3.86886108467516e-05
"2021/12/26","RK",1873000,12,1,161337,2990,216739.130434783,0,72.4637681159656,0.0861382808328884,0.00159636946075814,0.115717635042596,0,3.86886108467516e-05
"2021/12/27","RK",1873000,4,0,161341,2990,216739.130434783,0,72.4637681159656,0.0861404164442072,0.00159636946075814,0.115717635042596,0,3.86886108467516e-05
"2021/12/28","RK",1873000,13,0,161354,2990,216739.130434783,0,72.4637681159656,0.0861473571809931,0.00159636946075814,0.115717635042596,0,3.86886108467516e-05
"2021/12/29","RK",1873000,33,0,161387,2990,216739.130434783,0,0,0.0861649759743727,0.00159636946075814,0.115717635042596,0,0
"2021/12/30","RK",1873000,53,0,161440,2990,NA,NA,NA,0.086193272824346,0.00159636946075814,NA,NA,NA
"2021/12/31","RK",1873000,42,0,161482,2990,NA,NA,NA,0.0862156967431927,0.00159636946075814,NA,NA,NA
"2022/01/01","RK",1873000,47,1,161529,2991,NA,NA,NA,0.0862407901761879,0.00159690336358783,NA,NA,NA
"2022/01/02","RK",1873000,29,0,161558,2991,NA,NA,NA,0.0862562733582488,0.00159690336358783,NA,NA,NA
"2022/01/03","RK",1873000,38,0,161596,2991,NA,NA,NA,0.0862765616657768,0.00159690336358783,NA,NA,NA
"2022/01/04","RK",1873000,108,0,161704,2991,NA,NA,NA,0.0863342231713828,0.00159690336358783,NA,NA,NA
"2022/01/05","RK",1873000,107,0,161811,2991,NA,NA,NA,0.0863913507741591,0.00159690336358783,NA,NA,NA
"2022/01/06","RK",1873000,152,0,161963,2991,NA,NA,NA,0.0864725040042712,0.00159690336358783,NA,NA,NA
"2022/01/07","RK",1873000,144,0,162107,2991,NA,NA,NA,0.0865493860117459,0.00159690336358783,NA,NA,NA
"2022/01/08","RK",1873000,264,0,162371,2991,NA,NA,NA,0.0866903363587827,0.00159690336358783,NA,NA,NA
"2022/01/09","RK",1873000,304,0,162675,2991,NA,NA,NA,0.0868526428190069,0.00159690336358783,NA,NA,NA
"2022/01/10","RK",1873000,236,0,162911,2991,NA,NA,NA,0.0869786438868126,0.00159690336358783,NA,NA,NA
"2022/01/11","RK",1873000,356,0,163267,2991,NA,NA,NA,0.0871687132941805,0.00159690336358783,NA,NA,NA
