ISO2,ISO_3,country_agg,region_agg,date,first_date,day_count,weight,Finished,B2,B4,E5,E6,pos_RF,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,stringent_cli,stringent_cli_vaccinated,stringent_cli_unvaccinated,stringent_cli_vac1dose,stringent_cli_vac2doses,classic_cli,classic_cli_vaccinated,classic_cli_unvaccinated,classic_cli_vac1dose,classic_cli_vac2doses,broad_cli,broad_cli_vaccinated,broad_cli_unvaccinated,broad_cli_vac1dose,broad_cli_vac2doses,test_recent,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,days_aggregated,p_rf,p_rf_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
ZA,ZAF,South Africa,Free State,2021-06-26,2021-06-23,30,6506502.92220096,87,603,112,315,0,14,122,90,30,82,18,98,16,0,7,359786.981086655,1,6,1,0,6,314974.883887901,112,117,1624.31144446145,7,2,4,1,0,18,2,15,1,0,16,3,12,2,0,28,10,1,8,1,0,10,3,10,2,0,14,3,6,3,7,6,5,5,4,3,3,6,4,0,0,0,0,0,0,1,0,0,0,0,0,5,9,5,9,9,8,6,5,5,7,9,6,1,1,1,1,1,2,1,1,1,2,2,1,4,0.114754098360656,0.0565567233763015,0.0573770491803279,0.0412673218564653,0.0552965218626152,0.00017561877406444,0.0491803278688525,0.0383718700316734,0.0484092434375414,0.000164916280605751,0.0689522938361948,0.0123217889359523
ZA,ZAF,South Africa,Free State,2021-06-27,2021-06-25,59,5015530.84878478,94,766,174,322,0,15,122,88,33,83,23,95,20,1,8,392766.220056275,0,8,0,0,6,250816.013028945,174,121,1679.84345965672,10,2,7,1,0,20,1,18,0,0,18,2,15,1,0,27,9,1,7,1,0,9,3,11,2,0,15,1,5,2,5,5,4,4,2,3,3,5,3,0,0,0,0,0,0,1,0,0,0,0,0,4,10,6,9,10,9,6,5,5,9,10,6,1,1,1,1,1,2,1,1,1,2,2,1,3,0.122950819672131,0.0582701134138235,0.0655737704918033,0.0439243925515473,0.0783099998580287,0.000235120603315372,0.0491803278688525,0.0383718700316734,0.0500078696733996,0.000190751876468583,0.103581080129667,0.0145716727546591
ZA,ZAF,South Africa,Free State,2021-06-28,2021-06-27,42,3412345.87376332,80,484,132,290,0,7,101,65,26,71,19,77,18,1,5,225358.808452741,0,4,0,0,3,118685.03689766,132,99,1374.41737608277,10,0,9,0,0,19,1,16,1,0,17,1,15,1,0,15,2,0,2,0,0,2,0,6,0,0,7,0,2,0,1,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,4,4,7,4,2,2,2,7,7,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0693069306930693,0.0495312145212828,0.0495049504950495,0.042304508043671,0.0660421940769454,0.000263509297618361,0.0297029702970297,0.0331085145091172,0.0347810688858359,0.000194404335730816,0.0960406949861284,0.0155772524874803
ZA,ZAF,South Africa,Free State,2021-06-29,2021-06-27,45,5356652.62253436,116,778,151,414,0,9,146,92,32,109,31,110,29,1,8,327120.847435056,0,7,0,0,5,191820.204954695,151,143,1985.26954323066,11,1,9,1,0,24,2,20,2,0,21,2,18,2,0,17,2,0,2,0,0,2,1,7,1,0,9,0,2,0,1,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,5,6,9,6,3,3,3,8,9,4,0,1,0,1,1,1,0,0,0,1,1,0,3,0.0616438356164384,0.0390121913438338,0.0547945205479452,0.036915040058923,0.0610681465620757,0.000202780297250865,0.0342465753424658,0.0294994124342598,0.0358097152217312,0.000157355946122104,0.0760602007495038,0.0116610839577812
ZA,ZAF,South Africa,Free State,2021-06-30,2021-06-28,35,4873032.49557158,94,646,85,341,0,8,122,76,21,96,25,92,24,0,9,298987.266108874,0,7,0,0,5,177483.442040007,85,119,1652.07745205908,7,1,5,1,0,20,2,15,2,0,17,2,13,2,0,9,3,0,3,0,0,3,1,6,1,0,8,1,3,1,3,2,1,1,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,8,4,6,7,5,3,2,3,6,7,4,0,1,0,1,1,1,0,0,0,1,1,0,3,0.0655737704918033,0.0439243925515473,0.0737704918032787,0.0463840665873488,0.0613554837527931,0.000213071666787019,0.040983606557377,0.0351792258384126,0.0364215593065093,0.00016633025069859,0.0514503723139974,0.0106526382440702
ZA,ZAF,South Africa,Gauteng,2021-04-01,2021-04-01,216,10474597.4418809,136,897,21,454,1742,1,216,123,0,0,5,189,4,0,9,598036.866318912,0,5,0,0,5,273550.142415269,21,199,2762.71775596435,6,0,3,0,0,14,0,10,0,0,12,0,10,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00462962962962963,0.00905287855360063,0.0416666666666667,0.0266485689329918,0.0570940190911551,0.000140510546725832,0.0231481481481482,0.0200536621560792,0.0261155756995038,9.65790507311521e-05,0.007601210784078,0.0032386523556528
ZA,ZAF,South Africa,Gauteng,2021-04-02,2021-04-02,209,9587483.84684612,135,885,49,461.5,1741,2,209,99,0,0,7,186,3,0,7,391111.092874423,0,5,0,0,4,185555.855070688,49,200,2776.60075976317,6,0,4,0,0,12,0,8,0,0,15,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,2,0,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00956937799043062,0.0131986293329321,0.0334928229665072,0.0243923344755482,0.0407939245710523,0.000125213015013684,0.0191387559808612,0.0185752893710187,0.0193539679476726,8.72041021229394e-05,0.0176474777037011,0.00489740900181387
ZA,ZAF,South Africa,Gauteng,2021-04-03,2021-04-03,208,9860215.80571727,130,838.2,37,462,1619,2,208,110,0,0,6,180,4,1,4,154752.882569182,0,4,0,0,2,89407.8935366187,37,196,2721.0687445679,3,0,3,0,0,11,0,11,0,0,10,0,10,0,0,6,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,2,1,2,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00961538461538462,0.013261776258648,0.0192307692307692,0.0186637181763253,0.0156946750069559,7.7579318778061e-05,0.00961538461538462,0.013261776258648,0.00906753922006221,5.91659210750056e-05,0.0135975983972707,0.00435147506933486
ZA,ZAF,South Africa,Gauteng,2021-04-04,2021-04-04,205,9572065.14137108,148,981,30,422,1762,3,205,100,0,0,13,175,10,0,3,145483.679800427,0,1,0,0,2,68587.0962259018,31,190,2637.77072177501,5,1,4,1,0,11,1,7,1,0,12,1,9,1,0,11,1,0,1,0,0,1,0,3,0,0,3,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0146341463414634,0.016438175450644,0.0146341463414634,0.016438175450644,0.0151987766121271,7.75039566014026e-05,0.00975609756097561,0.0134548951016694,0.00716533947616633,5.34320847035127e-05,0.0117523482022499,0.0041126787769888
ZA,ZAF,South Africa,Gauteng,2021-04-05,2021-04-05,256,9206385.11543934,170,910,41,657,2011,5,256,134,0,0,10,228,7,1,4,166994.875577161,0,4,0,0,2,116072.317453018,42,239,3318.03790791698,5,0,4,0,0,13,0,12,0,0,9,0,9,0,0,9,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,2,2,2,2,1,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01953125,0.0169515730678775,0.015625,0.0151921209425866,0.0181390278033347,8.62056089601203e-05,0.0078125,0.0107849962689282,0.0126078059952501,7.20722574820157e-05,0.0126580832303893,0.00380386574403844
ZA,ZAF,South Africa,Gauteng,2021-04-06,2021-04-06,274,10872208.8849887,189,1103,48,671,2252,2,274,149,0,0,11,240,8,0,14,620432.069769147,0,11,0,0,5,243920.11122627,48,258,3581.81498009448,4,0,3,0,0,22,1,17,1,0,24,1,20,1,0,15,1,0,1,0,0,1,0,1,0,0,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1,1,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0072992700729927,0.0100790986667791,0.0510948905109489,0.0260719154230671,0.0570658710049049,0.000137885341744449,0.0182481751824818,0.0158483257409317,0.0224351936029348,8.80292267309008e-05,0.0134010272073668,0.00376561478714201
ZA,ZAF,South Africa,Gauteng,2021-04-07,2021-04-07,233,9568618.66193516,165,1183,56,476,2071.5,7,233,127,0,0,7,209,6,0,10,520884.587312234,1,7,0,0,3,145792.60726361,56,222,3082.02684333711,3,0,3,0,0,17,1,14,0,0,16,0,15,0,0,16,2,1,1,0,0,1,1,6,0,0,6,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,4,4,3,4,3,4,4,2,4,4,3,3,1,1,0,0,1,0,1,0,0,0,1,0,1,0.0300429184549356,0.0219188340745675,0.0429184549356223,0.0260235560220783,0.0544367589215736,0.000143752328417325,0.0128755364806867,0.0144756726950675,0.0152365364755925,7.76126583499866e-05,0.0181698612135919,0.00471545785048783
ZA,ZAF,South Africa,Gauteng,2021-04-08,2021-04-08,226,9866757.38652259,160,1124,77,535,1920,2,226,126,0,0,11,198,7,1,5,189186.618985355,0,4,0,0,3,115404.595529467,77,210,2915.43079775132,2,0,1,0,0,13,0,10,0,0,11,0,9,0,0,18,1,0,1,0,0,1,0,2,0,0,2,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,2,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00884955752212389,0.0122102467177223,0.0221238938053097,0.0191763775361347,0.0191741431935656,8.55686741102468e-05,0.0132743362831858,0.0149210192677753,0.0116963041664633,6.70857690684937e-05,0.0264111911211853,0.00582074405090766
ZA,ZAF,South Africa,Gauteng,2021-04-09,2021-04-09,194,9848684.8727985,128,585.2,18,406,1498,1,194,99,0,0,7,171,5,1,5,427899.988073768,0,4,0,0,2,213928.480470945,18,184,2554.47269898211,3,0,3,0,0,12,0,11,0,0,11,1,9,1,0,11,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00515463917525773,0.0100768350749225,0.0257731958762887,0.0222977684058703,0.0434474240571554,0.000127319642176714,0.0103092783505155,0.014213829718938,0.0217215276185557,9.10406607312832e-05,0.00704646403430833,0.00324375124151696
ZA,ZAF,South Africa,Gauteng,2021-04-10,2021-04-10,172,9601399.70625356,119,639,26,382,1459,0,172,92,0,0,5,152,2,0,4,204579.615301793,0,3,0,0,2,130468.410001842,26,160,2221.28060781053,3,0,3,0,0,13,0,11,0,0,11,0,9,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0232558139534884,0.0225237167505454,0.0213072699357102,9.13414499358225e-05,0.0116279069767442,0.0160211939953208,0.0135884781379184,7.32310555953906e-05,0.0117049597014344,0.00447275024113513
ZA,ZAF,South Africa,Gauteng,2021-04-11,2021-04-11,198,10662683.8777126,130,992,21,473,1636,3,198,105,0,0,9,175,5,0,3,171407.090110547,0,3,0,0,2,126357.088662861,21,189,2623.88771797619,8,0,7,0,0,11,0,10,0,0,12,0,10,0,0,4,1,0,1,0,0,1,0,2,0,0,3,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,3,2,2,0,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0151515151515152,0.0170148544618386,0.0151515151515152,0.0170148544618386,0.0160754170409972,7.54878148774736e-05,0.0101010101010101,0.0139281469162244,0.0118504018417892,6.4952027466512e-05,0.00800339124884404,0.00340931858127727
ZA,ZAF,South Africa,Gauteng,2021-04-12,2021-04-12,188,8828393.55276976,130,720,36,399,1583,1,188,106,0,0,4,168,2,1,5,283068.449041008,0,4,0,0,4,213619.087467457,36,175,2429.52566479277,4,0,4,0,0,20,0,18,0,0,18,0,16,0,0,8,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00531914893617021,0.0103975764049423,0.0265957446808511,0.0229996837357238,0.0320634153143524,0.000116207883459191,0.0212765957446809,0.0206276723423319,0.0241968242795925,0.000101360220685386,0.0148177072264312,0.00480436670889163
ZA,ZAF,South Africa,Gauteng,2021-04-13,2021-04-13,238,9965860.10481391,163,961.5,56,535,1874,2,238,125,0,0,11,201,10,0,9,460513.496811196,1,6,1,0,7,364747.232562314,56,223,3095.90984713593,5,0,4,0,0,16,1,12,1,0,14,1,12,1,0,14,1,0,1,0,0,1,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00840336134453782,0.011597213562253,0.0378151260504202,0.024233807363482,0.0462091070883836,0.000130341006928824,0.0294117647058824,0.0214653347369617,0.0365996741601989,0.000116582322179166,0.0180883820153246,0.00469450707913995
ZA,ZAF,South Africa,Gauteng,2021-04-14,2021-04-14,226,9873633.88995887,159,722,55,517,2001,4,226,115,0,0,6,205,4,0,7,312088.266949274,0,6,0,0,6,254056.648395777,55,216,2998.72882054422,5,0,4,0,0,17,0,16,0,0,18,0,17,0,0,13,2,0,2,0,0,1,0,3,0,0,3,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,3,3,3,3,2,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0176991150442478,0.0171906348386623,0.0309734513274336,0.0225868937919396,0.0316082478272419,0.000109127783169876,0.0265486725663717,0.0209590888100067,0.0257308151413376,9.87588073857379e-05,0.0183411049452676,0.00480255718963926
ZA,ZAF,South Africa,Gauteng,2021-04-15,2021-04-15,208,10900522.0441109,141,788,44,437,1681,3,208,109,0,0,7,184,4,0,10,539545.767933643,0,9,0,0,8,456826.321193153,44,194,2693.30273697027,4,0,4,0,0,16,0,15,0,0,10,0,10,0,0,12,2,0,2,0,0,1,0,3,0,0,2,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,1,1,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0144230769230769,0.0162028214584009,0.0480769230769231,0.0290727212114102,0.0494972411183865,0.00012876316098704,0.0384615384615385,0.0261344328562199,0.0419086644973997,0.000118954207859308,0.0163368192502177,0.00478754054201649
ZA,ZAF,South Africa,Gauteng,2021-04-16,2021-04-16,194,9245301.05625599,138,625,50,467,1820,2,194,110,0,0,6,168,3,0,4,313770.910152911,0,2,0,0,1,189038.616435206,50,184,2554.47269898211,5,1,4,0,0,10,0,9,0,0,8,1,6,0,0,8,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0103092783505155,0.014213829718938,0.0206185567010309,0.0199964219463454,0.0339384199869395,0.000116717446423055,0.00515463917525773,0.0100768350749225,0.0204469941308499,9.12255035209689e-05,0.019573511206412,0.00537204133722551
ZA,ZAF,South Africa,Gauteng,2021-04-17,2021-04-17,184,10005473.0815952,135,768.5,58,465,1506,3,184,102,0,0,11,161,9,0,4,139841.836486794,0,4,0,0,2,97032.6722845754,58,176,2443.40866859159,8,0,6,0,0,11,0,10,0,0,13,0,11,0,0,4,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,2,0,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.016304347826087,0.0182987435747807,0.0217391304347826,0.0210711192385551,0.0139765341774823,7.27398913123658e-05,0.0108695652173913,0.0149820778122195,0.00969795945611655,6.07230106983787e-05,0.0237373308630488,0.00603600122039126
ZA,ZAF,South Africa,Gauteng,2021-04-18,2021-04-18,228,10309033.2200858,167,1042,48,496,1924,2,228,133,0,0,11,202,9,0,7,290016.867192971,0,5,0,0,3,117370.843747143,48,214,2970.96281294659,6,0,6,0,0,19,2,15,1,0,15,2,11,1,0,12,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0087719298245614,0.0121036132448819,0.0307017543859649,0.0223919016201309,0.0281323050378683,0.000100935828825983,0.0131578947368421,0.0147910057853002,0.0113852425578047,6.4762530488646e-05,0.0161563785957973,0.004533509509106
ZA,ZAF,South Africa,Gauteng,2021-04-19,2021-04-19,238,10078152.9613831,170,1283,51,545,1900,6,238,133,0,0,7,216,4,2,8,384135.738304785,0,7,0,0,3,154578.926108055,51,225,3123.67585473356,9,0,9,0,0,23,0,21,0,0,23,0,22,0,0,10,1,0,1,0,0,1,0,6,0,0,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,5,4,5,3,2,3,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0252100840336134,0.0199160071295529,0.0336134453781513,0.0228976844932364,0.0381156884378212,0.000118214547203033,0.0126050420168067,0.0141735034556604,0.0153380214311452,7.5872758265793e-05,0.0163269181476418,0.00444418994065103
ZA,ZAF,South Africa,Gauteng,2021-04-20,2021-04-20,262,9644409.93233064,178,1020,25,510,2104,8,262,154,0,0,3,239,0,1,15,711549.019780939,1,12,0,0,6,297421.352118581,25,245,3401.33593070988,9,0,7,0,0,26,1,23,0,0,20,0,18,0,0,15,3,0,3,0,0,2,0,6,0,0,7,1,0,0,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,6,6,3,3,2,3,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0305343511450382,0.0208332970303309,0.0572519083969466,0.0281313296674024,0.0737783881827375,0.000164980378978585,0.0229007633587786,0.018113057337199,0.0308387298139978,0.000109107982767817,0.00735005318771391,0.00287056000969625
ZA,ZAF,South Africa,Gauteng,2021-04-21,2021-04-21,226,9397657.81670024,170,867,62,490,1950,6,226,118,0,0,12,194,10,1,4,205185.353481054,0,4,0,0,2,86405.7587856986,63,214,2970.96281294659,5,0,5,0,0,14,0,14,0,0,14,0,14,0,0,15,3,0,3,0,0,3,0,6,0,0,6,0,2,1,1,2,1,2,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,3,4,3,3,2,2,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0265486725663717,0.0209590888100067,0.0176991150442478,0.0171906348386623,0.0218336693549777,9.34346572392162e-05,0.00884955752212389,0.0122102467177223,0.00919439295099147,6.10230675656079e-05,0.021205246906984,0.0051804437950535
ZA,ZAF,South Africa,Gauteng,2021-04-22,2021-04-22,200,9449174.93102976,130,588,31,419,1503,4,200,114,0,0,2,186,1,0,6,335294.532042419,0,6,0,0,3,177411.240656445,32,192,2665.53672937264,6,0,5,0,0,16,0,15,0,0,14,0,14,0,0,13,1,0,1,0,0,1,0,4,0,0,4,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,3,2,2,3,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.02,0.0194026535408955,0.03,0.023641748209703,0.0354840009302144,0.000117956575434917,0.015,0.0168460016139967,0.0187753155118181,8.6542413166568e-05,0.0120050868732661,0.00413443114203603
ZA,ZAF,South Africa,Gauteng,2021-04-23,2021-04-23,198,9370073.97428829,143,705,46,447,1754,2,198,105,0,0,5,187,3,0,8,394594.138343925,0,7,0,0,5,220501.889784081,46,190,2637.77072177501,3,0,2,0,0,15,0,14,0,0,16,0,15,0,0,12,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,2,1,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0101010101010101,0.0139281469162244,0.0404040404040404,0.0274266080170731,0.0421121689569048,0.000128599036362115,0.0252525252525253,0.021853145750397,0.0235325665932994,9.70599607109414e-05,0.0174389683001128,0.00499539381096617
ZA,ZAF,South Africa,Gauteng,2021-04-24,2021-04-24,202,10209157.353805,135,997,45,426,1695.65,4,202,102,0,0,3,178,3,0,7,295652.763225958,1,6,1,0,3,144568.693292829,45,184,2554.47269898211,4,0,4,0,0,16,1,12,1,0,14,1,10,1,0,12,1,0,1,0,0,1,0,4,0,0,4,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,4,3,3,4,2,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0198019801980198,0.0192124888137511,0.0346534653465347,0.0252224553871977,0.0289595657094822,0.000102865045313551,0.0148514851485149,0.0166804668878234,0.0141606881236822,7.24766960712014e-05,0.0176161600857708,0.00510145062087682
ZA,ZAF,South Africa,Gauteng,2021-04-25,2021-04-25,185,9418325.17297799,131,663.5,45,428,1635,1,185,88,0,0,6,174,4,0,4,130602.347471856,0,3,0,0,1,41123.4477900427,46,179,2485.05767998803,2,0,1,0,0,10,0,9,0,0,9,0,8,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00540540540540541,0.0105657276042753,0.0216216216216216,0.0209584799508986,0.0138668335477061,7.46823000414345e-05,0.00540540540540541,0.0105657276042753,0.00436632278401573,4.21084212416372e-05,0.0185106367431365,0.00529948091005978
ZA,ZAF,South Africa,Gauteng,2021-04-26,2021-04-26,225,10267097.2035036,151,661,41,491,1798.5,2,225,112,0,0,11,195,8,1,4,127529.625196343,0,4,0,0,1,47470.4094999924,41,212,2943.19680534896,2,0,1,0,0,11,0,10,0,0,10,0,8,0,0,14,2,0,2,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00888888888888889,0.0122642711349567,0.0177777777777778,0.0172663462734464,0.01242119585201,6.77472762280345e-05,0.00444444444444444,0.00869157181696614,0.00462354729473033,4.14959381494607e-05,0.0139304309944502,0.0042342304801307
ZA,ZAF,South Africa,Gauteng,2021-04-27,2021-04-27,221,10017661.896877,148,686,62,484,1811,4,221,131,0,0,12,190,7,0,8,551321.433503684,0,6,0,0,3,331750.936115065,62,201,2790.48376356198,4,0,3,0,0,14,0,12,0,0,12,0,12,0,0,9,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,2,2,2,2,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0180995475113122,0.0175759797312333,0.0361990950226244,0.0246260340545406,0.0550349412047494,0.000141218643224002,0.0135746606334842,0.0152562766239173,0.0331166034080755,0.000110808952888134,0.0222183697355969,0.00546871603134235
ZA,ZAF,South Africa,Gauteng,2021-04-28,2021-04-28,232,9711921.72296212,159,1079,48,486,1734,3,232,124,0,0,13,201,12,0,9,430580.539336,0,9,0,0,3,138150.997798472,48,221,3068.1438395383,3,0,2,0,0,16,1,14,1,0,14,1,11,1,0,14,1,0,1,0,0,1,0,2,0,0,3,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,2,2,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0129310344827586,0.0145376591514317,0.0387931034482759,0.0248479062564613,0.0443352563600228,0.000129456213034344,0.0129310344827586,0.0145376591514317,0.0142248878995636,7.4474715916922e-05,0.0156446380972879,0.00439105573094396
