ISO2,ISO_3,country_agg,date,weight,Finished,B2,B4,E5,E6,E7,pos_RF,pos_RF_symp,pos_XGB,pos_XGB_symp,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,test_recent,tested_vaccinated,tested_unvaccinated,tested_vac1dose,tested_vac2doses,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,C0_1.0,C0_1.1,C0_1.2,C0_1.NA,C0_2.0,C0_2.1,C0_2.2,C0_2.NA,C0_3.0,C0_3.1,C0_3.2,C0_3.NA,C0_4.0,C0_4.1,C0_4.2,C0_4.NA,C0_5.0,C0_5.1,C0_5.2,C0_5.NA,C0_6.0,C0_6.1,C0_6.2,C0_6.NA,C0a_7.0,C0a_7.1,C0a_7.NA,I6_1.1,I6_1.2,I6_1.3,I6_1.NA,I6_2.1,I6_2.2,I6_2.3,I6_2.NA,I6_3.1,I6_3.2,I6_3.3,I6_3.NA,I6_4.1,I6_4.2,I6_4.3,I6_4.NA,I6_5.1,I6_5.2,I6_5.3,I6_5.NA,I6_6.1,I6_6.2,I6_6.3,I6_6.NA,I6_7.1,I6_7.2,I6_7.3,I6_7.NA,I6_8.1,I6_8.2,I6_8.3,I6_8.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D10.1,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,D5.1,D5.2,D5.3,D5.4,D5.NA,first_date,day_count,days_aggregated,p_infected,p_infected_CI,p_rf,p_rf_CI,p_rf_symp,p_rf_symp_CI,p_XGB,p_XGB_CI,p_XGB_symp,p_XGB_symp_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
JP,JPN,Japan,2021-08-31,100005920.77058,6274,9633.1,766,12575,0,14772,42,32,39,32,7190,1992,1004,5980,5675,1380,1019,4591,43,775690.584341697,27,16,7,20,30,494699.331477692,775,7085,95009.203530185,522,400,0,0,0,40,13,27,8,5,27,13,29,9,4,30,14,21,7,16,10,11,9,6,2,19,14,7,6,7,2,6,4,3,3,1,0,7,6,3,15,24,7,18,11,12,10,6,3,22,15,8,6,8,2,7,4,3,4,1,0,8,6,3,3726,2417,0,1047,1687,4456,0,1047,4901,1242,0,1047,4388,1755,0,1047,5949,194,0,1047,4432,1711,0,1047,5718,425,1047,171,2107,822,4090,180,1981,921,4108,780,1757,523,4130,375,2114,571,4130,2180,826,48,4136,1326,1617,112,4135,673,2048,322,4147,2664,309,44,4173,65,90,518,669,2050,3798,75,270,707,235,38,241,831,539,295,371,78,221,394,586,4,2305,39,122,470,659,2102,3798,48,316,1144,1852,3830,233,728,1131,1271,3827,2021-08-31,7190,1,0.143757159221077,0.00822828249141995,0.00584144645340751,0.00176145548610219,0.00445062586926287,0.00153859951652362,0.00542420027816412,0.00169773713420331,0.00445062586926287,0.00153859951652362,0.00598052851182198,0.00178217716305106,0.0077564466020085,1.71939548153441e-05,0.00417246175243394,0.00148995068419938,0.00494670043199306,1.37504278624017e-05,0.00815710448255445,0.000571945580276964
JP,JPN,Japan,2021-09-01,101671476.655822,5975,10266.61,917,11447,0,14257,53,45,53,46,6944,1973,973,5792,5467,1326,948,4455,66,1055486.05420853,28,34,6,22,49,735960.725627942,927,6816,91401.9380750516,509,377,0,0,0,43,11,32,6,5,39,12,39,6,6,49,22,28,10,26,18,22,15,11,7,22,24,12,4,7,1,6,4,6,4,2,2,5,6,2,26,36,13,32,25,26,21,14,7,29,29,16,5,8,1,7,5,7,5,3,2,6,7,3,3422,2408,0,1114,1612,4218,0,1114,4692,1138,0,1114,4155,1675,0,1114,5645,185,0,1114,4221,1609,0,1114,5407,423,1114,189,2000,788,3967,191,1928,844,3981,744,1713,486,4001,388,2005,550,4001,2076,790,68,4010,1281,1534,119,4010,649,1978,309,4008,2578,283,46,4037,81,78,491,652,1912,3730,67,200,642,218,59,264,765,534,298,363,69,213,369,584,0,2299,74,109,423,658,1948,3732,63,307,1034,1777,3763,261,698,1033,1199,3753,2021-09-01,6944,1,0.143828529194383,0.00836213330058368,0.00763248847926267,0.00204697520706281,0.00648041474654378,0.00188726485353013,0.00763248847926267,0.00204697520706281,0.00662442396313364,0.00190798094733686,0.00950460829493088,0.00228211001189335,0.0103813388860433,1.97019470535662e-05,0.00705645161290323,0.00196878684134295,0.00723861548818961,1.64777806504245e-05,0.0101420168928894,0.00064955958926664
JP,JPN,Japan,2021-09-02,101308719.205542,5849,8316.51,783,11189,0,14346,65,54,64,48,6812,1948,943,5662,5382,1291,932,4396,40,781833.588762607,23,15,9,13,33,668916.925446287,792,6681,89591.6003931074,463,350,0,0,0,55,18,36,13,5,41,20,41,15,5,51,16,32,10,30,16,18,17,11,11,15,24,15,6,8,3,10,4,3,3,4,2,3,9,4,21,39,12,37,22,24,22,13,11,22,28,18,8,10,4,12,5,5,5,5,2,4,11,5,3439,2293,0,1080,1715,4017,0,1080,4640,1092,0,1080,4102,1630,0,1080,5567,165,0,1080,4165,1567,0,1080,5289,443,1080,187,1940,781,3904,168,1867,860,3917,756,1634,493,3929,390,1945,543,3934,2062,766,48,3936,1269,1497,103,3943,624,1959,282,3947,2463,339,37,3973,74,87,480,629,1880,3662,67,231,702,199,56,206,848,484,254,370,60,240,348,532,2,2213,58,85,486,610,1906,3667,49,312,1032,1721,3698,241,655,1017,1212,3687,2021-09-02,6812,1,0.142770628311885,0.00843683657989284,0.00954198473282443,0.00230859720477203,0.00792718731650029,0.00210592114726518,0.00939518496770405,0.00229093968835998,0.00704638872577804,0.00198636269456361,0.00587199060481503,0.00181436476157232,0.00771733760819112,1.7040256590201e-05,0.0048443922489724,0.00164883014528896,0.00660275769639472,1.57706224090429e-05,0.00884011443622935,0.000612936163534241
JP,JPN,Japan,2021-09-03,100789810.261455,6135,8360.8,746,12205,0,14458,50,40,46,41,7005,1939,974,5831,5673,1209,1035,4590,37,672906.459845,20,15,6,14,27,544715.370723476,752,6890,92394.2713229322,523,402,0,0,0,44,12,30,4,8,31,12,36,4,8,39,12,24,5,17,13,14,12,11,5,16,14,9,2,6,0,4,6,2,5,3,0,4,2,2,14,30,7,22,17,17,15,14,6,23,17,11,2,6,0,4,6,2,5,3,0,4,2,2,3427,2563,0,1015,1737,4253,0,1015,4852,1138,0,1015,4234,1756,0,1015,5817,173,0,1015,4342,1648,0,1015,5556,434,1015,170,2059,780,3996,155,1970,869,4011,720,1711,548,4026,357,1995,626,4027,1928,958,78,4041,1313,1531,120,4041,711,1970,278,4046,2598,305,38,4064,73,85,471,644,2045,3687,79,207,697,223,64,222,781,495,297,437,97,236,377,647,3,2143,52,113,412,676,2063,3689,45,293,1011,1946,3710,260,615,1063,1360,3707,2021-09-03,7005,1,0.14313005143277,0.0083206431341648,0.00713775874375446,0.00197137593587437,0.00571020699500357,0.00176451940024623,0.0065667380442541,0.00189142103954393,0.00585296216987866,0.00178631148771063,0.0052819414703783,0.00169742586127291,0.00667633422564678,1.5898428696708e-05,0.00385438972162741,0.00145105290244794,0.00540446865918736,1.4313291971056e-05,0.00813903274773005,0.000579345137852863
JP,JPN,Japan,2021-09-04,100236864.008595,6524,9881.2,711,13022,0,15183,46,40,49,40,7532,2109,1079,6250,6094,1308,1111,4921,57,795378.233851854,29,26,12,17,43,637402.991597251,722,7405,99300.3743318306,528,404,0,0,0,39,9,29,5,4,36,10,34,6,4,43,17,30,9,25,21,17,14,13,6,18,18,12,3,5,0,5,4,3,4,3,1,3,4,1,21,34,11,30,24,20,17,16,9,23,21,16,3,6,0,5,4,3,4,3,1,4,4,1,4077,2351,0,1104,1542,4886,0,1104,5005,1423,0,1104,4665,1763,0,1104,6201,227,0,1104,4766,1662,0,1104,5990,438,1104,197,2159,876,4300,192,2075,961,4304,779,1804,608,4341,396,2131,666,4339,2018,1091,79,4344,1404,1635,139,4354,740,2121,322,4349,2726,387,40,4379,71,98,544,675,2131,4013,72,231,719,277,50,250,876,491,300,479,72,259,476,715,8,2257,68,95,503,714,2136,4016,47,308,1165,1966,4046,279,710,1111,1391,4041,2021-09-04,7532,1,0.147223359257743,0.00811207093226889,0.00610727562400425,0.00175948857534448,0.00531067445565587,0.00164138894484874,0.00650557620817844,0.00181559315456694,0.00531067445565587,0.00164138894484874,0.00756771109930961,0.00195715693183652,0.00793498720973204,1.7369108891705e-05,0.00570897503983006,0.0017014875164264,0.00635896780991267,1.55611764572267e-05,0.00727086886487762,0.000528422361113388
JP,JPN,Japan,2021-09-05,101116334.692607,6501,8919.7,791,13041,0,15754,44,37,41,35,7495,2091,1058,6192,6048,1288,1148,4828,34,518506.507876255,22,11,8,14,27,457380.568153644,799,7374,98884.6671604212,539,425,0,0,0,43,13,29,5,8,30,11,32,5,6,34,8,20,5,15,10,15,10,7,2,15,10,8,3,7,1,4,2,4,4,1,0,6,3,2,8,23,5,17,12,15,12,8,3,19,11,8,3,7,1,4,2,4,4,1,0,6,3,2,4352,1936,0,1207,1471,4817,0,1207,4718,1570,0,1207,4625,1663,0,1207,6044,244,0,1207,4753,1535,0,1207,5834,454,1207,189,2132,867,4307,162,2083,928,4322,743,1798,612,4342,365,2108,671,4351,2051,1008,77,4359,1370,1622,139,4364,725,2096,310,4364,2696,357,43,4399,85,100,526,687,2124,3973,62,235,759,277,59,258,816,552,326,406,81,237,388,676,5,2358,65,115,479,728,2132,3976,55,313,1077,2045,4005,258,727,1128,1378,4004,2021-09-05,7495,1,0.145931034482759,0.00812642232997241,0.00587058038692462,0.00172951469018795,0.00493662441627752,0.00158672873531724,0.00547031354236157,0.00166984921909898,0.00466977985323549,0.00154345535243797,0.00453635757171448,0.00152134816066733,0.00512782142917373,1.39215477443275e-05,0.00360240160106738,0.00135635905779196,0.00452331039830584,1.30791998111965e-05,0.0080801202344523,0.00055799566090744
JP,JPN,Japan,2021-09-06,100675845.682751,5804,8005.5,628,11253.1,0,13453,36,28,37,28,6697,1872,907,5604,5458,1104,970,4430,43,951635.352171012,30,10,9,20,31,718512.155335742,635,6573,88143.330247552,460,356,0,0,0,33,14,18,9,4,23,15,19,10,4,26,9,19,7,14,10,14,11,5,2,9,12,8,4,8,3,6,5,6,6,3,1,5,6,3,10,21,7,16,11,15,14,6,2,12,14,8,4,9,3,7,6,7,7,4,1,6,7,3,3463,2214,0,1020,1640,4037,0,1020,4497,1180,0,1020,4078,1599,0,1020,5492,185,0,1020,4083,1594,0,1020,5273,404,1020,186,1902,775,3834,178,1855,813,3851,669,1650,512,3866,311,1931,578,3877,1789,963,65,3880,1200,1516,97,3884,692,1845,275,3885,2430,323,36,3908,62,81,495,614,1900,3545,74,258,662,178,48,244,783,499,263,356,70,239,346,589,4,2084,70,89,436,662,1892,3548,32,301,990,1803,3571,240,673,992,1221,3571,2021-09-06,6697,1,0.139302718476425,0.00841064407732192,0.0053755412871435,0.00175125186109212,0.00418097655666716,0.00154538615457987,0.00552486187845304,0.00177527492639857,0.00418097655666716,0.00154538615457987,0.00642078542631029,0.00191294845803495,0.00945246941525381,1.89014772563446e-05,0.00462893833059579,0.00162570276430096,0.00713688720927078,1.64431323498775e-05,0.0072041752701718,0.000558310080931003
JP,JPN,Japan,2021-09-07,101996687.218983,6039,8524.6,607,11722.1,0,14491,45,38,43,38,6917,2006,915,5813,5642,1148,1001,4582,37,748808.436404236,25,12,5,20,31,686324.094149988,613,6807,91281.2488962554,503,379,0,0,0,41,12,29,6,6,31,11,33,6,5,37,11,25,7,22,20,20,9,5,3,14,17,14,4,6,2,6,8,6,2,0,0,4,6,3,12,29,9,27,23,22,11,7,4,19,20,14,4,6,2,6,8,6,2,0,0,4,6,3,3497,2432,0,988,1601,4328,0,988,4734,1195,0,988,4209,1720,0,988,5769,160,0,988,4314,1615,0,988,5546,383,988,180,2032,749,3956,175,1919,855,3968,771,1644,521,3981,350,1965,615,3987,1904,949,70,3994,1266,1544,115,3992,707,1916,298,3996,2530,320,41,4026,76,88,453,642,2028,3630,81,210,719,221,68,251,810,564,289,366,55,216,332,595,4,2136,50,99,463,653,2020,3632,59,290,1050,1862,3656,273,643,1105,1250,3646,2021-09-07,6917,1,0.135998810939358,0.00819086608067639,0.00650571056816539,0.00189460753328201,0.00549371114645077,0.00174191067447449,0.00621656787624693,0.00185229612929964,0.00549371114645077,0.00174191067447449,0.00534913980049154,0.00171896292037571,0.00734149761939401,1.65671316116663e-05,0.00448171172473616,0.00157411255780018,0.00672888613211994,1.58657479335596e-05,0.00671550846874037,0.00052982638521374
JP,JPN,Japan,2021-09-08,100125483.123328,6005,8620,481,11676,0,14345,37,33,42,31,6860,1951,982,5736,5662,1093,972,4624,46,752756.293060614,30,12,8,22,30,560187.548378945,493,6765,90718.0327285394,502,386,0,0,0,33,11,22,5,5,25,10,27,5,4,31,11,19,3,13,10,13,12,5,5,12,12,9,4,7,1,4,5,6,4,2,3,5,4,3,13,21,5,17,13,16,13,5,7,17,14,11,4,7,1,4,5,6,4,2,3,5,4,3,3504,2320,0,1036,1682,4142,0,1036,4665,1159,0,1036,4150,1674,0,1036,5650,174,0,1036,4175,1649,0,1036,5403,421,1036,168,1988,780,3924,192,1851,884,3933,730,1613,563,3954,352,1944,610,3954,1873,959,65,3963,1288,1487,119,3966,680,1933,276,3971,2508,310,45,3997,55,80,460,619,2017,3629,60,243,664,225,57,277,802,535,286,383,71,223,374,526,3,2131,53,88,425,670,1993,3631,42,293,1019,1863,3643,264,676,1064,1212,3644,2021-09-08,6860,1,0.146174456683537,0.00844789304828542,0.0053935860058309,0.00173320712275148,0.00481049562682216,0.0016373210255561,0.00612244897959184,0.00184592929060324,0.00451895043731778,0.00158716223289173,0.00670553935860058,0.00193126512451277,0.00751812894758689,1.69196726014846e-05,0.0043731778425656,0.00156146731051718,0.00559485488513392,1.46100557573294e-05,0.00543442119688851,0.000478403820451772
JP,JPN,Japan,2021-09-09,100711203.027291,5564,7569,449,10989,0,12842,37,35,32,25,6407,1801,911,5306,5280,987,825,4407,47,800854.21313338,31,13,6,22,36,570178.856063836,456,6293,84388.5557961121,464,369,0,0,0,31,12,19,8,4,27,12,23,8,4,32,7,18,5,14,6,11,6,7,2,8,8,5,4,5,0,4,3,3,2,2,0,1,4,3,9,22,7,18,9,12,8,8,3,13,11,6,4,5,0,4,3,3,2,2,0,1,4,3,3271,2217,0,919,1597,3891,0,919,4340,1148,0,919,3917,1571,0,919,5342,146,0,919,3946,1542,0,919,5095,393,919,182,1885,693,3647,168,1768,805,3666,687,1551,482,3687,322,1855,538,3692,1753,893,59,3702,1199,1402,106,3700,653,1793,254,3707,2323,309,40,3735,55,74,413,521,1930,3414,79,221,630,209,54,231,728,471,264,314,76,183,335,529,2,2081,49,95,418,541,1885,3419,41,229,883,1810,3444,239,597,932,1206,3433,2021-09-09,6407,1,0.146533697925044,0.00879062191185223,0.00577493366630248,0.0018553958601076,0.00546277508974559,0.00180483668888985,0.00499453722491026,0.00172616015971593,0.00390198220696114,0.00152656186575412,0.00733572654908694,0.00208950537102239,0.00795198735652438,1.73465609044594e-05,0.00561885437802404,0.00183029485101654,0.00566152363316846,1.46535544992242e-05,0.00540357629892048,0.000494618555120526
JP,JPN,Japan,2021-09-10,101319058.595487,5744,8161.9,600,11748.3,0,14220,37,35,33,27,6654,1923,930,5522,5515,996,926,4519,32,482645.238009029,21,10,7,14,21,381286.944497855,609,6545,87767.852802408,472,370,0,0,0,34,12,22,7,5,27,10,27,7,3,32,5,16,4,15,11,12,11,4,1,12,13,4,1,4,1,5,4,5,4,1,1,3,4,1,5,19,4,17,13,15,12,6,1,17,15,4,1,4,1,5,4,5,4,1,1,3,4,1,3176,2500,0,978,1619,4057,0,978,4522,1154,0,978,3965,1711,0,978,5502,174,0,978,4078,1598,0,978,5284,392,978,156,1898,737,3863,137,1813,833,3871,621,1610,529,3894,320,1853,589,3892,1705,966,69,3914,1152,1487,105,3910,600,1848,285,3921,2343,331,38,3942,74,72,435,621,1949,3503,54,238,629,263,53,241,770,465,276,386,60,226,348,565,5,2075,64,98,410,619,1956,3507,55,267,959,1836,3537,261,652,986,1226,3529,2021-09-10,6654,1,0.144141351518909,0.00857030402324958,0.00556056507363992,0.00178671517330078,0.0052599939885783,0.00173801735560589,0.00495942290351668,0.00168788424763933,0.00405770964833183,0.00152744036593899,0.00480913736098587,0.00166223902271422,0.00476361747433888,1.34070762678024e-05,0.00315599639314698,0.00134768545810563,0.00376323023312059,1.19224139361038e-05,0.00693875924447011,0.000549173129510645
JP,JPN,Japan,2021-09-11,100851064.92614,6402,8388.6,577,12465,0,15055,36,30,33,26,7376,1995,1009,6176,6182,1057,986,5131,42,703488.536670641,25,14,8,15,30,567449.092728923,590,7274,97543.6762849069,502,419,0,0,0,33,13,19,8,5,22,14,22,10,4,28,8,18,3,13,16,10,10,2,2,15,14,6,0,6,0,3,5,1,2,0,0,3,3,0,12,24,5,17,16,13,13,4,3,21,17,10,3,10,2,6,5,4,4,2,1,6,6,3,3980,2316,0,1080,1561,4735,0,1080,4823,1473,0,1080,4539,1757,0,1080,6061,235,0,1080,4659,1637,0,1080,5843,453,1080,189,2154,888,4145,174,2051,995,4156,753,1843,603,4177,366,2151,675,4184,1995,1097,92,4192,1363,1688,136,4189,709,2152,319,4196,2762,350,45,4219,70,72,522,613,2125,3974,64,227,684,279,62,284,808,540,305,432,74,236,409,735,5,2232,67,97,469,668,2098,3977,46,261,1042,2015,4012,224,762,1049,1338,4003,2021-09-11,7376,1,0.140431454418928,0.00803354367487804,0.00488069414316703,0.00159043531057777,0.00406724511930586,0.00145245544269445,0.00447396963123644,0.00152303703145265,0.00352494577006508,0.00135253051591195,0.0056941431670282,0.00171716420543433,0.00697551916963748,1.62433683414825e-05,0.00406724511930586,0.00145245544269445,0.00562660486673598,1.45984182967482e-05,0.00604857252126442,0.000486583701950791
JP,JPN,Japan,2021-09-12,101115760.041985,6161,8523.8,385,12423,0,15008,37,37,34,29,7062,1952,987,5857,5926,988,941,4920,39,635277.806646241,26,10,7,19,25,483896.221686645,397,6959,93319.555027037,487,397,0,0,0,36,12,19,8,4,27,12,21,8,4,32,7,14,3,15,13,10,8,5,4,15,11,5,3,4,0,4,3,2,1,1,0,4,2,2,9,17,6,19,16,14,9,9,5,20,14,8,4,6,1,6,5,4,2,3,1,6,4,4,4221,1824,0,1017,1448,4597,0,1017,4500,1545,0,1017,4393,1652,0,1017,5806,239,0,1017,4513,1532,0,1017,5596,449,1017,183,2058,813,4008,182,1969,888,4023,723,1716,581,4042,333,2042,644,4043,1884,1038,83,4057,1317,1562,135,4048,720,1973,316,4053,2608,336,33,4085,53,80,462,598,2087,3782,64,196,707,220,59,281,886,494,294,396,71,252,342,634,4,2162,58,98,452,626,2049,3779,46,262,1004,1935,3815,227,674,1062,1299,3800,2021-09-12,7062,1,0.144213909994155,0.00832298818385043,0.00523930897762674,0.00168376139358622,0.00523930897762674,0.00168376139358622,0.00481450014160295,0.00161440262894428,0.00410648541489663,0.00149150883009863,0.00552251486830926,0.00172842348593058,0.00628267845074263,1.54007727389043e-05,0.00354007363353158,0.00138522493653919,0.0047855667750084,1.34512823499218e-05,0.00425419945353339,0.000417585035384081
JP,JPN,Japan,2021-09-13,101129340.095069,5710,9145.25,661,11678,0,14008,30,26,30,27,6584,1954,931,5467,5498,945,871,4569,41,583552.612121762,27,11,5,22,26,365343.880244208,668,6473,86802.3393720377,424,349,0,0,0,23,7,14,5,2,17,6,22,5,1,27,5,14,2,9,4,9,8,4,2,10,5,2,1,4,1,1,1,1,1,0,0,3,0,0,8,23,6,14,11,14,10,8,4,21,10,7,1,5,2,2,2,2,1,0,0,4,0,0,3396,2239,0,949,1643,3992,0,949,4390,1245,0,949,3984,1651,0,949,5439,196,0,949,4039,1596,0,949,5209,426,949,166,1911,753,3754,173,1777,865,3769,644,1616,535,3789,305,1898,596,3785,1780,935,73,3796,1216,1462,111,3795,619,1898,266,3801,2404,314,40,3826,56,68,397,550,2003,3510,58,218,640,198,44,244,764,482,254,346,86,178,321,554,2,2195,52,79,400,610,1932,3511,53,247,942,1804,3538,241,604,996,1210,3533,2021-09-13,6584,1,0.145514223194748,0.00864034561837734,0.00455650060753341,0.00162677392861632,0.00394896719319563,0.00151490618204169,0.00455650060753341,0.00162677392861632,0.00410085054678007,0.00154364642560787,0.00622721749696233,0.00190017564012842,0.00577035914179976,1.47623085949091e-05,0.00394896719319563,0.00151490618204169,0.00361263981254852,1.16932690107e-05,0.00769564512699283,0.000581336164719448
JP,JPN,Japan,2021-09-14,101119213.795131,5592,8484.95,616,10876,0,13185,27,22,24,19,6478,1823,876,5444,5494,868,831,4595,32,782399.521500671,19,10,6,13,25,649534.605638339,624,6385,85622.2674015852,428,350,0,0,0,26,13,13,8,5,16,11,16,7,4,19,9,16,6,10,7,10,7,6,4,8,8,5,2,5,2,3,3,3,2,2,1,2,1,2,9,17,6,11,9,11,8,7,4,11,9,6,2,5,2,3,3,3,2,2,1,2,1,2,3248,2221,0,1009,1540,3929,0,1009,4347,1122,0,1009,3828,1641,0,1009,5281,188,0,1009,3936,1533,0,1009,5077,392,1009,154,1824,718,3782,161,1725,805,3787,649,1513,515,3801,270,1842,564,3802,1644,949,70,3815,1147,1406,116,3809,602,1806,256,3814,2313,291,45,3829,52,67,434,575,1980,3370,68,218,641,209,51,219,771,457,260,323,54,201,339,557,6,2104,42,84,401,642,1940,3369,34,213,942,1892,3397,221,625,981,1258,3393,2021-09-14,6478,1,0.138607594936709,0.00851890126879431,0.00416795307193578,0.00156885237148517,0.00339610991046619,0.0014167061420808,0.00370484717505403,0.00147947209074734,0.00293300401358444,0.00131687974635171,0.00493979623340537,0.00170728810787171,0.00773739719818057,1.70781965165572e-05,0.00385921580734795,0.00150986289490183,0.00642345387449613,1.55709897716861e-05,0.00728782382126507,0.000569725077112475
JP,JPN,Japan,2021-09-15,101806778.253554,5385,7662.71,339,10665,0,12911,35,27,33,31,6200,1735,857,5162,5264,827,779,4432,41,607611.049452946,32,8,12,19,30,364473.884980623,353,6110,81934.542493921,398,330,0,0,0,28,11,17,1,10,18,11,22,4,6,29,3,8,3,9,2,3,3,3,2,9,5,3,1,3,1,5,1,1,2,2,1,1,2,2,8,17,6,12,8,5,8,5,4,18,10,5,3,7,1,6,2,2,5,4,1,3,3,2,3083,2229,0,888,1458,3854,0,888,4201,1111,0,888,3744,1568,0,888,5154,158,0,888,3796,1516,0,888,4944,368,888,159,1811,688,3542,153,1778,719,3550,606,1554,472,3568,300,1792,542,3566,1628,933,63,3576,1120,1411,100,3569,594,1760,264,3582,2285,275,38,3602,56,69,366,543,1861,3305,62,219,636,200,46,223,666,430,269,317,73,211,346,504,3,1995,51,90,371,539,1838,3311,42,234,863,1717,3344,226,577,913,1148,3336,2021-09-15,6200,1,0.142382455557402,0.00882797281459628,0.00564516129032258,0.00186492392021859,0.00435483870967742,0.00163904386794464,0.00532258064516129,0.0018111503366234,0.005,0.00175569385387682,0.00661290322580645,0.00201747233079258,0.00596827696422793,1.49618174165701e-05,0.00483870967741936,0.00172728406371869,0.00358005519114736,1.16018116577924e-05,0.00430831721585789,0.000448467370657478
JP,JPN,Japan,2021-09-16,100699187.925268,4979,7406.6,306,10060,0,11759,29,25,21,19,5714,1647,756,4796,4892,718,689,4150,36,809715.605886194,25,10,5,20,27,641010.589529247,314,5623,75403.9169301666,354,298,0,0,0,24,9,15,5,4,19,10,19,5,5,25,5,12,2,9,5,5,5,5,0,9,5,3,2,5,1,3,2,2,4,1,0,4,1,1,7,16,5,13,9,6,7,6,3,15,7,5,3,7,3,5,3,3,6,2,2,6,3,3,2869,2002,0,843,1319,3552,0,843,3817,1054,0,843,3437,1434,0,843,4724,147,0,843,3462,1409,0,843,4529,342,843,141,1653,661,3259,162,1571,718,3263,600,1385,446,3283,273,1663,492,3286,1525,829,64,3296,1070,1247,98,3299,583,1586,246,3299,2106,250,41,3317,43,60,372,482,1719,3038,65,185,571,158,53,186,617,406,256,318,49,174,292,470,2,1912,39,78,356,529,1673,3039,42,227,780,1597,3068,198,548,858,1044,3066,2021-09-16,5714,1,0.136167146974063,0.00902140935547592,0.00507525376268813,0.00184247655551437,0.00437521876093805,0.00171129825762907,0.00367518375918796,0.00156898205422793,0.00332516625831292,0.00149266174184562,0.00630031501575079,0.00205157161394392,0.00804093481356677,1.74435652014959e-05,0.00472523626181309,0.00177812068086494,0.00636559839990922,1.55334539566617e-05,0.00416423990667226,0.000459634762797619
