ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B1_1.-77,B1_1.-99,B1_1.1,B1_1.2,B1_2.-77,B1_2.-99,B1_2.1,B1_2.2,B1_3.-77,B1_3.-99,B1_3.1,B1_3.2,B1_4.-77,B1_4.-99,B1_4.1,B1_4.2,B1_5.-77,B1_5.-99,B1_5.1,B1_5.2,B1_6.-77,B1_6.-99,B1_6.1,B1_6.2,B1_7.-77,B1_7.-99,B1_7.1,B1_7.2,B1_8.-77,B1_8.-99,B1_8.1,B1_8.2,B1_9.-77,B1_9.-99,B1_9.1,B1_9.2,B1_10.-77,B1_10.-99,B1_10.1,B1_10.2,B1_11.-77,B1_11.-99,B1_11.1,B1_11.2,B1_12.-77,B1_12.-99,B1_12.1,B1_12.2,B3.-77,B3.-99,B3.1,B3.2,B5.-77,B5.-99,B5.1,B5.2,B6.-77,B6.-99,B6.1,B6.2,B7.-77,B7.-99,B7.1,B7.2,B8.-77,B8.-99,B8.1,B8.2,B8.3,C0_1.-77,C0_1.-99,C0_1.1,C0_1.2,C0_2.-77,C0_2.-99,C0_2.1,C0_2.2,C0_3.-77,C0_3.-99,C0_3.1,C0_3.2,C0_4.-77,C0_4.-99,C0_4.1,C0_4.2,C0_5.-77,C0_5.-99,C0_5.1,C0_5.2,C0_6.-77,C0_6.-99,C0_6.1,C0_6.2,C1_m.-77,C1_m.-99,C1_m.1,C1_m.2,C2.-77,C2.-99,C2.1,C2.2,C2.3,C2.4,C3.-77,C3.-99,C3.1,C3.2,C5.-77,C5.-99,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6.-77,C6.-99,C6.1,C6.2,C6.3,C6.4,D1.-77,D1.-99,D1.1,D1.2,D1.3,D1.4,D1.5,D2.-77,D2.-99,D2.1,D2.2,D2.3,D2.4,D2.5,D3.-77,D3.-99,D3.1,D3.2,D3.3,D3.4,D4.-77,D4.-99,D4.1,D4.2,D4.3,D4.4,E3.-77,E3.-99,E3.1,E3.2,E3.3,E3.4,E4.-77,E4.-99,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2.-77,E2.-99,E2.1,E2.2,E2.3,B2.mean,B2.sd,B4.mean,B4.sd,E5.mean,E5.sd
PT,PRT,Portugal,Aveiro,2021-01-04,2021-01-03,100,0,0,0,0,13,94,6,1,651084.0294639632,49,0,0,0,100,0,0,8,92,0,0,0,100,0,0,12,88,0,0,8,92,0,0,4,96,0,0,2,98,0,0,1,99,0,0,2,98,0,0,2,98,0,0,4,96,0,0,10,90,1,5,9,85,0,91,5,4,2,5,31,62,0,70,6,24,0,94,1,5,0,1,10,15,74,0,10,49,41,0,10,25,65,0,10,27,63,0,10,1,89,1,10,1,88,0,11,32,57,0,68,23,6,2,1,2,13,11,74,0,13,75,9,1,1,0,1,0,13,19,19,39,10,0,25,1,2,11,20,41,0,25,1,2,13,22,37,0,25,33,33,8,1,0,25,6,10,24,35,2,51,24,22,0,1,2,51,3,6,13,15,6,4,0,0,51,27,13,9,2.5483870967741935,1.6899449631554941,1.5714285714285716,0.9759000729485332,2.2127659574468086,1.0619131671036408
PT,PRT,Portugal,Azores,2021-01-04,2021-01-02,100,0,0,0,0,12,99,15,1,387281.63908701215,72,0,0,0,100,0,0,5,95,0,0,4,96,0,0,6,94,0,0,8,92,0,0,4,96,0,0,3,97,0,0,1,99,0,0,2,98,0,0,1,99,0,0,2,98,0,0,10,90,0,1,5,94,0,95,2,3,0,2,40,58,0,60,15,25,0,85,1,14,0,1,6,20,73,0,6,56,38,1,6,31,62,1,6,35,58,1,6,2,91,1,6,3,90,0,6,37,57,0,63,20,14,2,1,0,7,9,84,0,7,64,19,3,2,0,5,0,7,24,15,33,21,1,10,0,4,7,19,59,1,10,0,4,9,23,53,0,10,41,39,5,5,0,10,6,16,28,40,2,24,44,30,0,0,0,24,4,14,18,17,12,9,2,3,26,28,27,16,3.5416666666666665,2.933749147076316,2.75,2.8722813232690143,2.463768115942029,1.0084891166394516
PT,PRT,Portugal,Braga,2021-01-04,2021-01-04,106,0,0,0,0,6,104,3,1,524326.7074865181,74,0,0,0,106,0,0,4,102,0,0,1,105,0,0,3,103,0,0,8,98,0,0,6,100,0,0,5,101,0,0,3,103,0,0,2,104,0,0,1,105,0,0,4,102,0,0,14,92,0,2,4,100,0,103,1,2,0,4,32,70,1,74,3,28,0,103,1,2,0,1,8,24,73,1,8,46,51,1,8,28,69,2,8,35,61,1,8,3,94,1,8,7,90,0,10,27,69,0,79,20,2,1,4,1,11,10,84,0,11,84,5,1,2,1,2,0,11,21,23,37,14,1,14,1,3,22,21,44,0,14,0,8,17,25,42,0,16,43,41,4,2,0,16,6,17,32,35,2,32,31,41,0,0,1,32,11,14,18,11,12,5,2,1,32,34,13,26,2.65625,1.5782672205158537,1.6666666666666667,0.5773502691896257,2.513888888888889,1.1382350503011052
PT,PRT,Portugal,Castelo Branco,2021-01-04,2021-01-01,100,1,4786.90432320689,0,0,10,95,9,1,503966.4430602591,64,0,0,1,99,0,0,6,94,0,0,3,97,0,0,8,92,0,0,20,80,0,0,6,94,0,0,2,98,0,0,0,100,0,0,1,99,0,0,0,100,0,0,2,98,0,0,10,90,0,5,4,91,0,96,0,4,2,6,47,45,1,53,9,37,0,91,1,8,0,3,12,22,63,3,12,57,28,6,12,31,51,4,12,43,41,5,12,4,79,6,12,4,78,1,13,39,47,0,61,26,6,4,3,1,13,16,70,1,13,65,16,1,0,0,4,1,13,15,10,35,26,0,16,0,4,9,17,54,0,16,0,3,7,21,53,3,17,39,32,4,5,1,17,10,18,23,31,0,32,31,36,0,1,0,32,3,10,12,21,13,6,3,2,34,39,15,10,3.033333333333333,2.125109868694555,2.5,1.2909944487358056,2.721311475409836,0.9854127314816469
PT,PRT,Portugal,Coimbra,2021-01-04,2021-01-03,100,0,0,0,0,13,98,9,3,532156.9412502914,67,0,0,1,99,0,0,9,91,0,0,0,100,0,0,9,91,0,0,15,85,0,0,9,91,1,0,9,90,0,0,1,99,0,0,0,100,0,0,0,100,0,0,5,95,0,0,13,87,0,2,9,89,0,91,3,6,0,2,36,62,0,64,9,27,0,91,3,6,0,3,6,19,72,3,6,52,39,4,6,25,65,3,6,40,51,3,6,1,90,3,6,7,84,1,7,36,56,0,64,28,7,0,1,1,11,10,78,1,11,68,11,2,3,0,4,1,11,18,18,31,21,1,11,0,2,12,23,51,1,11,0,2,14,28,44,1,11,45,27,12,4,1,11,8,10,32,38,0,31,26,42,0,1,0,31,9,13,19,12,8,8,0,3,32,33,12,20,3.111111111111111,2.4234305999998993,1.5,1.0488088481701516,2.5692307692307694,1.1035345311944078
PT,PRT,Portugal,Faro,2021-01-04,2021-01-03,100,1,4641.66459850169,0,0,9,97,8,0,420174.9431599889,63,0,0,1,99,1,0,8,91,0,0,2,98,0,0,7,93,0,0,14,86,1,0,7,92,0,0,6,94,0,0,2,98,0,0,1,99,0,0,2,98,0,0,3,97,0,0,13,87,0,3,4,93,0,96,1,3,0,4,32,64,1,68,8,23,0,92,0,8,0,4,7,14,75,1,7,57,35,0,7,28,65,1,7,33,59,1,7,1,91,1,7,2,90,1,8,28,63,0,72,21,5,1,1,1,11,9,79,0,11,67,17,1,1,0,3,0,11,23,21,33,12,1,13,0,2,9,19,56,0,13,0,2,6,19,60,1,13,37,35,12,2,0,13,7,18,29,33,2,32,35,31,0,0,1,32,5,11,13,15,6,15,2,3,34,35,10,18,2.918918918918919,1.9913476505787393,2.6666666666666665,1.5275252316519468,2.2950819672131146,1.0221588639587287
PT,PRT,Portugal,Leiria,2021-01-04,2021-01-03,100,1,5995.25171748638,0,0,9,98,7,1,446914.2412308462,64,0,0,1,99,0,0,6,94,0,0,2,98,0,0,5,95,1,0,12,87,0,0,7,93,0,0,3,97,0,0,1,99,0,0,1,99,0,0,0,100,0,0,3,97,0,0,6,94,0,2,6,92,0,94,0,6,3,2,28,67,0,72,7,21,0,93,1,5,1,2,7,22,69,2,7,57,34,2,7,24,67,1,7,40,52,2,7,3,88,2,7,3,88,0,8,34,58,0,66,24,7,0,3,2,10,11,77,0,10,78,4,3,0,1,4,0,10,13,23,44,10,2,12,0,0,10,24,52,1,12,0,1,11,17,58,2,14,39,33,9,3,1,14,5,10,31,39,3,36,29,32,0,0,1,36,6,7,15,18,10,5,2,0,36,24,18,22,2.48,1.7107503227141787,1.7500000000000002,1.5,2.3015873015873014,1.0260308841940482
PT,PRT,Portugal,Lisboa,2021-01-04,2021-01-04,315,1,1905.3318080798301,0,0,51,300,21,0,1124288.8006676869,216,0,0,1,314,0,0,25,290,0,0,5,310,0,0,27,288,0,0,47,268,1,0,23,291,0,0,11,304,0,0,8,307,0,0,5,310,0,0,4,311,0,0,6,309,0,0,38,277,0,15,27,273,0,288,11,16,6,17,107,185,1,208,21,85,0,294,0,20,1,2,36,78,199,2,36,159,118,5,36,93,181,5,36,97,177,5,36,10,264,6,36,31,242,0,37,114,164,0,201,84,15,8,7,2,42,33,238,0,42,211,46,5,4,1,6,0,42,56,64,112,41,3,49,1,7,37,81,137,0,49,2,11,38,76,139,1,50,115,114,27,8,1,50,26,38,88,112,4,88,109,114,0,0,0,88,19,39,57,57,30,19,6,10,95,153,42,15,3.0840336134453783,2.370653317421789,2,1.6151457061744965,2.314761904761905,1.0324964823676726
PT,PRT,Portugal,Madeira,2021-01-04,2021-01-03,100,0,0,0,0,13,96,14,0,328680.7257369116,60,0,0,0,100,0,0,8,92,0,0,3,97,0,0,9,91,0,0,18,82,0,0,3,97,0,0,4,96,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,10,90,1,3,8,88,0,92,2,6,2,4,35,59,2,65,14,19,0,86,0,14,0,2,8,19,71,0,8,59,33,0,8,45,47,0,8,35,57,1,8,6,85,1,8,5,86,1,11,27,61,0,73,21,5,0,1,0,12,15,73,0,12,71,14,2,1,0,0,0,12,13,26,45,4,1,14,1,1,8,27,48,0,14,1,1,12,20,52,0,16,40,36,6,2,0,16,7,11,27,39,1,35,23,41,0,0,0,35,6,11,13,18,14,2,1,3,39,41,9,8,2.823529411764706,2.315567712774141,1.625,0.9161253813129042,2.2203389830508473,1.0678337176857333
PT,PRT,Portugal,Porto,2021-01-04,2021-01-04,316,0,0,0,0,50,308,28,5,1266932.3835378103,196,0,0,1,315,0,0,30,286,0,0,7,309,0,0,21,295,0,0,44,272,0,0,13,303,0,0,16,300,0,0,11,305,0,0,8,308,0,0,5,311,0,0,8,308,0,0,30,286,0,8,24,284,0,292,11,13,5,9,142,160,3,176,28,109,0,288,5,22,1,4,27,85,200,1,27,168,120,2,27,104,183,2,27,117,170,3,27,12,274,2,27,29,258,2,33,110,171,0,206,76,18,6,10,2,37,43,234,0,37,246,22,4,3,0,4,1,37,62,76,95,45,3,50,2,8,40,60,153,0,50,2,10,42,62,150,3,53,136,103,13,8,1,53,33,34,86,109,1,107,77,129,1,1,1,107,15,39,48,48,39,17,2,7,115,150,31,13,3.0517241379310347,2.445385459386211,2.4444444444444446,1.4234267774809046,2.5026455026455023,1.0243022462868483
PT,PRT,Portugal,Santarém,2021-01-04,2021-01-03,100,0,0,0,0,16,95,8,0,468121.94093864266,52,0,0,0,100,0,0,6,94,0,0,3,97,0,0,6,94,0,0,15,85,0,0,6,94,0,0,2,98,0,0,3,97,0,0,1,99,0,0,2,98,0,0,4,96,0,0,14,86,0,5,6,89,0,94,4,2,2,5,32,61,0,68,8,24,0,92,0,7,1,0,9,25,66,0,9,51,40,1,9,23,67,1,9,32,58,1,9,1,89,1,9,2,88,1,10,31,58,0,69,24,4,0,3,1,15,11,73,0,15,71,11,1,1,0,1,0,15,12,28,24,21,1,22,0,2,14,18,43,1,22,0,2,16,19,40,0,23,37,33,5,2,0,23,10,20,29,18,0,45,24,31,0,0,0,45,5,11,13,14,10,2,0,1,47,25,13,14,2.591,2.2054358393250326,2.6666666666666665,1.6329931618554518,2.235294117647059,0.929262832445539
PT,PRT,Portugal,Setúbal,2021-01-04,2021-01-04,133,0,0,0,0,7,130,11,0,793529.7846878156,99,0,0,1,132,0,0,10,123,0,0,2,131,0,0,6,127,0,0,18,115,0,0,3,130,0,0,3,130,0,0,0,133,0,0,1,132,0,0,1,132,0,0,1,132,0,0,15,118,0,3,6,124,0,127,5,1,1,4,47,81,0,86,11,36,0,122,0,11,0,1,13,27,92,2,13,67,51,3,13,39,78,3,13,45,72,3,13,3,114,3,13,12,105,0,13,45,75,0,88,29,11,1,4,1,14,10,108,0,14,97,15,1,1,0,5,0,14,27,27,43,22,0,16,2,1,12,32,70,0,16,1,5,14,28,69,0,16,57,49,10,1,1,16,14,17,46,39,0,32,41,60,0,0,0,32,11,14,25,23,17,8,3,4,33,60,29,7,2.2790697674418605,2.039205977537859,1.3333333333333333,0.5773502691896257,2.5161290322580645,1.0385284658949188
PT,PRT,Portugal,Viana do Castelo,2021-01-04,2021-01-01,100,0,0,0,0,16,93,7,0,745062.9376977503,58,0,0,0,100,0,0,14,86,0,0,0,100,0,0,3,97,0,0,14,86,0,0,7,93,0,0,4,96,0,0,0,100,0,0,3,97,0,0,1,99,0,0,4,96,0,0,5,95,0,7,9,84,0,91,5,4,0,7,27,66,1,73,7,19,0,93,0,6,1,1,13,14,72,1,13,48,38,1,13,19,67,1,13,34,52,1,13,2,84,1,13,1,85,0,13,35,52,0,65,28,4,2,1,0,14,13,73,0,14,73,7,1,1,0,4,0,14,13,20,31,22,1,19,0,1,11,26,42,0,19,0,2,11,15,53,3,19,38,25,12,3,0,19,3,16,25,37,1,38,31,29,0,1,1,38,10,8,14,12,12,4,1,2,42,11,17,28,2.4210526315789473,1.6705975455857738,1.7500000000000002,1.164964745021435,2.581818181818182,1.2124494505065644
PT,PRT,Portugal,Viseu,2021-01-04,2021-01-02,100,0,0,0,0,25,96,6,2,580859.6123219712,58,0,0,0,100,0,0,7,93,0,0,1,99,0,0,9,91,0,0,12,88,0,0,6,94,0,0,5,95,0,0,2,98,0,0,2,98,0,0,2,98,0,0,3,97,0,0,8,92,0,4,9,87,0,92,2,6,2,6,31,61,2,69,6,23,0,94,2,4,0,1,11,13,75,0,11,48,41,2,11,26,61,3,11,31,55,3,11,0,86,3,11,2,84,0,12,32,56,0,68,25,7,0,0,0,15,11,74,0,15,78,4,2,0,0,1,0,15,16,21,34,14,1,23,0,1,15,17,43,1,23,1,1,15,23,36,0,23,37,32,6,2,0,23,9,17,23,28,0,38,34,28,0,0,0,38,4,16,9,16,11,4,2,2,41,26,12,19,3.740740740740741,2.836473875357227,3.2857142857142856,1.6035674514745464,2.4655172413793105,0.9949965571901878
PT,PRT,Portugal,-99,2021-01-05,2021-01-03,100,0,0,0,0,25,88,9,0,678857.6958865954,35,0,0,1,99,1,0,9,90,0,0,3,97,1,0,10,89,1,0,12,87,0,0,4,96,1,0,7,92,0,0,2,98,1,0,2,97,2,0,2,96,2,0,5,93,1,0,5,94,1,11,7,81,0,93,1,6,5,12,29,54,4,71,9,16,0,91,0,9,0,6,18,20,56,3,18,46,33,7,18,25,50,5,18,15,62,4,18,3,75,5,18,7,70,0,18,21,61,0,79,17,1,2,1,0,21,11,68,0,21,61,8,3,2,1,4,0,21,31,16,20,12,2,28,0,0,10,21,39,2,28,0,1,6,27,36,1,28,41,25,3,2,0,28,2,14,32,24,2,64,13,20,0,1,2,64,0,4,5,11,8,4,2,3,65,17,8,7,2.130434782608696,1.6321861476416715,4,2.449489742783178,2.5,1.104536101718726
PT,PRT,Portugal,Évora,2021-01-05,2021-01-02,100,0,0,0,0,20,98,8,1,394137.7766215418,59,0,0,0,100,0,0,8,92,0,0,1,99,0,0,11,89,0,0,14,86,0,0,9,91,0,0,6,94,0,0,2,98,0,0,5,95,0,0,3,97,0,0,2,98,0,0,13,87,0,2,10,88,0,90,3,7,0,2,41,57,1,59,8,32,0,92,1,7,0,1,9,20,70,0,9,55,36,1,9,17,73,1,9,40,50,1,9,4,86,1,9,1,89,0,9,35,56,0,65,22,10,1,2,0,11,9,80,0,11,69,16,0,1,0,3,0,11,22,14,35,18,0,15,0,1,13,21,50,0,15,0,1,13,23,48,0,15,44,36,4,1,0,15,9,16,28,32,1,36,26,36,0,1,0,36,3,10,19,17,9,5,1,2,39,40,9,10,2.4285714285714284,1.7688753095193503,2.25,1.3887301496588271,2.7413793103448274,1.1929668871977936
PT,PRT,Portugal,Aveiro,2021-01-05,2021-01-04,100,0,0,0,0,27,96,6,0,571717.8046201287,62,1,0,0,99,1,0,6,93,1,0,2,97,1,0,11,88,1,0,17,82,0,0,6,94,0,0,1,99,0,0,0,100,0,0,2,98,1,0,0,99,1,0,2,97,0,0,13,87,2,2,10,86,0,90,3,7,2,2,29,67,0,71,6,23,0,94,0,5,1,0,8,37,55,1,8,61,30,0,8,32,60,0,8,43,49,0,8,5,87,0,8,7,85,0,8,34,58,0,66,27,5,2,0,0,8,13,79,0,8,78,10,2,0,0,2,0,8,15,15,49,13,2,16,1,1,13,28,39,1,16,1,3,11,27,41,1,17,35,39,4,4,0,17,11,12,28,32,0,36,29,34,0,1,0,36,9,12,15,14,6,6,2,1,36,31,19,13,2.9324324324324325,2.1863279786047722,2.888888888888889,2.088327347690278,2.4285714285714284,1.1029913244224328
PT,PRT,Portugal,Azores,2021-01-05,2021-01-03,100,0,0,0,0,10,99,17,1,365875.18316958664,63,0,0,0,100,0,0,4,96,0,0,4,96,0,0,7,93,0,0,7,93,0,0,3,97,0,0,4,96,0,0,2,98,0,0,2,98,0,0,1,99,0,0,2,98,0,0,15,85,0,1,6,93,0,95,2,3,0,3,47,50,1,53,17,29,0,83,1,16,0,2,10,21,67,0,10,57,33,2,10,29,59,2,10,32,56,2,10,2,86,2,10,2,86,0,11,40,49,0,60,24,10,3,3,0,12,11,77,0,12,62,19,3,2,0,2,0,12,21,21,25,21,2,15,0,4,9,23,47,2,15,0,3,14,21,45,0,16,42,30,7,5,0,16,8,15,27,34,2,33,31,34,0,0,0,33,3,16,15,17,9,7,0,2,35,26,22,15,2.9642857142857144,2.0634768009203563,1.8000000000000003,1.0954451150103321,2.4603174603174605,1.119121153252838
PT,PRT,Portugal,Beja,2021-01-05,2021-01-01,100,0,0,0,0,21,97,5,0,517578.88143978885,62,0,0,0,100,0,0,13,87,0,0,0,100,0,0,4,96,0,0,20,80,0,0,5,95,0,0,7,93,0,0,2,98,0,0,4,96,0,0,0,100,0,0,2,98,0,0,12,88,0,3,11,86,0,90,4,6,2,4,40,54,0,60,5,35,0,95,0,5,0,4,6,20,70,1,6,63,30,2,6,25,67,3,6,32,59,3,6,3,88,3,6,4,87,0,6,32,62,0,68,21,7,3,1,1,7,15,77,1,7,78,11,1,0,0,2,1,7,17,17,37,21,2,10,0,3,13,20,52,1,10,0,1,18,21,49,2,11,48,34,4,1,0,11,10,19,28,32,1,37,30,32,0,0,0,37,5,9,13,16,15,2,3,1,38,17,21,23,2.692105263157895,2.01271385688609,2.111111111111111,1.3642254619787417,2.6065573770491803,1.0996770514502605
PT,PRT,Portugal,Braga,2021-01-05,2021-01-04,100,0,0,0,0,16,97,8,2,580291.4803014739,62,0,0,0,100,0,0,8,92,0,0,1,99,0,0,6,94,0,0,11,89,0,0,4,96,0,0,6,94,0,0,1,99,0,0,5,95,0,0,0,100,0,0,2,98,0,0,11,89,0,3,6,91,0,95,0,5,1,4,34,61,2,66,8,24,0,92,2,6,0,1,9,35,55,1,9,58,32,3,9,28,60,3,9,36,52,3,9,1,87,3,9,8,80,1,10,33,56,0,67,20,8,4,1,0,14,6,80,0,14,72,10,0,0,0,4,0,14,13,26,29,18,2,17,0,0,16,23,42,1,17,0,3,18,16,45,0,17,42,33,6,2,1,17,5,14,25,38,1,35,24,40,0,0,1,35,6,15,18,14,8,2,1,0,36,30,14,20,2.6923076923076925,2.3300536040123303,3.5000000000000004,1.2909944487358056,2.532258064516129,1.0972057196931395
PT,PRT,Portugal,Castelo Branco,2021-01-05,2021-01-02,100,1,4786.90432320689,0,0,14,96,9,0,518377.98512733186,68,0,0,1,99,0,0,8,92,0,0,2,98,0,0,8,92,0,0,16,84,0,0,5,95,0,0,1,99,0,0,0,100,0,0,2,98,0,0,0,100,0,0,3,97,0,0,10,90,0,4,6,90,0,94,0,6,1,5,52,42,2,49,9,40,0,91,0,9,0,2,12,22,64,3,12,56,29,5,12,30,53,3,12,34,51,4,12,5,79,5,12,4,79,1,13,35,51,0,65,21,5,5,4,1,13,11,75,1,13,66,14,0,0,0,6,1,13,18,12,35,21,0,14,0,2,9,18,57,0,14,0,1,6,22,57,1,15,46,30,6,2,0,15,9,16,25,35,1,26,38,34,0,1,0,26,4,7,13,19,17,11,3,4,29,43,15,9,2.9642857142857144,2.1513500129701995,2.3333333333333335,1.2110601416389966,2.671875,1.0087661408791073
PT,PRT,Portugal,Coimbra,2021-01-05,2021-01-04,100,0,0,0,0,17,96,7,1,466931.042274081,67,0,0,2,98,0,0,7,93,0,0,1,99,0,0,10,90,0,0,19,81,0,0,10,90,0,0,4,96,0,0,0,100,0,0,1,99,0,0,1,99,0,0,5,95,0,0,10,90,0,4,9,87,0,91,4,5,2,4,41,53,0,60,7,33,0,93,1,5,1,4,8,33,55,4,8,61,27,5,8,39,48,4,8,39,49,4,8,2,86,4,8,7,81,1,10,36,53,0,64,22,7,2,5,1,12,15,72,1,12,72,10,1,1,1,2,1,12,19,19,30,19,2,14,0,3,9,20,52,1,14,1,3,12,24,45,1,14,40,33,11,1,1,14,7,12,24,42,1,32,26,40,1,0,0,32,8,10,19,16,9,6,0,3,33,38,5,21,2.638888888888889,1.7912928735218479,2.3333333333333335,1.505545305418162,2.4615384615384617,1.090827138530137
PT,PRT,Portugal,Faro,2021-01-05,2021-01-04,100,0,0,0,0,18,97,1,0,389923.6048492262,69,1,0,0,99,0,0,10,90,0,0,0,100,0,0,4,96,1,0,15,84,0,0,10,90,0,0,3,97,1,0,4,95,1,0,2,97,1,0,0,99,1,0,2,97,1,0,8,91,1,2,8,89,0,92,2,6,1,3,25,71,2,75,1,22,0,99,0,1,0,0,6,30,64,0,6,75,19,0,6,43,51,0,6,41,53,0,6,2,92,0,6,3,91,0,7,40,53,1,60,25,3,5,6,0,8,20,72,0,8,72,18,0,1,1,0,0,8,15,26,34,17,0,9,1,4,14,13,59,0,9,0,3,11,22,55,0,9,49,32,5,5,0,9,10,18,33,30,3,29,29,39,0,0,0,29,5,8,17,16,17,7,1,3,30,35,15,17,2.757575757575758,2.3188130453734166,2.25,1.2817398889233114,2.375,0.9511897312113419
PT,PRT,Portugal,Leiria,2021-01-05,2021-01-04,100,1,5995.25171748638,0,0,13,97,5,0,495397.19433111796,65,0,0,1,99,0,0,7,93,0,0,2,98,0,0,4,96,1,0,12,87,0,0,6,94,0,0,7,93,0,0,1,99,0,0,2,98,0,0,1,99,0,0,5,95,0,0,9,91,1,2,9,88,0,91,0,9,2,3,32,63,1,68,5,26,0,95,0,4,1,3,7,30,60,1,7,61,31,3,7,31,59,2,7,40,51,3,7,5,85,3,7,0,90,0,9,44,47,0,56,25,12,2,5,2,11,14,73,0,11,80,1,2,0,0,6,1,11,16,21,33,18,3,14,0,1,10,19,53,1,14,0,0,13,15,57,0,17,36,36,10,1,1,17,8,18,27,29,1,34,27,37,0,1,0,34,2,12,16,13,16,6,1,2,35,30,8,25,2.1714285714285713,1.5808730701310418,1.5714285714285716,0.7867957924694432,2.338709677419355,1.039286457412272
PT,PRT,Portugal,Lisboa,2021-01-05,2021-01-05,298,0,0,0,0,45,285,21,1,1244459.6079864756,200,0,0,0,298,0,0,26,272,0,0,3,295,2,0,27,269,1,0,48,249,1,0,24,273,1,0,14,283,0,0,4,294,1,0,6,291,0,0,2,296,1,0,12,285,1,0,38,259,0,13,21,264,0,277,9,12,4,15,123,156,0,175,21,102,0,277,1,18,2,7,27,85,179,2,27,193,76,7,27,123,141,6,27,105,160,7,27,5,259,6,27,39,226,2,31,123,142,0,175,86,17,7,13,2,32,36,228,0,32,205,50,5,0,2,4,1,32,52,77,90,46,3,42,0,6,38,60,149,2,42,1,8,44,69,132,2,45,120,106,21,4,1,45,20,28,85,119,5,93,91,108,0,1,2,93,14,40,36,49,32,23,9,7,94,141,38,18,2.963963963963964,2.533154439995994,2.263157894736842,1.5217718205053643,2.3105263157894735,1.0657708226414166
PT,PRT,Portugal,Madeira,2021-01-05,2021-01-04,100,0,0,0,0,15,97,11,0,365378.4918864258,70,0,0,0,100,0,0,7,93,0,0,2,98,0,0,6,94,0,0,11,89,0,0,3,97,0,0,8,92,0,0,2,98,0,0,1,99,0,0,3,97,0,0,2,98,0,0,8,92,1,2,10,87,0,90,2,8,1,2,36,61,2,64,11,23,0,89,0,11,0,2,5,26,67,0,5,59,36,0,5,41,54,1,5,43,51,1,5,6,88,1,5,9,85,1,5,35,59,0,65,27,7,1,0,1,6,11,82,0,6,77,14,1,2,0,0,0,6,9,33,41,11,0,10,0,1,7,33,49,1,10,0,2,16,23,48,0,12,41,39,4,4,0,12,7,17,31,33,0,25,31,44,0,0,0,25,4,17,17,22,15,0,0,3,28,45,13,11,2.9705882352941178,2.552304889615339,1.5,0.7071067811865476,2.3768115942028984,1.1259172636430619
PT,PRT,Portugal,Porto,2021-01-05,2021-01-05,271,0,0,0,0,37,259,23,4,1173768.4301291711,178,0,0,0,271,0,0,26,245,0,0,3,268,0,0,28,243,0,0,35,236,0,0,18,253,0,0,10,261,0,0,4,267,0,0,4,267,0,0,3,268,0,0,9,262,0,0,35,236,2,10,19,240,0,252,7,12,8,13,101,149,2,171,23,75,0,248,4,19,0,3,30,86,152,2,30,166,73,2,30,103,136,2,30,118,121,2,30,9,230,2,30,28,211,0,30,90,151,0,181,62,11,8,9,3,35,37,196,0,35,206,20,4,1,0,5,0,35,45,60,88,43,2,42,1,9,40,57,120,1,42,3,10,43,55,117,2,45,128,69,15,12,0,45,24,42,63,97,2,88,78,103,0,0,0,88,16,32,41,41,36,13,4,5,91,128,24,23,3.14,2.3051107030976525,2.2,1.3732131246511903,2.4566473988439306,1.0424837723663924
PT,PRT,Portugal,Santarém,2021-01-05,2021-01-04,100,0,0,0,0,23,97,8,1,451019.80622327817,61,0,0,0,100,0,0,6,94,1,0,1,98,1,0,6,93,0,0,14,86,1,0,9,90,0,0,2,98,0,0,1,99,0,0,2,98,1,0,0,99,0,0,3,97,0,0,15,85,0,3,10,87,0,90,6,4,2,3,34,61,1,66,8,25,0,92,1,6,1,1,7,29,63,0,7,64,29,3,7,35,55,2,7,30,61,2,7,1,90,3,7,3,87,0,8,32,60,0,68,20,8,1,3,1,9,16,74,0,9,75,10,2,0,0,4,1,9,22,24,24,20,1,16,0,2,11,16,54,2,16,1,4,13,18,46,0,17,39,31,7,6,0,17,8,20,28,27,0,35,29,36,0,0,0,35,3,6,15,17,16,6,2,1,38,27,16,18,3.1612903225806446,2.634347157501562,2.4444444444444446,1.130388330520878,2.2711864406779663,0.9618679469652691
