"","date","p_cases_infected","p_cases_recent","p_cases_active","p_cases_daily","p_cases_infected_smooth","p_cases_infected_smooth_low","p_cases_infected_smooth_high"
"281",2021-01-10,0.006475580821201,0,0,0,0.00763401797214253,0.00741048444498064,0.00785755149930442
"282",2021-01-11,0.006475580821201,0,0,0,0.00763401797214253,0.00741048444498064,0.00785755149930442
"283",2021-01-12,0.006475580821201,0,0,0,0.00763401797214253,0.00741048444498064,0.00785755149930442
"284",2021-01-13,0.006475580821201,0,0,0,0.00763401797214253,0.00741048444498064,0.00785755149930442
"285",2021-01-14,0.006475580821201,0,0,0,0.00763401797214253,0.00741048444498064,0.00785755149930442
"286",2021-01-15,0.006475580821201,0,0,0,0.00763401797214253,0.00741048444498064,0.00785755149930442
"287",2021-01-16,0.006475580821201,0,0,0,0.00763401797214253,0.00741048444498064,0.00785755149930442
"288",2021-01-17,0.006475580821201,0,0,0,0.00763401797214254,0.00741048444498064,0.00785755149930443
"289",2021-01-18,0.006475580821201,0,0,0,0.00763401797214254,0.00741048444498064,0.00785755149930443
"290",2021-01-19,0.006475580821201,0,0,0,0.00763401797214254,0.00741048444498064,0.00785755149930443
"291",2021-01-20,0.006475580821201,0,0,0,0.00763401797214254,0.00741048444498064,0.00785755149930443
"292",2021-01-21,0.006475580821201,0,0,0,0.00763401797214254,0.00741048444498064,0.00785755149930443
"293",2021-01-22,0.006475580821201,0,0,0,0.00763401797214254,0.00741048444498064,0.00785755149930443
"294",2021-01-23,0.006475580821201,0,0,0,0.00763401797214254,0.00741048444498064,0.00785755149930443
"295",2021-01-24,0.006475580821201,0,0,0,0.00763401797214254,0.00741048444498065,0.00785755149930444
"296",2021-01-25,0.006475580821201,0,0,0,0.00763401797214254,0.00741048444498065,0.00785755149930444
"297",2021-01-26,0.006475580821201,0,0,0,0.00763401797214254,0.00741048444498065,0.00785755149930444
"298",2021-01-27,0.006475580821201,0,0,0,0.00763401797214254,0.00741048444498065,0.00785755149930444
"299",2021-01-28,0.006475580821201,0,0,0,0.00763401797214254,0.00741048444498065,0.00785755149930444
"300",2021-01-29,0.006475580821201,0,0,0,0.00763401797214254,0.00741048444498065,0.00785755149930444
"301",2021-01-30,0.006475580821201,0,0,0,0.00763401797214254,0.00741048444498065,0.00785755149930444
"302",2021-01-31,0.006475580821201,0,0,0,0.00763401797214254,0.00741048444498065,0.00785755149930444
"303",2021-02-01,0.006475580821201,0,0,0,0.00763401797214254,0.00741048444498065,0.00785755149930444
"304",2021-02-02,0.006475580821201,0,0,0,0.00763401797214254,0.00741048444498065,0.00785755149930444
"305",2021-02-03,0.006475580821201,0,0,0,0.00763401797214254,0.00741048444498065,0.00785755149930444
"306",2021-02-04,0.006475580821201,0,0,0,0.00763401797214254,0.00741048444498065,0.00785755149930444
"307",2021-02-05,0.006475580821201,0,0,0,0.00763401797214254,0.00741048444498065,0.00785755149930444
"308",2021-02-06,0.006475580821201,0,0,0,0.00763401797214254,0.00741048444498065,0.00785755149930444
"309",2021-02-07,0.006475580821201,0,0,0,0.00763401797214254,0.00741048444498065,0.00785755149930444
"310",2021-02-08,0.006475580821201,0,0,0,0.00763401797214254,0.00741048444498065,0.00785755149930444
"311",2021-02-09,0.006475580821201,0,0,0,0.00763401797214254,0.00741048444498065,0.00785755149930444
"312",2021-02-10,0.006475580821201,0,0,0,0.00763401797214254,0.00741048444498065,0.00785755149930444
"313",2021-02-11,0.006475580821201,0,0,0,0.00763401797214254,0.00741048444498065,0.00785755149930444
"314",2021-02-12,0.006475580821201,0,0,0,0.00763401797214254,0.00741048444498065,0.00785755149930444
"315",2021-02-13,0.006475580821201,0,0,0,0.00763401797214254,0.00741048444498065,0.00785755149930444
"316",2021-02-14,0.006475580821201,0,0,0,0.00763401797214255,0.00741048444498065,0.00785755149930444
"317",2021-02-15,0.006475580821201,0,0,0,0.00763401797214255,0.00741048444498065,0.00785755149930444
"318",2021-02-16,0.006475580821201,0,0,0,0.00763401797214255,0.00741048444498065,0.00785755149930444
"319",2021-02-17,0.006475580821201,0,0,0,0.00763401797214255,0.00741048444498065,0.00785755149930444
"320",2021-02-18,0.006475580821201,0,0,0,0.00763401797214255,0.00741048444498065,0.00785755149930444
"321",2021-02-19,0.006475580821201,0,0,0,0.00763401797214255,0.00741048444498065,0.00785755149930444
"322",2021-02-20,0.006475580821201,0,0,0,0.00763401797214255,0.00741048444498065,0.00785755149930444
"323",2021-02-21,0.006475580821201,0,0,0,0.00763401797214256,0.00741048444498066,0.00785755149930445
"324",2021-02-22,0.006475580821201,0,0,0,0.00763401797214256,0.00741048444498066,0.00785755149930445
"325",2021-02-23,0.006475580821201,0,0,0,0.00763401797214256,0.00741048444498066,0.00785755149930445
"326",2021-02-24,0.006475580821201,0,0,0,0.00763401797214256,0.00741048444498066,0.00785755149930445
"327",2021-02-25,0.006475580821201,0,0,0,0.00763401797214256,0.00741048444498066,0.00785755149930445
"328",2021-02-26,0.006475580821201,0,0,0,0.00763401797214256,0.00741048444498066,0.00785755149930445
"329",2021-02-27,0.006475580821201,0,0,0,0.00763401797214256,0.00741048444498066,0.00785755149930445
"330",2021-02-28,0.006475580821201,0,0,0,0.00763401797214256,0.00741048444498066,0.00785755149930445
"331",2021-03-01,0.006475580821201,0,0,0,0.00763401797214256,0.00741048444498066,0.00785755149930445
"332",2021-03-02,0.006475580821201,0,0,0,0.00763401797214256,0.00741048444498066,0.00785755149930445
"333",2021-03-03,0.006475580821201,0,0,0,0.00763401797214256,0.00741048444498066,0.00785755149930445
"334",2021-03-04,0.006475580821201,0,0,0,0.00763401797214256,0.00741048444498066,0.00785755149930445
"335",2021-03-05,0.006475580821201,0,0,0,0.00763401797214256,0.00741048444498066,0.00785755149930445
"336",2021-03-06,0.006475580821201,0,0,0,0.00763401797214256,0.00741048444498066,0.00785755149930445
"337",2021-03-07,0.006475580821201,0,0,0,0.00763401797214256,0.00741048444498066,0.00785755149930445
"338",2021-03-08,0.006475580821201,0,0,0,0.00763401797214256,0.00741048444498066,0.00785755149930445
"339",2021-03-09,0.006475580821201,0,0,0,0.00763401797214256,0.00741048444498066,0.00785755149930445
"340",2021-03-10,0.006475580821201,0,0,0,0.00763401797214256,0.00741048444498066,0.00785755149930445
"341",2021-03-11,0.006475580821201,0,0,0,0.00763401797214256,0.00741048444498066,0.00785755149930445
"342",2021-03-12,0.006475580821201,0,0,0,0.00763401797214256,0.00741048444498066,0.00785755149930445
"343",2021-03-13,0.006475580821201,0,0,0,0.00763401797214256,0.00741048444498066,0.00785755149930445
"344",2021-03-14,0.006475580821201,0,0,0,0.00763401797214256,0.00741048444498066,0.00785755149930445
"345",2021-03-15,0.006475580821201,0,0,0,0.00763401797214256,0.00741048444498067,0.00785755149930446
"346",2021-03-16,0.006475580821201,0,0,0,0.00763401797214256,0.00741048444498067,0.00785755149930446
"347",2021-03-17,0.006475580821201,0,0,0,0.00763401797214256,0.00741048444498067,0.00785755149930446
"348",2021-03-18,0.006475580821201,0,0,0,0.00763401797214256,0.00741048444498067,0.00785755149930446
"349",2021-03-19,0.006475580821201,0,0,0,0.00763401797214256,0.00741048444498067,0.00785755149930446
"350",2021-03-20,0.006475580821201,0,0,0,0.00763401797214256,0.00741048444498067,0.00785755149930446
"351",2021-03-21,0.006475580821201,0,0,0,0.00763401797214257,0.00741048444498067,0.00785755149930446
"352",2021-03-22,0.006475580821201,0,0,0,0.00763401797214257,0.00741048444498067,0.00785755149930446
"353",2021-03-23,0.006475580821201,0,0,0,0.00763401797214257,0.00741048444498067,0.00785755149930446
"354",2021-03-24,0.006475580821201,0,0,0,0.00763401797214257,0.00741048444498067,0.00785755149930446
"355",2021-03-25,0.006475580821201,0,0,0,0.00763401797214257,0.00741048444498067,0.00785755149930446
"356",2021-03-26,0.006475580821201,0,0,0,0.00763401797214257,0.00741048444498067,0.00785755149930446
"357",2021-03-27,0.006475580821201,0,0,0,0.00763401797214257,0.00741048444498067,0.00785755149930446
"358",2021-03-28,0.006475580821201,0,0,0,0.00763401797214257,0.00741048444498067,0.00785755149930446
"359",2021-03-29,0.006475580821201,0,0,0,0.00763401797214257,0.00741048444498067,0.00785755149930446
"360",2021-03-30,0.006475580821201,0,0,0,0.00763401797214257,0.00741048444498067,0.00785755149930446
"361",2021-03-31,0.006475580821201,0,0,0,0.00763401797214257,0.00741048444498067,0.00785755149930446
"362",2021-04-01,0.006475580821201,0,0,0,0.00763401797214257,0.00741048444498067,0.00785755149930446
"363",2021-04-02,0.006475580821201,0,0,0,0.00763401797214257,0.00741048444498067,0.00785755149930446
"364",2021-04-03,0.006475580821201,0,0,0,0.00763401797214257,0.00741048444498067,0.00785755149930446
"365",2021-04-04,0.006475580821201,0,0,0,0.00763401797214257,0.00741048444498067,0.00785755149930446
"366",2021-04-05,0.006475580821201,0,0,0,0.00763401797214257,0.00741048444498067,0.00785755149930446
"367",2021-04-06,0.006475580821201,0,0,0,0.00763401797214257,0.00741048444498067,0.00785755149930446
"368",2021-04-07,0.006475580821201,0,0,0,0.00763401797214257,0.00741048444498067,0.00785755149930446
"369",2021-04-08,0.006475580821201,0,0,0,0.00763401797214257,0.00741048444498067,0.00785755149930446
"370",2021-04-09,0.006475580821201,0,0,0,0.00763401797214257,0.00741048444498067,0.00785755149930446
"371",2021-04-10,0.006475580821201,0,0,0,0.00763401797214257,0.00741048444498067,0.00785755149930446
"372",2021-04-11,0.006475580821201,0,0,0,0.00763401797214257,0.00741048444498067,0.00785755149930446
"373",2021-04-12,0.006475580821201,0,0,0,0.00763401797214258,0.00741048444498068,0.00785755149930447
"374",2021-04-13,0.006475580821201,0,0,0,0.00763401797214258,0.00741048444498068,0.00785755149930447
"375",2021-04-14,0.006475580821201,0,0,0,0.00763401797214258,0.00741048444498068,0.00785755149930447
"376",2021-04-15,0.006475580821201,0,0,0,0.00763401797214258,0.00741048444498068,0.00785755149930447
"377",2021-04-16,0.006475580821201,0,0,0,0.00763401797214258,0.00741048444498068,0.00785755149930447
"378",2021-04-17,0.006475580821201,0,0,0,0.00763401797214258,0.00741048444498068,0.00785755149930447
"379",2021-04-18,0.006475580821201,0,0,0,0.00763401797214258,0.00741048444498068,0.00785755149930447
