ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
GR,GRC,Greece,Thessalia,2020-12-23,2020-12-21,100,0,0,0,0,29,99,1272868.2012884563,86,0,0,100,0,4,96,0,3,97,0,9,91,0,7,93,0,10,90,0,3,97,0,1,99,0,1,99,0,3,97,0,1,99,0,9,91,0,0,100,0,4,96,100,0,0,0,96,0,2,2,97,0,1,2,91,0,1,8,93,0,1,6,90,0,1,9,97,0,1,2,99,0,1,0,99,0,0,1,97,0,2,1,99,0,0,1,91,0,0,9,100,0,0,0,96,0,2,2,1,0,15,84,85,2,13,1,0,48,51,52,0,25,23,75,0,3,22,0,75,0,7,18,0,93,0,2,5,0,26,1,1,72,100,0,0,0,0,0,2,1,35,35,18,9,26,1,23,31,19,26,0,40,26,8,26,0,47,20,7,26,1,28,28,17,26,1,10,24,39,0,99,0,0,1,99,0,0,1,99,0,0,1,99,1,0,0,99,0,1,0,99,0,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,4,0,16,80,4,1,72,23,4,1,4,91,4,1,36,59,4,1,0,95,4,1,1,94,5,0,28,67,72,0,22,1,3,2,6,0,0,5,30,59,6,1,92,1,7,0,10,83,7,0,84,4,0,0,1,4,7,0,46,23,11,13,8,0,42,36,10,4,8,1,26,64,1,10,1,24,64,1,84,1,13,2,28,1,71,0,96,0,4,0,64,1,26,9,100,0,0,0,99,0,1,0,10,0,2,4,16,15,53,10,0,2,5,16,24,43,10,0,40,32,15,3,10,0,3,11,24,52,10,0,20,31,24,15,50,4,44,2,50,19,11,20,50,17,16,17,12,0,36,52,48,0,21,31,80,0,4,2,1,5,0,0,8,44,0,5,4,2,10,1,3,5,2,0,2,6,6,2,2,6,13,0,50,36,0,1,13,0,7,9,18,34,15,4,0,14,1,59,15,11,14,0,11,25,43,6,1,7.612903225806451,9.35833824050274,2.3,1.8287822299126937,14.168674698795181,4.56876798547308,2.841463414634146,1.511025424001304
GR,GRC,Greece,Anatoliki Makedonia Thraki,2020-12-24,2020-12-22,100,0,0,0,0,35,99,1119255.9715273448,85,1,1,98,1,2,97,1,3,96,2,9,89,1,6,93,2,6,92,1,3,96,2,2,96,1,2,97,1,1,98,1,3,96,1,13,86,1,2,97,1,3,96,99,0,0,1,98,0,0,2,97,0,1,2,91,0,4,5,94,0,1,5,94,0,3,3,97,0,1,2,98,0,0,2,98,0,1,1,99,0,0,1,97,0,0,3,87,0,3,10,98,0,0,2,97,0,2,1,0,1,16,83,85,0,15,1,0,47,52,54,0,20,26,80,0,1,19,0,80,0,9,11,0,91,0,7,2,0,22,0,3,75,100,0,0,0,0,0,4,1,23,32,23,17,6,8,20,44,22,6,9,30,34,21,6,8,36,29,21,6,10,19,32,33,6,10,6,34,44,0,97,2,0,1,97,2,0,1,97,2,0,1,97,2,1,0,97,1,1,1,97,2,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,7,1,26,66,7,1,75,17,7,2,9,82,7,2,40,51,7,2,6,85,7,2,5,86,7,1,36,56,64,0,22,9,1,4,8,0,1,3,33,55,8,0,92,0,8,0,6,86,8,0,80,4,1,1,0,6,8,0,42,13,20,17,8,2,36,26,21,7,8,0,30,60,2,9,4,21,65,1,74,1,22,3,25,1,73,1,91,0,9,0,60,1,33,6,94,0,6,0,95,0,5,0,9,1,2,8,11,18,51,9,2,1,4,17,18,49,9,2,38,28,11,12,9,0,4,9,23,55,9,0,22,32,20,17,46,3,44,7,46,19,12,23,46,15,20,19,10,2,40,48,52,0,16,32,84,0,1,0,4,2,0,0,9,44,0,6,5,3,3,0,1,4,3,1,0,9,1,3,1,16,12,4,43,38,1,2,12,0,5,10,25,28,12,8,0,14,1,48,12,25,14,1,16,31,33,2,3,4.666666666666667,5.650958620741558,2.5833333333333335,1.3113721705515067,14.097560975609758,3.967801755108363,2.710843373493976,1.5022756760582545
GR,GRC,Greece,Attiki,2020-12-24,2020-12-24,188,0,0,0,0,32,178,2253201.2157762693,151,1,1,186,1,8,179,1,3,184,0,16,172,1,21,166,0,19,169,2,5,181,1,2,185,0,5,183,1,1,186,1,8,179,1,26,161,1,3,184,1,22,165,187,0,1,0,180,0,2,6,185,0,1,2,172,1,5,10,167,0,6,15,169,1,7,11,183,0,0,5,186,1,0,1,183,1,3,1,187,0,1,0,180,0,5,3,162,1,6,19,185,0,3,0,166,0,5,17,10,0,16,162,172,4,12,10,1,76,101,112,2,29,45,159,1,0,28,0,159,0,11,18,0,177,0,3,8,0,42,0,9,137,188,0,0,0,0,0,13,0,66,64,30,15,15,12,48,83,30,15,9,95,49,20,15,7,94,44,28,15,10,60,59,44,15,12,20,60,81,0,179,5,1,3,179,5,1,3,179,5,4,0,179,3,4,2,179,4,2,3,179,5,0,4,188,0,0,0,188,0,0,0,188,0,0,0,188,0,0,0,188,0,0,0,188,0,0,0,188,0,0,0,188,0,0,0,188,0,0,0,188,0,0,0,188,0,0,0,188,0,0,0,16,1,55,116,16,0,150,22,16,0,12,160,16,0,79,93,16,1,2,169,16,1,12,159,17,2,61,108,127,0,46,9,3,3,18,1,1,10,69,89,18,1,169,0,19,2,18,149,19,0,155,10,1,0,0,3,19,1,64,38,41,25,19,3,59,82,20,5,22,0,66,99,1,29,0,53,104,2,133,0,54,1,38,1,148,1,176,1,11,0,109,2,50,27,186,0,2,0,176,0,12,0,29,0,4,7,25,36,87,29,0,5,10,22,44,78,29,0,61,71,22,5,29,0,5,9,38,107,29,0,37,49,35,38,102,3,76,7,102,27,16,43,102,21,28,37,31,2,81,74,114,0,33,41,156,1,12,1,3,5,0,0,10,75,0,0,9,6,12,0,7,10,3,0,5,20,9,9,3,20,35,8,80,65,0,0,35,0,12,19,32,46,31,12,1,36,5,130,10,7,36,3,38,55,48,7,1,6.056603773584906,8.71430100983352,2.3333333333333335,1.2309149097933274,14.758620689655174,4.225050726304566,2.5069444444444446,1.4042718431555228
GR,GRC,Greece,Kentriki Makedonia,2020-12-24,2020-12-24,122,0,0,0,0,56,117,1241329.8856630193,103,1,1,120,0,5,117,1,0,121,1,11,110,1,8,113,1,11,110,1,3,118,1,2,119,1,1,120,1,0,121,1,5,116,1,17,104,1,2,119,0,11,111,121,0,0,1,117,0,2,3,122,0,0,0,111,0,2,9,114,0,0,8,111,0,2,9,119,0,1,2,120,0,0,2,121,0,0,1,122,0,0,0,117,0,1,4,105,0,2,15,120,0,2,0,111,0,5,6,5,0,24,93,99,3,20,7,1,47,67,75,0,14,33,108,0,0,14,0,108,0,6,7,1,116,0,4,2,0,23,2,10,87,122,0,0,0,0,0,9,0,39,38,25,11,9,13,23,43,34,9,12,46,38,17,9,4,60,34,15,9,12,29,38,34,9,13,11,34,55,0,113,5,0,4,113,5,0,4,113,3,4,2,113,4,1,4,113,5,0,4,113,4,1,4,122,0,0,0,122,0,0,0,122,0,0,0,122,0,0,0,122,0,0,0,122,0,0,0,122,0,0,0,122,0,0,0,122,0,0,0,122,0,0,0,122,0,0,0,122,0,0,0,12,0,25,85,12,0,95,15,12,1,3,106,12,0,49,61,12,2,1,107,12,1,6,103,12,0,47,63,75,0,32,8,4,3,13,1,0,8,22,78,13,0,109,0,14,2,6,100,14,0,101,3,1,0,1,2,14,0,50,17,28,13,15,1,49,47,6,4,16,0,35,70,1,18,0,27,75,2,97,0,21,4,27,1,92,2,119,0,3,0,73,0,32,17,121,0,0,1,116,0,6,0,18,0,2,3,16,20,63,18,0,4,7,15,33,45,18,2,47,39,10,6,18,0,4,10,18,72,18,0,18,27,29,30,77,2,42,1,77,20,9,16,77,17,14,14,18,0,44,60,62,0,24,36,98,0,7,0,0,6,0,2,9,54,0,7,8,3,4,2,2,6,3,0,2,11,5,6,0,9,19,1,51,51,0,0,19,0,9,13,20,27,26,7,1,19,2,71,11,19,19,2,11,45,35,6,4,8.166666666666666,10.219029867290311,2.7777777777777777,1.7675358572136373,14.818181818181818,4.61665935490782,2.6122448979591835,1.3209856758880982
GR,GRC,Greece,Kriti,2020-12-24,2020-12-22,100,0,0,0,0,12,99,1050534.1147013293,82,1,0,99,1,9,90,1,3,96,1,6,93,1,4,95,1,9,90,1,1,98,1,1,98,1,2,97,1,0,99,1,2,97,1,8,91,1,1,98,1,7,92,100,0,0,0,91,0,2,7,97,0,1,2,94,0,2,4,96,0,2,2,91,0,2,7,99,0,0,1,99,0,1,0,98,0,1,1,100,0,0,0,98,0,1,1,92,0,5,3,99,0,0,1,93,0,3,4,1,0,6,93,95,1,4,3,1,30,66,70,0,13,17,87,1,0,12,0,87,0,6,7,0,94,0,5,1,0,17,0,7,76,100,0,0,0,0,0,3,1,38,32,16,10,5,11,22,37,25,5,8,44,28,15,5,8,48,23,16,5,8,30,28,29,5,12,7,24,52,0,93,3,3,1,93,6,0,1,93,6,1,0,93,4,2,1,93,5,2,0,93,6,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,6,2,29,63,6,0,88,6,6,3,5,86,6,3,45,46,6,2,4,88,6,2,5,87,7,1,42,50,58,0,28,5,5,4,8,0,0,5,41,46,8,0,91,1,10,2,10,78,10,0,74,13,1,0,0,2,10,0,34,21,25,10,11,1,28,37,16,7,12,0,37,51,0,12,1,29,58,0,71,1,27,1,12,1,85,2,95,0,5,0,55,1,33,11,96,0,4,0,95,1,4,0,12,0,0,4,13,18,53,12,0,1,3,9,22,53,12,2,28,37,14,7,12,0,3,6,23,56,12,0,19,36,16,17,46,10,42,2,46,18,8,28,46,11,26,17,13,1,41,45,55,0,13,32,88,0,4,1,0,3,2,0,2,48,0,1,6,1,5,0,0,9,1,0,2,7,6,6,1,7,17,5,35,43,0,0,17,0,6,9,22,18,18,9,1,17,1,32,25,25,17,1,18,25,31,7,1,8.333333333333334,11.697887831149046,2.2,1.7888543819998315,14.283783783783784,4.528510203691597,2.5194805194805197,1.4291181455560704
GR,GRC,Greece,Peloponnisos,2020-12-24,2020-12-22,100,0,0,0,0,10,98,1371350.7765215298,88,0,0,100,0,7,93,0,4,96,0,12,88,0,10,90,0,4,96,0,1,99,0,0,100,0,2,98,0,1,99,0,4,96,0,9,91,0,1,99,0,8,92,100,0,0,0,93,0,1,6,96,0,1,3,88,0,3,9,90,0,2,8,96,0,2,2,99,0,0,1,100,0,0,0,98,0,0,2,99,0,0,1,96,0,3,1,91,0,2,7,99,0,0,1,92,0,6,2,1,1,5,93,95,1,4,1,1,36,62,64,0,18,18,82,0,0,18,0,82,0,0,17,1,100,0,0,0,0,21,1,3,75,100,0,0,0,0,0,3,1,30,25,27,14,4,9,21,37,29,4,6,34,36,20,4,7,44,25,20,4,8,23,34,31,4,10,10,23,53,0,97,0,1,2,97,0,1,2,97,0,3,0,97,0,1,2,97,0,1,2,97,0,1,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,6,1,24,69,6,0,75,19,6,1,5,88,6,1,48,45,6,1,4,89,6,1,3,90,6,0,50,44,50,0,37,7,2,4,6,0,2,11,28,53,6,0,94,0,6,1,12,81,6,0,72,11,2,2,1,6,6,0,40,16,17,21,6,1,23,45,12,13,7,0,37,55,1,7,1,23,65,4,76,0,21,3,25,1,72,2,95,0,3,2,52,1,32,15,96,0,2,2,97,0,2,1,7,0,1,4,17,25,46,7,0,4,6,12,27,44,8,0,38,36,13,5,8,0,3,8,24,57,8,0,18,28,26,20,55,2,38,5,55,18,6,21,55,15,14,16,9,0,41,50,50,0,21,29,80,0,5,0,0,4,0,1,10,40,1,9,2,3,7,0,1,3,6,0,2,5,5,5,2,9,12,3,41,43,0,1,12,0,12,7,20,25,14,8,2,12,1,44,13,30,12,0,15,36,26,8,3,4.533333333333333,5.250506270061395,2.25,2.5,13.25581395348837,4.5611815974569,2.6626506024096384,1.42518384294401
GR,GRC,Greece,Thessalia,2020-12-24,2020-12-22,100,0,0,0,0,29,98,1345591.5112037745,87,0,0,100,0,7,93,0,1,99,0,8,92,0,8,92,0,11,89,0,3,97,0,3,97,0,0,100,0,1,99,0,2,98,0,11,89,0,0,100,0,3,97,100,0,0,0,93,0,2,5,99,0,1,0,92,0,0,8,92,0,1,7,89,0,1,10,97,0,1,2,97,0,2,1,100,0,0,0,99,0,1,0,98,0,0,2,89,0,2,9,100,0,0,0,97,0,1,2,2,0,14,84,86,1,13,2,0,47,51,53,0,23,24,77,0,2,21,0,77,0,7,16,0,93,0,1,5,1,25,0,1,74,100,0,0,0,0,0,4,0,38,35,15,8,5,4,30,41,20,5,1,49,34,11,5,0,56,30,9,5,3,32,36,24,5,4,9,34,48,0,99,0,0,1,99,0,0,1,99,0,0,1,99,1,0,0,99,0,1,0,99,0,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,5,0,16,79,5,0,77,18,5,0,6,89,5,0,35,60,5,0,2,93,5,0,2,93,5,0,38,57,62,0,31,4,1,2,6,0,1,5,33,55,6,0,94,0,7,0,13,80,7,0,85,4,0,1,1,2,7,0,42,24,12,15,7,0,43,37,8,5,7,0,29,64,0,9,1,28,62,0,84,2,13,1,23,2,75,0,94,1,4,1,65,2,23,10,98,0,1,1,98,0,2,0,9,0,4,1,14,12,60,9,1,5,2,13,28,42,9,0,41,31,14,5,9,0,4,3,24,60,9,0,18,28,21,24,54,4,40,2,54,17,9,20,54,15,14,17,9,0,44,47,53,0,21,26,80,0,4,2,1,4,0,0,9,36,0,6,3,1,9,1,5,7,2,0,2,10,5,3,2,8,11,0,51,36,1,1,11,0,6,9,19,30,20,5,0,12,1,63,14,10,12,0,14,26,43,5,0,7.000000000000001,9.35672950858227,2.75,2.49284690951645,14.89285714285714,4.641400539416714,2.6470588235294117,1.6235314415608633
GR,GRC,Greece,Anatoliki Makedonia Thraki,2020-12-25,2020-12-22,100,0,0,0,0,36,96,1142979.15035697,86,2,0,98,2,2,96,2,3,95,2,12,86,2,8,90,2,5,93,2,2,96,2,1,97,2,2,96,2,1,97,2,3,95,1,14,85,2,2,96,2,5,93,100,0,0,0,98,0,1,1,97,0,2,1,88,0,6,6,92,0,2,6,95,0,4,1,98,0,1,1,99,0,0,1,98,0,1,1,99,0,0,1,97,0,1,2,86,0,4,10,98,0,0,2,95,0,3,2,3,1,14,82,86,0,14,3,0,45,52,56,0,18,26,82,0,0,18,0,82,0,9,9,0,91,0,8,1,0,22,0,4,74,100,0,0,0,0,0,6,0,25,29,23,17,8,7,19,48,18,8,8,33,35,16,8,7,38,28,19,8,8,23,29,32,8,9,8,32,43,0,96,2,1,1,96,3,0,1,96,3,0,1,96,3,1,0,96,2,1,1,96,3,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,8,1,23,68,8,1,72,19,8,2,11,79,8,2,37,53,8,2,6,84,8,2,5,85,8,1,35,56,65,0,22,8,1,4,8,0,1,3,36,52,8,0,92,0,8,0,4,88,8,0,82,3,2,1,0,4,8,0,43,13,21,15,8,2,42,26,15,7,8,0,33,57,2,8,3,27,61,1,77,0,20,3,28,0,71,1,89,0,10,1,63,0,34,3,94,0,6,0,95,0,5,0,8,0,3,10,12,21,46,8,1,3,7,17,18,46,9,1,41,29,11,9,9,0,2,7,25,57,9,0,22,30,19,20,48,2,43,7,48,16,12,24,48,14,20,18,10,1,41,48,52,0,20,28,81,0,2,0,3,2,0,0,12,40,0,7,3,5,5,1,1,5,2,0,0,11,2,4,2,12,13,3,43,38,1,2,13,0,6,9,26,26,11,9,0,14,1,50,15,20,14,1,17,28,36,2,2,4.5,5.595491382311638,3,1.8973665961010275,14.408888888888887,4.248693916958481,2.75,1.369856205627578
GR,GRC,Greece,Attiki,2020-12-25,2020-12-25,215,0,0,0,0,17,212,2643255.27002566,189,3,1,211,4,9,202,3,2,210,3,22,190,3,16,196,3,19,193,3,8,204,4,7,204,3,1,211,3,1,211,3,5,207,3,19,193,2,2,211,2,13,200,214,0,1,0,206,0,3,6,213,0,1,1,193,0,6,16,199,0,5,11,196,0,2,17,207,0,3,5,208,0,4,3,214,0,1,0,214,0,1,0,210,0,4,1,196,0,4,15,213,0,2,0,202,0,6,7,2,1,13,199,202,4,9,3,1,95,116,120,1,42,52,173,0,3,38,1,173,0,24,18,0,191,0,8,15,1,47,0,16,152,215,0,0,0,0,0,4,1,78,76,32,24,6,15,55,96,43,6,17,114,55,23,6,11,103,65,30,6,15,67,62,65,6,16,30,60,103,0,200,6,2,7,200,5,2,8,200,4,8,3,200,5,1,9,200,1,8,6,200,6,1,8,215,0,0,0,215,0,0,0,215,0,0,0,215,0,0,0,215,0,0,0,215,0,0,0,215,0,0,0,215,0,0,0,215,0,0,0,215,0,0,0,215,0,0,0,215,0,0,0,8,1,55,151,8,2,159,46,8,1,14,192,8,1,119,87,8,2,7,198,8,2,29,176,10,0,103,102,112,1,79,20,2,1,11,1,0,14,61,128,11,0,203,1,13,1,28,173,13,0,177,13,2,2,0,8,13,0,69,54,44,35,13,1,81,84,24,12,13,0,84,113,5,13,1,64,134,3,161,1,51,2,57,4,152,2,201,2,10,2,97,3,72,43,208,1,4,2,187,3,25,0,14,0,3,10,31,47,110,14,0,3,8,34,59,97,16,0,78,84,25,12,16,0,6,22,37,134,16,0,42,58,51,48,116,6,83,10,116,31,16,52,116,21,34,44,18,0,91,106,109,0,35,71,180,1,13,0,3,5,1,0,12,90,0,0,13,2,8,4,7,8,8,0,7,20,4,11,3,30,23,8,96,86,1,1,23,0,21,31,45,40,36,17,2,26,3,163,19,4,26,1,40,85,53,7,3,5.711864406779661,6.705763983468785,1.4,0.699205898780101,14.883333333333333,4.489932873295982,2.4725274725274726,1.4051260484199533
GR,GRC,Greece,Dytiki Makedonia,2020-12-25,2020-12-21,100,0,0,0,0,52,99,987540.9165558175,78,1,0,99,1,2,97,2,1,97,1,11,88,1,9,90,1,3,96,1,2,97,1,1,98,1,1,98,1,0,99,1,1,98,1,8,91,1,2,97,1,11,88,100,0,0,0,98,0,0,2,99,0,0,1,89,0,3,8,91,0,1,8,97,0,0,3,98,0,0,2,99,0,0,1,99,0,0,1,100,0,0,0,99,0,1,0,92,0,5,3,98,0,1,1,89,0,5,6,1,0,17,82,83,1,16,1,2,35,62,65,1,13,21,87,0,0,13,0,87,0,5,8,0,95,0,1,4,0,17,0,10,73,100,0,0,0,0,0,2,0,37,33,18,10,24,5,28,28,15,24,6,30,27,13,24,3,40,21,12,24,9,29,20,18,24,10,11,23,32,0,90,5,0,5,90,4,4,2,90,5,3,2,90,5,1,4,90,5,3,2,90,5,3,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,4,2,18,76,4,0,69,27,4,2,4,90,4,1,40,55,4,2,3,91,4,2,6,88,4,0,29,67,71,0,21,6,1,1,7,0,2,6,31,54,7,0,92,1,9,0,5,86,9,0,84,2,1,0,0,4,9,0,45,18,18,10,9,1,38,42,6,4,9,0,29,60,2,10,0,19,70,1,82,0,18,0,31,1,66,2,96,0,4,0,60,0,31,9,97,0,3,0,94,0,5,1,11,1,1,5,14,25,43,11,0,1,4,15,29,40,13,1,47,27,6,6,13,0,1,8,25,53,13,0,22,23,18,24,56,0,40,4,56,16,7,21,56,14,16,14,16,0,29,55,45,0,15,40,86,0,2,0,1,4,0,0,7,57,0,2,7,1,5,5,0,4,0,0,1,5,5,3,1,4,18,1,41,40,0,0,18,0,8,12,20,18,16,8,0,20,2,46,20,12,20,2,13,23,33,9,0,8.958333333333334,9.373780113870199,3.5000000000000004,1.5063966175050876,14.772727272727273,4.332060296381302,2.776315789473684,1.3720902225973948
