ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C12..99,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
AR,ARG,Argentina,Corrientes,2020-12-22,2020-12-21,100,0,0,0,0,34,87,973834.2504589187,64,2,1,97,1,8,91,0,3,97,2,13,85,1,15,84,2,11,87,2,7,91,1,3,96,2,4,94,1,3,96,2,5,93,2,18,80,2,2,96,1,13,86,99,0,1,0,92,0,3,5,97,1,1,1,87,0,6,7,85,0,5,10,89,0,6,5,93,0,1,6,97,0,0,3,96,0,3,1,97,0,2,1,95,0,4,1,82,0,5,13,98,0,1,1,87,1,5,7,13,0,16,71,86,0,3,11,16,0,24,60,76,0,8,16,92,1,6,1,92,0,1,7,0,99,1,0,0,0,24,0,5,71,100,0,0,0,0,0,16,0,30,30,17,7,37,4,28,22,9,37,7,38,14,4,37,7,35,15,6,37,8,20,20,15,37,9,4,15,35,0,95,0,3,2,95,0,1,4,95,0,3,2,95,1,1,3,95,0,2,3,95,0,1,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,20,4,28,48,20,0,61,19,20,1,14,65,20,0,39,41,20,1,3,76,20,0,15,65,25,0,32,43,68,1,22,5,1,3,26,0,1,5,23,45,26,0,74,0,27,1,5,67,27,0,62,9,1,0,0,1,27,1,22,17,22,11,27,2,27,32,8,4,100,100,72,0,27,1,41,0,59,0,86,0,13,1,62,0,23,15,97,0,3,0,87,0,12,1,28,1,2,0,9,21,39,28,0,2,2,13,12,43,30,0,28,28,9,5,30,0,8,16,21,25,30,0,25,18,16,11,57,4,31,8,57,12,16,15,57,8,25,10,31,0,41,28,72,0,11,17,90,0,0,0,0,2,0,0,8,49,0,1,2,4,7,2,0,2,2,0,2,3,11,0,0,15,34,0,23,43,0,0,34,0,3,14,18,11,15,3,2,35,2,46,16,1,35,2,12,24,17,5,5,2.657142857142857,1.6617293816428493,3.25,2.187627547301936,12.070175438596491,6.172692307722339,3.180327868852459,1.431877517123485
AR,ARG,Argentina,Entre R<c3><ad>os,2020-12-22,2020-12-21,100,0,0,0,0,75,93,778839.240446686,72,1,0,99,2,3,95,1,1,98,2,10,88,2,20,78,1,11,88,1,6,93,1,1,98,1,3,96,1,4,95,2,7,91,2,18,80,2,2,96,2,15,83,100,0,0,0,97,0,1,2,99,0,1,0,90,0,3,7,80,0,3,17,89,0,4,7,94,0,2,4,99,0,0,1,97,0,3,0,96,0,2,2,93,0,2,5,82,0,8,10,98,0,1,1,85,0,7,8,7,0,23,70,77,0,1,22,8,2,8,82,92,0,0,8,100,0,0,0,100,0,0,0,0,100,0,0,0,0,10,0,4,86,100,0,0,0,0,0,8,0,30,31,19,12,8,8,30,36,18,8,6,51,23,12,8,4,55,17,16,8,6,33,27,26,8,8,11,18,55,0,96,1,3,0,96,1,1,2,96,0,4,0,96,1,1,2,96,1,0,3,96,1,2,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,10,4,33,53,10,1,79,10,10,4,27,59,10,4,41,45,10,4,17,69,10,4,12,74,10,0,52,38,48,0,39,7,2,4,11,0,1,5,38,45,11,1,88,0,12,1,16,71,12,0,66,17,2,0,1,2,12,0,24,21,20,23,12,2,17,49,13,7,100,100,67,1,29,3,21,0,76,3,73,0,20,7,59,0,22,19,83,0,11,6,88,0,10,2,13,0,1,3,10,23,50,13,0,1,2,12,21,51,15,1,40,27,11,6,15,0,18,18,24,25,15,0,35,27,13,10,38,5,44,13,38,14,20,28,38,8,30,24,18,0,44,38,62,0,12,26,89,1,0,2,0,1,0,1,6,45,1,3,4,3,9,2,1,4,1,0,2,1,3,1,0,20,24,0,29,47,0,0,24,0,8,23,14,11,16,1,3,27,3,58,10,2,27,3,23,18,24,4,1,2.6944444444444446,2.8164764658238637,3.6000000000000005,2.583347481568501,11.863636363636363,6.94126205247424,3,1.5954480704349312
AR,ARG,Argentina,Mendoza,2020-12-22,2020-12-22,110,0,0,0,0,32,103,1073432.8407893989,70,0,2,108,0,4,106,0,1,109,0,17,93,0,16,94,0,9,101,1,6,103,0,2,108,0,2,108,0,0,110,0,8,102,0,22,88,0,3,107,0,17,93,108,0,2,0,106,0,4,0,109,0,1,0,93,0,8,9,94,0,9,7,101,0,9,0,104,0,4,2,108,0,2,0,108,0,1,1,110,0,0,0,102,0,4,4,88,0,10,12,107,0,2,1,93,0,10,7,7,0,15,88,96,0,3,11,10,1,23,76,87,0,6,17,104,2,4,0,104,0,4,2,0,106,0,2,2,0,17,1,7,85,110,0,0,0,0,0,10,1,24,38,25,12,14,5,23,36,32,14,8,52,22,14,14,7,43,22,24,14,9,24,22,41,14,10,4,14,68,0,103,3,2,2,103,3,3,1,103,2,4,1,103,4,1,2,103,4,1,2,103,4,1,2,110,0,0,0,110,0,0,0,110,0,0,0,110,0,0,0,110,0,0,0,110,0,0,0,110,0,0,0,110,0,0,0,110,0,0,0,110,0,0,0,110,0,0,0,110,0,0,0,15,1,22,72,15,2,61,32,15,3,40,52,15,3,54,38,15,3,16,76,15,3,15,77,18,0,55,37,55,0,28,15,6,6,20,0,0,9,32,49,20,0,90,0,20,2,22,66,20,0,74,11,1,1,1,2,20,0,10,23,35,22,20,0,20,42,17,11,110,110,88,1,21,0,50,0,60,0,72,1,37,0,57,0,40,13,95,1,12,2,95,0,15,0,23,0,2,0,11,20,54,23,0,2,3,11,23,48,26,0,28,39,10,7,26,0,10,17,26,31,26,0,24,35,16,9,51,5,44,10,51,15,13,31,51,11,21,27,28,0,43,39,71,0,15,24,98,0,0,1,1,1,0,0,9,55,0,6,2,2,6,0,1,5,3,0,2,7,5,3,0,13,33,0,29,48,0,0,33,0,10,16,20,14,6,8,3,36,2,43,22,7,36,2,13,31,21,5,2,2.6974358974358976,2.008336203177459,2.4166666666666665,1.4433756729740645,12.054794520547945,6.275814269786706,2.861111111111111,1.376928154411121
AR,ARG,Argentina,Misiones,2020-12-22,2020-12-21,100,0,0,0,0,22,90,1077318.9212975602,67,0,2,98,0,6,94,1,3,96,0,12,88,0,16,84,2,15,83,0,7,93,1,1,98,0,3,97,1,0,99,0,9,91,1,19,80,1,1,98,0,20,80,98,0,1,1,94,1,4,1,97,0,3,0,88,1,6,5,84,0,4,12,85,0,7,8,93,0,4,3,99,0,1,0,97,0,3,0,100,0,0,0,91,0,4,5,81,0,8,11,99,0,0,1,80,2,13,5,10,0,12,78,89,0,1,10,11,1,8,80,92,0,6,2,94,0,6,0,94,0,1,5,0,99,0,0,1,0,18,0,8,74,100,0,0,0,0,0,12,0,22,28,23,15,48,3,16,17,16,48,5,20,17,10,48,4,27,10,11,48,6,21,10,15,48,6,4,11,31,0,92,3,1,4,92,1,2,5,92,0,7,1,92,3,1,4,92,2,2,4,92,3,0,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,16,2,29,53,16,0,62,22,16,3,26,55,16,2,43,39,16,2,15,67,16,1,19,64,16,0,46,38,54,0,28,12,5,1,16,0,0,7,33,44,16,0,84,0,19,1,15,65,19,1,63,9,0,3,0,5,19,0,20,20,23,18,20,0,26,32,17,5,100,100,71,0,28,1,38,0,61,1,74,0,24,2,57,0,25,18,85,0,12,3,81,0,19,0,24,0,2,1,6,26,41,24,0,1,3,7,16,49,25,2,30,22,11,10,25,0,13,12,26,24,25,0,15,35,11,14,51,2,34,13,51,12,17,20,51,10,19,20,26,0,41,33,67,0,16,17,84,0,2,1,1,0,1,1,10,45,0,3,4,1,4,0,0,7,1,0,2,5,10,0,1,17,30,1,27,42,0,0,30,0,6,17,14,12,12,7,2,32,0,52,11,5,32,0,18,21,23,5,1,2.1578947368421053,1.5161529515203875,2.4285714285714284,1.8126539343499317,13.076923076923078,7.488131635102002,2.7611940298507465,1.4469356568677587
AR,ARG,Argentina,Salta,2020-12-22,2020-12-21,100,0,0,0,0,43,95,1005163.927433654,66,1,0,99,0,9,91,1,7,92,1,17,82,1,24,75,1,8,91,1,7,92,1,3,96,1,3,96,1,1,98,1,4,95,1,18,81,1,3,96,1,20,79,100,0,0,0,91,0,9,0,93,0,4,3,83,1,5,11,76,0,13,11,92,0,5,3,93,0,5,2,97,0,3,0,97,0,2,1,99,0,0,1,96,0,2,2,82,0,9,9,97,0,3,0,80,0,9,11,5,0,15,80,86,0,5,9,7,1,23,69,77,0,5,18,95,1,4,0,95,0,2,3,0,98,0,1,1,0,13,0,10,77,100,0,0,0,0,0,8,0,28,28,25,11,38,4,21,18,19,38,4,34,16,8,38,4,27,15,16,38,5,26,12,19,38,6,8,11,37,0,91,4,3,2,91,6,2,1,91,6,3,0,91,6,1,2,91,6,1,2,91,6,1,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,15,6,27,52,15,3,65,17,15,5,30,50,15,3,45,37,15,6,16,63,15,5,16,64,19,0,49,32,51,0,31,12,2,4,20,0,1,4,36,39,20,0,80,0,21,0,16,63,21,0,62,14,0,1,0,2,21,0,21,17,20,21,23,0,23,35,12,7,100,100,74,0,24,2,36,1,62,1,71,1,25,3,56,2,28,14,85,0,13,2,85,1,14,0,24,0,1,3,6,17,49,24,0,1,3,5,21,46,25,1,31,26,7,10,25,0,10,19,18,28,25,0,26,20,18,11,56,2,35,7,56,10,15,19,56,9,18,17,27,0,32,41,59,0,20,21,81,1,2,0,2,0,0,1,13,49,1,2,4,2,4,1,2,5,3,0,1,4,1,2,3,16,32,0,31,37,0,0,32,0,6,13,19,13,8,8,1,34,0,50,16,0,34,0,13,23,15,12,3,2.575,2.1825355755317113,3.5454545454545454,3.0120968232656917,11.633333333333333,5.9857646571740055,2.757575757575758,1.7893755340522577
AR,ARG,Argentina,Santa Fe,2020-12-22,2020-12-22,242,1,11047.6213152203,0,0,115,229,1913070.4806168743,178,2,2,238,1,9,232,1,2,239,0,36,206,1,33,208,0,21,221,1,14,227,0,1,241,2,4,236,0,1,241,0,6,236,2,28,212,1,3,238,1,20,221,240,0,2,0,233,0,3,6,240,0,1,1,206,1,15,20,209,0,18,15,221,2,8,11,228,0,8,6,241,0,1,0,238,0,2,2,241,0,1,0,236,0,5,1,214,1,9,18,239,0,2,1,222,2,9,9,12,1,54,175,189,1,6,46,14,2,37,189,205,0,11,26,231,1,10,0,231,0,4,7,0,238,0,3,1,0,29,3,11,199,242,0,0,0,0,0,16,0,77,78,44,27,21,23,65,85,48,21,19,113,62,27,21,19,104,56,42,21,18,77,61,65,21,27,19,49,126,0,231,5,2,4,231,7,2,2,231,3,5,3,231,7,3,1,231,7,1,3,231,7,1,3,242,0,0,0,242,0,0,0,242,0,0,0,242,0,0,0,242,0,0,0,242,0,0,0,242,0,0,0,242,0,0,0,242,0,0,0,242,0,0,0,242,0,0,0,242,0,0,0,25,6,78,133,25,3,176,38,25,7,63,147,25,6,111,100,25,7,28,182,25,6,21,190,27,0,125,90,117,1,89,22,8,5,30,2,2,19,68,121,30,1,210,1,32,0,50,160,32,0,177,20,3,2,1,7,32,2,38,50,75,45,34,0,55,94,44,15,242,242,164,0,76,2,66,1,174,1,179,0,58,5,131,0,74,37,214,0,23,5,221,0,20,1,36,1,0,5,31,46,123,36,0,1,4,36,49,116,40,3,74,97,10,18,40,1,22,38,57,84,40,0,56,66,42,38,122,9,88,23,122,33,29,58,122,23,54,43,43,1,102,96,146,0,32,64,212,1,8,0,2,4,1,0,14,110,1,3,11,6,15,2,3,19,5,0,10,10,4,0,3,40,54,3,65,120,0,0,54,0,15,34,39,37,37,19,7,62,4,141,31,4,62,2,56,82,32,7,1,3.0923076923076924,2.632270152139813,2.6486486486486487,2.044181664793684,11.66470588235294,6.294492866429139,2.528735632183908,1.2291176445080134
AR,ARG,Argentina,Tucum<c3><a1>n,2020-12-22,2020-12-21,100,1,17030.5201089307,1,17030.5201089307,42,90,1099083.1849600496,58,5,1,94,3,8,89,5,2,93,4,23,73,4,14,82,2,22,76,3,9,88,4,7,89,5,5,90,3,2,95,5,10,85,5,24,71,4,5,91,3,17,80,99,0,1,0,92,1,3,4,98,0,1,1,77,1,7,15,86,0,3,11,78,1,10,11,91,1,3,5,93,2,2,3,95,1,1,3,98,0,2,0,90,0,6,4,76,1,8,15,95,1,3,1,83,0,9,8,9,1,15,75,85,0,1,14,11,1,40,48,60,1,10,29,90,4,6,0,90,0,4,6,0,96,0,3,1,0,24,0,9,67,100,0,0,0,0,0,15,0,32,28,14,11,30,10,26,18,16,30,9,38,14,9,30,5,37,15,13,30,7,27,14,22,30,8,4,15,43,0,92,4,1,3,92,4,0,4,92,3,4,1,92,4,1,3,92,5,0,3,92,5,1,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,21,3,32,44,21,1,58,20,21,4,27,48,21,3,48,28,21,3,14,62,21,4,22,53,24,0,49,27,51,0,31,11,3,4,28,0,1,4,20,47,28,0,72,0,29,0,12,59,29,0,54,12,0,0,1,4,29,0,19,15,25,12,30,1,17,40,11,1,100,100,68,0,29,3,43,0,56,1,73,0,26,1,52,1,34,13,87,1,9,3,78,1,21,0,30,0,2,6,8,20,34,30,0,1,4,8,16,41,32,0,36,24,5,3,32,0,6,15,23,24,32,0,23,28,11,6,50,3,36,11,50,14,14,22,50,13,20,17,33,0,32,35,65,0,11,24,90,0,2,0,2,2,1,0,3,58,0,1,8,0,2,0,1,5,1,1,1,4,2,1,0,15,41,0,23,34,1,1,41,0,8,16,17,11,3,2,2,41,1,44,9,5,41,1,6,19,23,7,3,3.134615384615384,2.2054197604444084,2.9285714285714284,1.3847680013570567,11.807692307692308,6.34633895246287,3.5263157894736845,1.7738704973456727
AR,ARG,Argentina,-99,2020-12-23,2020-12-22,100,0,0,0,0,49,74,1221391.8005663457,41,5,2,93,5,8,87,4,4,92,5,9,86,6,9,85,5,12,83,5,7,88,5,3,92,5,2,93,6,0,94,4,8,88,4,15,81,5,3,92,6,14,80,98,1,0,1,92,1,3,4,96,1,0,3,91,2,3,4,91,2,4,3,88,1,4,7,93,1,5,1,97,0,0,3,98,0,1,1,100,0,0,0,92,2,3,3,85,1,10,4,97,0,2,1,86,2,5,7,24,2,16,58,85,0,3,12,26,3,18,53,82,0,7,11,93,4,3,0,93,0,1,6,0,99,0,1,0,0,36,3,4,57,100,0,0,0,0,0,26,2,25,20,11,16,32,10,24,15,19,32,13,32,14,9,32,21,25,14,8,32,20,24,13,11,32,22,10,10,26,0,96,1,3,0,96,3,0,1,96,2,2,0,96,3,1,0,96,3,1,0,96,2,2,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,33,6,24,37,33,1,57,9,33,5,10,52,33,4,26,37,33,7,6,54,33,7,13,47,35,0,31,34,69,1,21,6,0,3,36,0,1,2,27,34,36,0,64,0,39,1,13,47,39,0,49,5,0,0,1,6,39,0,16,20,14,11,40,0,18,29,10,3,100,100,76,0,24,0,43,2,53,2,90,1,8,1,74,1,19,6,94,0,5,1,87,1,12,0,41,2,1,2,7,14,33,41,0,0,3,8,16,32,41,2,25,23,7,2,41,2,8,21,17,11,41,0,25,17,10,7,59,5,34,2,59,16,12,13,59,11,24,6,42,2,26,30,70,0,12,18,88,1,4,0,1,1,1,1,3,64,0,1,1,4,4,0,0,3,1,0,8,1,1,1,0,11,57,0,9,34,0,0,57,0,0,4,8,11,12,8,0,59,3,23,11,4,59,1,5,20,13,2,0,2.6,1.7237832147426695,3.963636363636364,4.225463933646275,12.321428571428571,7.1131259546391306,2.515151515151515,1.4815788057257562
AR,ARG,Argentina,Buenos Aires,2020-12-23,2020-12-23,698,1,2108.8519992946804,0,0,221,664,10834617.491080262,505,3,3,692,3,34,661,2,9,687,3,61,634,3,90,605,3,65,630,4,38,656,2,10,686,2,17,679,3,4,691,3,26,669,4,85,609,2,9,687,2,95,601,695,0,3,0,664,3,18,13,689,0,5,4,637,4,24,33,608,3,39,48,633,3,20,42,660,3,15,20,688,0,9,1,681,1,9,7,694,1,2,1,672,2,9,15,613,2,36,47,689,0,5,4,603,3,48,44,33,1,81,583,620,0,11,67,45,10,126,517,573,3,8,114,690,3,5,0,690,0,1,7,0,697,0,0,1,0,69,9,24,596,698,0,0,0,0,0,51,3,234,206,122,82,66,43,218,214,157,66,51,339,159,83,66,40,303,158,131,66,39,241,189,163,66,46,79,150,357,0,674,7,7,10,674,9,9,6,674,8,9,7,674,8,5,11,674,9,5,10,674,10,2,12,698,0,0,0,698,0,0,0,698,0,0,0,698,0,0,0,698,0,0,0,698,0,0,0,698,0,0,0,698,0,0,0,698,0,0,0,698,0,0,0,698,0,0,0,698,0,0,0,75,18,229,376,75,8,508,107,75,27,149,447,75,13,293,317,75,26,59,538,75,22,165,436,85,1,315,297,383,1,220,58,19,17,93,7,4,41,201,352,93,7,596,2,102,5,101,490,102,0,500,48,6,7,3,32,102,2,138,162,181,113,104,1,177,292,93,31,698,698,472,5,207,14,193,7,492,6,550,4,132,12,406,5,181,106,640,2,37,19,536,2,153,7,111,2,7,22,81,131,344,111,0,7,26,86,118,350,118,2,232,229,75,42,118,1,72,139,147,221,118,0,168,204,110,98,333,21,287,57,333,97,71,197,333,85,120,160,130,3,280,285,413,0,99,186,604,2,15,2,8,15,5,7,40,331,1,8,27,24,26,7,8,37,19,0,22,13,12,8,24,131,171,10,194,319,0,4,171,1,62,108,107,96,83,54,16,185,11,409,82,11,185,6,134,241,95,26,11,2.683257918552036,2.0843879135335484,3.028985507246377,2.4493157177221945,11.050328227571116,6.359452567118801,2.708502024291498,1.4951064813124266
AR,ARG,Argentina,C<c3><b3>rdoba,2020-12-23,2020-12-23,266,0,0,0,0,122,251,1957703.73227828,196,1,1,264,1,11,254,0,3,263,0,30,236,0,30,236,0,15,251,1,12,253,1,3,262,1,7,258,0,2,264,1,13,252,1,34,231,1,2,263,1,36,229,265,0,0,1,255,0,9,2,263,0,2,1,236,1,13,16,236,0,15,15,251,1,6,8,254,1,6,5,263,0,1,2,259,0,5,2,264,0,2,0,253,1,7,5,232,1,8,25,264,0,1,1,230,2,21,13,15,0,33,218,237,0,4,25,21,3,84,158,182,1,19,64,247,3,16,0,247,0,5,14,0,261,0,2,3,0,44,1,7,214,266,0,0,0,0,0,22,0,81,85,41,37,27,17,74,84,64,27,14,138,49,38,27,14,113,53,59,27,15,84,68,72,27,18,30,47,144,0,259,2,2,3,259,2,1,4,259,1,4,2,259,1,2,4,259,2,0,5,259,2,1,4,266,0,0,0,266,0,0,0,266,0,0,0,266,0,0,0,266,0,0,0,266,0,0,0,266,0,0,0,266,0,0,0,266,0,0,0,266,0,0,0,266,0,0,0,266,0,0,0,31,6,71,158,31,3,185,47,31,9,64,162,31,6,117,112,31,8,16,211,31,6,30,199,35,1,125,105,141,0,80,34,3,8,36,2,1,13,94,120,36,2,228,0,36,1,47,182,36,0,196,19,1,3,1,10,36,0,45,56,80,49,38,0,54,121,39,14,266,266,195,2,64,5,82,2,178,4,203,1,59,3,150,1,73,42,251,1,13,1,236,2,26,2,41,0,1,6,29,42,147,41,0,2,11,27,41,144,43,2,73,96,25,27,43,0,22,48,63,90,43,1,61,75,53,33,131,7,94,34,131,29,26,80,131,23,50,62,45,0,120,101,165,1,46,54,222,2,4,1,3,7,0,3,24,102,0,7,11,6,25,4,3,16,9,0,8,7,18,1,6,43,64,2,75,125,0,0,64,0,18,50,48,31,42,11,2,66,2,143,48,7,66,0,57,88,43,11,1,2.4625000000000004,2.0372713819087296,4.296296296296297,3.2911865386071377,12.125,6.990299400904493,2.825641025641026,1.3960027524708392
