ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
FI,FIN,Finland,Kanta-H<c3><a4>me,2021-01-13,2020-12-21,100,0,0,0,0,14,96,1293988.5914133033,79,0,0,100,0,4,96,0,2,98,0,9,91,0,19,81,0,13,87,0,9,91,0,3,97,0,2,98,0,2,98,0,1,99,0,20,80,0,7,93,0,14,86,100,0,0,0,96,0,2,2,98,0,1,1,91,0,3,6,81,0,8,11,87,0,5,8,91,0,3,6,97,0,1,2,98,0,1,1,98,0,0,2,99,0,1,0,80,0,3,17,93,0,2,5,86,0,4,10,2,2,7,89,93,0,1,6,5,3,34,58,66,1,6,27,94,0,6,0,94,0,6,0,100,0,0,15,0,3,82,91,0,9,0,0,5,0,54,23,12,6,10,3,34,50,3,10,3,47,36,4,10,4,36,45,5,10,3,43,38,6,10,4,11,55,20,0,97,0,0,3,97,0,0,3,97,0,1,2,97,0,0,3,97,0,0,3,97,0,0,3,97,0,0,3,97,0,0,3,97,0,0,3,97,0,0,3,97,0,0,3,97,0,2,1,97,0,1,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,11,1,24,64,11,1,65,23,11,1,27,61,11,2,44,43,11,1,4,84,11,1,3,85,11,1,38,50,62,24,11,2,1,12,0,0,4,29,55,12,0,87,1,12,1,11,76,12,1,47,24,7,4,4,1,12,0,21,21,36,10,12,1,18,48,20,1,12,0,34,51,3,13,0,34,52,1,76,0,19,5,35,0,59,6,73,0,23,4,56,0,16,28,96,0,2,2,97,0,3,0,13,0,0,0,5,19,63,13,1,0,1,9,20,56,14,2,7,33,33,11,14,0,0,1,11,74,14,0,3,11,25,47,89,0,8,3,89,0,1,10,89,1,5,5,17,0,46,37,63,0,9,28,91,0,0,0,0,1,0,1,7,45,0,4,4,2,7,0,3,6,4,0,1,7,2,0,1,14,19,3,25,51,1,1,19,1,6,9,11,24,14,12,4,21,3,15,38,23,21,1,28,20,22,4,4,6.928571428571429,9.944707765618556,2,1.5275252316519468,13.828947368421051,5.6859784450165645,2.5,1.1604596790352808
FI,FIN,Finland,Keski-Suomi,2021-01-13,2020-12-26,100,0,0,0,0,23,99,1208243.0243475663,85,1,0,99,1,9,90,1,4,95,1,13,86,1,29,70,1,10,89,1,7,92,1,3,96,1,4,95,1,1,98,1,2,97,1,15,84,1,7,92,0,14,86,100,0,0,0,91,0,3,6,96,0,1,3,87,0,2,11,71,0,8,21,90,0,3,7,93,0,2,5,97,0,1,2,96,0,2,2,99,0,0,1,98,0,1,1,85,0,2,13,93,0,5,2,86,0,3,11,1,0,12,87,89,0,4,7,2,2,32,64,68,0,4,28,96,0,4,0,96,1,3,0,99,0,1,9,0,1,90,93,0,7,0,0,5,1,51,29,11,3,7,3,34,52,4,7,2,47,39,5,7,3,46,39,5,7,3,48,35,7,7,3,19,54,17,0,99,1,0,0,99,1,0,0,99,1,0,0,99,0,1,0,99,1,0,0,99,1,0,0,88,0,0,12,88,0,0,12,88,0,0,12,88,0,0,12,88,0,1,11,88,0,2,10,88,0,1,11,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,7,1,17,75,7,1,64,28,7,1,20,72,7,1,55,37,7,1,2,90,7,0,7,86,8,1,42,49,58,33,8,1,0,8,1,1,6,34,50,8,2,90,0,8,4,10,78,8,1,41,31,8,1,6,4,8,1,20,21,43,7,8,2,14,45,27,4,8,1,28,59,4,9,2,33,50,6,83,1,6,10,37,1,54,8,80,1,15,4,46,0,14,40,98,0,0,2,93,0,7,0,10,0,1,2,7,19,61,10,1,1,3,7,18,60,10,2,10,41,30,7,10,2,0,1,10,77,10,2,6,13,25,44,81,0,13,6,81,2,1,16,81,2,5,12,11,0,48,41,59,1,14,26,87,0,1,0,0,0,1,1,10,40,0,1,4,2,9,0,2,11,3,0,4,7,5,0,2,10,14,2,33,51,0,0,14,0,13,13,19,15,14,9,3,15,3,32,35,15,15,1,29,23,18,9,5,5.471698113207547,6.383885281842644,2.1,0.7378647873726218,12.414634146341463,5.213825920444235,2.4819277108433737,1.4680453719905064
FI,FIN,Finland,Kymenlaakso,2021-01-13,2020-12-21,100,0,0,0,0,22,97,1191471.2548161496,88,0,0,100,0,9,91,0,2,98,0,10,90,0,23,77,0,10,90,0,7,93,0,3,97,0,1,99,0,2,98,0,2,98,0,12,88,0,6,94,0,9,91,100,0,0,0,91,0,4,5,98,0,1,1,90,0,1,9,77,0,7,16,90,0,3,7,93,0,5,2,97,0,1,2,99,0,0,1,98,0,1,1,98,0,0,2,88,0,7,5,94,0,2,4,91,0,3,6,3,0,8,89,92,0,2,6,3,1,37,59,63,1,6,30,94,0,6,0,94,0,6,0,100,0,0,11,2,2,85,94,0,6,0,0,4,0,48,27,12,9,10,3,30,47,10,10,3,47,32,8,10,2,43,36,9,10,3,43,35,9,10,4,14,45,27,0,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,95,0,1,4,95,0,0,5,95,0,2,3,95,0,1,4,95,0,2,3,95,0,3,2,95,0,2,3,97,0,0,3,97,0,0,3,97,0,0,3,97,0,0,3,97,0,0,3,8,1,22,69,8,1,62,29,8,2,24,66,8,3,45,44,8,2,4,86,8,2,2,88,8,0,43,49,57,33,7,1,2,8,0,0,4,29,59,8,1,88,3,8,0,14,78,8,0,54,19,10,2,5,2,8,1,27,19,30,15,8,1,23,42,20,6,8,0,44,47,1,10,1,36,50,3,78,0,15,7,38,0,59,3,76,0,19,5,55,0,13,32,96,0,3,1,98,0,2,0,10,0,2,0,7,19,62,10,0,1,4,5,19,61,11,2,12,32,32,11,11,0,0,3,15,71,11,0,3,11,26,49,86,0,10,4,86,1,1,12,86,1,2,11,11,0,50,39,61,0,13,26,88,0,3,0,0,0,0,0,9,38,0,1,3,3,7,0,1,13,3,0,2,11,4,1,3,10,12,0,34,52,1,1,12,0,8,14,19,17,13,12,5,12,1,16,50,21,12,0,35,27,14,11,1,6.723404255319148,10.278094324422238,2.75,1.0350983390135313,13.488095238095237,4.878015712564408,2.2674418604651163,1.3233150761242292
FI,FIN,Finland,Lappi,2021-01-13,2020-12-23,100,0,0,0,0,17,98,2797681.0973171527,83,0,0,100,0,12,88,0,3,97,0,11,89,0,28,72,0,11,89,0,9,91,0,4,96,0,4,96,0,1,99,0,5,95,0,14,86,0,7,93,0,13,87,100,0,0,0,88,0,2,10,97,1,1,1,89,0,1,10,72,0,6,22,89,0,3,8,91,0,6,3,96,0,2,2,96,0,2,2,99,0,0,1,95,1,0,4,86,1,5,8,93,0,5,2,87,1,6,6,2,0,9,89,91,0,3,6,3,0,41,56,59,1,10,30,90,0,9,1,90,0,9,1,100,0,0,14,3,4,79,90,0,9,1,0,4,1,53,24,14,4,7,1,34,52,6,7,1,48,40,4,7,1,48,39,5,7,1,49,35,8,7,1,21,51,20,0,96,2,1,1,96,0,2,2,96,2,0,2,96,2,0,2,96,1,1,2,96,2,0,2,95,0,0,5,95,0,0,5,95,0,0,5,95,0,1,4,95,0,2,3,95,0,2,3,95,0,0,5,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,8,0,21,71,8,1,63,28,8,0,30,62,8,0,49,43,8,0,6,86,8,0,8,84,9,0,40,51,60,29,9,0,2,10,0,0,8,31,51,10,0,90,0,12,1,9,78,12,0,42,30,7,5,1,3,12,0,27,16,33,12,12,0,13,45,25,5,12,0,29,58,1,14,1,30,54,1,80,0,12,8,37,0,60,3,70,0,24,6,51,0,12,37,94,0,4,2,92,0,6,2,14,1,0,0,9,15,61,14,0,0,0,10,16,60,14,0,11,37,32,6,14,0,3,3,4,76,14,0,5,13,20,48,82,1,15,2,82,1,4,13,82,0,7,11,15,1,49,35,65,0,16,19,84,0,1,3,1,1,0,0,10,35,0,1,6,4,8,0,5,8,2,1,5,3,3,5,2,12,15,3,35,45,0,2,15,1,13,16,15,19,12,9,0,16,3,17,31,33,16,1,20,17,26,16,4,5.818181818181818,9.053517181820675,1.8888888888888888,0.7817359599705717,13.981481481481481,5.812940544834238,3,1.4317821063276353
FI,FIN,Finland,P<c3><a4>ij<c3><a4>t-H<c3><a4>me,2021-01-13,2020-12-22,100,1,8856.47437311383,1,8856.47437311383,9,99,1220267.3592166745,89,0,1,99,0,11,89,0,1,99,0,13,87,0,26,74,0,11,89,0,9,91,0,0,100,0,4,96,0,3,97,0,1,99,0,16,84,0,3,97,0,20,80,99,0,1,0,89,0,7,4,99,0,0,1,87,0,3,10,74,0,7,19,89,0,3,8,91,0,7,2,100,0,0,0,96,0,3,1,97,0,1,2,99,0,1,0,84,0,5,11,97,0,2,1,80,0,8,12,1,0,6,93,94,0,1,5,1,1,31,67,69,0,5,26,95,0,5,0,95,0,5,0,100,0,0,7,0,0,93,92,0,8,0,0,2,0,53,22,15,8,5,2,29,57,7,5,3,44,42,6,5,3,36,48,8,5,3,36,50,6,5,3,12,59,21,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,90,1,0,9,90,1,0,9,90,1,0,9,90,1,0,9,90,1,0,9,90,1,1,8,90,1,0,9,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,6,0,20,74,6,0,74,20,6,0,32,62,6,0,47,47,6,0,5,89,6,0,6,88,7,0,46,47,54,30,11,4,1,7,0,1,5,35,52,7,0,91,2,7,1,16,76,7,0,48,30,7,1,7,0,7,0,16,16,45,16,7,3,13,44,28,5,7,1,39,50,3,7,0,30,59,4,80,0,15,5,26,0,66,8,68,0,27,5,53,0,18,29,95,0,3,2,94,0,5,1,8,0,0,1,10,6,75,8,0,0,3,9,14,66,9,0,6,46,33,6,9,0,1,6,4,80,9,0,4,16,23,48,80,0,12,8,80,1,0,19,80,1,5,14,9,0,53,38,62,0,14,24,87,0,1,0,0,2,1,1,8,34,0,0,3,1,8,3,4,8,6,0,2,10,2,3,1,15,10,0,33,57,0,0,10,0,4,12,24,14,18,18,0,11,0,33,34,22,11,0,29,26,25,6,3,6.800000000000001,8.373914794144483,1.5,0.5477225575051661,14.194117647058825,5.387427006271098,2.337078651685393,1.2787051353963785
FI,FIN,Finland,Pirkanmaa,2021-01-13,2020-12-31,100,0,0,0,0,5,96,1362979.831207456,84,1,2,97,1,13,86,1,1,98,1,13,86,0,30,70,1,20,79,1,8,91,1,6,93,1,6,93,1,0,99,1,7,92,1,8,91,1,12,87,1,19,80,98,0,2,0,87,0,8,5,99,0,1,0,87,0,3,10,70,0,9,21,80,0,4,16,92,0,4,4,94,0,3,3,94,0,4,2,100,0,0,0,93,0,5,2,92,0,1,7,88,0,7,5,81,0,6,13,4,0,4,92,96,0,3,1,4,0,37,59,63,0,6,31,94,0,6,0,94,0,6,0,100,0,0,11,0,3,86,70,0,30,0,0,6,0,57,24,11,2,9,0,33,55,3,9,1,51,39,0,9,0,38,49,4,9,0,49,37,5,9,0,12,63,16,0,97,1,1,1,97,1,0,2,97,0,1,2,97,1,1,1,97,1,1,1,97,1,0,2,82,1,1,16,82,1,1,16,82,1,2,15,82,1,2,15,82,1,3,14,82,1,6,11,82,1,4,13,94,0,0,6,94,0,0,6,94,0,0,6,94,0,0,6,94,0,0,6,12,0,26,62,12,0,59,29,12,0,16,72,12,0,42,46,12,0,4,84,12,0,14,74,12,0,31,57,69,22,6,1,2,13,0,1,11,28,47,13,0,87,0,13,0,9,78,13,0,42,25,9,5,3,3,13,0,18,24,36,9,13,2,11,46,21,7,13,0,29,56,2,14,0,39,47,0,74,0,20,6,41,0,56,3,84,0,12,4,58,1,13,28,96,1,1,2,86,1,13,0,15,2,0,0,11,21,51,15,1,0,2,11,18,53,15,0,9,41,24,11,15,0,0,3,6,76,15,0,2,13,22,48,85,0,12,3,85,0,2,13,85,0,5,10,15,0,46,39,61,0,20,19,80,0,3,2,4,3,0,1,7,34,0,1,5,1,9,3,5,6,6,0,4,11,2,0,3,10,15,0,35,48,1,1,15,0,8,15,19,19,13,7,4,15,1,43,22,19,15,1,39,25,11,6,3,6.739130434782608,9.916170368776884,1,0.8164965809277259,15.079268292682926,4.777435073106454,2.0602409638554215,1.119117657564311
FI,FIN,Finland,Pohjanmaa,2021-01-13,2020-12-27,100,0,0,0,0,6,97,472389.92603942857,79,0,0,100,0,9,91,0,3,97,0,24,76,0,19,81,0,17,83,0,5,95,0,2,98,0,2,98,0,2,98,0,3,97,0,10,90,0,3,97,0,11,89,100,0,0,0,91,0,3,6,97,0,0,3,76,1,5,18,81,1,2,16,83,0,6,11,95,0,2,3,98,0,2,0,98,0,0,2,98,1,1,0,97,0,1,2,90,0,1,9,97,0,3,0,89,1,4,6,3,0,3,94,97,0,2,1,3,1,24,72,76,0,4,20,96,0,4,0,96,0,4,0,100,0,0,8,0,4,88,81,0,19,0,0,4,1,64,22,7,2,7,2,38,49,4,7,4,48,37,4,7,3,45,40,5,7,3,44,42,4,7,5,17,52,19,0,96,0,1,3,96,0,0,4,96,0,1,3,96,0,0,4,96,0,0,4,96,0,0,4,87,0,0,13,87,0,0,13,87,0,0,13,87,0,0,13,87,0,0,13,87,0,1,12,87,0,0,13,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,8,1,14,77,8,1,51,40,8,1,17,74,8,1,47,44,8,1,2,89,8,2,2,88,9,0,48,43,52,34,9,3,2,11,1,0,7,36,45,11,0,89,0,12,0,8,80,12,0,49,23,9,3,1,3,12,0,20,14,35,19,12,0,20,43,19,6,13,1,33,52,1,14,0,30,56,0,86,0,11,3,49,0,48,3,83,0,13,4,53,0,13,34,98,0,1,1,98,0,2,0,16,1,0,0,7,15,61,16,0,0,2,3,10,69,16,0,12,22,39,11,16,0,0,1,6,77,16,0,3,8,11,62,89,0,6,5,89,1,0,10,89,0,2,9,16,0,45,39,61,0,15,24,88,0,1,1,1,2,0,1,6,45,1,2,3,1,7,4,2,9,8,0,1,7,2,0,2,6,21,2,28,49,0,0,21,2,3,8,13,20,11,15,7,21,0,25,14,40,21,0,33,18,15,9,4,7.000000000000001,9.769435012584724,2,1,11.364285714285714,5.692558980218933,2.5256410256410255,1.1364602023572103
FI,FIN,Finland,Pohjois-Pohjanmaa,2021-01-13,2020-12-27,100,0,0,0,0,22,100,1878801.1088605097,83,0,0,100,0,4,96,0,0,100,0,8,92,0,21,79,0,11,89,0,5,95,0,2,98,0,2,98,0,3,97,0,7,93,0,13,87,0,3,97,0,9,91,100,0,0,0,96,0,3,1,100,0,0,0,92,0,1,7,79,0,5,16,89,0,3,8,95,0,3,2,98,0,1,1,98,0,0,2,97,0,3,0,93,0,1,6,87,0,1,12,97,0,1,2,91,0,4,5,0,0,13,87,87,0,7,6,0,0,39,61,61,0,6,33,94,0,6,0,94,0,6,0,100,0,0,6,3,4,87,81,1,18,0,0,2,0,59,24,10,5,6,1,40,46,7,6,6,44,39,5,6,7,38,41,8,6,6,40,40,8,6,7,16,51,20,0,96,0,0,4,96,0,0,4,96,0,0,4,96,0,0,4,96,0,0,4,96,0,0,4,87,0,0,13,87,0,0,13,87,0,0,13,87,0,0,13,87,0,0,13,87,0,2,11,87,0,1,12,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,8,0,19,73,8,0,69,23,8,0,20,72,8,0,37,55,8,0,1,91,8,2,5,85,8,0,38,54,62,25,12,0,1,8,0,0,1,28,63,8,1,91,0,8,0,21,71,8,0,55,26,7,2,2,0,8,0,28,18,37,9,8,0,22,41,26,3,8,0,45,44,3,11,0,45,42,2,81,0,16,3,31,0,66,3,80,0,15,5,63,0,15,22,99,0,1,0,95,0,5,0,11,0,0,1,9,12,67,11,0,1,1,5,27,55,12,0,5,41,33,9,12,0,1,2,7,78,12,0,2,8,31,47,90,0,8,2,90,2,0,8,90,2,1,7,12,0,52,36,64,0,11,25,90,0,0,1,0,3,1,0,5,38,0,2,6,1,7,0,4,16,2,1,2,12,1,1,1,6,16,1,33,49,0,1,16,1,11,10,20,19,12,8,3,16,1,37,30,16,16,0,31,25,16,8,4,8.772727272727273,11.226761293142042,1.7500000000000002,1.1381803659589922,14.240506329113922,5.381509629666215,2.1463414634146343,1.166634403993191
FI,FIN,Finland,Pohjois-Savo,2021-01-13,2020-12-24,100,0,0,0,0,9,97,1213833.1245704084,82,0,0,100,0,10,90,0,4,96,0,7,93,0,29,71,0,11,89,0,7,93,0,0,100,0,4,96,0,0,100,0,2,98,0,27,73,0,3,97,0,14,86,100,0,0,0,90,0,1,9,96,0,1,3,93,0,1,6,71,0,4,25,89,0,5,6,93,1,0,6,100,0,0,0,96,0,2,2,100,0,0,0,98,0,0,2,73,1,3,23,97,0,2,1,86,1,6,7,3,0,5,92,95,0,2,3,3,0,41,56,59,1,4,36,96,0,4,0,96,0,4,0,100,0,0,8,1,3,88,90,2,8,0,0,7,0,52,21,13,7,15,0,32,51,2,15,2,37,41,5,15,2,36,43,4,15,3,31,45,6,15,3,10,50,22,0,97,0,0,3,97,0,1,2,97,0,0,3,97,0,0,3,97,0,1,2,97,0,1,2,91,2,0,7,91,2,0,7,91,2,0,7,91,2,0,7,91,2,2,5,91,2,2,5,91,2,2,5,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,14,2,18,66,14,0,52,34,14,2,20,64,14,0,45,41,14,2,7,77,14,2,5,79,14,0,40,46,60,29,9,2,0,14,0,2,4,34,46,14,0,86,0,16,0,19,65,16,0,28,32,8,6,8,2,16,0,14,18,44,8,16,0,15,42,20,7,16,0,46,37,1,16,0,38,44,2,82,0,9,9,48,0,40,12,80,0,11,9,55,0,7,38,93,0,5,2,95,0,5,0,17,0,0,4,5,16,58,17,0,0,1,10,19,53,17,1,7,42,29,4,17,0,0,2,12,69,17,0,2,14,23,44,84,1,10,5,84,1,3,12,84,1,6,9,17,0,38,45,55,0,12,33,89,0,1,0,1,0,0,1,8,51,0,0,5,2,5,1,1,14,7,0,3,4,1,1,1,4,18,0,25,53,0,4,18,0,14,11,19,17,9,9,3,18,3,25,30,24,18,2,20,30,18,8,4,9.061224489795919,10.075564837899714,1.8000000000000003,0.8366600265340757,13.853333333333333,5.491254307885756,2.493333333333333,1.3292279138081802
FI,FIN,Finland,Satakunta,2021-01-13,2020-12-21,100,0,0,0,0,12,99,1735985.5184502648,84,0,1,99,0,12,88,0,1,99,0,13,87,0,24,76,0,19,81,0,8,92,0,1,99,0,2,98,0,2,98,0,3,97,0,14,86,0,4,96,0,10,90,99,0,1,0,88,1,1,10,99,0,0,1,87,1,1,11,76,1,10,13,81,2,2,15,92,0,4,4,99,0,0,1,98,0,1,1,98,0,2,0,97,0,3,0,86,1,3,10,96,1,2,1,90,0,5,5,1,0,5,94,95,0,3,2,2,0,33,65,67,0,2,31,98,0,1,1,98,0,2,0,100,0,0,5,3,2,90,90,0,10,0,0,4,0,51,21,17,7,14,2,32,46,6,14,2,42,36,6,14,3,35,38,10,14,1,38,39,8,14,3,11,42,30,0,98,1,0,1,98,1,0,1,98,0,1,1,98,1,0,1,98,1,0,1,98,1,0,1,92,1,0,7,92,1,0,7,92,1,0,7,92,1,1,6,92,1,0,7,92,1,1,6,92,1,1,6,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,10,0,24,66,10,0,47,43,10,0,17,73,10,0,42,48,10,0,5,85,10,0,3,87,11,1,38,50,62,28,8,2,0,11,0,2,12,23,52,11,1,88,0,12,0,11,77,12,0,43,21,10,4,3,7,12,0,23,32,22,11,12,0,24,35,25,4,13,0,35,50,2,13,0,39,47,1,76,0,14,10,54,1,39,6,83,0,12,5,59,0,11,30,95,0,4,1,97,0,2,1,14,0,0,0,2,17,67,14,0,1,0,5,16,64,14,0,9,37,32,8,14,0,1,0,9,76,14,1,5,11,25,44,84,0,12,4,84,2,0,14,84,1,2,13,14,0,45,41,59,0,14,27,87,0,1,0,4,1,0,0,7,42,0,0,5,1,11,4,1,9,8,0,1,6,1,1,1,9,15,0,30,55,0,0,15,0,7,16,15,18,18,8,3,15,3,23,33,26,15,1,20,28,23,8,5,6.51219512195122,9.43430429660691,2.75,2.217355782608345,13.04320987654321,4.9738048381396345,2.3734939759036147,1.275575846751939
