ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C12..99,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
CL,CHL,Chile,Antofagasta,2021-01-04,2021-01-01,100,0,0,0,0,8,92,735161.8516247226,72,0,0,100,0,9,91,0,3,97,0,5,95,0,16,84,0,10,90,0,7,93,0,3,97,0,2,98,0,1,99,0,3,97,0,16,84,0,1,99,0,14,86,100,0,0,0,91,1,2,6,97,0,0,3,95,1,1,3,84,1,6,9,90,1,5,4,93,1,2,4,97,0,2,1,98,0,1,1,99,0,1,0,97,0,1,2,84,0,6,10,99,0,1,0,86,1,9,4,8,0,5,87,95,0,1,4,8,4,38,50,62,1,17,20,83,0,17,0,83,3,14,0,97,2,1,0,30,1,7,62,100,0,0,0,0,8,0,38,29,9,16,9,4,48,16,23,9,3,54,14,20,9,2,49,18,22,9,3,44,15,29,9,6,15,16,54,93,0,2,5,93,1,1,5,93,1,3,3,93,1,3,3,93,2,1,4,93,1,0,6,63,1,0,36,63,1,0,36,63,1,3,33,63,1,3,33,63,1,6,30,63,1,13,23,63,1,2,34,84,0,1,15,84,0,3,13,84,0,2,14,84,0,5,11,84,0,3,13,14,0,20,66,14,0,52,34,14,0,13,73,14,0,33,53,14,0,8,78,14,1,21,64,16,0,44,40,56,1,30,8,4,1,18,0,0,4,35,43,18,1,81,0,20,0,7,73,20,0,68,5,1,0,0,6,20,0,13,21,33,13,20,0,35,30,11,4,100,100,80,0,20,0,48,0,52,0,87,0,13,0,67,0,22,11,92,0,4,4,79,0,21,0,20,0,0,2,7,18,53,20,0,1,2,9,19,49,21,1,48,18,7,5,21,0,10,19,30,20,21,0,22,18,21,18,62,1,30,7,62,9,12,17,62,7,15,16,23,1,38,38,62,1,14,23,87,1,0,0,4,1,1,0,6,49,0,0,1,1,5,1,0,7,1,17,2,2,2,0,3,9,28,0,35,36,0,1,28,0,6,14,16,18,10,6,2,28,0,68,1,3,28,0,12,21,26,6,7,2.064516129032258,1.7308087487446968,1.6,0.8944271909999157,11.307692307692308,6.1718187071434745,3.157142857142857,1.5288123105029412
CL,CHL,Chile,Araucan<c3><ad>a,2021-01-04,2021-01-01,100,1,7752.7235965853015,1,7752.7235965853015,11,90,886741.0600688859,74,2,1,97,1,8,91,1,2,97,1,6,93,0,21,79,2,14,84,1,7,92,1,1,98,1,3,96,1,2,97,1,3,96,1,14,85,1,2,97,1,17,82,99,0,1,0,92,0,4,4,98,0,2,0,94,0,2,4,79,1,8,12,86,0,7,7,93,0,4,3,99,0,1,0,97,0,2,1,98,0,1,1,97,0,2,1,86,0,4,10,98,0,1,1,83,0,13,4,10,0,7,83,93,0,2,5,10,1,34,55,66,0,8,26,92,0,8,0,92,4,4,0,96,3,1,0,19,2,12,67,100,0,0,0,0,11,0,42,23,13,11,13,4,39,27,17,13,3,50,21,13,13,3,46,24,14,13,3,38,28,18,13,5,12,12,58,88,4,4,4,88,5,3,4,88,3,6,3,88,3,3,6,88,5,2,5,88,5,2,5,85,1,0,14,85,1,0,14,85,1,0,14,85,0,1,14,85,1,0,14,85,1,1,13,85,1,0,14,98,1,0,1,98,1,0,1,98,1,0,1,98,0,1,1,98,1,0,1,16,2,22,60,16,0,50,34,16,1,8,75,16,0,45,39,16,2,7,75,16,1,12,71,18,1,46,35,54,0,27,13,4,2,18,2,0,8,27,45,18,1,81,0,19,1,16,64,19,0,74,4,0,1,0,2,19,0,19,16,30,16,20,0,30,38,7,5,100,100,78,0,21,1,50,0,49,1,92,0,7,1,55,1,19,25,93,0,3,4,88,0,11,1,21,0,1,5,11,20,42,21,0,2,5,14,18,40,21,1,37,27,10,4,21,0,12,22,24,21,21,0,20,24,21,14,57,4,34,5,57,7,12,24,57,6,20,17,22,0,45,33,67,0,15,18,85,2,3,2,1,1,0,2,4,40,0,3,8,4,5,0,1,10,1,0,2,6,4,3,3,10,23,0,35,42,0,0,23,0,5,20,11,18,15,8,0,25,0,53,12,10,25,0,12,18,34,8,3,3.1818181818181817,1.7932955949617149,1.5714285714285716,0.7867957924694432,10.465277777777779,6.104331404304957,3.2432432432432434,1.4316463442801464
CL,CHL,Chile,Arica y Parinacota,2021-01-04,2020-12-27,100,0,0,0,0,7,92,458021.88293206575,72,0,0,100,0,7,93,0,1,99,0,7,93,0,16,84,0,10,90,0,10,90,1,1,98,0,3,97,0,1,99,0,9,91,0,23,77,0,0,100,1,26,73,100,0,0,0,93,0,3,4,99,0,1,0,93,0,3,4,84,0,6,10,90,0,5,5,90,0,3,7,99,0,1,0,97,0,2,1,99,0,0,1,91,0,5,4,77,0,9,14,100,0,0,0,74,1,9,16,8,0,3,89,97,0,1,2,10,2,40,48,60,1,12,27,88,0,11,1,88,0,12,0,100,0,0,0,25,0,11,64,100,0,0,0,0,11,1,34,26,17,11,14,2,41,24,19,14,5,47,21,13,14,3,44,20,19,14,3,38,23,22,14,4,2,12,68,90,1,4,5,90,2,3,5,90,1,5,4,90,2,2,6,90,2,0,8,90,2,3,5,85,0,0,15,85,0,0,15,85,0,1,14,85,0,1,14,85,0,2,13,85,0,3,12,85,0,0,15,96,0,0,4,96,0,0,4,96,0,0,4,96,0,1,3,96,0,1,3,16,0,21,63,16,0,62,22,16,2,25,57,16,0,44,40,16,0,9,75,16,0,20,64,18,0,47,35,53,0,32,11,1,3,18,1,0,7,31,43,18,1,81,0,18,1,16,65,18,0,72,5,0,0,0,5,18,0,17,27,23,15,18,0,33,38,10,1,100,100,79,1,20,0,38,0,62,0,75,1,24,0,56,1,31,12,91,0,8,1,80,1,19,0,20,0,1,4,14,14,47,20,0,2,4,11,16,47,22,0,34,28,10,6,22,0,6,19,28,25,22,0,15,25,25,13,60,1,26,13,60,5,12,23,60,4,21,15,22,0,35,43,57,0,15,28,86,0,4,0,1,2,1,0,6,51,0,2,2,4,7,1,0,4,1,2,2,4,3,3,1,13,27,0,36,35,0,2,27,0,10,16,14,13,14,6,0,28,2,67,0,3,28,2,10,16,22,17,5,2.608695652173913,1.512588081836562,2.3333333333333335,0.5773502691896257,11.797101449275363,5.8801253241569595,3.308823529411765,1.4063539494309014
CL,CHL,Chile,Atacama,2021-01-04,2020-12-26,100,0,0,0,0,13,93,811629.4714141608,70,0,1,99,0,7,93,0,2,98,0,6,94,0,10,90,0,6,94,0,13,87,0,3,97,0,2,98,0,1,99,0,7,93,0,16,84,0,1,99,0,12,88,99,0,1,0,93,0,3,4,98,0,1,1,94,0,1,5,90,0,3,7,94,0,1,5,87,0,5,8,97,0,1,2,98,0,2,0,99,0,0,1,93,0,3,4,84,1,3,12,99,0,0,1,88,0,7,5,7,0,8,85,92,0,2,6,8,3,41,48,59,0,12,29,88,0,12,0,88,2,10,0,98,1,1,0,23,1,7,69,100,0,0,0,0,9,0,34,36,14,7,11,6,39,28,16,11,5,50,25,9,11,5,47,25,12,11,8,38,28,15,11,8,9,16,56,94,1,4,1,94,1,4,1,94,1,3,2,94,2,2,2,94,2,0,4,94,2,1,3,88,0,0,12,88,0,0,12,88,0,0,12,88,0,1,11,88,0,2,10,88,0,5,7,88,0,2,10,94,0,1,5,94,1,0,5,94,1,0,5,94,0,2,4,94,1,0,5,14,2,19,65,14,4,49,33,14,4,24,58,14,4,36,46,14,3,6,77,14,3,19,64,17,0,36,47,64,0,23,10,2,1,18,1,0,9,17,55,18,2,80,0,18,0,9,73,18,0,70,6,1,0,0,5,18,0,18,19,31,14,18,1,42,29,7,3,100,100,82,1,17,0,53,1,46,0,77,1,20,2,66,1,20,13,94,1,5,0,82,1,17,0,22,0,3,3,8,14,50,22,0,4,0,13,10,51,23,1,46,24,3,3,23,0,16,18,24,19,23,0,23,22,14,18,55,3,33,9,55,9,15,21,55,4,30,11,23,0,34,43,57,0,17,26,85,0,2,1,2,0,2,0,8,51,0,3,1,1,4,2,1,3,3,7,1,1,4,0,5,13,28,2,32,37,0,1,28,0,3,20,18,7,18,5,1,30,2,53,6,9,30,2,2,23,29,12,2,2.689655172413793,1.872802488935119,1.714285714285714,1.1126972805283737,11.491803278688524,5.858392699992243,3.2089552238805967,1.4199585294076194
CL,CHL,Chile,B<c3><ad>o-B<c3><ad>o,2021-01-04,2021-01-03,100,2,7783.5947790482915,0,0,8,96,741489.507558422,61,2,3,95,2,6,92,2,3,95,2,12,86,1,18,81,1,12,87,2,12,86,0,6,94,1,4,95,1,2,97,2,9,89,2,16,82,2,0,98,1,18,81,97,0,3,0,94,2,1,3,97,0,1,2,88,0,4,8,82,0,6,12,88,1,4,7,88,0,4,8,94,1,2,3,96,1,1,2,98,1,0,1,91,0,5,4,84,1,8,7,100,0,0,0,82,1,10,7,4,0,6,90,94,0,1,5,4,1,27,68,75,0,9,16,91,2,6,1,91,3,6,0,97,0,3,0,16,0,6,78,100,0,0,0,0,7,0,43,25,13,12,7,7,39,23,24,7,6,59,14,14,7,7,50,18,18,7,9,35,25,24,7,11,12,13,57,95,2,2,1,95,2,2,1,95,0,3,2,95,3,1,1,95,3,1,1,95,2,0,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,11,1,19,69,11,2,45,42,11,2,8,79,11,3,43,43,11,3,5,81,11,3,13,73,13,0,43,44,57,1,33,5,3,1,14,2,1,8,25,50,14,1,85,0,16,2,10,72,16,1,69,4,0,1,0,9,16,0,18,31,23,12,16,1,34,42,4,3,100,100,81,0,19,0,56,0,42,2,92,0,6,2,58,0,19,23,95,0,1,4,87,0,11,2,16,0,1,4,16,19,44,16,1,0,7,16,19,41,17,1,46,23,9,4,17,1,11,22,26,23,17,0,17,25,25,16,58,3,31,8,58,10,13,19,58,10,18,14,17,0,38,45,55,0,20,25,84,1,1,0,1,2,1,1,9,47,0,2,2,2,8,1,0,2,3,1,3,5,3,4,0,17,34,0,21,42,0,3,34,0,9,12,17,10,8,8,2,37,1,49,11,2,37,0,5,22,24,9,3,3.35,1.9683391410930624,1.6666666666666667,0.5773502691896257,11.114754098360656,6.025220219089473,3.360655737704918,1.538752599621372
CL,CHL,Chile,Coquimbo,2021-01-04,2021-01-01,100,1,8880.84911496102,1,8880.84911496102,10,99,957984.5814507187,74,2,1,97,1,5,94,2,2,96,1,6,93,1,12,87,2,11,87,1,3,96,2,3,95,2,3,95,2,3,95,2,5,93,1,13,86,2,1,97,2,14,84,99,0,0,1,95,1,1,3,98,1,0,1,94,1,2,3,88,0,2,10,89,1,4,6,97,1,1,1,97,1,1,1,97,0,1,2,97,1,1,1,95,1,3,1,87,1,5,7,99,0,1,0,86,1,6,7,1,0,5,94,95,0,2,3,2,3,34,61,67,4,8,21,92,0,7,1,92,0,8,0,100,0,0,0,19,0,1,80,100,0,0,0,0,5,1,38,36,8,12,9,2,50,20,19,9,5,58,16,12,9,4,44,23,20,9,5,34,29,23,9,6,9,14,62,99,1,0,0,99,1,0,0,99,1,0,0,99,1,0,0,99,1,0,0,99,0,1,0,70,2,0,28,70,2,0,28,70,3,1,26,70,1,1,28,70,1,7,22,70,2,9,19,70,2,0,28,91,1,1,7,91,0,2,7,91,1,0,8,91,1,3,5,91,0,2,7,13,1,19,67,13,0,54,33,13,1,15,71,13,1,33,53,13,1,10,76,13,1,14,72,15,0,43,42,57,0,32,4,4,3,16,1,1,5,37,40,16,0,83,1,16,0,11,73,16,0,76,1,0,1,0,6,16,0,22,24,30,8,16,0,38,33,7,6,100,100,81,1,18,0,46,0,54,0,85,0,15,0,67,0,22,11,90,1,6,3,86,0,14,0,17,0,1,3,9,19,51,17,0,1,6,11,16,49,18,0,37,24,13,8,18,0,8,17,32,25,18,0,15,26,21,20,59,5,26,10,59,9,9,23,59,6,19,16,18,1,42,39,61,0,18,21,83,0,3,1,0,0,0,2,11,41,0,1,7,6,6,2,0,0,0,6,2,3,1,2,5,18,23,1,36,40,0,0,23,1,9,10,11,19,16,11,0,24,1,65,4,6,24,1,6,20,31,16,2,2.8,1.7694729392558168,2,0,11.955223880597014,6.093794249743665,3.4666666666666663,1.5275252316519468
CL,CHL,Chile,Libertador General Bernardo O'Higgins,2021-01-04,2021-01-01,100,0,0,0,0,13,93,961659.8854027187,69,0,1,99,1,5,94,0,2,98,0,7,93,1,18,81,0,19,81,0,8,92,0,1,99,0,8,92,0,2,98,0,3,97,0,20,80,1,0,99,1,14,85,99,0,1,0,95,0,3,2,98,0,2,0,93,0,2,5,82,0,6,12,81,0,9,10,92,0,4,4,99,0,1,0,92,0,4,4,98,0,2,0,97,0,2,1,80,0,4,16,100,0,0,0,86,1,6,7,5,2,8,85,93,0,1,6,6,1,33,60,67,1,5,27,95,0,5,0,95,1,4,0,99,0,1,0,14,0,10,76,100,0,0,0,0,11,0,34,26,18,11,13,0,36,32,19,13,0,48,23,16,13,1,39,32,15,13,2,36,22,27,13,2,11,16,58,91,5,2,2,91,3,2,4,91,5,1,3,91,3,3,3,91,5,0,4,91,5,0,4,94,0,0,6,94,0,0,6,94,0,0,6,94,0,1,5,94,0,1,5,94,0,2,4,94,0,0,6,96,0,0,4,96,0,0,4,96,0,0,4,96,0,0,4,96,0,0,4,13,1,18,68,13,2,46,39,13,3,15,69,13,3,43,41,13,3,8,76,13,3,11,73,14,0,55,31,45,1,37,9,5,3,16,1,1,10,31,41,16,2,82,0,17,1,12,70,17,0,73,6,0,0,0,4,17,0,7,21,43,12,19,0,33,37,9,2,100,100,82,1,17,0,55,2,43,0,85,1,12,2,58,2,23,17,93,1,3,3,89,1,10,0,21,0,1,3,14,19,42,21,0,1,3,18,19,38,22,0,33,35,6,4,22,0,11,15,24,28,22,0,20,20,21,17,60,4,28,8,60,5,13,22,60,6,18,16,23,1,41,35,65,0,14,21,87,1,0,0,2,4,1,0,5,47,1,7,3,3,7,0,0,4,3,3,3,4,2,0,1,12,29,1,29,41,0,0,29,0,6,16,20,17,9,3,0,30,1,51,8,10,30,0,12,13,28,11,6,2.558139534883721,1.930979588328845,2,1.7320508075688772,10.96875,5.819967681140834,3.289855072463768,1.73291194300707
CL,CHL,Chile,Los Lagos,2021-01-04,2021-01-01,100,0,0,0,0,19,96,938193.0922897321,64,0,0,100,0,6,94,0,0,100,0,11,89,0,19,81,0,8,92,0,5,95,0,3,97,0,4,96,0,2,98,0,6,94,0,21,79,0,3,97,0,14,86,100,0,0,0,94,0,2,4,100,0,0,0,89,0,8,3,81,0,10,9,92,0,4,4,95,0,3,2,97,0,3,0,96,0,3,1,98,0,2,0,94,0,2,4,79,0,6,15,97,0,2,1,86,0,7,7,4,0,8,88,93,0,3,4,5,2,44,49,56,0,15,29,85,1,13,1,85,2,13,0,98,0,2,0,22,0,8,70,100,0,0,0,0,5,0,36,24,24,11,10,6,40,25,19,10,5,48,21,16,10,6,48,15,21,10,6,40,23,21,10,7,16,14,53,92,1,2,5,92,0,4,4,92,1,2,5,92,2,2,4,92,2,1,5,92,2,0,6,80,1,0,19,80,1,0,19,80,0,2,18,80,1,1,18,80,1,2,17,80,1,4,15,80,1,0,19,93,1,0,6,93,1,0,6,93,1,0,6,93,0,4,3,93,1,2,4,13,1,18,68,13,0,49,38,13,2,7,78,13,1,48,38,13,3,8,76,13,2,13,72,14,0,51,35,49,0,37,10,2,2,15,2,1,9,31,42,15,1,83,1,21,1,15,63,21,0,67,7,0,1,0,4,21,0,18,18,29,14,22,1,31,34,11,1,100,100,83,1,16,0,52,0,48,0,93,0,7,0,52,1,23,24,92,1,5,2,87,1,12,0,23,0,1,1,10,13,52,23,0,1,2,10,18,46,25,1,41,20,8,5,25,0,6,21,22,26,25,0,13,24,20,18,63,3,18,16,63,9,6,22,63,6,18,13,28,0,35,37,63,0,13,24,90,0,1,1,1,0,2,0,5,55,0,4,1,4,7,0,1,7,2,0,3,1,2,2,0,11,32,0,27,39,0,2,32,0,9,16,16,13,8,4,2,34,2,44,11,9,34,1,7,13,29,13,3,2.3142857142857145,1.8907114840626495,2.5714285714285716,1.8126539343499317,10.358333333333333,5.553355732078186,3.421875,1.6213328585134017
CL,CHL,Chile,Los R<c3><ad>os,2021-01-04,2020-12-30,100,0,0,0,0,13,92,920135.2172552439,68,0,1,99,1,7,92,0,0,100,0,12,88,1,18,81,0,13,87,1,5,94,0,3,97,0,1,99,0,2,98,1,5,94,0,13,87,1,1,98,1,13,86,99,0,1,0,93,0,3,4,100,0,0,0,88,0,4,8,82,0,8,10,87,0,4,9,95,0,3,2,97,0,1,2,99,0,0,1,98,0,2,0,95,0,2,3,87,0,5,8,99,0,0,1,87,1,3,9,8,0,8,84,92,0,2,6,11,3,24,62,76,0,7,17,93,1,6,0,93,0,7,0,100,0,0,0,21,0,5,74,100,0,0,0,0,11,0,40,29,13,7,11,6,43,29,11,11,3,57,17,12,11,5,42,26,16,11,5,38,22,24,11,6,9,11,63,95,1,1,3,95,1,0,4,95,1,1,3,95,1,2,2,95,0,2,3,95,1,1,3,77,2,1,20,77,3,1,19,77,2,2,19,77,2,4,17,77,4,5,14,77,4,7,12,77,4,1,18,90,3,0,7,90,2,0,8,90,2,0,8,90,2,2,6,90,2,3,5,15,1,24,60,15,0,57,28,15,1,9,75,15,1,38,46,15,1,5,79,15,1,18,66,17,0,49,34,51,0,35,8,3,3,20,0,0,8,18,54,20,0,80,0,20,0,12,68,20,0,75,0,1,0,0,4,20,0,17,25,30,8,21,0,29,41,7,2,100,100,77,0,22,1,44,0,55,1,91,0,9,0,63,0,19,18,95,0,3,2,82,0,17,1,22,0,3,2,9,18,46,22,1,1,6,10,14,46,22,0,43,25,7,3,22,0,8,22,28,20,22,0,17,29,21,11,54,2,37,7,54,9,17,20,54,7,26,13,25,0,32,43,57,0,24,19,76,3,3,1,2,6,0,2,7,44,2,1,2,8,5,0,2,5,2,0,1,6,1,2,2,17,31,3,26,40,0,0,31,1,8,14,11,13,11,11,0,32,2,39,11,16,32,0,7,16,24,17,4,3.0606060606060606,2.192877589199206,2,1.4142135623730951,11.049180327868852,6.805454257452123,3.4615384615384617,1.6495920241544109
CL,CHL,Chile,Magallanes y Ant<c3><a1>rtica Chilena,2021-01-04,2020-12-26,100,0,0,0,0,36,95,470874.8390515572,71,0,1,99,1,3,96,0,4,96,0,13,87,0,16,84,0,11,89,0,6,94,0,4,96,0,4,96,0,0,100,0,8,92,0,24,76,0,2,98,0,11,89,99,0,0,1,97,0,3,0,96,0,1,3,87,0,7,6,84,0,6,10,89,0,2,9,94,0,4,2,96,0,3,1,96,0,3,1,100,0,0,0,92,0,6,2,76,0,6,18,98,0,2,0,89,0,4,7,5,0,15,80,85,0,2,13,5,2,41,52,60,0,11,29,89,3,8,0,89,2,9,0,98,0,2,0,19,4,9,68,100,0,0,0,0,8,0,43,30,14,5,10,5,41,29,15,10,7,52,22,9,10,2,49,22,17,10,7,43,23,17,10,7,12,19,52,92,2,1,5,92,2,2,4,92,1,2,5,92,3,1,4,92,3,0,5,92,3,0,5,91,0,0,9,91,0,0,9,91,0,1,8,91,0,1,8,91,0,2,7,91,1,1,7,91,0,0,9,97,0,0,3,97,0,1,2,97,0,0,3,97,0,0,3,97,0,2,1,13,1,26,60,13,0,56,31,13,0,9,78,13,0,46,41,13,0,3,84,13,0,16,71,13,0,50,37,50,0,39,5,4,2,13,0,1,12,33,41,13,0,87,0,14,1,15,70,14,0,76,4,0,0,0,6,14,0,16,24,34,12,14,0,27,40,14,5,100,100,74,0,23,3,44,0,55,1,91,0,8,1,54,0,27,19,97,0,2,1,84,0,16,0,15,0,1,4,9,21,50,15,0,1,5,12,18,49,16,0,37,31,8,8,16,0,8,16,26,34,16,0,13,23,23,25,64,3,24,9,64,8,12,16,64,5,22,9,17,2,44,37,63,1,19,17,82,1,3,0,1,3,1,1,8,38,1,3,2,3,6,1,0,5,1,0,4,5,10,4,2,15,22,1,34,43,0,0,22,1,8,13,21,14,14,7,0,29,1,61,3,6,29,1,11,20,29,5,5,2.8484848484848486,1.7521631652262746,2.5,1.454436184706849,11.315068493150685,6.428834161478976,3.214285714285715,1.3608698959511172
CL,CHL,Chile,Maule,2021-01-04,2021-01-03,100,0,0,0,0,20,97,598929.570398933,74,1,2,97,1,6,93,0,2,98,1,8,91,1,18,81,1,9,90,1,9,90,1,2,97,1,2,97,1,3,96,1,6,93,0,19,81,1,3,96,0,15,85,98,0,1,1,94,0,3,3,98,0,1,1,92,0,3,5,82,0,10,8,91,0,3,6,91,0,5,4,98,0,2,0,98,0,1,1,97,0,2,1,94,0,3,3,81,0,6,13,97,0,2,1,85,1,9,5,3,0,17,80,86,0,5,9,6,0,36,58,64,0,9,27,91,2,6,1,91,2,7,0,98,1,1,0,15,2,9,74,100,0,0,0,0,8,0,30,32,17,13,11,4,38,34,13,11,5,52,21,11,11,4,45,17,23,11,4,36,25,24,11,6,10,14,59,91,2,4,3,91,2,2,5,91,2,3,4,91,0,4,5,91,2,0,7,91,2,4,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,11,2,21,66,11,1,37,51,11,3,10,76,11,2,46,41,11,3,3,83,11,2,11,76,11,0,44,45,56,0,28,11,3,2,12,0,0,11,28,49,12,1,87,0,13,1,12,74,13,0,77,5,0,0,0,5,13,0,14,25,35,13,13,2,30,41,14,0,100,100,79,0,19,2,63,0,37,0,90,0,10,0,54,0,26,20,97,0,1,2,89,0,11,0,15,0,2,1,17,22,43,15,0,1,7,13,20,44,15,0,44,36,2,3,15,0,11,22,32,20,15,0,20,31,20,14,50,1,37,12,50,7,20,23,50,4,29,17,19,1,45,35,65,0,11,24,89,1,2,0,1,1,0,1,5,45,0,7,4,4,7,3,0,5,2,0,6,1,4,0,1,11,25,1,29,45,0,0,25,0,8,23,14,15,9,6,0,25,3,43,7,22,25,1,14,20,28,9,3,2.8421052631578947,2.1626599711425656,1.2727272727272727,0.4670993664969137,10.942857142857143,5.805758546317324,3.319444444444444,1.5639097709004819
