ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
HR,HRV,Croatia,Istarska,2020-12-30,2020-12-23,100,1,3107.8282787429803,0,0,46,98,726784.2108477836,85,1,1,98,0,12,88,2,2,96,0,18,82,0,21,79,0,6,94,1,8,91,0,1,99,0,1,99,0,1,99,0,5,95,0,12,88,0,1,99,0,11,89,99,0,1,0,88,0,4,8,98,0,2,0,82,0,6,12,79,0,8,13,94,0,2,4,92,0,6,2,99,0,0,1,99,0,1,0,99,0,1,0,95,0,1,4,88,0,7,5,99,0,0,1,89,0,3,8,2,0,17,81,83,0,3,14,3,0,33,64,67,0,6,27,94,1,5,0,94,1,5,0,99,0,1,0,9,1,3,87,100,0,0,0,0,3,0,27,31,21,18,6,4,21,55,14,6,3,41,35,15,6,8,27,39,20,6,8,16,39,31,6,8,7,27,52,97,1,0,2,97,1,0,2,97,1,2,0,97,1,0,2,97,1,0,2,97,1,0,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,6,3,12,79,6,3,63,28,6,2,17,75,6,2,50,42,6,3,7,84,6,3,5,86,6,0,47,47,53,38,6,2,1,6,0,0,8,37,49,6,0,94,0,6,0,13,81,6,0,28,38,14,10,2,2,6,0,31,30,19,14,6,2,22,45,15,10,7,0,17,74,2,7,0,13,77,3,88,0,9,3,37,0,60,3,83,0,16,1,50,0,26,24,93,0,3,4,95,0,4,1,8,0,0,3,3,29,57,8,1,1,0,7,22,61,9,0,18,42,21,10,9,0,1,9,25,56,9,0,12,23,23,33,65,3,25,7,65,15,1,19,65,10,14,11,9,1,38,52,48,1,28,23,72,0,7,0,0,6,3,0,12,35,0,0,2,2,5,0,2,2,10,0,3,6,5,18,0,10,13,0,48,38,0,1,13,0,5,12,17,16,20,11,6,15,4,35,27,19,15,2,22,36,17,7,1,4.181818181818182,5.172704421861044,2.75,2.4899799195977463,13.231707317073171,3.573906741195217,1.9135802469135803,1.1313435692153548
HR,HRV,Croatia,Osjecko-Baranjska,2020-12-30,2020-12-24,100,2,11080.01142345411,1,6368.97421214389,88,96,656283.7649579778,71,0,2,98,0,17,83,0,6,94,0,29,71,0,20,80,0,10,90,0,8,92,0,4,96,0,5,95,0,4,96,0,6,94,0,18,82,0,3,97,0,19,81,98,1,0,1,83,1,6,10,94,1,3,2,71,2,13,14,80,0,4,16,90,1,0,9,92,0,1,7,96,0,4,0,95,1,1,3,96,0,2,2,94,0,2,4,82,0,4,14,97,0,1,2,81,1,7,11,4,0,29,67,71,0,8,21,5,1,34,60,66,0,8,26,92,4,4,0,92,1,7,0,99,0,1,0,14,2,12,72,100,0,0,0,0,6,0,38,28,19,9,10,4,29,46,11,10,3,34,43,10,10,7,30,43,10,10,8,19,39,24,10,9,7,27,47,89,4,2,5,89,5,2,4,89,3,7,1,89,6,1,4,89,6,0,5,89,6,0,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,10,1,13,76,10,1,44,45,10,1,14,75,10,1,42,47,10,1,5,84,10,1,9,80,10,0,42,48,58,32,8,2,0,14,0,0,5,28,53,14,0,86,0,15,0,12,73,15,0,23,34,14,11,1,2,15,0,32,19,25,9,15,2,17,41,16,9,16,0,14,69,1,17,0,11,70,2,87,0,11,2,56,0,44,0,86,0,14,0,58,0,27,15,95,0,4,1,91,0,8,1,18,0,1,4,6,31,40,18,0,1,7,4,32,38,19,0,20,43,10,8,19,0,1,8,16,56,19,0,10,13,24,34,77,1,17,5,77,8,1,14,77,7,4,12,21,0,45,34,66,0,11,23,89,0,1,1,2,0,2,0,5,44,0,4,6,2,10,1,1,4,6,0,2,4,5,0,0,11,25,0,36,39,0,0,25,1,8,10,16,16,14,7,3,26,4,41,16,13,26,4,19,26,19,6,0,4.895833333333333,4.590645360153084,3.9,2.291862033139728,12.2,3.6219940060290194,1.8529411764705885,1.2490558330595505
HR,HRV,Croatia,Primorsko-Goranska,2020-12-30,2020-12-26,100,1,4406.4316954565,1,4406.4316954565,63,95,460598.2871421578,77,1,3,96,2,12,86,1,6,93,1,21,78,1,21,78,1,9,90,1,8,91,0,2,98,1,2,97,1,2,97,1,4,95,1,15,84,1,3,96,1,12,87,97,0,2,1,88,1,5,6,94,0,1,5,79,1,8,12,79,1,4,16,91,1,3,5,92,1,1,6,98,0,0,2,98,0,1,1,98,1,1,0,96,0,2,2,85,1,5,9,97,0,2,1,88,1,3,8,5,0,25,70,76,0,5,19,6,3,29,62,71,0,14,15,86,5,9,0,86,2,12,0,98,0,2,0,23,1,6,70,100,0,0,0,0,9,1,21,30,22,17,12,4,23,43,18,12,4,25,44,15,12,5,21,44,18,12,4,4,44,36,12,5,3,26,54,95,0,0,5,95,0,0,5,95,0,2,3,95,0,1,4,95,0,1,4,95,0,3,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,12,3,12,73,12,0,48,40,12,2,13,73,12,2,40,46,12,2,4,82,12,2,5,81,15,0,37,48,63,31,4,1,1,15,0,0,6,32,47,15,0,84,1,16,0,16,68,16,0,27,32,6,11,2,6,16,0,29,14,31,10,16,4,12,52,13,3,18,0,19,63,0,18,0,13,68,1,89,1,6,4,52,1,46,1,87,0,12,1,61,1,18,20,96,1,3,0,95,1,4,0,19,0,0,3,12,24,42,19,0,0,4,13,23,41,19,0,18,41,17,5,19,0,3,8,23,47,19,0,11,24,24,22,65,2,29,4,65,5,3,27,65,5,6,24,19,0,32,49,51,0,30,19,70,1,16,2,0,2,3,1,5,38,1,1,7,1,3,0,2,9,5,0,7,3,1,9,3,10,20,3,31,46,0,0,20,3,6,17,19,18,10,6,1,22,3,44,20,11,22,3,29,32,12,2,0,4.394736842105263,4.499486299112741,2.8095238095238093,1.470341716032284,13.328947368421055,4.272042939530569,1.7837837837837835,1.0888006505874863
HR,HRV,Croatia,Splitsko-Dalmatinska,2020-12-30,2020-12-26,100,0,0,0,0,44,96,654839.0046887042,82,3,0,97,3,5,92,3,2,95,1,17,82,3,18,79,3,8,89,2,2,96,2,4,94,3,3,94,3,3,94,2,4,94,2,10,88,3,1,96,2,12,86,100,0,0,0,95,0,0,5,98,0,1,1,83,0,6,11,82,0,8,10,92,1,6,1,98,0,1,1,96,0,4,0,97,0,2,1,97,1,2,0,96,0,2,2,90,0,3,7,99,0,1,0,88,0,7,5,4,0,19,77,83,0,3,14,6,1,32,61,68,0,8,24,92,5,3,0,92,3,5,0,97,2,1,0,15,1,4,80,100,0,0,0,0,7,1,25,30,20,17,7,3,27,49,14,7,2,35,40,16,7,6,25,41,21,7,6,12,44,31,7,7,1,37,48,96,0,0,4,96,0,0,4,96,0,2,2,96,0,1,3,96,0,1,3,96,0,0,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,7,3,11,79,7,1,47,45,7,5,9,79,7,4,48,41,7,4,5,84,7,3,5,85,8,0,45,47,55,31,14,0,0,8,0,1,5,33,53,8,0,91,1,8,3,8,81,8,0,22,36,15,10,3,6,8,0,33,18,35,6,8,2,17,47,13,13,9,0,15,74,2,9,1,10,80,0,89,1,7,3,54,0,44,2,92,0,7,1,53,0,21,26,96,0,0,4,95,0,4,1,10,1,1,2,8,26,52,10,1,1,2,5,29,52,10,0,19,40,20,11,10,0,2,4,34,50,10,0,9,22,37,22,69,1,23,7,69,15,3,13,69,13,6,12,10,3,33,54,46,0,31,23,71,0,6,1,2,9,1,1,9,38,0,2,3,1,2,2,3,4,4,0,3,5,3,16,2,12,12,2,32,52,0,2,12,0,6,17,19,17,20,8,1,17,4,49,18,12,17,4,16,30,24,7,2,5.842105263157895,6.356636522604708,2.923076923076923,2.4311018921995866,13.452380952380953,4.218161427568936,2.0641025641025643,1.3126729307448306
HR,HRV,Croatia,Vara<c5><be>dinska,2020-12-30,2020-12-22,100,2,10982.443032221101,1,5989.43480365496,81,98,729799.0263833161,75,2,2,96,1,18,81,2,2,96,1,30,69,0,19,81,2,9,89,1,7,92,2,1,97,2,5,93,2,3,95,2,1,97,2,10,88,2,2,96,0,15,85,98,0,1,1,82,1,7,10,98,0,0,2,70,2,10,18,81,2,6,11,91,1,2,6,93,2,2,3,99,0,0,1,95,1,1,3,97,0,2,1,99,0,0,1,90,0,3,7,98,1,0,1,85,1,6,8,2,0,33,65,68,0,7,25,3,2,38,57,62,1,14,23,86,7,7,0,86,0,14,0,100,0,0,0,21,0,4,75,100,0,0,0,0,4,0,25,24,27,20,10,2,25,46,17,10,5,27,41,17,10,5,23,42,20,10,5,11,41,33,10,4,6,31,49,96,2,0,2,96,2,0,2,96,1,2,1,96,2,0,2,96,2,0,2,96,1,1,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,12,0,16,72,12,0,41,47,12,1,14,73,12,0,40,48,12,0,6,82,12,0,1,87,14,0,34,52,66,24,5,2,3,16,0,0,3,27,54,16,0,84,0,17,1,15,67,17,0,24,29,8,11,3,8,17,0,28,17,25,13,17,0,23,36,17,7,17,0,21,60,2,17,0,14,64,5,84,0,11,5,59,1,39,1,86,1,10,3,60,0,17,23,94,0,2,4,99,0,1,0,20,1,2,1,8,24,44,20,1,2,1,8,25,43,21,1,35,26,11,6,21,0,3,7,15,54,21,0,9,16,22,32,75,3,15,7,75,6,6,13,75,4,13,8,22,0,39,39,61,0,18,21,82,4,3,1,1,2,0,2,5,43,0,2,8,3,4,1,3,7,11,2,0,2,2,1,3,8,23,1,36,40,0,0,23,0,11,14,18,16,12,5,1,25,1,34,13,27,25,1,13,19,29,11,2,4.088888888888889,4.461054819323576,2.92,2.3259406699226015,13.106666666666666,4.105281151557507,1.8904109589041096,1.3391710105262098
HR,HRV,Croatia,Zagreba<c4><8d>ka,2020-12-30,2020-12-26,100,2,8312.07993749651,1,4036.937820827,45,97,984339.1710690168,78,0,3,97,0,12,88,0,4,96,0,25,75,0,22,78,1,9,90,0,6,94,0,5,95,0,4,96,0,8,92,0,5,95,0,16,84,0,3,97,0,17,83,97,1,2,0,88,1,6,5,96,1,1,2,75,1,9,15,78,1,10,11,91,0,3,6,94,0,4,2,95,1,3,1,96,0,1,3,92,1,5,2,95,0,3,2,84,0,5,11,97,0,1,2,83,1,11,5,3,0,22,75,79,0,7,14,4,0,35,61,65,1,7,27,93,4,3,0,93,1,6,0,99,0,1,0,12,2,3,83,100,0,0,0,0,4,0,27,28,21,20,9,6,19,55,11,9,7,29,41,14,9,5,29,41,16,9,9,19,38,25,9,9,5,31,46,97,1,1,1,97,1,0,2,97,1,0,2,97,1,0,2,97,1,0,2,97,0,1,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,12,0,11,77,12,0,42,46,12,0,11,77,12,1,44,43,12,0,7,81,12,0,7,81,12,1,32,55,68,19,10,2,1,12,0,1,6,23,58,12,1,87,0,13,0,22,65,13,0,24,37,6,13,2,5,13,0,29,26,19,13,14,1,16,39,14,16,16,0,12,72,0,16,0,10,73,1,89,0,8,3,58,0,41,1,89,0,10,1,56,0,21,23,93,0,5,2,93,0,7,0,17,1,1,6,9,19,47,17,0,0,6,6,23,48,17,1,19,38,15,10,17,0,1,8,13,61,17,0,3,20,20,40,77,0,19,4,77,7,7,9,77,7,6,10,17,0,48,35,65,0,13,22,88,0,6,0,0,1,0,0,5,40,0,2,2,5,8,1,2,6,3,1,2,3,2,4,2,17,20,2,40,38,0,0,20,0,6,15,18,16,13,10,2,21,3,42,19,15,21,2,17,25,21,11,3,3.4791666666666665,3.8092249914465532,2.769230769230769,2.554533426213293,13.772151898734178,3.6862508474009603,2.1578947368421053,1.4147096906333574
HR,HRV,Croatia,-99,2020-12-31,2020-12-26,100,2,39424.539438278756,1,5611.853304789761,46,90,922535.710965366,54,4,2,94,4,11,85,3,2,95,5,16,79,5,14,81,5,8,87,5,3,92,5,3,92,4,4,92,5,2,93,4,2,94,5,9,86,5,0,95,5,9,86,98,0,2,0,89,0,6,5,98,0,1,1,84,1,5,10,86,0,6,8,92,1,4,3,97,0,1,2,97,0,2,1,96,0,2,2,98,0,2,0,98,0,0,2,91,0,4,5,100,0,0,0,91,0,3,6,7,3,23,67,79,0,5,16,10,2,28,60,72,0,9,19,91,3,6,0,91,1,8,0,99,0,1,0,21,0,6,73,100,0,0,0,0,12,1,28,17,26,16,20,14,18,34,14,20,15,23,31,11,20,18,18,32,12,20,22,11,28,19,20,21,4,19,36,94,3,0,3,94,2,1,3,94,1,2,3,94,3,0,3,94,1,2,3,94,2,1,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,21,9,10,60,21,3,43,33,21,8,11,60,21,6,32,41,21,6,7,66,21,8,6,65,24,2,24,50,76,19,5,0,0,26,2,1,7,22,42,26,1,73,0,28,2,5,65,28,0,29,23,4,7,1,8,28,1,35,14,16,6,28,5,23,31,7,6,28,1,22,49,0,32,2,15,50,1,92,0,7,1,59,1,37,3,90,1,9,0,69,1,23,7,94,1,5,0,95,0,4,1,33,4,2,1,9,20,31,33,4,1,5,5,18,34,35,3,24,20,13,5,35,0,3,12,14,36,35,0,11,22,11,21,69,10,17,4,69,18,4,9,69,10,11,10,38,2,20,40,60,0,10,30,90,0,2,0,1,0,2,0,5,70,0,2,5,1,1,0,0,2,2,0,1,1,0,1,2,12,42,2,15,41,0,0,42,0,5,6,3,14,18,5,7,44,5,35,6,10,44,6,16,17,12,4,1,5.2727272727272725,5.2694445110035515,3.875,4.0155946010522525,12.173076923076923,3.7922581293283573,2.0416666666666665,1.4135865556642118
HR,HRV,Croatia,Grad Zagreb,2020-12-31,2020-12-30,100,0,0,0,0,50,94,601500.3011574432,74,1,1,98,1,10,89,1,0,99,0,24,76,1,18,81,1,6,93,1,4,95,1,4,95,1,4,95,1,1,98,1,4,95,1,21,78,1,5,94,1,26,73,99,0,1,0,90,1,5,4,100,0,0,0,76,1,8,15,82,0,5,13,94,0,3,3,96,0,2,2,96,0,2,2,96,0,2,2,99,0,1,0,96,0,3,1,79,0,6,15,95,0,3,2,74,0,10,16,6,0,21,73,79,0,7,14,6,0,42,52,58,1,6,35,94,2,4,0,94,1,5,0,99,0,1,0,13,1,6,80,100,0,0,0,0,6,1,33,31,18,11,10,3,27,53,7,10,3,35,45,7,10,4,30,42,14,10,8,14,46,22,10,8,4,33,45,94,2,0,4,94,2,1,3,94,1,3,2,94,2,0,4,94,2,1,3,94,2,1,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,11,1,12,76,11,0,67,22,11,1,28,60,11,1,48,40,11,1,5,83,11,1,13,75,14,0,34,52,66,28,6,0,0,16,0,0,4,21,59,16,0,84,0,20,0,11,69,20,0,28,31,10,7,2,2,20,0,25,17,27,11,20,1,14,39,17,9,21,0,16,61,2,22,1,10,65,2,88,0,9,3,33,0,67,0,72,0,26,2,52,0,30,18,95,0,5,0,87,0,13,0,22,1,1,8,18,26,24,22,0,3,6,13,18,38,23,0,23,39,11,4,23,0,0,4,19,54,23,0,8,11,24,34,81,1,13,5,81,3,4,12,81,3,5,11,23,2,53,22,78,1,9,12,91,0,1,1,1,1,0,0,5,38,0,1,7,2,8,1,3,5,3,0,5,9,3,0,1,14,24,0,33,43,0,0,24,0,8,18,18,11,8,11,2,25,4,64,5,2,25,4,20,29,17,3,2,4.085106382978723,4.1484925875920515,2.7058823529411766,1.6110829386763792,14.763157894736842,3.471285721660421,2.2142857142857144,1.371478173706159
HR,HRV,Croatia,Istarska,2020-12-31,2020-12-25,100,1,3107.8282787429803,0,0,44,100,663846.270363495,87,1,1,98,0,11,89,2,2,96,0,14,86,0,19,81,0,7,93,1,8,91,0,1,99,0,0,100,0,3,97,0,6,94,0,13,87,0,1,99,0,11,89,99,0,1,0,89,0,2,9,98,0,2,0,86,0,4,10,81,0,6,13,93,0,3,4,92,0,4,4,99,0,1,0,100,0,0,0,97,0,2,1,94,0,1,5,87,0,6,7,99,0,0,1,89,0,4,7,0,0,16,84,84,0,4,12,1,1,32,66,68,0,5,27,95,2,3,0,95,1,4,0,99,0,1,0,7,1,3,89,100,0,0,0,0,1,0,28,26,27,18,3,5,18,56,18,3,2,39,38,18,3,7,28,36,26,3,8,15,41,33,3,8,6,27,56,97,1,0,2,97,1,0,2,97,1,2,0,97,1,0,2,97,1,0,2,97,1,0,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,3,3,15,79,3,3,63,31,3,2,17,78,3,2,51,44,3,3,7,87,3,3,7,87,3,1,46,50,54,36,9,1,0,3,0,0,8,35,54,3,0,96,1,3,0,15,82,3,0,31,40,11,11,2,2,3,0,35,28,23,11,3,2,20,49,15,11,4,1,15,79,1,4,0,11,81,4,85,0,9,6,37,0,60,3,83,0,15,2,49,0,27,24,93,0,3,4,93,0,6,1,5,1,0,4,4,35,51,5,1,1,1,7,26,59,7,1,21,39,21,11,7,1,1,11,28,52,7,0,12,25,22,34,63,3,27,7,63,15,1,21,63,10,15,12,8,2,38,52,48,0,28,24,72,0,7,0,0,6,3,0,12,35,0,1,4,2,4,1,3,2,9,0,4,6,5,14,1,9,11,0,47,41,0,1,11,0,7,9,16,16,24,12,5,13,3,34,31,19,13,2,23,35,20,6,1,3.8181818181818183,4.770416232986468,3,2.54195563720897,12.88235294117647,3.9743575842245136,1.855421686746988,1.0137172613038672
HR,HRV,Croatia,Osjecko-Baranjska,2020-12-31,2020-12-26,100,2,8192.85541887035,0,0,66,95,619488.4115498652,72,0,2,98,0,16,84,0,5,95,0,25,75,0,19,81,0,10,90,0,8,92,0,4,96,0,5,95,0,4,96,0,6,94,0,15,85,0,2,98,0,18,82,98,0,1,1,84,0,5,11,95,0,3,2,75,1,13,11,81,0,5,14,90,0,2,8,92,0,1,7,96,0,4,0,95,0,3,2,96,0,2,2,94,0,2,4,85,0,5,10,98,0,0,2,82,0,6,12,5,0,24,71,76,0,7,17,6,1,35,58,65,0,9,26,91,3,5,1,91,1,8,0,99,0,1,0,16,3,7,74,100,0,0,0,0,7,0,40,25,18,10,12,5,31,44,8,12,3,39,37,9,12,7,31,40,10,12,7,21,37,23,12,7,7,29,45,94,2,0,4,94,1,1,4,94,1,3,2,94,2,2,2,94,2,0,4,94,2,0,4,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,1,1,98,0,0,2,98,0,0,2,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,12,1,13,74,12,0,45,43,12,1,12,75,12,1,43,44,12,1,5,82,12,1,8,79,12,0,42,46,58,32,7,1,2,16,0,0,7,29,48,16,0,84,0,16,0,15,69,16,0,26,31,10,12,1,4,16,0,29,22,24,9,16,2,14,43,14,11,17,0,16,66,1,18,0,12,69,1,87,0,9,4,55,0,45,0,88,0,12,0,57,0,25,18,95,0,4,1,92,0,8,0,18,1,0,4,9,28,40,18,0,2,7,8,28,37,18,0,19,45,12,6,18,0,0,7,18,57,18,0,9,19,23,31,72,1,18,9,72,6,1,21,72,4,6,18,19,0,48,33,67,0,10,23,91,0,2,0,1,0,1,0,5,43,0,5,8,2,9,3,1,2,7,0,2,3,2,2,0,11,24,1,35,39,0,1,24,1,10,11,19,16,11,7,1,25,3,43,15,14,25,3,18,30,17,7,0,5.914893617021277,5.2536934719426,3.1578947368421053,2.4779731389167603,12.069444444444445,3.8100178879802207,2.0136986301369864,1.3384604618421734
