ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
DZ,DZA,Algeria,Alger,2020-12-31,2020-12-30,100,0,0,0,0,50,88,3695087.1988081923,42,7,2,91,6,5,89,7,2,91,5,19,76,5,23,72,5,15,80,5,6,89,6,3,91,7,3,90,7,7,86,4,3,93,5,16,79,6,9,85,6,22,72,98,0,2,0,95,1,1,3,98,0,1,1,81,3,8,8,77,0,10,13,85,2,9,4,94,0,3,3,97,0,0,3,97,0,2,1,93,0,5,2,97,1,0,2,84,0,8,8,91,0,4,5,78,0,12,10,12,0,19,69,86,0,5,9,19,1,30,50,70,0,4,26,96,0,2,2,0,96,0,2,2,0,98,0,1,1,0,25,0,15,60,100,0,22,4,13,18,25,18,26,10,16,22,26,26,9,22,21,22,26,12,23,17,22,26,12,18,23,21,26,16,14,14,30,0,85,4,2,9,85,4,2,9,85,3,6,6,85,4,8,3,85,5,2,8,85,5,3,7,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,31,2,38,29,31,0,53,16,31,1,25,43,31,1,32,36,31,1,8,60,31,1,14,54,32,0,27,41,73,0,15,7,0,5,32,1,0,5,20,42,32,1,66,1,33,1,10,56,33,0,37,21,4,0,1,4,33,2,28,19,8,10,34,3,22,30,11,0,34,0,10,55,1,37,1,13,49,0,63,0,35,2,48,1,48,3,76,0,21,3,69,1,20,10,93,0,6,1,87,0,12,1,39,1,0,5,12,20,23,39,0,2,2,11,21,25,41,1,37,13,4,4,41,0,4,9,17,29,41,0,10,14,16,19,76,3,18,3,76,14,6,4,76,10,9,5,42,0,26,32,68,0,10,22,91,0,3,0,2,2,0,0,2,67,0,1,8,3,2,1,1,3,3,0,1,2,4,0,0,4,56,0,31,12,0,1,56,0,6,12,7,8,3,6,2,58,1,27,12,2,58,1,5,10,14,8,4,5.667857142857143,6.553288333279261,3.5833333333333335,2.7455197664338145,11.363636363636363,6.025042436666846,3.7000000000000006,1.9767883821219479
DZ,DZA,Algeria,Annaba,2020-12-31,2020-12-23,100,1,25366.7277264162,1,25366.7277264162,37,79,3533833.8154912945,49,8,2,90,4,16,80,7,3,90,6,24,70,6,17,77,6,16,78,7,12,81,7,6,87,7,7,86,6,4,90,7,3,90,6,24,70,9,6,85,7,29,64,98,0,1,1,84,0,5,11,97,0,1,2,76,0,13,11,83,2,8,7,84,1,5,10,88,1,4,7,94,1,1,4,93,0,5,2,96,0,3,1,97,1,1,1,76,1,13,10,94,0,3,3,71,0,18,11,20,1,23,56,77,0,17,6,21,0,24,55,76,2,5,17,95,0,1,4,0,95,0,4,1,0,96,0,1,3,0,28,2,13,57,100,0,22,1,14,18,18,27,27,3,20,19,31,27,11,21,19,22,27,13,21,19,20,27,15,13,24,21,27,15,12,14,32,0,87,6,3,4,87,6,4,3,87,7,3,3,87,5,4,4,87,5,5,3,87,6,3,4,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,30,6,32,32,30,3,51,16,30,6,23,41,30,7,27,36,30,5,8,57,30,4,20,46,30,2,35,33,65,0,20,11,2,2,31,2,1,16,20,30,31,3,64,2,33,4,12,51,33,2,23,20,11,5,1,5,33,2,28,8,10,19,34,1,21,28,11,5,34,2,8,54,2,34,3,11,48,4,68,0,31,1,49,0,50,1,77,0,21,2,73,0,20,7,92,0,7,1,80,0,20,0,39,2,3,8,12,14,22,39,3,3,5,11,16,23,39,3,30,12,10,6,39,1,7,11,13,29,39,1,13,9,16,22,80,3,15,2,80,6,6,8,80,6,9,5,42,1,19,38,62,0,7,31,94,1,2,0,2,0,0,0,1,75,0,1,3,1,4,3,1,2,2,0,1,2,0,0,1,4,50,2,32,14,0,2,50,2,4,15,8,6,9,5,1,51,3,33,5,8,51,1,4,15,18,8,3,7.925,8.573625328998887,1.7000000000000002,1.0809352675491624,12.880952380952381,7.295847067798332,3.0444444444444443,2.2049072909345107
DZ,DZA,Algeria,B<c3><a9>ja<c3><af>a,2020-12-31,2020-12-24,100,2,94264.6002677101,1,76936.9936034532,49,89,2786806.1871592393,47,3,6,91,4,9,87,4,1,95,6,20,74,5,7,88,3,14,83,5,7,88,5,5,90,5,4,91,4,1,95,6,1,93,3,14,83,4,2,94,3,15,82,94,0,3,3,91,0,3,6,99,0,1,0,80,0,4,16,93,0,3,4,86,0,10,4,93,0,3,4,95,0,3,2,96,0,2,2,99,0,1,0,99,0,0,1,86,1,4,9,98,0,1,1,85,0,8,7,11,0,23,66,78,0,11,11,12,2,20,66,80,1,7,12,93,0,5,2,0,93,0,4,3,0,96,0,2,2,0,22,0,12,66,100,0,13,1,11,12,33,30,15,11,13,29,32,15,10,23,21,31,15,12,33,17,23,15,15,25,25,20,15,17,14,5,49,0,88,2,3,7,88,2,3,7,88,2,7,3,88,1,3,8,88,2,2,8,88,1,3,8,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,20,4,47,29,20,5,57,18,20,8,33,39,20,5,37,38,20,6,11,63,20,5,27,48,25,0,41,34,59,1,25,6,2,7,29,0,0,12,29,30,29,0,71,0,29,0,12,59,29,0,23,29,10,6,3,0,29,0,29,18,10,14,30,0,26,27,14,3,30,0,2,64,4,34,0,3,58,5,53,2,38,7,44,2,47,7,67,1,27,5,64,3,23,10,89,1,4,6,73,1,21,5,34,3,2,6,12,13,30,34,3,3,4,7,15,34,34,2,30,18,6,10,34,1,9,5,18,33,34,0,12,14,12,28,75,4,15,6,75,14,5,6,75,10,10,5,36,0,27,37,63,0,17,20,83,2,2,0,0,4,1,2,6,56,1,3,3,5,4,1,1,4,6,0,0,3,3,0,0,10,52,0,30,16,0,2,52,0,6,14,11,11,6,0,0,53,1,24,8,14,53,1,4,10,15,11,6,7.481481481481482,9.258552679592945,2.5625,1.8246004128758346,9.047619047619047,6.510600665228007,3.760869565217391,2.5749630643193107
DZ,DZA,Algeria,Batna,2020-12-31,2020-12-22,100,4,126179.970941409,3,67924.20835556989,61,89,5229492.714881778,40,8,5,87,6,12,82,8,6,86,8,25,67,9,18,73,8,17,75,8,9,83,7,11,82,9,7,84,7,3,90,7,10,83,8,19,73,8,7,85,8,23,69,95,1,2,2,88,1,4,7,94,1,2,3,75,1,15,9,82,1,6,11,83,1,10,6,91,1,7,1,89,1,6,4,93,1,4,2,97,0,3,0,90,1,5,4,81,1,10,8,93,1,6,0,77,2,14,7,10,1,28,61,75,0,9,16,14,2,25,59,76,0,7,17,93,0,3,4,0,93,0,7,0,0,93,0,2,5,0,26,2,10,62,100,0,17,0,13,20,23,27,25,10,15,19,31,25,13,18,25,19,25,15,19,13,28,25,11,20,17,27,25,14,10,9,42,0,90,2,5,3,90,5,1,4,90,3,7,0,90,5,2,3,90,5,0,5,90,5,3,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,29,3,35,33,29,4,43,24,29,3,35,33,29,4,37,30,29,5,15,51,29,4,23,44,29,0,41,30,59,1,25,4,6,5,29,0,6,9,37,19,29,1,62,8,29,1,16,54,29,1,20,23,9,8,4,6,29,2,26,15,15,13,30,0,20,32,15,3,32,0,8,56,4,35,1,4,56,4,65,0,30,5,57,0,36,7,65,0,25,10,63,0,24,13,85,0,11,4,77,0,20,3,37,0,2,7,12,16,26,37,0,2,9,9,16,27,40,0,18,12,12,18,40,0,5,8,9,38,40,0,10,15,9,26,76,5,19,0,76,8,8,8,76,8,9,7,44,0,24,32,68,0,14,18,87,0,4,0,0,0,2,1,6,64,0,2,3,4,7,2,0,1,0,0,3,4,0,1,3,6,59,1,32,8,0,0,59,0,8,10,16,4,3,0,0,59,1,20,15,5,59,2,4,12,11,9,3,7.230769230769231,8.018643434767297,2.6,2.326053807586891,11.11111111111111,6.323551342979797,3.25,2.102719327782139
DZ,DZA,Algeria,Blida,2020-12-31,2020-12-24,100,4,300654.56414768024,2,195447.37567012245,67,83,4928330.7235806445,38,1,6,93,2,16,82,1,7,92,1,22,77,1,23,76,3,14,83,2,14,84,1,9,90,2,8,90,2,6,92,1,5,94,2,17,81,3,5,92,2,23,75,94,1,4,1,84,1,7,8,93,1,4,2,78,3,14,5,77,3,7,13,86,0,9,5,86,0,7,7,91,1,7,1,92,1,4,3,94,0,4,2,95,1,2,2,83,2,7,8,95,1,3,1,77,2,13,8,16,1,25,58,77,0,9,14,18,2,22,58,78,2,6,14,94,0,3,3,0,94,0,3,3,0,97,0,1,2,0,29,1,10,60,100,0,22,0,14,18,19,27,33,2,17,21,27,33,8,21,23,15,33,7,20,19,21,33,7,22,18,20,33,8,12,18,29,0,90,5,1,4,90,5,1,4,90,4,4,2,90,4,4,2,90,6,1,3,90,6,0,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,37,5,36,22,37,1,44,18,37,4,22,37,37,4,27,32,37,4,8,51,37,2,15,46,37,0,25,38,75,0,9,5,7,4,39,0,1,7,23,30,39,0,59,2,41,1,8,50,41,0,30,17,4,4,2,2,41,0,20,9,13,17,41,1,17,25,14,2,41,0,6,48,5,41,2,11,42,4,64,1,28,7,56,1,38,5,78,0,19,3,73,0,17,10,92,0,5,3,85,0,11,4,43,0,1,1,16,25,14,43,0,1,1,14,13,28,45,0,24,16,9,6,45,0,5,12,17,21,45,0,9,15,14,17,77,4,13,6,77,7,5,11,77,5,8,10,47,1,25,27,73,0,8,19,92,1,3,1,1,0,0,0,2,68,0,0,5,2,6,1,0,2,4,0,1,5,1,0,3,2,60,2,27,10,0,1,60,2,4,10,7,9,4,4,0,60,1,26,10,3,60,1,3,12,13,8,3,7.151515151515151,8.66429891898795,3.1,2.1980852911951394,12.571428571428573,6.992793409208193,3.783783783783784,1.945580963436188
DZ,DZA,Algeria,Constantine,2020-12-31,2020-12-23,100,5,418443.8394297053,4,336859.9846617556,73,89,3756050.1701105624,51,4,6,90,3,13,84,4,3,93,3,27,70,5,14,81,3,16,81,4,8,88,4,8,88,5,10,85,3,5,92,3,5,92,2,24,74,3,5,92,1,25,74,94,1,3,2,87,0,5,8,97,0,1,2,73,1,16,10,86,0,7,7,84,0,9,7,92,1,5,2,92,0,5,3,90,0,8,2,95,1,3,1,95,0,3,2,76,2,11,11,95,0,1,4,75,2,15,8,11,0,34,55,67,0,11,22,13,0,25,62,75,0,9,16,91,0,7,2,0,91,0,8,1,0,92,1,3,4,0,23,6,12,59,100,0,16,0,11,15,27,31,24,4,17,19,36,24,13,26,13,24,24,13,27,13,23,24,10,24,19,23,24,15,15,13,33,0,88,3,6,3,88,7,2,3,88,5,4,3,88,5,3,4,88,6,2,4,88,7,1,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,27,3,40,30,27,1,58,14,27,3,33,37,27,3,40,30,27,4,18,51,27,1,22,50,28,2,36,34,64,0,14,11,2,9,29,0,4,6,29,32,29,1,69,1,30,1,19,50,30,0,38,20,5,4,1,2,30,2,31,10,13,14,31,1,16,35,12,5,31,0,6,58,5,32,2,7,57,2,61,0,38,1,43,2,50,5,68,1,26,5,61,2,27,10,83,0,12,5,79,0,19,2,34,1,3,3,17,22,20,34,1,3,9,11,16,26,37,0,32,19,6,6,37,1,3,5,21,33,37,0,8,16,14,25,77,3,16,4,77,7,8,8,77,7,10,6,38,0,23,39,61,1,17,21,85,0,1,0,3,0,2,0,9,62,0,1,6,3,2,0,1,4,3,0,2,0,5,1,2,8,49,0,33,14,0,4,49,1,2,13,12,14,7,1,1,49,1,43,6,1,49,0,9,9,23,5,5,8.4,8.329127143606284,2.56,1.4742229591663987,11.65,6.302421187171865,2.84,1.9204591287778354
DZ,DZA,Algeria,Oran,2020-12-31,2020-12-25,100,1,92677.2229469976,0,0,56,89,3913212.5698034302,44,4,2,94,3,4,93,4,4,92,5,14,81,4,14,82,5,6,89,5,6,89,4,5,91,5,3,92,4,1,95,5,3,92,4,17,79,3,3,94,1,18,81,98,0,1,1,96,0,3,1,96,0,0,4,86,1,6,7,86,1,5,8,94,0,4,2,94,0,2,4,95,0,4,1,97,1,0,2,99,0,1,0,97,0,0,3,83,1,5,11,97,1,2,0,82,1,11,6,10,1,19,70,82,0,7,11,12,1,26,61,74,1,8,17,92,0,2,6,0,92,0,5,3,0,95,0,2,3,0,22,0,13,65,100,0,15,0,14,17,16,38,22,11,20,15,32,22,14,24,17,23,22,15,13,24,26,22,18,20,17,23,22,19,9,16,34,0,89,8,1,2,89,8,2,1,89,4,5,2,89,7,2,2,89,6,2,3,89,7,2,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,25,4,46,25,25,6,57,12,25,5,26,44,25,5,32,38,25,4,10,61,25,5,22,48,27,0,32,41,68,0,18,8,1,5,28,0,2,8,26,36,28,1,71,0,29,0,17,54,29,0,30,25,7,3,1,5,29,0,33,15,5,18,29,0,25,25,12,9,29,0,6,62,3,34,3,7,54,2,54,0,43,3,43,0,51,6,74,0,24,2,68,2,18,12,90,0,6,4,78,0,19,3,35,0,1,5,18,16,25,35,0,0,3,19,13,30,36,1,28,18,8,9,36,1,6,8,14,35,36,0,12,11,9,32,77,1,18,4,77,6,8,9,77,5,8,10,36,0,29,35,65,0,5,30,95,1,1,1,1,1,0,0,0,66,0,0,11,3,0,2,0,7,1,0,1,1,2,1,2,3,52,1,36,9,0,2,52,0,2,12,10,13,10,0,1,55,0,38,4,3,55,0,5,14,13,5,8,5.903225806451613,7.7000209467666485,3.176470588235294,2.8555930670713363,11.585365853658537,6.568773134140414,3.4651162790697674,2.1530580379378264
DZ,DZA,Algeria,S<c3><a9>tif,2020-12-31,2020-12-22,100,4,333756.79462867737,3,276805.4533364579,63,89,5447142.489911948,52,5,9,86,5,7,88,5,6,89,3,28,69,6,13,81,4,19,77,6,14,80,4,12,84,4,6,90,6,4,90,3,8,89,5,24,71,7,8,85,5,28,67,91,2,6,1,93,1,3,3,94,0,5,1,72,3,15,10,87,1,7,5,81,2,10,7,86,1,8,5,88,2,9,1,94,1,5,0,96,2,0,2,92,2,4,2,76,3,11,10,92,1,4,3,72,1,17,10,11,0,22,67,80,0,11,9,14,2,22,62,78,2,5,15,95,0,2,3,0,95,1,2,2,0,98,0,1,1,0,24,3,10,63,100,0,17,0,18,11,23,31,22,7,16,20,35,22,13,23,16,26,22,16,20,17,25,22,15,21,18,24,22,17,11,18,32,0,90,5,4,1,90,7,1,2,90,4,5,1,90,6,2,2,90,6,2,2,90,4,4,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,25,8,35,32,25,3,60,12,25,5,36,34,25,7,33,35,25,9,9,57,25,5,20,50,27,2,38,33,62,0,22,10,3,3,28,1,2,7,29,33,28,2,69,1,31,4,16,49,31,1,25,23,14,4,1,1,31,1,33,12,12,11,32,1,11,38,13,5,34,1,6,56,3,36,0,6,55,3,65,0,33,2,41,0,55,4,65,1,28,6,67,1,18,14,92,0,5,3,80,0,19,1,38,3,3,3,15,20,18,38,1,1,6,14,17,23,39,1,31,17,5,7,39,1,4,8,13,35,39,1,9,10,13,28,81,2,13,4,81,6,6,7,81,8,7,4,39,2,26,33,67,0,6,27,94,0,1,2,0,0,0,0,3,69,0,0,8,1,4,3,2,0,4,0,1,4,2,0,0,2,45,4,40,10,0,1,45,1,6,13,11,14,6,4,0,48,4,38,7,3,48,2,8,9,20,8,5,7.177777777777777,9.276776695522312,3.4117647058823533,2.450990196058824,11.729166666666666,7.067274244588711,3.1818181818181817,1.9915253856082775
DZ,DZA,Algeria,Tizi Ouzou,2020-12-31,2020-12-24,100,0,0,0,0,68,90,3783187.8443913963,48,4,3,93,6,7,87,5,6,89,6,24,70,5,17,78,6,9,85,4,9,87,5,5,90,5,2,93,6,2,92,5,4,91,3,16,81,6,6,88,6,15,79,97,0,0,3,93,0,2,5,94,0,3,3,76,0,8,16,83,0,7,10,91,0,5,4,91,0,2,7,95,0,4,1,98,0,1,1,98,0,1,1,96,0,2,2,84,0,8,8,94,0,1,5,85,0,10,5,9,1,28,62,75,0,9,16,12,5,13,70,87,0,2,11,98,0,0,2,0,98,0,1,1,0,99,0,0,0,1,20,3,20,57,100,0,16,1,13,20,25,25,23,14,10,21,32,23,12,17,24,24,23,12,19,20,26,23,13,21,20,23,23,18,10,11,38,0,80,11,2,7,80,9,3,8,80,6,10,4,80,9,4,7,80,11,3,6,80,10,4,6,99,1,0,0,99,1,0,0,99,1,0,0,99,1,0,0,99,1,0,0,99,1,0,0,99,1,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,25,0,43,32,25,2,59,14,25,3,34,38,25,3,43,29,25,3,11,61,25,2,20,53,27,0,42,31,58,0,19,10,4,9,27,2,2,8,24,37,27,2,71,0,28,0,12,60,28,0,27,27,14,1,1,2,28,0,18,20,23,11,28,0,18,37,14,3,29,0,6,64,1,29,0,5,65,1,57,1,37,5,41,2,52,5,66,3,28,3,57,3,25,15,89,2,7,2,80,0,20,0,29,0,1,5,17,20,28,29,0,1,6,18,18,28,31,0,37,21,6,5,31,0,10,16,16,27,31,0,24,13,12,20,64,2,28,6,64,10,15,11,64,9,19,8,32,1,33,34,66,0,9,25,92,0,2,0,1,0,0,1,4,59,1,2,7,4,5,2,0,2,2,0,2,1,2,1,0,10,52,2,29,12,0,5,52,0,9,14,4,10,9,2,0,52,1,11,11,25,52,1,3,12,19,10,3,8.333333333333334,9.63030929632362,2.772727272727273,1.9006720160390935,8.205128205128204,6.325302102955812,3.6739130434782608,2.1812773813737567
DZ,DZA,Algeria,-99,2021-01-01,2020-12-26,100,5,251197.8873627192,2,75616.07929839379,38,84,5646311.853400245,29,8,7,85,9,9,82,6,6,88,9,17,74,9,13,78,6,11,83,9,6,85,9,8,83,7,8,85,5,6,89,8,11,81,8,9,83,8,8,84,9,19,72,93,2,2,3,91,2,3,4,94,1,4,1,83,0,7,10,87,1,7,5,89,2,4,5,94,2,3,1,92,0,5,3,92,1,3,4,94,0,5,1,89,2,5,4,91,1,4,4,92,3,1,4,81,3,6,10,15,1,17,67,87,0,8,5,22,6,19,53,82,1,5,12,95,0,0,4,1,95,0,2,2,1,98,0,2,0,0,35,0,6,59,100,0,24,1,13,16,21,25,30,13,10,21,26,30,18,17,18,17,30,18,15,23,14,30,15,20,18,17,30,17,13,14,26,0,94,3,1,2,94,2,1,3,94,2,2,2,94,2,2,2,94,2,2,2,94,3,0,3,95,2,1,2,95,2,1,2,95,2,1,2,95,2,1,2,95,2,1,2,95,2,1,2,95,2,1,2,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,34,4,31,31,34,2,50,14,34,4,27,35,34,3,31,32,34,4,13,49,34,3,20,43,40,4,28,28,72,0,12,9,6,1,40,2,1,6,17,34,40,2,57,1,42,3,10,45,42,1,29,13,7,2,2,4,42,1,21,10,14,12,42,4,12,28,12,2,44,1,5,46,4,45,2,5,44,4,69,2,26,3,51,3,40,6,74,2,21,3,70,1,24,5,88,1,9,2,81,2,17,0,46,0,3,2,6,15,28,46,0,1,4,8,15,26,47,1,23,16,8,5,47,1,3,9,9,31,47,0,13,11,9,20,77,6,15,2,77,7,9,7,77,7,7,9,49,1,19,31,69,0,8,23,93,0,2,0,0,0,1,0,4,75,0,1,4,0,3,2,0,3,0,1,2,2,0,1,2,4,68,3,14,15,0,0,68,2,2,6,8,9,4,1,0,71,3,16,3,7,71,1,3,8,12,3,2,3.3636363636363638,3.18546482435235,3.6249999999999996,3.2043497223082786,11.545454545454545,6.223819625915483,3.4166666666666665,2.041241452319315
