ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C12..99,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
NZ,NZL,New Zealand,-99,2020-12-30,2020-12-22,100,2,16561.73621957742,1,6683.13203345003,5,91,945797.5393366617,64,4,2,94,5,15,80,5,3,92,4,14,82,5,14,81,5,14,81,5,7,88,6,3,91,5,3,92,3,1,96,6,2,92,5,13,82,5,2,93,6,12,82,98,0,1,1,85,1,2,12,97,0,0,3,86,1,3,10,86,0,4,10,86,0,2,12,93,0,4,3,97,0,1,2,97,0,1,2,99,0,0,1,98,0,1,1,87,0,2,11,98,0,0,2,88,0,2,10,8,1,5,86,97,1,2,10,3,26,61,74,0,1,25,99,0,1,0,99,0,1,0,100,0,0,14,2,0,84,100,0,0,0,0,0,12,0,43,22,14,9,15,6,29,39,11,15,3,44,28,10,15,2,49,27,7,15,5,46,26,8,15,7,17,36,25,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,16,0,34,50,16,0,70,14,16,0,52,32,16,2,60,22,16,1,31,52,16,0,9,75,17,0,58,25,42,0,24,16,9,9,18,2,0,6,24,50,18,1,79,2,19,3,12,66,19,0,5,5,6,5,57,3,19,0,15,10,32,24,21,2,6,13,22,36,100,100,66,2,6,26,30,2,15,53,48,4,8,40,40,2,11,47,69,1,5,25,91,0,3,6,21,0,1,2,3,5,68,21,0,0,1,4,13,61,26,0,12,15,22,25,26,0,4,3,13,54,26,0,4,9,19,42,88,1,8,3,88,3,3,6,88,3,2,7,27,1,40,32,68,0,11,21,89,0,2,1,2,1,0,0,5,50,0,4,3,1,3,0,4,6,1,1,0,7,3,0,5,12,31,2,24,42,0,1,31,2,0,5,11,8,20,15,8,33,3,31,21,12,33,0,7,15,20,18,7,4.9655172413793105,7.495154428127404,1,0,12.157894736842104,5.024189606594034,2.7903225806451615,1.4041752351317003
NZ,NZL,New Zealand,Auckland,2020-12-30,2020-12-30,118,1,16562.7714082933,0,0,0,115,779807.1601627561,92,1,1,116,1,16,101,1,5,112,0,17,101,0,27,91,0,19,99,1,7,110,1,1,116,1,2,115,1,1,116,2,6,110,1,14,103,1,1,116,1,9,108,117,0,0,1,102,1,4,11,113,1,0,4,101,0,5,12,91,1,9,17,99,1,5,13,111,1,2,4,117,0,1,0,116,0,0,2,117,1,0,0,112,0,4,2,104,1,2,11,117,0,0,1,109,0,4,5,3,0,0,115,118,0,0,3,1,47,67,71,0,4,43,114,0,4,0,114,0,4,0,118,0,0,9,1,2,106,118,0,0,0,0,0,4,0,56,31,21,6,7,3,41,63,4,7,3,57,48,3,7,2,50,54,5,7,0,56,48,7,7,3,19,61,28,0,116,1,1,0,116,1,0,1,116,0,1,1,116,0,2,0,116,1,0,1,116,1,0,1,118,0,0,0,118,0,0,0,118,0,0,0,118,0,0,0,118,0,0,0,118,0,0,0,118,0,0,0,118,0,0,0,118,0,0,0,118,0,0,0,118,0,0,0,118,0,0,0,8,1,34,75,8,2,84,24,8,2,77,31,8,2,73,35,8,2,41,67,8,3,17,90,9,0,70,39,48,0,36,17,11,6,10,0,0,8,37,63,10,0,108,0,13,2,18,85,13,0,5,5,13,18,60,4,13,0,15,28,38,24,14,1,11,26,32,34,118,118,84,0,6,28,34,1,16,67,41,2,10,65,45,2,11,60,77,1,4,36,101,0,15,2,14,2,0,3,4,8,87,14,0,0,1,6,22,75,15,2,7,24,39,31,15,0,1,5,15,82,15,0,7,12,31,53,100,2,12,4,100,2,0,16,100,1,6,11,16,0,48,54,64,0,28,26,94,1,4,1,2,1,0,2,13,47,0,1,5,7,11,0,3,10,2,0,1,7,5,1,3,15,24,2,31,61,0,0,24,1,11,16,13,24,13,10,6,25,3,55,23,12,25,2,18,25,26,20,2,5.921568627450981,7.498914954191445,0,0,12.887640449438202,5.657734453116513,2.977777777777778,1.4988968061396624
NZ,NZL,New Zealand,Bay of Plenty,2020-12-30,2020-12-25,100,0,0,0,0,0,97,710136.8585482697,77,1,0,99,1,7,92,1,2,97,1,20,79,1,19,80,1,22,77,1,3,96,1,4,95,1,2,97,1,0,99,1,8,91,1,15,84,1,0,99,0,4,96,100,0,0,0,93,0,0,7,98,0,0,2,80,1,1,18,81,0,4,15,78,1,6,15,97,0,1,2,96,0,2,2,98,0,1,1,100,0,0,0,92,0,4,4,85,0,2,13,100,0,0,0,96,0,0,4,3,0,0,97,100,0,0,3,1,22,74,78,1,1,20,99,0,1,0,99,0,1,0,100,0,0,6,2,1,91,100,0,0,0,0,0,5,1,28,40,17,9,9,3,27,51,10,9,1,41,42,7,9,2,37,43,9,9,1,41,42,7,9,3,19,44,25,0,99,0,0,1,99,0,0,1,99,0,1,0,99,0,0,1,99,0,0,1,99,0,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,9,0,25,66,9,1,64,26,9,0,53,38,9,0,69,22,9,0,34,57,9,0,9,82,11,0,68,21,32,0,28,17,12,11,12,0,0,5,31,52,12,0,88,0,13,1,13,73,13,0,0,1,2,4,75,5,13,0,9,14,41,23,13,0,3,12,31,41,100,100,75,0,3,22,37,0,3,60,48,0,3,49,32,0,5,63,67,0,4,29,92,0,2,6,14,0,0,0,0,4,82,14,0,0,0,5,12,69,14,0,7,19,29,31,14,0,0,1,12,73,14,0,2,14,17,53,84,0,10,6,84,1,2,13,84,1,3,12,16,0,60,24,76,0,11,13,91,0,0,1,0,1,0,1,6,33,0,6,6,1,8,0,1,9,5,0,2,2,3,2,1,21,22,1,31,45,0,1,22,0,10,9,10,15,21,10,3,22,0,39,26,13,22,0,8,16,28,16,10,5.27027027027027,7.7733470863537875,0,0,12.314285714285715,5.052027451079381,3.207792207792208,1.7646951603282228
NZ,NZL,New Zealand,Canterbury,2020-12-30,2020-12-27,100,1,5352.0693604682,1,5352.0693604682,12,98,634226.4098390188,80,1,1,98,1,12,87,1,1,98,1,23,76,1,15,84,0,15,85,1,7,92,1,3,96,1,6,93,1,0,99,1,10,89,1,17,82,1,1,98,1,6,93,99,0,1,0,88,0,5,7,99,0,0,1,77,0,3,20,85,0,5,10,85,0,3,12,93,0,3,4,97,0,1,2,94,0,2,4,100,0,0,0,90,0,4,6,83,0,4,13,99,0,1,0,94,0,2,4,2,0,4,94,96,1,3,2,1,20,77,80,1,1,18,99,0,1,0,99,0,1,0,100,0,0,5,1,0,94,100,0,0,0,0,0,4,1,50,26,10,9,6,1,29,54,10,6,1,49,38,6,6,1,45,35,13,6,0,51,32,11,6,1,20,47,26,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,7,0,39,54,7,0,73,20,7,1,60,32,7,0,66,27,7,0,40,53,7,1,19,73,7,0,64,29,36,0,25,17,6,16,7,2,2,7,31,51,7,1,91,1,9,1,11,79,9,0,1,2,2,4,78,4,9,0,9,17,30,35,10,1,6,14,24,45,100,100,61,0,2,37,27,0,4,69,40,0,1,59,34,0,4,62,60,0,2,38,81,0,3,16,11,0,3,2,4,9,71,11,0,2,3,7,10,67,11,2,8,14,26,39,11,0,3,6,12,68,11,0,8,14,20,47,78,0,13,9,78,0,3,19,78,0,7,15,11,0,43,46,54,1,31,14,70,1,4,2,4,1,1,0,17,28,1,5,7,5,12,0,2,10,3,0,4,4,3,0,1,15,16,3,30,51,0,0,16,1,12,9,14,15,18,13,2,19,4,54,16,7,19,2,13,20,31,9,6,4.512820512820513,5.716420461091818,3,1.8257418583505536,12.4125,5.709627113231818,2.9066666666666667,1.4348305609857697
NZ,NZL,New Zealand,Hawke's Bay,2020-12-30,2020-12-23,100,0,0,0,0,2,95,570236.7737717051,81,1,0,99,0,15,85,1,4,95,1,16,83,1,16,83,1,15,84,1,5,94,1,0,99,1,3,96,1,0,99,1,2,97,1,10,89,1,1,98,1,8,91,100,0,0,0,85,0,5,10,96,0,2,2,84,0,6,10,84,1,5,10,85,0,2,13,95,0,2,3,100,0,0,0,97,0,2,1,100,0,0,0,98,0,1,1,90,1,2,7,99,0,0,1,92,0,6,2,5,0,1,94,99,1,0,6,1,25,68,75,0,2,23,98,0,2,0,98,0,1,1,100,0,0,9,1,1,89,100,0,0,0,0,0,7,0,47,25,11,10,7,1,30,45,17,7,0,53,29,11,7,1,49,29,14,7,1,46,33,13,7,1,24,43,25,0,99,1,0,0,99,0,1,0,99,0,1,0,99,1,0,0,99,0,1,0,99,1,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,8,2,32,58,8,4,67,21,8,2,56,34,8,0,68,24,8,3,35,54,8,3,6,83,9,0,71,20,29,0,26,17,13,15,9,1,1,8,24,57,9,1,89,1,12,1,16,71,12,0,1,2,2,6,73,4,12,0,11,14,28,35,12,3,5,18,16,46,100,100,68,3,2,27,33,3,5,59,44,3,2,51,33,3,3,61,65,3,2,30,94,1,1,4,13,0,1,0,5,9,72,13,0,0,0,4,9,74,13,0,10,14,28,35,13,0,1,5,11,70,13,0,5,10,23,49,85,0,11,4,85,6,2,7,85,4,4,7,13,0,47,40,60,0,23,17,78,0,4,1,1,2,0,0,14,31,0,7,3,2,7,1,4,11,7,0,4,3,3,0,3,14,16,0,32,51,0,1,16,0,4,10,9,20,28,10,3,18,3,25,30,24,18,3,13,20,29,15,2,7.11842105263158,9.374659785197192,2,0,11.954545454545455,5.1479312517018725,3.038961038961039,1.681490241622767
NZ,NZL,New Zealand,Manawatu-Wanganui,2020-12-30,2020-12-23,100,0,0,0,0,7,95,822563.2703387914,75,0,0,100,0,7,93,0,2,98,0,16,84,0,12,88,0,18,82,0,4,96,0,3,97,0,5,95,0,2,98,0,4,96,0,16,84,0,1,99,0,15,85,100,0,0,0,93,0,2,5,98,0,2,0,84,0,2,14,88,0,5,7,82,0,1,17,96,0,2,2,97,0,1,2,95,0,1,4,98,0,0,2,96,0,1,3,84,0,1,15,99,0,1,0,85,0,4,11,5,0,6,89,95,3,2,6,0,24,70,76,0,1,23,99,0,1,0,99,0,1,0,100,0,0,7,3,3,87,100,0,0,0,0,0,8,0,44,27,13,8,9,3,24,59,5,9,1,44,42,4,9,2,38,43,8,9,2,39,42,8,9,2,13,51,25,0,97,0,1,2,97,0,3,0,97,0,0,3,97,0,0,3,97,0,1,2,97,0,1,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,9,0,26,65,9,1,66,24,9,0,48,43,9,0,69,22,9,0,29,62,9,0,5,86,10,0,67,23,33,0,23,17,17,10,10,0,1,6,30,53,10,0,90,0,14,1,12,73,14,0,1,1,2,5,74,3,14,0,13,12,37,24,15,1,4,11,29,40,100,100,74,0,1,25,34,0,5,61,52,0,1,47,31,0,4,65,71,0,1,28,95,0,1,4,16,0,1,3,7,7,66,16,0,1,1,4,12,66,18,1,10,15,25,31,18,0,2,2,8,70,18,0,4,8,23,47,88,3,7,2,88,3,1,8,88,1,6,5,18,0,41,41,59,0,17,24,84,1,2,0,1,0,0,0,12,45,0,5,6,2,7,2,2,12,1,0,1,6,0,1,1,9,24,1,29,46,0,0,24,0,7,6,9,15,17,17,5,25,5,19,31,20,25,1,17,13,31,9,4,5.2631578947368425,7.3986273764446695,1.2,0.44721359549995787,11.554054054054054,4.690830144984247,2.7285714285714286,1.522026000762776
NZ,NZL,New Zealand,Northland,2020-12-30,2020-12-22,100,1,9651.10630973429,0,0,8,95,859092.2777946603,72,1,1,98,0,10,90,0,0,100,1,17,82,1,13,86,1,16,83,1,5,94,0,1,99,0,4,96,1,1,98,1,2,97,1,12,87,1,1,98,1,11,88,99,0,1,0,90,0,3,7,100,0,0,0,83,0,5,12,87,0,4,9,84,0,6,10,95,0,1,4,99,0,0,1,96,0,0,4,99,0,0,1,98,0,2,0,88,0,5,7,99,0,1,0,89,0,6,5,5,0,6,89,96,4,0,9,0,27,64,73,0,3,24,97,1,2,0,97,0,3,0,100,0,0,12,1,1,86,100,0,0,0,0,0,12,0,35,26,18,9,13,2,26,49,10,13,3,40,36,8,13,3,37,34,13,13,4,41,32,10,13,3,11,44,29,0,99,0,1,0,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,1,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,15,0,29,56,15,0,65,20,15,1,47,37,15,0,69,16,15,0,30,55,15,0,8,77,16,0,70,14,30,0,29,16,14,11,17,0,0,3,25,55,17,0,82,1,22,0,20,58,22,0,2,0,2,4,67,3,22,0,7,16,33,22,22,4,2,14,13,45,100,100,71,1,4,24,35,2,5,58,53,2,2,43,31,1,6,62,70,1,2,27,92,0,1,7,23,0,1,1,2,8,65,23,0,1,1,7,13,55,23,0,8,15,22,32,23,0,3,4,9,61,23,0,7,12,15,43,81,1,12,6,81,1,3,15,81,0,9,10,23,2,40,35,65,0,11,24,90,1,0,0,1,0,0,0,8,50,0,2,3,1,6,1,1,16,1,0,4,2,1,0,3,9,28,2,20,50,0,0,28,1,5,9,12,12,15,13,5,28,0,16,23,33,28,0,7,21,28,12,4,6.3108108108108105,8.023707365045157,1.5,1,11.037878787878787,5.657065429831024,2.9166666666666665,1.5267566654490026
NZ,NZL,New Zealand,Otago,2020-12-30,2020-12-24,100,0,0,0,0,7,99,569227.0642049205,80,0,0,100,0,10,90,0,0,100,0,13,87,0,22,78,0,12,88,0,8,92,0,2,98,0,1,99,0,1,99,0,2,98,0,11,89,0,1,99,0,4,96,100,0,0,0,90,0,7,3,100,0,0,0,87,0,5,8,78,0,9,13,88,0,3,9,92,0,5,3,98,0,1,1,99,0,0,1,99,0,0,1,98,0,1,1,89,0,1,10,99,0,0,1,96,0,1,3,1,0,5,94,95,3,2,1,0,20,79,80,1,0,19,100,0,0,0,100,0,0,0,100,0,0,2,1,1,96,100,0,0,0,0,0,4,0,44,34,11,7,4,2,29,58,7,4,3,57,31,5,4,1,52,37,6,4,0,52,36,8,4,1,19,50,26,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,6,0,26,68,6,0,67,27,6,0,48,46,6,0,66,28,6,0,26,68,6,0,10,84,6,0,68,26,32,0,34,19,8,7,7,1,1,5,32,54,7,2,91,0,12,1,9,78,12,0,1,0,3,5,78,1,12,0,8,16,34,30,14,1,4,8,24,49,100,100,74,0,2,24,33,1,3,63,52,0,0,48,34,1,4,61,74,0,0,26,90,0,3,7,14,0,1,1,3,8,73,14,1,0,1,8,13,63,15,2,5,23,27,28,15,1,0,1,6,77,15,0,2,7,28,48,91,1,7,1,91,1,0,8,91,1,3,5,17,1,44,38,62,1,13,24,89,1,0,0,2,1,0,0,7,45,0,3,4,1,9,1,3,7,4,0,2,6,1,4,2,8,20,2,29,49,0,0,20,0,2,10,10,17,21,14,6,20,3,33,21,23,20,0,9,22,30,13,6,5.380952380952381,6.756938190112012,1.5,1,13.083333333333332,5.813413338812863,2.8,1.506741607001768
NZ,NZL,New Zealand,Waikato,2020-12-30,2020-12-26,100,0,0,0,0,8,99,698452.6847406089,73,0,0,100,0,10,90,0,4,96,0,18,82,0,18,82,0,17,83,0,5,95,0,2,98,0,2,98,0,3,97,0,5,95,0,9,91,0,1,99,0,7,93,100,0,0,0,90,0,4,6,96,0,2,2,82,0,5,13,82,1,3,14,83,1,3,13,95,0,3,2,98,0,0,2,98,0,1,1,97,1,1,1,95,2,1,2,91,1,2,6,99,0,1,0,93,1,3,3,1,0,6,93,95,5,0,5,1,26,68,74,0,0,26,100,0,0,0,100,0,0,0,100,0,0,8,2,2,88,100,0,0,0,0,0,8,0,41,27,19,5,10,2,30,52,6,10,2,47,37,4,10,4,40,38,8,10,3,45,35,7,10,4,12,45,29,0,98,0,1,1,98,1,0,1,98,1,0,1,98,1,0,1,98,1,1,0,98,1,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,15,0,25,60,15,0,62,23,15,0,48,37,15,1,59,25,15,1,22,62,15,1,5,79,16,1,51,32,49,0,21,16,5,9,17,0,0,2,30,51,17,0,83,0,17,1,16,66,17,0,1,2,3,3,70,4,17,1,8,23,34,17,18,0,6,16,22,38,100,100,75,0,4,21,39,0,4,57,53,0,3,44,42,0,6,52,79,0,3,18,95,0,1,4,19,0,0,1,4,2,74,19,0,0,2,4,6,69,19,0,8,21,28,24,19,0,2,1,10,68,19,0,3,6,20,52,91,1,3,5,91,2,0,7,91,2,2,5,21,0,45,34,66,0,18,16,83,0,0,0,0,1,0,0,16,38,0,4,3,7,13,1,1,7,7,0,1,2,2,1,0,13,24,1,26,47,1,1,24,0,7,9,11,13,13,20,3,26,4,21,25,24,26,1,9,15,25,20,4,9.13888888888889,10.406461667850627,1.4,0.5477225575051661,13.225352112676056,4.796418851895329,2.9130434782608696,1.6426228169211812
NZ,NZL,New Zealand,Wellington,2020-12-30,2020-12-27,100,0,0,0,0,0,93,523048.3604960828,81,0,0,100,0,13,87,1,3,96,0,20,80,1,18,81,0,18,82,1,7,92,0,3,97,0,3,97,0,0,100,1,2,97,1,16,83,0,3,97,0,11,89,100,0,0,0,87,1,7,5,97,0,0,3,80,0,2,18,82,0,4,14,82,1,3,14,93,0,4,3,97,1,0,2,97,0,2,1,100,0,0,0,98,0,1,1,84,0,3,13,97,0,1,2,89,0,3,8,7,0,0,93,100,0,0,7,1,23,69,77,0,1,22,99,0,1,0,99,0,1,0,100,0,0,9,2,2,87,100,0,0,0,0,0,8,2,60,18,6,6,11,1,30,51,7,11,0,52,32,5,11,1,49,32,7,11,1,51,31,6,11,2,19,51,17,0,98,2,0,0,98,2,0,0,98,2,0,0,98,2,0,0,98,2,0,0,98,1,1,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,11,0,27,62,11,0,72,17,11,0,59,30,11,0,58,31,11,0,27,62,11,0,17,72,11,0,58,31,42,0,24,17,5,12,12,0,0,4,35,49,12,0,88,0,15,0,11,74,15,0,2,1,9,9,60,4,15,0,9,18,33,25,15,0,3,10,27,45,100,100,73,1,2,24,28,1,4,67,41,2,2,55,42,0,3,55,73,1,1,25,83,0,6,11,17,1,0,1,5,6,70,17,0,0,0,6,14,63,18,0,7,13,36,26,18,0,2,3,7,70,18,0,6,7,19,50,87,3,8,2,87,3,1,9,87,3,4,6,18,0,46,36,64,0,19,17,82,1,0,0,0,1,0,0,16,36,0,0,4,1,11,1,0,8,2,0,1,12,10,2,2,10,19,2,37,40,0,2,19,0,10,6,12,19,18,11,5,19,1,44,27,9,19,1,10,31,26,9,4,4.923913043478261,6.611410499452483,0,0,13.075000000000001,5.550173905360699,2.9743589743589745,1.3861500356786496
NZ,NZL,New Zealand,-99,2020-12-31,2020-12-24,100,2,16561.73621957742,1,6683.13203345003,3,91,985262.2670327905,63,3,3,94,5,17,78,4,3,93,3,14,83,4,16,80,4,12,84,4,8,88,5,3,92,4,4,92,3,2,95,5,3,92,4,11,85,4,2,94,5,13,82,97,0,2,1,83,2,3,12,97,0,0,3,86,2,3,9,84,1,3,12,88,0,2,10,92,1,4,3,97,0,1,2,96,0,2,2,98,0,1,1,97,0,1,2,89,0,3,8,98,0,0,2,87,0,3,10,8,1,3,88,99,0,1,11,2,27,60,74,0,1,25,99,0,1,0,99,0,1,0,100,0,0,15,2,0,83,100,0,0,0,0,0,14,0,38,23,14,11,18,4,26,38,14,18,4,36,28,14,18,5,40,25,12,18,6,39,25,12,18,7,14,29,32,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,19,0,26,55,19,0,64,17,19,0,46,35,19,2,53,26,19,1,30,50,19,0,8,73,20,0,55,25,45,0,23,16,10,6,22,2,0,6,23,47,22,1,76,1,23,3,9,65,23,0,5,3,5,5,55,4,23,0,14,10,31,22,25,2,4,13,18,38,100,100,74,2,4,20,36,2,12,50,54,4,8,34,47,2,11,40,70,1,5,24,92,0,3,5,25,0,1,2,3,4,65,25,0,0,1,5,16,53,29,0,11,19,21,20,29,0,3,3,11,54,29,0,4,11,18,38,86,1,9,4,86,4,3,7,86,4,2,8,30,1,36,33,67,1,10,22,90,0,1,1,3,0,0,0,5,55,1,4,3,1,0,0,3,6,1,1,1,4,3,0,4,13,34,2,23,41,0,0,34,1,1,3,10,8,19,16,8,36,3,27,19,15,36,0,9,14,21,15,5,4.678571428571429,7.46871783050786,0,0,11.910714285714286,4.933288726837064,2.830508474576271,1.4756943704327612
