ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
PT,PRT,Portugal,Coimbra,2020-12-23,2020-12-21,100,0,0,0,0,12,96,579382.7337560648,65,0,1,99,0,7,93,0,0,100,0,9,91,0,11,89,0,4,96,0,2,98,0,2,98,0,4,96,0,0,100,0,4,96,0,9,91,0,2,98,0,13,87,99,0,0,1,93,0,1,6,100,0,0,0,91,0,3,6,89,0,1,10,96,0,1,3,98,0,0,2,98,0,1,1,96,1,1,2,100,0,0,0,96,0,3,1,91,0,3,6,98,0,1,1,87,0,3,10,4,0,6,90,95,0,1,4,6,0,30,64,70,1,3,26,97,1,1,1,97,0,3,0,100,0,0,0,0,10,2,13,75,100,0,0,0,0,0,6,1,43,30,13,7,9,8,38,34,11,9,7,50,26,8,9,8,50,28,5,9,7,46,28,10,9,9,18,30,34,0,87,3,0,10,87,2,3,8,87,2,4,7,87,3,3,7,87,2,3,8,87,3,2,8,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,9,1,29,61,9,0,67,24,9,0,44,47,9,1,42,48,9,1,3,87,9,1,9,81,9,0,37,54,63,0,28,4,3,2,11,0,0,1,26,62,11,0,89,0,11,0,20,69,11,0,80,8,0,0,0,1,11,0,18,30,19,22,11,2,33,45,8,1,11,1,29,57,2,11,0,19,68,2,71,1,27,1,33,2,65,0,56,2,40,2,58,1,32,9,97,1,0,2,91,0,9,0,12,1,1,4,20,25,37,12,0,0,4,20,25,39,12,5,46,33,3,1,12,0,6,14,35,33,12,0,8,27,31,22,66,2,25,7,66,8,8,18,66,4,16,14,13,1,44,42,58,0,10,32,91,1,1,1,2,0,1,1,2,47,0,1,5,2,3,0,4,10,3,1,0,8,4,0,2,10,32,2,27,39,0,0,32,0,11,9,17,10,11,7,3,35,6,32,11,16,35,3,3,19,30,4,6,2.8823529411764706,2.2124264190107072,2.5,1,10.8125,3.1329155070745336,2.4237288135593222,1.3416843483872012
PT,PRT,Portugal,Faro,2020-12-23,2020-12-22,100,0,0,0,0,7,97,499554.2011362351,58,0,3,97,0,5,95,0,1,99,0,9,91,0,9,91,0,6,94,0,0,100,0,3,97,0,1,99,0,0,100,0,5,95,0,11,89,0,3,97,0,16,84,97,0,2,1,95,0,1,4,99,0,0,1,91,0,2,7,91,0,1,8,94,0,2,4,100,0,0,0,97,0,2,1,99,0,0,1,100,0,0,0,95,0,2,3,89,0,3,8,97,0,1,2,84,0,4,12,3,0,3,94,97,0,2,1,3,1,26,70,74,0,2,24,98,0,1,1,98,1,1,0,99,0,0,1,0,6,0,3,91,100,0,0,0,0,0,4,0,28,37,21,10,6,4,25,55,10,6,7,38,40,9,6,5,42,33,14,6,7,34,37,16,6,5,12,41,36,0,97,1,0,2,97,1,0,2,97,0,1,2,97,1,0,2,97,1,0,2,97,1,0,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,8,1,27,64,8,0,75,17,8,0,45,47,8,0,45,47,8,0,2,90,8,0,1,91,8,0,43,49,57,0,31,7,4,1,9,1,0,8,31,51,9,1,90,0,9,1,20,70,9,0,62,21,4,2,0,2,9,0,17,17,35,22,9,1,19,56,11,4,10,0,12,76,2,14,2,7,73,4,73,2,20,5,25,1,72,2,55,1,42,2,55,1,34,10,98,1,0,1,99,0,1,0,18,0,3,0,11,15,53,18,0,2,2,9,16,53,20,1,39,29,6,5,20,0,13,17,24,26,20,0,18,25,23,14,58,1,32,9,58,15,7,20,58,11,20,11,22,1,33,44,56,0,17,27,83,0,5,1,1,4,0,0,6,50,0,0,7,3,3,1,0,5,1,0,1,3,3,10,0,13,41,1,25,32,0,1,41,0,8,9,15,13,10,3,1,41,1,31,7,20,41,1,9,20,23,3,3,2.2903225806451615,1.487583014761345,2.3333333333333335,1.1547005383792515,10.11111111111111,3.773244457674819,2.7037037037037037,1.4357908823090753
PT,PRT,Portugal,Leiria,2020-12-23,2020-12-21,100,0,0,0,0,19,95,572457.9778507624,66,1,1,98,1,10,89,1,2,97,1,8,91,1,16,83,1,8,91,2,5,93,1,4,95,1,4,95,0,0,100,1,2,97,1,14,85,1,1,98,1,21,78,99,0,0,1,90,0,2,8,98,0,0,2,92,0,2,6,84,0,2,14,92,0,1,7,95,0,0,5,96,0,1,3,96,0,2,2,100,0,0,0,98,0,1,1,86,0,4,10,99,0,0,1,79,0,6,15,5,0,8,87,92,0,4,4,6,1,35,58,65,0,9,26,91,1,6,2,91,0,9,0,100,0,0,0,0,16,1,3,80,100,0,0,0,0,0,7,1,31,38,18,5,9,5,32,51,3,9,6,45,35,5,9,5,44,36,6,9,7,38,36,10,9,7,23,38,23,0,97,1,0,2,97,0,1,2,97,1,0,2,97,1,0,2,97,1,0,2,97,1,0,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,11,1,28,60,11,3,63,23,11,2,45,42,11,2,38,49,11,2,3,84,11,2,2,85,13,1,31,55,69,0,18,8,0,5,16,0,1,2,23,58,16,0,84,0,18,0,14,68,18,0,66,14,0,0,0,2,18,0,11,20,25,26,18,1,22,44,9,6,18,0,19,60,3,18,2,14,64,2,73,0,23,4,38,0,62,0,56,0,44,0,62,0,27,11,97,0,3,0,98,0,2,0,18,0,0,3,13,18,48,18,0,2,3,14,22,41,19,0,47,25,7,2,19,0,8,18,26,29,19,0,13,21,25,22,66,3,24,7,66,8,7,19,66,7,11,16,19,1,31,49,51,0,22,27,80,0,2,1,2,4,5,1,5,49,0,0,5,1,4,1,3,5,2,0,2,3,2,6,4,13,34,1,21,44,0,0,34,0,6,14,9,18,11,5,3,34,1,29,8,28,34,1,6,16,29,9,5,2.5405405405405403,2.1933560611106464,2.25,1.8322507626258084,10.125,3.232975047780986,2.292307692307692,1.4111506488841488
PT,PRT,Portugal,Lisboa,2020-12-23,2020-12-23,238,0,0,0,0,24,231,1126147.759470436,165,1,1,236,0,18,220,0,5,233,2,21,215,1,29,208,1,19,218,1,5,232,1,2,235,2,5,231,1,3,234,1,7,230,1,25,212,1,10,227,1,38,199,237,0,0,1,220,0,3,15,233,0,3,2,217,1,6,14,209,1,3,25,219,0,4,15,233,0,2,3,236,0,0,2,233,0,2,3,235,0,2,1,231,0,4,3,213,1,6,18,228,0,6,4,200,0,10,28,7,0,15,216,223,0,5,10,10,5,85,138,154,0,19,65,219,4,14,1,219,3,16,0,235,0,0,3,0,35,2,19,182,238,0,0,0,0,0,11,0,95,71,45,16,14,10,84,99,31,14,16,124,68,16,14,16,127,59,22,14,19,99,80,26,14,22,43,76,83,0,219,4,4,11,219,5,2,12,219,3,6,10,219,4,1,14,219,5,0,14,219,5,0,14,238,0,0,0,238,0,0,0,238,0,0,0,238,0,0,0,238,0,0,0,238,0,0,0,238,0,0,0,238,0,0,0,238,0,0,0,238,0,0,0,238,0,0,0,238,0,0,0,17,2,72,147,17,1,165,55,17,1,103,117,17,2,84,135,17,2,8,211,17,2,31,188,21,2,76,139,162,0,54,12,5,5,23,1,3,8,64,139,23,0,215,0,24,1,35,178,24,0,177,26,4,2,1,4,24,0,39,59,62,54,24,2,77,102,25,8,24,1,39,174,0,24,3,37,170,4,166,1,64,7,74,1,161,2,135,1,101,1,154,1,66,17,230,1,6,1,207,0,29,2,25,2,0,6,36,44,125,25,0,1,7,35,48,122,26,2,103,86,14,7,26,0,15,36,64,97,26,1,31,46,72,62,163,5,57,13,163,18,15,42,163,17,30,28,29,1,107,101,137,1,32,68,211,2,2,0,6,1,2,1,13,105,1,0,11,9,9,2,9,9,6,0,3,18,9,2,10,35,65,2,80,87,1,3,65,1,10,20,48,40,23,23,8,70,5,118,36,9,70,4,16,71,61,13,3,2.973684210526316,2.250769848803005,1.6923076923076923,1.1821319289469756,9.975609756097562,3.99890028865344,2.75625,1.372446170371005
PT,PRT,Portugal,Porto,2020-12-23,2020-12-23,185,2,11773.70917480161,0,0,39,175,999307.8983744143,123,0,3,182,0,12,173,1,2,182,0,20,165,0,21,164,0,14,171,0,5,180,0,4,181,1,4,180,0,2,183,0,2,183,0,21,164,0,4,181,0,29,156,182,1,1,1,173,1,2,9,183,0,1,1,165,0,6,14,164,0,3,18,171,1,4,9,180,0,2,3,181,0,3,1,181,0,2,2,183,0,2,0,183,0,0,2,164,0,6,15,181,1,0,3,156,1,7,21,10,0,20,155,165,0,6,14,10,7,67,101,118,1,14,52,171,4,10,0,171,4,10,0,181,0,0,4,0,32,2,11,140,185,0,0,0,0,0,12,0,80,52,31,10,18,6,75,67,19,18,5,113,43,6,18,5,108,47,7,18,5,90,57,15,18,6,46,58,57,0,174,0,2,9,174,0,1,10,174,0,4,7,174,0,1,10,174,0,2,9,174,0,0,11,185,0,0,0,185,0,0,0,185,0,0,0,185,0,0,0,185,0,0,0,185,0,0,0,185,0,0,0,185,0,0,0,185,0,0,0,185,0,0,0,185,0,0,0,185,0,0,0,20,0,55,110,20,0,124,41,20,0,73,92,20,1,72,92,20,0,5,160,20,0,26,139,23,0,73,89,112,0,52,9,9,3,24,0,1,5,47,108,24,1,160,0,25,2,28,130,25,1,135,18,2,2,0,2,25,1,23,43,51,42,26,0,59,78,19,3,28,0,44,111,2,28,4,36,115,2,130,0,51,4,62,1,120,2,112,0,71,2,113,0,55,17,180,0,5,0,159,0,24,2,28,2,1,12,19,51,72,28,0,4,9,25,43,76,29,1,77,65,9,4,29,0,18,25,48,65,29,0,33,40,38,45,112,5,54,14,112,20,14,39,112,15,28,30,31,3,71,80,105,0,38,42,150,0,8,2,5,3,3,0,14,80,0,1,13,3,12,1,3,7,4,1,5,12,3,5,5,30,57,0,49,78,1,0,57,0,12,24,27,31,22,8,4,61,3,85,24,12,61,3,10,47,53,5,6,2.8666666666666667,1.8454402503235168,2.2666666666666666,1.2227992865708155,9.919191919191919,3.6243979589487676,2.683333333333333,1.3595805911212109
PT,PRT,Portugal,Santar<c3><a9>m,2020-12-23,2020-12-21,100,0,0,0,0,15,98,630774.9913809384,65,1,0,99,1,8,91,1,1,98,1,7,92,0,10,90,1,7,92,1,3,96,1,1,98,1,2,97,1,1,98,1,5,94,1,14,85,1,2,97,1,12,87,100,0,0,0,92,0,1,7,99,0,0,1,93,0,2,5,90,1,3,6,93,0,2,5,97,0,0,3,99,0,0,1,98,0,1,1,99,0,1,0,95,1,2,2,86,0,4,10,98,0,1,1,88,1,4,7,2,0,12,86,90,0,6,4,5,1,36,58,64,1,10,25,90,1,9,0,90,2,8,0,98,0,0,2,0,17,1,9,73,100,0,0,0,0,0,5,0,33,31,23,8,30,2,28,34,6,30,4,41,22,3,30,1,37,26,6,30,3,35,23,9,30,2,21,30,17,0,91,0,2,7,91,1,2,6,91,1,3,5,91,1,1,7,91,1,1,7,91,1,1,7,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,9,1,30,60,9,0,69,22,9,1,44,46,9,1,46,44,9,1,3,87,9,1,3,87,9,0,42,49,58,0,31,7,2,2,10,0,1,4,25,60,10,0,90,0,13,0,17,70,13,0,70,13,1,1,0,2,13,0,14,25,32,16,13,3,29,45,7,3,13,0,22,65,0,15,2,14,67,2,70,1,28,1,31,1,68,0,56,1,43,0,54,1,36,9,97,0,3,0,97,0,3,0,17,1,1,3,15,21,42,17,0,0,5,14,23,41,18,1,33,42,3,3,18,0,8,16,31,27,18,0,11,23,37,11,66,2,20,12,66,8,3,23,66,4,15,15,19,1,38,42,58,0,15,27,87,1,3,0,2,1,1,0,5,49,1,4,6,0,4,2,0,4,2,0,2,4,2,4,2,14,34,0,26,40,0,0,34,0,7,13,18,11,12,4,1,35,1,27,17,20,35,0,4,12,30,16,3,2.21875,1.963117583121625,1.375,0.5175491695067657,11.22,3.0923869652514613,2.5,1.214321321226981
PT,PRT,Portugal,Set<c3><ba>bal,2020-12-23,2020-12-22,100,0,0,0,0,16,99,911455.285513928,62,0,1,99,0,7,93,0,2,98,0,8,92,0,13,87,0,6,94,0,8,92,0,2,98,0,0,100,0,1,99,0,2,98,0,12,88,0,3,97,0,18,82,99,0,1,0,93,0,1,6,98,0,0,2,92,0,2,6,87,0,2,11,94,0,0,6,92,0,4,4,98,0,1,1,100,0,0,0,99,0,1,0,98,0,2,0,88,0,2,10,97,0,1,2,82,0,1,17,1,0,8,91,92,0,4,4,2,2,37,59,63,0,12,25,88,3,8,1,88,3,9,0,97,0,0,3,0,16,0,7,77,100,0,0,0,0,0,2,0,37,37,20,4,6,3,38,45,8,6,5,56,29,4,6,4,51,33,6,6,4,41,38,11,6,4,21,34,35,0,93,1,1,5,93,2,2,3,93,1,4,2,93,2,0,5,93,3,0,4,93,3,0,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,6,2,23,69,6,1,68,25,6,2,44,48,6,1,37,56,6,1,2,91,6,1,6,87,6,1,39,54,61,0,29,6,0,4,8,0,1,2,29,60,8,0,91,1,12,1,23,64,12,0,74,8,0,1,0,5,12,0,19,22,27,20,14,1,32,38,14,1,14,0,26,58,2,18,1,19,61,1,77,0,21,2,32,0,67,1,56,0,43,1,63,0,33,4,98,0,2,0,94,0,6,0,18,0,0,3,14,23,42,18,0,0,5,12,25,40,20,2,44,26,4,4,20,1,8,14,22,35,20,1,11,19,25,24,70,3,23,4,70,9,8,13,70,10,15,5,21,2,34,43,57,0,21,22,80,2,1,2,3,4,3,0,5,47,1,2,3,3,10,0,4,4,1,0,1,5,3,1,3,12,37,2,28,33,0,0,37,1,2,7,11,19,15,7,1,38,4,37,21,0,38,3,1,19,29,8,2,2.7,1.785985327415539,1.8571428571428572,1.7728105208558367,10.325581395348838,3.3927157981865608,2.5789473684210527,1.2948713176695623
PT,PRT,Portugal,-99,2020-12-24,2020-12-21,100,0,0,0,0,13,94,929656.155456451,37,2,0,98,2,5,93,2,0,98,2,9,89,3,4,93,1,5,94,1,3,96,2,3,95,2,4,94,2,1,97,2,4,94,2,6,92,1,1,98,1,12,87,100,0,0,0,95,0,1,4,100,0,0,0,91,0,3,6,96,0,1,3,95,0,3,2,97,0,1,2,97,0,2,1,96,0,2,2,99,0,1,0,96,0,0,4,94,0,1,5,99,0,1,0,88,0,1,11,5,1,7,87,93,0,3,4,6,4,21,69,79,1,6,14,94,2,4,0,94,0,6,0,100,0,0,0,0,18,5,5,72,100,0,0,0,0,0,12,2,31,35,17,3,23,11,27,31,8,23,15,38,24,0,23,14,40,21,2,23,16,30,29,2,23,19,15,27,16,0,95,2,0,3,95,2,0,3,95,0,2,3,95,2,0,3,95,2,0,3,95,1,1,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,17,4,24,55,17,3,63,17,17,5,27,51,17,5,31,47,17,5,3,75,17,5,9,69,20,0,29,51,71,0,26,3,0,0,21,1,0,5,24,49,21,0,79,0,23,3,9,65,23,0,62,8,1,0,0,6,23,0,20,19,15,23,24,3,23,39,9,2,25,0,16,57,2,27,3,15,54,1,77,1,21,1,39,2,58,1,75,1,24,0,70,2,23,5,97,0,2,1,91,1,6,2,28,3,0,4,15,22,28,28,1,1,2,12,24,32,28,0,44,18,9,1,28,1,9,14,33,15,28,1,12,21,30,8,67,8,17,8,67,18,3,12,67,14,12,7,28,2,28,42,58,1,10,31,90,2,0,0,1,0,0,1,6,63,1,2,2,2,5,0,1,0,0,0,1,3,4,0,0,16,60,1,16,22,0,1,60,0,2,2,2,11,14,7,2,62,4,20,9,5,62,4,3,12,10,6,3,2.625,1.7841898254763515,4,1.4142135623730951,9,3.9710490766585558,2.032258064516129,1.471594848404092
PT,PRT,Portugal,Aveiro,2020-12-24,2020-12-23,100,0,0,0,0,9,98,908512.666723507,68,1,0,99,0,9,91,1,0,99,0,8,92,1,12,87,1,2,97,1,2,97,0,0,100,0,1,99,0,2,98,1,4,95,1,19,80,1,5,94,1,11,88,100,0,0,0,91,0,2,7,100,0,0,0,92,0,2,6,88,0,1,11,98,0,0,2,98,0,0,2,100,0,0,0,99,0,0,1,98,0,2,0,96,0,1,3,81,0,2,17,95,0,1,4,89,0,3,8,2,0,5,93,95,0,2,3,2,1,45,52,55,1,14,30,86,2,12,0,86,3,10,1,97,0,0,3,0,18,1,6,75,100,0,0,0,0,0,2,0,36,39,13,10,5,6,32,45,12,5,11,51,25,8,5,8,54,24,9,5,5,44,36,10,5,9,21,28,37,0,94,0,1,5,94,0,0,6,94,0,0,6,94,0,0,6,94,0,1,5,94,0,0,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,8,3,25,64,8,3,70,19,8,3,43,46,8,3,46,43,8,3,3,86,8,2,4,86,9,1,36,54,64,0,25,6,0,5,9,0,1,0,25,65,9,2,89,0,10,2,24,64,10,0,78,10,1,0,0,1,10,0,19,17,25,29,11,0,35,48,5,1,12,0,19,68,1,12,1,20,66,1,75,1,24,0,30,1,69,0,57,1,42,0,54,1,34,11,97,0,2,1,96,0,3,1,12,3,0,3,10,31,41,12,2,0,5,9,16,56,12,1,43,35,6,3,12,0,6,10,34,38,12,0,11,17,35,25,72,4,18,6,72,9,5,14,72,6,16,6,13,0,50,37,63,0,12,25,88,3,1,0,0,2,2,0,4,39,0,1,6,2,7,2,2,5,4,1,4,8,3,1,1,14,30,0,33,37,0,0,30,0,7,13,18,12,8,10,2,32,1,36,23,8,32,0,5,18,35,8,2,2.775,2.5266527974722526,1.8000000000000003,1.7888543819998315,10.649122807017545,2.8503836087081296,2.6363636363636362,1.3771359760399466
PT,PRT,Portugal,Braga,2020-12-24,2020-12-23,100,0,0,0,0,12,96,791062.2860834615,56,0,0,100,0,5,95,0,2,98,0,10,90,0,9,91,0,6,94,0,6,94,0,2,98,0,3,97,0,1,99,0,4,96,0,13,87,0,2,98,0,19,81,100,0,0,0,95,0,1,4,98,0,1,1,90,1,1,8,91,0,3,6,94,0,1,5,94,1,3,2,98,0,1,1,97,0,0,3,99,0,1,0,96,0,0,4,87,0,1,12,98,0,1,1,81,3,6,10,4,0,6,90,94,0,3,3,4,2,36,58,64,0,12,24,88,2,10,0,88,3,9,0,97,0,0,3,0,18,1,11,70,100,0,0,0,0,0,4,1,32,43,16,4,7,4,42,33,14,7,5,47,31,10,7,3,53,26,11,7,4,42,33,14,7,5,18,32,38,0,89,4,0,7,89,3,0,8,89,3,2,6,89,1,2,8,89,3,0,8,89,2,1,8,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,8,0,32,60,8,0,63,29,8,0,44,48,8,0,45,47,8,0,1,91,8,0,6,86,11,0,42,47,58,0,27,7,6,2,12,0,0,2,25,61,12,1,87,0,15,1,16,68,15,0,73,7,1,1,0,3,15,0,10,15,26,34,15,1,37,36,10,1,15,1,23,61,0,19,1,19,59,2,69,0,30,1,37,0,62,1,56,0,43,1,56,0,35,9,99,0,0,1,94,0,5,1,21,1,1,6,13,18,40,21,1,2,8,11,12,45,24,0,41,24,8,3,24,0,6,14,27,29,24,1,11,22,29,13,69,3,25,3,69,8,13,10,69,6,13,12,26,2,39,33,67,0,15,18,88,1,0,0,5,1,1,0,4,49,0,2,5,2,7,1,2,3,5,0,0,3,4,1,0,16,41,1,23,35,0,0,41,0,9,7,18,9,11,5,0,44,3,33,10,10,44,2,2,12,30,10,0,2.342857142857143,1.9241935995121078,2.2,1.6431676725154984,11.133333333333333,2.768327358466907,2.537037037037037,1.2394911153443053
