ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
FRA,France,Occitanie,2021-01-13,2021-01-13,467,2,10941.58353223341,2,10941.58353223341,43,440,3667178.4154738784,316,1,4,462,3,40,424,3,6,458,1,100,366,2,101,364,3,30,434,2,34,431,3,7,457,2,7,458,3,3,461,3,24,440,2,61,404,2,18,447,3,80,384,463,0,3,1,427,1,12,27,461,1,2,3,367,1,37,62,366,2,28,71,437,1,17,12,433,1,15,18,460,0,4,3,460,0,4,3,464,0,3,0,443,1,16,7,406,1,15,45,449,1,8,9,387,1,32,47,25,2,23,417,444,0,14,9,28,5,203,231,264,2,41,160,426,5,35,1,426,0,41,0,467,0,0,76,9,39,343,29,3,7,427,1,0,38,1,141,133,98,56,47,31,89,229,71,47,18,209,142,51,47,32,143,166,79,47,32,148,163,77,47,41,45,157,177,0,429,7,2,29,429,6,13,19,429,8,4,26,429,5,11,22,429,8,3,27,429,8,2,28,467,0,0,0,467,0,0,0,467,0,0,0,467,0,0,0,467,0,0,0,467,0,0,0,467,0,0,0,467,0,0,0,467,0,0,0,467,0,0,0,467,0,0,0,467,0,0,0,44,4,182,237,44,2,245,176,44,5,99,319,44,3,197,223,44,3,15,405,44,4,32,387,48,0,169,250,298,0,120,22,10,17,48,0,4,29,139,247,48,2,415,2,57,3,57,350,57,0,324,63,10,4,0,9,57,1,158,113,81,57,59,5,117,212,41,33,61,0,116,285,5,67,3,96,299,2,285,0,166,16,224,1,241,1,369,0,95,3,272,2,114,79,452,0,10,5,435,0,31,1,70,4,5,12,68,91,217,70,3,6,17,78,92,201,81,5,131,160,63,27,81,1,23,38,95,229,81,0,60,78,105,143,331,6,90,40,331,32,16,88,331,31,29,76,87,5,164,211,256,1,59,151,412,1,3,1,9,5,2,0,34,248,0,7,25,8,20,4,11,34,13,0,8,11,23,7,11,37,140,9,125,185,2,6,140,1,22,46,54,67,64,64,9,147,14,111,73,122,147,6,77,81,105,35,16,10.75438596491228,13.618690489549824,1.8695652173913047,1.0137396037394037,3.7383966244725744,2.0417056166532195,2.3081967213114756,1.2990754660282764
FRA,France,Pays de la Loire,2021-01-13,2021-01-13,260,0,0,0,0,19,245,2487806.6856200844,169,2,1,257,2,17,241,3,4,253,2,60,198,2,48,210,2,21,237,2,15,243,2,6,252,3,9,248,2,6,252,2,13,245,1,38,221,2,11,247,2,48,210,259,0,1,0,243,0,8,9,256,0,1,3,200,0,21,39,212,2,22,24,239,0,11,10,245,0,9,6,254,0,3,3,251,0,4,5,254,0,5,1,247,0,6,7,222,1,18,19,249,0,3,8,212,1,19,28,14,1,11,234,250,0,6,4,16,3,102,139,158,2,17,83,243,1,16,0,243,0,17,0,260,0,0,38,2,24,196,18,1,3,238,0,0,22,1,74,64,53,46,28,11,45,129,47,28,13,106,81,32,28,9,84,92,47,28,13,77,98,44,28,15,27,90,100,0,237,3,2,18,237,3,8,12,237,5,1,17,237,4,8,11,237,6,2,15,237,5,3,15,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,31,3,111,115,31,1,121,107,31,2,68,159,31,2,115,112,31,2,11,216,31,1,34,194,32,1,108,119,152,0,68,14,9,17,32,0,3,18,81,126,32,0,227,1,35,1,33,191,35,0,170,42,6,3,2,2,35,1,56,73,69,26,35,3,55,117,35,15,37,0,54,166,3,44,2,48,162,4,149,0,103,8,139,0,119,2,192,0,64,4,145,1,71,43,249,0,8,3,226,0,33,1,47,0,5,11,32,45,120,47,0,3,12,42,49,107,52,0,52,92,50,14,52,0,18,17,40,133,52,0,27,41,51,89,192,8,41,19,192,12,7,49,192,10,16,42,54,2,105,99,161,1,25,73,237,1,3,0,4,3,2,0,10,133,0,6,17,5,11,2,7,17,12,0,3,12,9,1,6,19,85,2,71,102,0,0,85,0,17,34,32,34,32,16,10,89,5,49,60,57,89,4,47,42,51,22,5,10.705882352941176,14.495338765905933,1.8,1.2292725943057183,3.5193798449612403,2.0003936143677077,2.478527607361963,1.2685046281023493
FRA,France,Provence-Alpes-C<c3><b4>te d'Azur,2021-01-13,2021-01-13,330,2,23957.08753670274,2,23957.08753670274,57,312,3249635.5711912196,224,3,3,324,2,31,297,1,9,320,2,63,265,3,59,268,2,24,304,2,14,314,3,8,319,2,14,314,2,4,324,2,15,313,2,39,289,2,10,318,2,54,274,327,1,2,0,299,2,13,16,321,0,3,6,267,2,20,41,271,2,20,37,306,2,7,15,316,1,6,7,322,0,5,3,316,0,5,9,326,1,3,0,315,0,9,6,291,1,16,22,320,2,6,2,276,2,27,25,18,0,26,286,305,0,10,15,24,2,169,135,161,4,32,133,298,3,29,0,298,1,30,1,329,0,1,62,4,25,239,24,2,2,300,2,0,27,1,95,81,79,47,33,19,65,153,60,33,11,140,103,43,33,20,100,120,57,33,19,102,115,61,33,22,31,95,149,0,305,3,1,21,305,2,3,20,305,3,1,21,305,2,8,15,305,3,0,22,305,3,1,21,330,0,0,0,330,0,0,0,330,0,0,0,330,0,0,0,330,0,0,0,330,0,0,0,330,0,0,0,330,0,0,0,330,0,0,0,330,0,0,0,330,0,0,0,330,0,0,0,36,3,143,148,36,0,178,116,36,1,70,223,36,2,119,173,36,1,12,281,36,1,29,264,40,2,128,160,202,0,86,11,7,24,42,2,4,16,95,171,42,2,286,0,49,2,48,231,49,0,221,43,5,2,0,10,49,0,113,69,58,41,50,1,67,155,36,21,52,0,69,205,4,60,3,58,206,3,188,0,138,4,154,0,174,2,260,0,70,0,212,0,66,52,318,0,10,2,301,1,28,0,62,1,3,14,41,68,141,62,1,1,16,49,59,142,66,3,92,109,49,11,66,2,23,21,67,151,66,4,38,57,68,97,237,3,72,18,237,21,12,60,237,18,23,52,70,4,131,125,205,0,31,94,300,0,6,0,2,3,2,0,17,172,0,5,14,3,11,3,8,33,10,0,6,13,11,9,11,21,99,5,91,133,1,1,99,0,15,34,41,61,38,32,10,103,10,104,66,47,103,6,51,79,53,28,10,9.168141592920353,13.154237947512293,2.3043478260869565,1.6633695978261511,3.748427672955975,2.1815351506236556,2.4768518518518516,1.3257455283186965
FRA,France,-99,2021-01-14,2021-01-03,100,0,0,0,0,3,88,1029057.3033537639,45,2,0,98,2,9,89,2,1,97,2,20,78,2,18,80,2,5,93,2,1,97,2,1,97,3,2,95,2,3,95,2,0,98,1,7,92,2,3,95,2,14,84,100,0,0,0,91,1,4,4,99,0,1,0,80,0,8,12,82,0,9,9,95,0,1,4,99,0,1,0,99,0,0,1,98,0,2,0,97,0,0,3,100,0,0,0,93,0,2,5,97,0,2,1,86,0,10,4,12,0,2,86,98,0,2,0,15,2,40,43,60,2,10,28,90,1,9,0,90,1,9,0,99,0,1,29,10,8,53,24,1,0,75,0,0,18,1,18,32,15,16,21,12,22,30,15,21,9,28,27,15,21,18,20,24,17,21,17,28,19,15,21,23,11,18,27,0,92,4,2,2,92,4,3,1,92,5,0,3,92,4,4,0,92,5,1,2,92,3,3,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,21,4,26,49,21,2,49,28,21,6,21,52,21,5,28,46,21,5,4,70,21,5,9,65,21,0,36,43,64,0,26,4,2,4,23,1,0,3,32,41,23,1,76,0,25,1,9,65,25,0,58,8,6,2,0,1,25,1,31,23,13,7,26,6,16,32,18,2,30,0,29,40,1,32,4,26,35,3,74,0,24,2,51,0,49,0,79,0,20,1,72,0,19,9,96,0,2,2,91,0,8,1,34,2,2,2,13,10,37,34,2,2,5,14,15,28,36,4,26,20,10,4,36,1,7,11,14,31,36,1,9,16,16,22,75,6,15,4,75,8,5,12,75,5,6,14,39,0,14,47,53,0,6,41,94,1,1,0,0,0,0,0,4,80,0,1,1,1,2,0,0,2,2,0,1,1,2,0,1,6,51,1,10,37,0,1,51,0,4,5,4,4,16,12,4,53,6,18,12,11,53,2,15,14,13,1,2,7.222222222222223,7.689225123933877,2,0,4.666666666666667,2.678893538055459,2.111111111111111,1.3261712403495103
FRA,France,<c3><8e>le-de-France,2021-01-14,2021-01-13,100,1,23301.597478289703,0,0,6,94,2155911.437620088,53,1,2,97,1,10,89,1,2,97,1,34,65,0,15,85,1,8,91,1,7,92,1,3,96,1,4,95,1,0,99,1,8,91,0,17,83,1,6,93,1,25,74,98,0,1,1,90,0,2,8,98,0,2,0,66,0,7,27,85,0,3,12,92,0,2,6,93,0,3,4,97,0,1,2,96,0,3,1,100,0,0,0,92,0,3,5,83,0,7,10,94,0,2,4,75,0,15,10,6,0,2,92,98,0,0,2,6,0,55,39,45,0,16,39,84,0,16,0,84,2,14,0,98,1,1,22,0,8,70,7,0,0,92,1,0,7,1,31,28,25,8,9,3,19,56,13,9,2,42,38,9,9,6,34,35,16,9,6,30,40,15,9,6,11,35,39,0,92,1,2,5,92,2,1,5,92,2,1,5,92,2,0,6,92,2,0,6,92,2,1,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,11,1,50,38,11,0,63,26,11,1,22,66,11,0,39,50,11,0,3,86,11,0,29,60,15,0,37,48,63,0,26,4,4,3,16,0,1,4,25,54,16,0,84,0,17,3,14,66,17,0,68,15,0,0,0,0,17,0,26,22,18,17,17,0,22,43,14,4,18,0,15,66,1,20,1,17,61,1,50,0,48,2,38,0,62,0,78,0,22,0,62,1,26,11,97,0,3,0,71,0,29,0,22,1,2,7,12,21,35,22,0,4,8,16,17,33,26,0,32,21,19,2,26,1,8,11,20,34,26,0,18,18,18,20,64,0,27,9,64,4,2,30,64,4,7,25,28,0,38,34,66,0,15,19,90,0,1,0,1,1,1,0,6,52,0,0,6,1,7,0,7,4,1,0,3,4,1,2,1,11,45,3,22,29,0,1,45,1,3,16,13,11,9,2,0,47,3,43,5,2,47,1,11,22,15,3,1,9.772727272727273,15.275552190169353,3,0,4.461538461538462,2.479878539535798,2.836734693877551,1.3439205515876271
FRA,France,Auvergne-Rh<c3><b4>ne-Alpes,2021-01-14,2021-01-13,100,1,6483.87874944551,1,6483.87874944551,10,89,1095326.8513983982,49,1,1,98,0,6,94,1,2,97,1,17,82,0,16,84,0,6,94,1,5,94,1,3,96,1,3,96,1,1,98,1,1,98,1,9,90,1,5,94,1,17,82,99,0,1,0,94,0,3,3,98,0,1,1,83,0,5,12,84,0,6,10,94,0,5,1,95,0,2,3,97,0,1,2,97,0,2,1,99,0,1,0,99,0,1,0,91,0,3,6,95,0,1,4,83,1,5,11,10,1,7,82,93,0,4,3,11,2,51,36,49,1,16,34,84,2,14,0,84,1,14,1,99,0,1,30,1,2,67,11,0,0,89,0,2,14,0,25,36,17,8,18,6,23,46,7,18,3,42,28,9,18,9,26,35,12,18,7,23,38,14,18,9,10,32,31,2,98,1,0,1,98,0,1,1,98,0,0,2,98,0,1,1,98,0,0,2,98,0,0,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,19,2,48,31,19,0,45,36,19,1,17,63,19,1,35,45,19,1,1,79,19,1,11,69,20,1,35,44,65,0,24,6,2,3,21,0,3,6,29,41,21,0,79,0,21,0,12,67,21,0,57,18,4,0,0,0,21,0,30,19,17,13,21,0,16,46,11,6,21,0,20,58,1,26,1,21,50,2,52,0,46,2,55,0,45,0,83,0,16,1,65,0,21,14,99,0,1,0,89,0,11,0,27,3,0,2,14,15,39,27,1,0,4,17,21,30,30,1,17,35,12,5,30,1,8,11,14,36,30,0,11,18,22,19,72,1,21,6,72,5,3,20,72,5,5,18,32,2,43,23,77,0,6,17,95,0,1,0,0,1,0,0,3,52,0,0,2,2,7,1,1,6,8,0,2,5,1,2,4,7,45,2,25,27,0,1,45,2,5,9,7,17,12,2,1,49,2,20,16,13,49,1,13,12,15,7,3,9.4375,12.54652631530517,1.5,1.224744871391589,3.487804878048781,2.192281359902421,2.66,1.451389200815859
FRA,France,Bourgogne-Franche-Comt<c3><a9>,2021-01-14,2021-01-13,100,0,0,0,0,15,88,820526.5859999832,60,1,0,99,0,8,92,1,2,97,1,20,79,1,22,77,1,10,89,1,6,93,1,2,97,1,4,95,1,1,98,0,5,95,1,6,93,1,3,96,1,17,82,100,0,0,0,92,0,4,4,98,0,2,0,80,0,8,12,78,0,10,12,90,0,4,6,94,0,4,2,98,0,1,1,96,0,3,1,99,0,1,0,95,0,3,2,94,0,4,2,97,0,2,1,83,0,8,9,11,1,9,79,92,0,1,7,13,1,38,48,62,0,7,31,93,2,5,0,93,0,7,0,100,0,0,22,1,5,72,14,0,0,85,1,0,14,1,34,25,11,15,19,8,17,43,13,19,5,31,34,11,19,7,27,28,19,19,7,24,33,17,19,10,5,32,34,0,95,1,0,4,95,1,1,3,95,0,1,4,95,1,2,2,95,1,0,4,95,1,0,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,20,1,34,45,20,2,34,44,20,2,13,65,20,0,33,47,20,2,5,73,20,2,5,73,20,1,37,42,63,0,23,6,3,5,20,0,2,3,22,53,20,1,78,1,22,0,8,70,22,0,62,11,0,1,1,3,22,0,29,22,15,12,22,0,17,48,7,6,22,1,22,55,0,22,2,17,57,2,66,0,32,2,66,0,32,2,87,1,11,1,67,1,22,10,95,1,4,0,95,0,5,0,23,0,1,4,16,20,36,23,0,2,5,14,19,37,25,1,26,32,8,8,25,0,3,10,14,48,25,0,10,13,20,32,77,2,16,5,77,6,2,15,77,4,7,12,27,1,38,34,66,0,8,26,92,0,1,0,1,0,0,0,6,54,0,1,3,2,4,0,3,4,8,0,2,1,0,2,1,15,40,0,25,35,0,0,40,0,5,6,8,9,19,11,2,40,4,15,12,29,40,3,21,11,14,6,5,13.115384615384615,16.427603411519097,1.8333333333333333,1.1690451944500122,3.3947368421052637,2.1122483689470535,2.2280701754385963,1.2679784791387025
FRA,France,Bretagne,2021-01-14,2021-01-13,100,0,0,0,0,7,94,844044.4211109484,59,0,0,100,0,14,86,0,3,97,0,26,74,0,20,80,0,7,93,0,9,91,0,2,98,0,3,97,0,1,99,0,3,97,0,10,90,0,2,98,0,19,81,100,0,0,0,86,0,5,9,97,0,2,1,74,0,13,13,80,1,5,14,93,0,3,4,91,1,2,6,98,0,2,0,97,0,1,2,99,0,1,0,97,0,2,1,90,0,3,7,98,0,1,1,81,0,10,9,6,0,6,88,95,0,2,3,9,2,37,52,63,0,7,30,93,0,7,0,93,0,7,0,100,0,0,18,1,12,69,11,0,0,88,1,0,11,1,34,30,14,10,15,4,20,40,21,15,3,46,24,12,15,6,23,38,18,15,2,28,40,15,15,6,7,29,43,0,89,1,1,9,89,1,3,7,89,1,1,9,89,1,6,4,89,1,2,8,89,1,0,10,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,16,2,47,35,16,0,55,29,16,2,18,64,16,1,43,40,16,2,0,82,16,2,7,75,16,1,40,43,60,0,28,5,3,4,17,1,2,5,38,37,17,1,82,0,18,2,10,70,18,0,63,13,1,2,1,2,18,0,30,26,19,7,19,4,13,47,10,7,21,1,21,56,1,24,2,20,52,2,53,0,45,2,45,0,55,0,82,0,18,0,57,0,20,23,100,0,0,0,93,0,6,1,25,0,0,7,10,25,33,25,0,0,6,16,20,33,25,1,24,31,15,4,25,0,6,8,16,45,25,0,9,17,29,20,74,3,18,5,74,7,0,19,74,5,4,17,25,0,38,37,63,1,13,23,88,1,2,0,1,1,1,0,6,51,0,1,5,4,3,0,2,7,3,0,2,2,4,1,3,12,37,1,25,34,1,2,37,0,9,12,9,11,12,8,2,39,2,23,17,19,39,1,12,18,21,5,4,12.6125,17.823381179413367,1.25,0.5,3.571428571428572,2.10855235442682,2.406779661016949,1.3405948765482694
FRA,France,Centre-Val de Loire,2021-01-14,2021-01-13,100,0,0,0,0,18,89,880253.4977142013,56,0,1,99,0,7,93,1,3,96,0,31,69,0,17,83,0,13,87,0,10,90,0,6,94,0,4,96,0,0,100,0,2,98,0,14,86,0,7,93,0,20,80,99,1,0,0,93,1,3,3,97,0,1,2,69,2,10,19,83,2,5,10,87,1,6,6,90,1,5,4,94,0,3,3,96,1,0,3,100,0,0,0,98,0,1,1,86,1,6,7,93,0,5,2,80,2,8,10,10,1,7,82,94,0,3,3,11,1,44,44,56,0,9,35,91,0,9,0,91,0,9,0,100,0,0,21,2,10,67,11,2,1,86,0,3,14,2,30,23,17,14,17,5,14,53,11,17,6,37,30,10,17,7,23,40,13,17,7,24,36,16,17,8,7,28,40,3,90,4,0,6,90,2,2,6,90,4,0,6,90,3,2,5,90,4,0,6,90,4,0,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,17,2,47,34,17,1,44,38,17,2,24,57,17,1,36,46,17,2,2,79,17,2,2,79,18,0,35,47,65,0,21,8,2,4,19,0,0,4,20,57,19,0,81,0,19,0,18,63,19,0,64,15,0,1,0,1,19,0,35,16,13,17,19,2,26,45,7,1,19,0,27,54,0,23,1,28,47,1,54,0,39,7,57,0,43,0,77,0,22,1,65,0,20,15,98,0,1,1,98,0,2,0,25,2,1,6,9,21,36,25,0,1,2,14,24,34,27,1,26,29,11,6,27,0,4,8,14,47,27,0,6,12,22,33,82,1,8,9,82,2,2,14,82,2,4,12,28,0,39,33,67,1,11,21,91,0,0,0,1,1,0,1,6,53,0,3,3,0,4,2,2,14,8,0,1,0,3,2,0,5,42,1,22,34,0,1,42,0,7,7,9,15,13,5,2,43,2,16,19,20,43,1,13,18,18,5,2,8.5,9.930527912220207,2.8333333333333335,0.752772652709081,4.414634146341464,2.597841505520473,2.672727272727273,1.2026905863374198
FRA,France,Grand Est,2021-01-14,2021-01-13,100,2,19176.58074079677,2,19176.58074079677,12,92,775358.4314683718,48,0,2,98,0,14,86,0,2,98,0,23,77,0,26,74,0,7,93,0,12,88,0,0,100,1,2,97,0,5,95,0,6,94,0,24,76,0,9,91,0,26,74,98,1,1,0,86,2,8,4,98,1,0,1,77,2,12,9,74,2,11,13,93,0,7,0,88,1,6,5,100,0,0,0,98,0,1,1,95,2,2,1,94,0,4,2,76,2,8,14,91,1,6,2,74,1,10,15,7,1,7,85,95,0,2,3,9,0,54,37,46,1,17,36,83,1,16,0,83,2,15,0,98,1,1,27,2,10,61,10,1,2,86,1,1,14,1,35,19,14,17,18,4,15,46,17,18,5,34,29,14,18,8,28,25,21,18,5,27,26,24,18,8,4,33,37,1,90,0,1,9,90,2,2,6,90,2,1,7,90,2,5,3,90,2,0,8,90,2,1,7,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,19,1,42,38,19,0,41,40,19,2,16,63,19,2,35,44,19,1,1,79,19,1,7,73,20,0,26,54,74,0,18,5,1,2,20,0,0,5,32,43,20,0,79,1,21,0,18,61,21,0,54,17,2,0,0,6,21,0,35,24,14,6,23,1,21,39,10,6,23,0,16,58,3,26,1,13,57,3,58,0,36,6,59,1,40,0,84,0,16,0,65,0,19,16,99,0,1,0,93,0,7,0,28,3,0,3,18,17,31,28,1,1,6,19,17,28,29,1,34,25,8,3,29,0,8,11,18,34,29,0,15,16,15,25,69,0,24,7,69,7,3,21,69,7,6,18,30,0,34,36,64,0,12,24,91,0,4,0,1,0,0,0,4,59,0,4,4,2,4,1,2,6,5,0,1,2,3,0,0,7,46,1,20,33,0,0,46,1,6,5,14,7,12,7,2,49,4,15,13,19,49,1,10,12,14,11,3,10.422222222222222,12.499979797963473,2.25,1.5,3.973684210526316,1.7473817031492322,2.5319148936170213,1.3964405656772543
