ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
CR,CRI,Costa Rica,Lim<c3><b3>n,2020-12-31,2020-12-26,100,1,3700.39891396564,0,0,45,94,941194.4067426891,69,0,5,95,1,15,84,2,5,93,2,21,77,0,21,79,1,18,81,2,19,79,1,6,93,1,8,91,2,4,94,0,7,93,3,25,72,2,5,93,2,17,81,95,0,2,3,85,0,11,4,95,1,3,1,79,0,9,12,79,1,12,8,82,0,7,11,81,0,12,7,94,0,4,2,92,1,4,3,96,0,3,1,93,0,4,3,75,0,9,16,95,1,1,3,83,1,9,7,5,1,21,73,80,0,6,14,6,0,15,79,85,0,6,9,94,2,4,0,94,1,5,99,1,0,0,13,1,10,76,100,0,0,0,0,7,0,44,29,12,8,7,3,50,29,11,7,2,52,29,10,7,5,49,25,14,7,5,51,23,14,7,6,17,23,47,90,4,3,3,90,2,3,5,90,3,4,3,90,4,2,4,90,4,4,2,90,4,2,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,9,3,26,62,9,2,49,40,9,3,31,57,9,3,40,48,9,3,11,77,9,3,18,70,10,1,36,53,64,0,22,6,5,3,11,1,1,8,31,48,11,2,87,0,11,0,13,76,11,0,74,8,1,0,1,5,11,0,27,21,25,16,14,0,32,43,7,4,15,1,16,57,11,16,3,29,35,17,74,1,24,1,51,3,45,1,69,2,29,0,60,2,19,19,89,1,7,3,82,1,16,1,16,1,2,1,8,20,52,16,1,1,1,11,21,49,18,0,42,30,7,3,18,0,12,20,19,31,18,1,19,30,18,14,53,1,40,6,53,6,12,29,53,6,21,20,21,0,36,43,57,0,15,28,86,1,2,0,2,3,3,0,3,51,1,5,0,0,4,1,3,5,1,0,6,2,1,1,0,19,27,0,37,36,0,0,27,0,12,19,23,11,5,2,1,29,3,21,25,22,29,2,11,19,28,10,1,2.9215686274509802,2.1339459904590083,2.6,1.8822478962286404,10.114285714285714,5.69907914540499,3.014705882352941,1.5307070560065257
CR,CRI,Costa Rica,Puntarenas,2020-12-31,2020-12-27,100,1,14739.235656078501,0,0,35,91,1487845.0950640417,68,1,2,97,1,12,87,1,5,94,0,11,89,1,22,77,1,13,86,1,12,87,1,8,91,0,5,95,1,2,97,1,7,92,0,27,73,2,7,91,2,15,83,98,0,1,1,88,0,8,4,95,0,2,3,89,0,7,4,78,0,8,14,87,1,6,6,88,0,8,4,92,0,6,2,95,1,4,0,98,0,2,0,93,0,7,0,73,0,14,13,93,0,5,2,85,0,10,5,9,0,16,75,85,0,3,12,11,0,20,69,80,0,3,17,97,1,1,1,97,1,2,99,1,0,0,15,3,8,74,100,0,0,0,0,12,0,40,33,11,4,14,6,40,28,12,14,7,54,20,5,14,8,51,16,11,14,7,45,23,11,14,9,15,18,44,92,4,4,0,92,4,3,1,92,3,5,0,92,5,0,3,92,4,2,2,92,5,3,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,14,3,20,63,14,1,53,32,14,3,24,59,14,2,43,41,14,4,10,72,14,1,29,56,16,1,44,39,56,0,24,14,4,2,17,0,0,6,29,48,17,1,82,0,19,1,13,67,19,0,67,7,0,1,1,5,19,0,22,23,27,9,19,0,29,40,10,2,19,0,19,54,8,20,1,30,37,12,80,0,16,4,47,1,50,2,76,0,23,1,57,0,25,18,90,0,9,1,72,0,27,1,20,0,1,1,7,18,53,20,1,2,3,10,16,48,23,1,36,24,10,6,23,1,14,17,21,24,23,1,23,24,15,14,53,2,37,8,53,15,14,18,53,10,22,15,23,1,39,37,63,0,17,20,83,0,3,1,6,2,0,1,4,44,0,6,4,1,8,0,1,3,0,0,7,1,3,7,1,14,26,0,39,34,0,1,26,0,12,16,20,15,6,3,2,29,2,19,25,25,29,3,12,21,23,8,4,2.5454545454545454,1.4216686143573072,2.5,1.7837651700316894,10.924242424242424,5.048413630684414,3.078125,1.5766620104632745
CR,CRI,Costa Rica,San Jos<c3><a9>,2020-12-31,2020-12-31,188,2,7555.654882192501,1,2563.10550266778,49,173,821787.1798565863,125,7,3,178,5,25,158,5,5,178,6,23,159,6,40,142,5,28,155,7,11,170,6,6,176,7,8,173,7,3,178,6,16,166,7,36,145,6,9,173,4,29,155,185,1,1,1,163,2,16,7,183,0,2,3,165,1,7,15,148,2,15,23,160,0,8,20,177,1,4,6,182,1,3,2,180,1,4,3,185,0,2,1,172,0,8,8,152,1,15,20,179,1,7,1,159,2,10,17,14,1,21,152,168,0,7,13,15,3,32,138,156,0,9,23,179,3,6,0,179,7,2,181,2,4,1,28,3,17,140,188,0,0,0,0,16,0,101,52,14,5,16,9,91,45,27,16,8,120,36,8,16,8,115,27,22,16,6,117,31,18,16,14,38,36,84,171,8,2,7,171,8,4,5,171,6,7,4,171,9,0,8,171,9,4,4,171,7,5,5,188,0,0,0,188,0,0,0,188,0,0,0,188,0,0,0,188,0,0,0,188,0,0,0,188,0,0,0,188,0,0,0,188,0,0,0,188,0,0,0,188,0,0,0,188,0,0,0,18,4,47,119,18,2,117,51,18,6,55,109,18,1,75,94,18,4,22,144,18,2,46,122,20,0,80,88,108,0,57,17,3,3,21,1,1,16,43,106,21,3,164,0,23,0,25,140,23,0,147,6,4,2,0,6,23,1,34,53,52,25,25,2,59,80,18,4,27,0,55,93,13,35,4,62,73,14,142,1,44,1,73,2,111,2,134,1,49,4,115,1,51,21,166,0,17,5,144,1,42,1,37,0,3,4,23,37,84,37,1,2,12,19,43,74,39,2,66,49,19,13,39,0,16,28,41,64,39,0,28,49,38,34,112,3,61,12,112,22,16,38,112,20,24,32,43,0,58,87,101,0,35,52,159,0,3,0,6,2,1,4,13,101,0,1,5,2,6,0,4,3,2,0,9,12,4,3,4,32,58,0,59,70,0,1,58,0,12,26,32,15,30,12,3,62,2,89,22,13,62,1,9,60,37,13,6,3.189873417721519,2.247938938439163,2.35,1.6311119875071343,12.885245901639344,5.660062671310706,3.1393442622950825,1.2812414806521315
CR,CRI,Costa Rica,-99,2021-01-01,2020-12-26,100,3,19281.25537991742,1,5862.02233507894,26,88,818911.8490495825,46,7,5,88,8,6,86,9,3,88,6,8,86,8,12,80,8,7,85,7,4,89,9,3,88,9,4,87,9,2,89,7,7,86,8,16,76,10,5,85,7,7,86,95,1,4,0,94,1,1,4,97,0,3,0,92,1,3,4,88,1,5,6,93,1,4,2,96,1,2,1,97,0,1,2,96,1,1,2,98,1,1,0,93,2,3,2,84,0,3,13,95,1,4,0,93,1,3,3,11,1,11,77,90,0,2,8,12,6,7,75,93,0,2,5,98,1,1,0,98,0,2,100,0,0,0,20,5,6,69,100,0,0,0,0,14,0,50,19,10,7,16,14,43,16,11,16,25,45,9,5,16,20,50,7,7,16,20,47,12,5,16,25,20,9,30,94,4,1,1,94,5,0,1,94,2,2,2,94,4,1,1,94,5,0,1,94,5,0,1,82,4,0,14,82,4,0,14,82,3,1,14,82,4,3,11,82,4,2,12,82,4,4,10,82,3,1,14,95,1,1,3,95,1,1,3,95,1,1,3,95,1,1,3,95,0,1,4,21,13,20,46,21,11,42,26,21,13,20,46,21,10,32,37,21,15,10,54,21,8,23,48,23,1,27,49,73,0,15,10,1,1,24,1,0,6,27,42,24,2,74,0,27,3,7,63,27,1,54,5,3,1,1,8,27,0,25,20,18,10,27,2,31,22,8,10,29,0,27,38,6,33,2,26,31,8,80,1,16,3,59,2,38,1,81,1,17,1,69,2,19,10,90,1,7,2,77,1,22,0,33,0,0,1,5,14,47,33,0,0,1,12,8,46,34,0,24,21,5,16,34,0,11,13,10,32,34,0,20,15,9,22,67,8,23,2,67,16,6,11,67,11,15,7,37,0,23,40,60,0,16,24,84,4,0,1,1,2,2,0,6,62,1,5,3,1,2,0,2,1,1,0,5,0,0,2,3,12,48,2,23,27,0,0,48,1,2,6,5,10,17,8,3,51,2,24,9,14,51,1,10,17,12,5,4,3.2777777777777772,2.492472326958435,4,3.3166247903554,10.186046511627907,5.460925326934675,3.159090909090909,1.8917591397178795
CR,CRI,Costa Rica,Alajuela,2021-01-01,2020-12-31,100,0,0,0,0,37,91,674962.4964283811,62,1,1,98,2,6,92,1,3,96,1,22,77,1,16,83,2,18,80,2,14,84,2,4,94,1,6,93,2,2,96,1,8,91,2,18,80,2,0,98,2,11,87,99,0,0,1,94,1,3,2,97,0,1,2,78,1,10,11,84,1,7,8,82,1,5,12,86,1,5,8,96,0,2,2,94,0,2,4,98,0,1,1,92,0,5,3,82,1,9,8,100,0,0,0,89,0,3,8,9,0,12,79,88,0,1,11,10,0,12,78,88,0,1,11,99,0,1,0,99,0,1,100,0,0,0,11,1,4,84,100,0,0,0,0,12,0,50,25,6,7,17,2,45,22,14,17,2,55,19,7,17,2,54,16,11,17,4,52,17,10,17,5,19,23,36,96,0,1,3,96,0,0,4,96,0,1,3,96,0,1,3,96,0,1,3,96,0,1,3,41,1,1,57,41,1,0,58,41,1,1,57,41,1,2,56,41,2,8,49,41,1,9,49,41,2,1,56,86,0,3,11,86,1,1,12,86,1,1,12,86,1,2,11,86,1,4,9,21,3,25,51,21,1,59,19,21,3,32,44,21,1,45,33,21,2,10,67,21,2,19,58,21,0,47,32,53,0,33,7,5,2,24,0,0,3,28,45,24,0,76,0,24,0,7,69,24,0,65,6,2,1,0,2,24,0,10,22,29,15,24,1,28,35,9,3,24,0,16,55,5,26,0,25,42,7,75,0,23,2,41,0,59,0,68,0,30,2,55,0,28,17,90,0,7,3,81,1,18,0,26,0,1,1,7,26,39,26,0,1,1,6,21,45,28,0,30,33,5,4,28,0,6,17,13,36,28,0,18,16,18,20,67,0,27,6,67,4,5,24,67,4,12,17,29,0,38,33,67,0,12,21,90,2,1,0,1,1,0,0,5,53,3,1,1,3,4,0,4,1,2,1,4,2,2,1,0,18,35,1,28,36,0,0,35,0,11,14,16,11,11,2,0,36,1,22,27,14,36,1,13,22,21,5,2,2.6666666666666665,1.6179883123378207,3.272727272727273,2.1489955370316194,11.068965517241379,5.77004384113454,3.0483870967741935,1.6035556736575445
CR,CRI,Costa Rica,Cartago,2021-01-01,2020-12-31,100,2,10362.534141503149,1,6128.563238875528,26,97,612991.3671474442,72,1,2,97,1,11,88,1,3,96,1,11,88,1,16,83,0,8,92,1,9,90,1,6,93,1,2,97,1,1,98,1,10,89,1,23,76,1,5,94,1,17,82,98,0,1,1,89,0,8,3,97,0,1,2,89,0,5,6,84,0,5,11,92,0,2,6,91,0,2,7,94,0,3,3,98,0,1,1,99,0,1,0,90,0,2,8,77,0,10,13,95,0,3,2,83,0,8,9,3,0,13,84,88,0,4,8,5,2,13,80,87,0,1,12,99,1,0,0,99,0,1,100,0,0,0,9,2,8,81,100,0,0,0,0,6,0,59,28,3,4,9,7,57,20,7,9,4,69,14,4,9,7,62,17,5,9,5,67,13,6,9,7,17,35,32,92,2,1,5,92,3,0,5,92,2,2,4,92,3,0,5,92,2,1,5,92,3,1,4,54,0,0,46,54,0,1,45,54,0,6,40,54,2,7,37,54,0,10,36,54,0,13,33,54,0,4,42,82,0,4,14,82,0,4,14,82,1,2,15,82,1,6,11,82,0,6,12,12,1,23,64,12,2,58,28,12,2,36,50,12,3,46,39,12,4,3,81,12,2,20,66,12,0,49,39,51,0,34,12,3,0,12,0,0,4,25,59,12,0,88,0,12,0,8,80,12,0,78,6,0,2,0,2,12,0,16,22,35,15,14,1,39,40,5,1,14,0,26,54,6,15,1,28,45,11,77,2,21,0,42,2,56,0,64,2,34,0,54,1,33,12,97,0,1,2,80,0,20,0,17,2,0,4,4,23,50,17,1,0,4,9,23,46,17,0,39,31,8,5,17,0,10,17,21,35,17,0,17,26,21,19,58,1,35,6,58,6,11,25,58,7,15,20,19,0,38,43,57,0,19,24,82,2,4,0,0,3,1,0,8,44,0,5,0,0,9,1,2,5,0,0,1,6,2,0,2,23,24,0,25,48,0,3,24,0,17,20,14,11,12,1,1,26,1,41,19,13,26,0,13,18,31,9,3,2.869565217391304,1.9732510754496713,2.3,1.5670212364724212,11.943661971830986,5.7168605868797355,3.112676056338028,1.4788924019070864
CR,CRI,Costa Rica,Guanacaste,2021-01-01,2020-12-27,100,1,4006.40061997529,1,4006.40061997529,13,92,827140.3536988018,69,0,2,98,0,9,91,1,3,96,1,18,81,0,19,81,0,16,84,1,12,87,1,2,97,2,5,93,0,1,99,2,5,93,1,21,78,1,1,98,0,16,84,98,1,0,1,91,1,6,2,97,0,2,1,82,0,10,8,81,0,8,11,84,0,7,9,88,0,6,6,98,1,1,0,95,0,3,2,99,0,1,0,95,0,1,4,79,1,10,10,99,0,0,1,84,1,12,3,7,1,9,83,91,0,2,7,7,1,12,80,88,1,2,9,98,1,1,0,98,0,2,100,0,0,0,11,1,5,83,100,0,0,0,0,8,0,60,19,10,3,13,3,44,26,14,13,5,58,17,7,13,4,52,21,10,13,2,61,19,5,13,3,21,24,39,95,2,2,1,95,2,3,0,95,2,2,1,95,3,2,0,95,3,0,2,95,2,3,0,82,1,0,17,82,1,0,17,82,1,0,17,82,1,1,16,82,1,2,15,82,1,2,15,82,1,0,17,97,0,1,2,97,0,2,1,97,0,1,2,97,0,2,1,97,0,2,1,15,2,20,63,15,1,58,26,15,2,30,53,15,1,44,40,15,1,15,69,15,1,15,69,17,0,40,43,60,0,26,8,1,5,17,0,0,8,30,45,17,2,81,0,17,1,15,67,17,0,64,12,0,1,1,5,17,0,22,24,27,10,17,0,29,41,10,3,18,0,21,52,9,19,4,28,37,12,81,0,19,0,44,0,55,1,70,0,30,0,58,0,28,14,87,0,10,3,87,0,13,0,20,0,1,2,10,14,53,20,0,1,3,11,16,49,21,1,31,31,10,6,21,0,12,19,19,29,21,0,22,24,17,16,55,0,39,6,55,16,11,18,55,15,17,13,23,0,33,44,56,0,18,26,84,0,4,0,3,3,0,0,6,51,1,7,2,4,3,2,1,2,4,0,3,1,3,5,1,10,28,1,29,41,0,1,28,0,6,18,18,8,12,10,0,30,0,21,23,26,30,0,15,17,28,9,1,2.5853658536585367,1.7316987289378245,1.8000000000000003,0.8366600265340757,12.132352941176471,5.191567248956617,3.275362318840579,1.789545275556093
CR,CRI,Costa Rica,Heredia,2021-01-01,2020-12-31,100,2,8626.31841274212,0,0,27,93,611666.1325040788,71,0,2,98,0,13,87,0,6,94,0,13,87,0,17,83,0,9,91,1,12,87,0,4,96,0,2,98,0,1,99,0,4,96,0,16,84,0,4,96,0,15,85,98,0,1,1,87,0,4,9,94,0,3,3,87,0,6,7,83,1,5,11,91,0,3,6,88,0,7,5,96,1,1,2,98,0,0,2,99,0,1,0,96,0,2,2,84,0,10,6,96,1,3,0,85,1,9,5,6,1,14,79,86,0,3,11,6,1,9,84,91,0,2,7,98,1,1,0,98,2,0,98,0,2,0,9,4,2,85,100,0,0,0,0,6,0,55,23,13,3,10,7,46,32,5,10,7,65,16,2,10,11,51,19,9,10,7,56,16,11,10,10,9,32,39,98,0,0,2,98,0,0,2,98,0,1,1,98,0,0,2,98,0,0,2,98,0,0,2,52,1,0,47,52,1,1,46,52,1,4,43,52,1,5,42,52,1,14,33,52,1,13,34,52,3,0,45,81,2,2,15,81,2,2,15,81,2,2,15,81,2,4,13,81,1,5,13,14,3,17,66,14,0,64,22,14,2,42,42,14,1,49,36,14,1,9,76,14,1,13,72,14,1,49,36,51,0,38,6,2,3,14,0,0,2,25,59,14,0,86,0,16,0,6,78,16,0,79,4,0,0,0,1,16,0,13,30,29,12,16,1,32,44,3,4,16,0,23,57,4,16,0,26,52,6,83,0,15,2,36,0,64,0,58,0,42,0,51,0,35,14,91,0,7,2,87,0,12,1,17,1,3,2,6,24,47,17,0,1,5,6,22,49,17,0,36,31,10,6,17,1,6,13,23,40,17,0,14,18,26,25,68,1,27,4,68,11,8,13,68,8,14,10,18,0,42,40,60,0,10,30,90,2,0,0,1,4,0,1,2,48,1,1,0,1,7,0,2,3,2,0,4,7,4,1,4,15,26,0,26,47,1,0,26,0,11,16,11,15,15,4,2,27,2,41,19,11,27,2,12,26,22,8,3,2.4473684210526314,1.7194808836524145,2.1818181818181817,1.0787197799411874,13.085714285714287,5.3615454649062455,3.309859154929577,1.7203948823766733
CR,CRI,Costa Rica,Lim<c3><b3>n,2021-01-01,2020-12-26,100,1,3700.39891396564,0,0,52,95,991473.4465080862,66,1,4,95,1,14,85,1,6,93,2,21,77,1,23,76,1,16,83,2,14,84,2,5,93,0,7,93,1,5,94,1,8,91,2,24,74,2,5,93,2,14,84,96,0,2,2,86,0,10,4,94,1,4,1,79,0,10,11,77,1,13,9,84,0,6,10,86,0,10,4,95,0,5,0,93,1,5,1,95,0,4,1,92,0,4,4,76,0,9,15,95,1,1,3,86,1,7,6,4,1,21,74,80,0,8,12,6,0,14,80,86,0,7,7,93,4,3,0,93,1,6,99,1,0,0,14,1,8,77,100,0,0,0,0,8,0,43,30,11,8,8,3,45,29,15,8,2,53,25,12,8,4,53,21,14,8,4,51,24,13,8,5,16,22,49,92,2,3,3,92,1,3,4,92,1,4,3,92,2,2,4,92,2,4,2,92,2,2,4,86,0,0,14,86,0,0,14,86,0,1,13,86,0,1,13,86,0,3,11,86,1,1,12,86,0,1,13,97,0,0,3,97,0,1,2,97,0,1,2,97,0,1,2,97,0,0,3,11,2,30,57,11,2,50,37,11,2,30,57,11,2,38,49,11,2,11,76,11,2,20,67,12,1,37,50,63,0,22,7,4,4,13,1,1,8,31,46,13,1,86,0,13,0,13,74,13,0,72,8,1,0,1,5,13,0,30,24,18,15,16,0,33,39,7,5,17,1,17,53,12,19,3,29,32,17,70,1,26,3,50,3,46,1,70,2,28,0,62,2,20,16,89,1,7,3,80,1,18,1,19,1,3,1,7,20,49,19,1,2,4,9,18,47,21,0,36,33,7,3,21,0,14,20,18,27,21,2,21,27,15,14,53,0,42,5,53,7,12,28,53,6,19,22,23,0,35,42,58,0,18,24,83,1,3,0,2,4,3,0,4,48,1,5,1,1,6,1,4,3,1,0,5,2,1,1,0,20,30,0,33,37,0,0,30,0,11,19,23,10,4,2,1,31,3,17,24,25,31,2,11,20,28,7,1,2.8541666666666665,2.2120519340343816,3.066666666666667,2.282438128301359,9.77590909090909,5.6207442642337035,3.106060606060606,1.579958985629183
CR,CRI,Costa Rica,Puntarenas,2021-01-01,2020-12-27,100,1,14739.235656078501,0,0,35,89,1689717.531285242,65,1,3,96,1,14,85,1,6,93,0,12,88,1,23,76,1,17,82,1,14,85,1,8,91,0,5,95,1,2,97,1,7,92,0,31,69,2,8,90,2,16,82,97,0,2,1,86,0,7,7,94,0,3,3,88,0,8,4,77,0,8,15,83,1,8,8,86,0,8,6,92,0,6,2,95,1,4,0,98,0,2,0,93,0,7,0,69,0,16,15,92,0,6,2,84,0,10,6,11,0,15,74,86,0,3,11,13,0,17,70,83,0,3,14,97,0,2,1,97,1,2,99,1,0,0,17,2,7,74,100,0,0,0,0,15,0,43,30,9,3,17,5,44,27,7,17,9,52,19,3,17,8,45,18,12,17,7,44,21,11,17,9,13,16,45,93,3,3,1,93,2,3,2,93,2,4,1,93,3,0,4,93,2,2,3,93,3,3,1,83,1,1,15,83,0,0,17,83,0,1,16,83,0,2,15,83,0,3,14,83,1,6,10,83,1,1,15,92,0,0,8,92,0,2,6,92,0,1,7,92,0,4,4,92,0,2,6,17,2,20,61,17,0,53,30,17,1,26,56,17,0,46,37,17,2,14,67,17,1,22,60,18,1,44,37,56,0,24,14,4,2,19,0,0,6,28,47,19,0,81,0,21,2,13,64,21,0,64,9,0,0,1,5,21,0,22,23,28,6,22,0,30,39,8,1,22,0,22,48,8,24,0,32,33,11,80,0,15,5,47,1,50,2,74,0,24,2,54,0,26,20,86,0,11,3,78,0,21,1,24,0,1,1,6,20,48,24,0,2,3,10,15,46,27,1,34,27,7,4,27,0,14,15,20,24,27,0,26,22,10,15,52,2,38,8,52,15,12,21,52,10,18,20,27,1,33,39,61,0,19,20,81,0,3,1,7,1,0,1,6,48,0,5,4,2,9,0,1,3,0,0,5,1,3,6,1,12,30,0,35,34,0,1,30,0,12,14,18,12,10,3,1,32,2,16,29,21,32,2,11,17,26,8,4,2.5625,1.5423972775203305,2.8181818181818183,1.9908883353006928,11.765625,5.157033069446528,3.3174603174603177,1.5221525168951435
