ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
HU,HUN,Hungary,B<c3><a1>cs-Kiskun,2021-01-04,2021-01-01,100,1,5571.4405720877185,0,0,4,91,427794.4986906127,69,0,1,99,0,10,90,0,3,97,0,20,80,0,14,86,0,9,91,0,7,93,0,1,99,0,3,97,0,3,97,0,0,100,0,19,81,0,4,96,0,12,88,99,0,0,1,90,1,4,5,97,0,3,0,80,0,4,16,86,1,1,12,91,0,2,7,93,1,2,4,99,0,1,0,97,0,0,3,97,0,2,1,100,0,0,0,81,0,1,18,96,0,2,2,88,0,5,7,9,0,3,88,97,0,0,3,9,3,22,66,78,0,5,17,95,0,5,0,95,0,1,4,0,99,0,1,0,17,0,14,69,100,0,0,0,0,0,9,1,32,21,20,17,9,8,20,45,18,9,9,29,35,18,9,10,23,37,21,9,13,17,33,28,9,17,6,23,45,0,86,4,3,7,86,5,0,9,86,3,5,6,86,5,1,8,86,5,1,8,86,3,2,9,77,4,0,19,77,4,1,18,77,3,3,17,77,4,1,18,77,3,2,18,77,4,3,16,77,4,1,18,96,1,0,3,96,1,0,3,96,1,0,3,96,1,0,3,96,1,1,2,12,1,8,79,12,0,43,45,12,2,13,73,12,1,46,41,12,1,1,86,12,2,6,80,12,0,43,45,57,0,28,11,1,3,12,1,1,6,27,53,12,1,85,2,13,0,6,81,13,0,62,11,3,1,0,10,13,0,38,21,21,7,13,2,11,38,22,14,13,0,22,64,1,15,0,17,68,0,92,0,4,4,57,1,42,0,87,0,13,0,54,0,17,29,99,0,1,0,94,0,5,1,18,0,2,5,5,20,50,18,0,2,4,7,20,49,19,1,39,30,2,9,19,0,6,13,20,42,19,0,14,16,25,26,70,2,19,9,70,4,8,18,70,5,14,11,19,0,25,56,44,0,22,34,79,1,2,0,0,4,2,1,11,55,0,2,1,3,7,0,2,3,4,0,3,3,3,1,0,13,30,0,29,40,0,1,30,0,1,9,8,12,10,23,7,30,1,12,33,24,30,1,8,22,33,4,2,3.5428571428571427,4.132673662006069,2,0,13.898550724637682,3.2816106498102418,2.3768115942028984,0.9866975410482468
HU,HUN,Hungary,B<c3><a9>k<c3><a9>s,2021-01-04,2020-12-31,100,0,0,0,0,22,97,417966.0256207806,68,0,0,100,0,13,87,0,1,99,0,17,83,0,10,90,0,7,93,0,4,96,0,0,100,0,2,98,0,1,99,0,4,96,0,11,89,0,2,98,0,12,88,100,0,0,0,87,0,1,12,99,0,1,0,83,0,2,15,90,0,0,10,93,0,1,6,96,0,0,4,100,0,0,0,98,0,0,2,99,0,0,1,96,0,1,3,89,0,0,11,98,0,1,1,88,0,4,8,2,1,10,87,90,0,3,7,2,0,23,75,77,0,6,17,94,2,4,0,94,0,3,3,0,97,1,2,0,9,0,15,76,100,0,0,0,0,0,4,0,28,24,25,19,10,5,27,39,19,10,6,36,32,16,10,6,26,39,19,10,5,20,30,35,10,8,9,20,53,0,86,3,2,9,86,3,6,5,86,2,7,5,86,4,1,9,86,3,1,10,86,2,3,9,67,7,0,26,67,7,0,26,67,7,2,24,67,7,0,26,67,7,0,26,67,7,1,25,67,7,0,26,97,0,0,3,97,0,0,3,97,0,0,3,97,0,0,3,97,0,2,1,10,2,17,71,10,2,42,46,10,4,9,77,10,1,48,41,10,2,0,88,10,2,7,81,12,0,39,49,61,0,30,7,0,2,13,0,0,6,21,60,13,0,87,0,15,0,9,76,15,0,66,12,1,1,0,5,15,0,38,25,15,7,16,3,5,39,22,15,18,0,24,56,2,19,0,17,61,3,83,0,14,3,58,2,40,0,91,1,8,0,52,1,24,23,100,0,0,0,93,0,7,0,19,2,0,3,13,19,44,19,0,0,2,13,23,43,19,2,33,33,9,4,19,0,2,10,23,46,19,0,15,16,17,33,70,3,19,8,70,2,13,15,70,4,16,10,23,1,25,51,49,0,21,30,79,0,0,0,3,6,0,0,12,55,0,3,3,2,4,1,1,3,8,0,2,1,1,1,1,14,30,1,26,43,0,0,30,0,4,4,7,12,20,20,3,32,0,11,39,18,32,0,6,32,20,9,1,3.878787878787879,3.756307826157021,3,2.0976176963403033,13.470588235294118,3.392135717131851,2.1323529411764706,0.9448116256173333
HU,HUN,Hungary,Baranya,2021-01-04,2021-01-01,100,0,0,0,0,18,97,281774.4332703459,74,2,0,98,2,9,89,1,1,98,2,15,83,3,11,86,2,6,92,1,4,95,2,3,95,2,2,96,2,2,96,1,5,94,1,11,88,1,3,96,2,5,93,100,0,0,0,91,0,1,8,99,0,0,1,85,2,0,13,89,1,1,9,94,2,1,3,96,0,1,3,97,1,0,2,98,0,1,1,98,0,1,1,95,2,1,2,89,1,3,7,97,1,1,1,95,2,1,2,3,0,6,91,94,0,1,5,3,2,24,71,76,0,7,17,93,0,7,0,93,0,0,7,0,100,0,0,0,12,1,14,73,100,0,0,0,0,0,4,0,34,30,16,16,6,6,28,41,19,6,3,44,33,14,6,5,33,38,18,6,4,22,36,32,6,7,9,28,50,0,86,5,3,6,86,6,2,6,86,3,6,5,86,5,1,8,86,6,0,8,86,4,3,7,96,1,0,3,96,1,0,3,96,1,0,3,96,1,0,3,96,1,0,3,96,1,0,3,96,0,1,3,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,6,2,18,74,6,1,50,43,6,2,17,75,6,3,51,40,6,2,4,88,6,1,11,82,8,0,44,48,56,0,35,6,2,1,10,0,0,12,36,42,10,0,90,0,12,0,10,78,12,0,66,10,2,1,1,8,12,1,36,19,22,10,13,0,8,45,28,6,15,0,20,64,1,17,1,12,69,1,83,1,10,6,51,0,47,2,83,1,15,1,50,1,20,29,96,0,3,1,89,0,9,2,17,0,0,2,9,18,54,17,0,0,1,4,25,53,18,2,37,31,5,7,18,0,5,8,23,46,18,0,7,25,22,28,68,3,20,9,68,6,5,21,68,1,22,9,18,0,32,50,50,0,32,18,70,1,4,2,2,5,1,0,15,39,0,2,3,4,7,0,2,6,9,0,2,5,3,1,3,14,24,0,33,43,0,0,24,0,1,8,17,16,18,11,5,26,3,40,14,17,26,3,12,25,22,11,1,2.892857142857143,2.5724939004252017,3,1.4142135623730951,14.597222222222223,3.751655868111927,2.3943661971830985,1.088627881318453
HU,HUN,Hungary,Borsod-Aba<c3><ba>j-Zempl<c3><a9>n,2021-01-04,2021-01-01,100,0,0,0,0,12,98,516873.61294493533,66,1,0,99,0,12,88,1,4,95,0,26,74,1,15,84,1,10,89,0,7,93,1,2,97,1,0,99,0,1,99,1,3,96,0,12,88,1,0,99,1,12,87,100,0,0,0,88,0,0,12,96,0,1,3,74,1,5,20,85,0,1,14,90,0,1,9,93,1,0,6,98,0,1,1,100,0,0,0,99,0,1,0,97,0,1,2,88,0,2,10,100,0,0,0,88,1,4,7,2,0,7,91,93,0,2,5,3,2,40,55,60,0,6,34,94,3,3,0,94,0,2,4,0,98,1,1,0,11,2,12,75,100,0,0,0,0,0,5,0,19,38,26,12,8,11,20,38,23,8,10,36,32,14,8,12,29,34,17,8,9,14,41,28,8,11,7,25,49,0,88,5,1,6,88,6,3,3,88,2,7,3,88,6,0,6,88,6,0,6,88,6,3,3,97,0,0,3,97,0,0,3,97,0,0,3,97,0,0,3,97,0,0,3,97,0,1,2,97,0,0,3,99,0,0,1,99,0,0,1,99,0,0,1,99,0,1,0,99,0,0,1,11,1,11,77,11,0,39,50,11,1,11,77,11,1,53,35,11,2,4,83,11,1,13,75,13,1,46,40,54,0,32,9,4,1,13,0,0,5,32,50,13,1,85,1,15,2,8,75,15,0,60,18,2,0,0,5,15,0,25,24,28,8,15,1,10,44,24,6,16,0,13,70,1,17,0,13,69,1,89,0,10,1,61,0,39,0,89,0,11,0,47,0,25,28,96,0,3,1,87,0,13,0,17,1,1,3,6,22,50,17,0,1,2,10,18,52,17,0,28,45,8,2,17,0,3,15,16,49,17,0,12,23,21,27,66,4,23,7,66,5,14,15,66,4,19,11,19,1,32,48,52,0,22,26,80,2,1,1,1,4,2,0,9,48,0,0,1,5,10,0,3,4,9,0,2,4,3,2,2,7,31,1,27,40,1,0,31,0,5,8,5,16,18,14,3,33,2,17,28,20,33,2,4,27,24,7,3,3.432432432432433,2.723769248471485,2,1.224744871391589,14.417910447761194,3.8735671983771933,2.3384615384615386,0.9565060617444335
HU,HUN,Hungary,Budapest,2021-01-04,2021-01-03,100,0,0,0,0,7,91,323407.7092812365,60,1,1,98,1,14,85,1,6,93,1,24,75,1,11,88,1,11,88,1,4,95,1,4,95,1,8,91,1,0,99,1,2,97,1,12,87,1,4,95,1,15,84,99,0,0,1,86,0,3,11,94,1,1,4,76,1,3,20,89,0,2,9,89,0,3,8,96,0,0,4,96,1,0,3,92,1,2,5,100,0,0,0,98,0,1,1,88,0,2,10,96,0,1,3,85,1,7,7,9,0,4,87,96,0,1,3,10,2,32,56,68,2,9,21,91,1,8,0,91,0,2,7,0,98,0,2,0,23,0,17,60,100,0,0,0,0,0,12,0,28,31,13,16,20,3,14,52,11,20,3,22,47,8,20,3,25,35,17,20,5,8,40,27,20,5,5,29,41,0,83,6,2,9,83,6,3,8,83,5,5,7,83,6,2,9,83,6,1,10,83,7,5,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,20,0,15,65,20,0,38,42,20,1,15,64,20,0,40,40,20,0,2,78,20,0,13,67,22,0,39,39,61,0,34,3,1,1,22,0,0,3,30,45,22,0,77,1,23,0,5,72,23,0,61,11,1,0,0,4,23,0,26,26,22,3,23,2,12,33,21,9,23,1,15,60,1,25,1,15,58,1,85,0,15,0,62,0,37,1,85,1,13,1,60,1,18,21,98,1,0,1,87,0,12,1,25,1,1,2,5,22,44,25,0,1,4,5,20,45,25,0,28,33,9,5,25,1,2,5,23,44,25,0,7,18,24,26,76,1,21,2,76,3,9,12,76,3,12,9,26,1,43,30,70,0,19,11,86,0,3,0,0,4,1,1,5,45,0,0,2,4,7,0,5,4,2,1,2,7,0,2,3,16,37,0,33,30,0,0,37,0,2,15,16,14,8,6,2,38,2,56,2,2,38,1,17,23,14,6,1,3.225,3.0841821423481925,2,1.7320508075688772,15.206896551724139,3.2050323406948924,2.310344827586207,1.0295101296626663
HU,HUN,Hungary,Csongr<c3><a1>d,2021-01-04,2021-01-01,100,0,0,0,0,15,97,320912.31099981983,70,2,0,98,2,7,91,2,0,98,2,12,86,2,9,89,2,4,94,1,2,97,2,0,98,2,6,92,2,2,96,2,2,96,2,14,84,2,1,97,1,6,93,100,0,0,0,93,0,1,6,100,0,0,0,88,0,0,12,91,0,2,7,96,0,1,3,98,0,0,2,100,0,0,0,94,0,3,3,98,1,1,0,98,0,1,1,86,0,1,13,99,0,1,0,94,0,2,4,3,0,10,87,91,0,4,5,4,3,23,70,77,1,5,17,95,1,4,0,95,0,0,5,0,100,0,0,0,14,2,10,74,100,0,0,0,0,0,6,1,19,27,28,19,11,5,18,44,22,11,5,25,35,24,11,5,24,35,25,11,7,14,23,45,11,7,4,17,61,0,90,4,0,6,90,3,2,5,90,1,6,3,90,4,1,5,90,4,2,4,90,2,3,5,96,0,0,4,96,0,0,4,96,0,1,3,96,0,0,4,96,0,0,4,96,0,0,4,96,0,0,4,99,0,0,1,99,0,0,1,99,0,0,1,99,0,1,0,99,0,1,0,12,0,13,75,12,2,44,42,12,3,14,71,12,0,44,44,12,1,4,83,12,1,7,80,12,0,34,54,66,0,23,8,1,2,13,0,0,4,21,62,13,0,87,0,13,2,9,76,13,0,71,5,2,1,0,8,13,0,30,24,26,7,13,2,11,36,23,15,13,0,19,67,1,15,0,17,66,2,87,0,10,3,56,1,42,1,86,0,14,0,56,0,21,23,96,0,3,1,93,0,6,1,15,0,1,3,7,24,50,15,0,1,3,9,17,55,16,0,39,40,3,2,16,0,8,13,26,37,16,1,14,25,22,22,61,1,28,10,61,6,12,21,61,6,20,13,17,1,24,58,42,1,28,29,74,1,3,1,0,2,1,0,18,50,0,4,1,5,3,0,2,3,10,3,1,2,4,2,1,9,30,0,29,41,0,0,30,0,5,8,9,13,19,14,2,30,1,31,27,11,30,2,13,27,21,4,3,2.0076923076923077,1.2905574227977854,1.8333333333333333,1.1690451944500122,14.15151515151515,3.0846639225613406,2.235294117647059,1.0091765086626439
HU,HUN,Hungary,Fej<c3><a9>r,2021-01-04,2021-01-01,100,0,0,0,0,8,97,397854.76212956116,63,0,0,100,1,9,90,1,0,99,2,12,86,2,11,87,1,5,94,1,5,94,1,1,98,1,1,98,1,1,98,1,4,95,1,13,86,1,0,99,0,8,92,100,0,0,0,91,0,0,9,100,0,0,0,88,1,0,11,89,1,1,9,95,1,3,1,95,0,1,4,99,0,0,1,99,0,1,0,99,0,1,0,96,0,1,3,87,1,2,10,100,0,0,0,92,1,4,3,2,1,4,93,96,0,1,3,2,2,31,65,69,1,8,22,92,2,6,0,92,0,4,4,0,96,0,3,1,13,0,14,73,100,0,0,0,0,0,2,0,33,31,20,14,7,9,25,45,14,7,8,31,40,14,7,12,16,47,18,7,14,11,36,32,7,15,5,22,51,0,86,7,0,7,86,7,3,4,86,3,5,6,86,6,3,5,86,6,1,7,86,6,1,7,68,5,0,27,68,5,0,27,68,3,5,24,68,5,2,25,68,4,1,27,68,4,0,28,68,4,1,27,93,1,0,6,93,1,0,6,93,1,0,6,93,1,0,6,93,0,5,2,9,3,18,70,9,0,42,49,9,3,13,75,9,2,56,33,9,3,1,87,9,2,7,82,11,1,44,44,56,0,33,8,1,2,12,1,0,6,26,55,12,0,88,0,14,0,5,81,14,0,60,13,4,2,0,7,14,0,29,26,21,10,14,1,8,36,27,14,16,0,25,57,2,17,1,21,60,1,82,0,14,4,58,0,41,1,87,1,12,0,44,1,28,27,99,0,1,0,93,0,7,0,19,1,1,3,5,19,52,19,1,1,2,6,18,53,20,0,38,32,5,5,20,0,3,6,21,50,20,0,8,16,24,32,77,1,13,9,77,2,8,13,77,3,9,11,22,0,29,49,51,0,25,24,77,1,2,2,0,0,2,0,16,48,0,1,2,2,4,0,1,5,14,0,0,0,2,1,4,16,34,0,29,36,1,0,34,0,4,5,11,8,23,9,6,37,2,23,17,21,37,2,7,25,17,10,2,3.085714285714286,3.4331551992079734,2,0.8164965809277259,14.124999999999998,3.104016854806145,2.3389830508474576,1.0273865318927777
HU,HUN,Hungary,Gyor-Moson-Sopron,2021-01-04,2021-01-01,100,0,0,0,0,16,99,367775.1371646533,76,1,0,99,0,17,83,1,5,94,1,18,81,1,14,85,1,10,89,1,6,93,1,5,94,1,2,97,1,1,98,1,3,96,1,14,85,1,0,99,1,7,92,100,0,0,0,83,0,3,14,95,0,2,3,82,1,3,14,86,0,1,13,90,0,1,9,94,0,1,5,95,0,2,3,98,0,1,1,99,0,0,1,97,0,1,2,86,0,0,14,100,0,0,0,93,0,5,2,1,0,6,93,94,0,1,5,2,0,29,69,71,0,7,22,93,1,6,0,93,0,2,5,0,98,0,2,0,9,3,11,77,100,0,0,0,0,0,4,2,25,29,23,17,6,4,19,60,11,6,8,28,47,11,6,11,23,45,15,6,10,12,35,37,6,12,4,27,51,0,89,5,0,6,89,4,3,4,89,4,3,4,89,5,1,5,89,5,0,6,89,4,1,6,85,1,0,14,85,1,0,14,85,1,0,14,85,1,1,13,85,1,0,14,85,1,0,14,85,1,0,14,99,0,0,1,99,0,0,1,99,0,0,1,99,0,1,0,99,0,0,1,7,2,15,76,7,2,43,48,7,4,14,75,7,3,54,36,7,3,3,87,7,2,6,85,7,0,45,48,55,0,34,7,2,2,7,0,0,8,38,47,7,0,92,1,8,0,3,89,8,0,67,15,3,0,0,7,8,0,31,26,24,11,8,1,9,39,32,11,8,0,12,80,0,8,0,12,80,0,85,0,14,1,57,0,43,0,86,0,14,0,46,0,23,31,97,0,2,1,94,0,6,0,8,1,0,3,10,22,56,8,2,0,2,12,16,60,10,0,38,42,6,4,10,1,6,9,19,55,10,1,9,24,20,36,68,2,24,6,68,7,10,15,68,6,16,10,12,1,38,49,51,0,30,19,71,1,7,0,1,5,3,0,12,35,0,1,7,3,3,2,3,2,18,0,2,4,2,3,5,10,21,0,37,42,0,0,21,0,3,10,17,17,18,11,3,23,2,32,24,19,23,1,12,34,22,6,2,3.3783783783783785,4.030104433106137,3,2.9154759474226504,14.405405405405405,3.1314529820197716,2.3698630136986303,0.950246303086563
HU,HUN,Hungary,Hajd<c3><ba>-Bihar,2021-01-04,2021-01-01,100,0,0,0,0,16,95,530700.5225325697,67,2,0,98,2,8,90,2,0,98,2,22,76,2,14,84,2,11,87,2,8,90,2,1,97,2,3,95,2,1,97,2,8,90,2,11,87,2,2,96,2,7,91,100,0,0,0,92,0,0,8,100,0,0,0,78,0,3,19,86,0,4,10,89,0,2,9,92,0,1,7,99,0,0,1,97,0,0,3,99,0,1,0,92,0,2,6,89,2,2,7,98,0,1,1,93,0,3,4,4,1,7,88,93,0,1,6,5,1,28,66,72,2,6,20,94,2,4,0,94,0,1,5,0,99,0,1,0,14,0,13,73,100,0,0,0,0,0,7,0,25,25,31,12,8,6,28,37,21,8,5,35,34,18,8,7,27,34,24,8,9,11,42,30,8,8,4,25,55,0,87,2,2,9,87,2,3,8,87,1,1,11,87,2,2,9,87,2,0,11,87,2,2,9,81,2,0,17,81,2,0,17,81,2,0,17,81,2,1,16,81,2,1,16,81,1,1,17,81,2,0,17,97,1,0,2,97,1,0,2,97,1,0,2,97,0,2,1,97,0,1,2,12,3,17,68,12,2,44,42,12,4,16,68,12,3,53,32,12,3,1,84,12,3,8,77,13,2,46,39,54,1,28,8,3,6,14,2,0,4,30,50,14,1,85,0,14,3,6,77,14,1,58,14,5,2,2,4,14,1,32,20,28,5,14,2,9,30,30,15,15,1,17,65,2,16,2,13,64,5,83,0,12,5,57,0,42,1,84,0,16,0,48,1,22,29,99,0,0,1,92,0,8,0,16,1,1,0,9,27,46,16,1,0,2,5,23,53,18,4,33,32,8,5,18,2,3,10,15,52,18,1,9,24,19,29,68,3,16,13,68,6,12,14,68,3,13,16,19,1,36,44,56,0,21,23,82,2,1,1,0,1,1,0,12,46,0,5,5,4,5,0,4,7,3,0,2,2,4,0,5,8,29,2,27,42,0,0,29,1,4,14,13,10,9,16,4,32,3,37,21,7,32,2,13,31,13,7,2,3.256410256410256,3.377307777988328,2.2857142857142856,1.3801311186847085,14.531250000000002,2.6062729577231027,2.3125,0.9574271077563381
HU,HUN,Hungary,Heves,2021-01-04,2020-12-31,100,0,0,0,0,25,97,463501.95322773827,71,3,0,97,3,14,83,3,5,92,3,15,82,3,15,82,3,9,88,2,8,90,3,2,95,3,2,95,2,1,97,3,5,92,3,17,80,3,2,95,3,6,91,100,0,0,0,86,1,2,11,95,1,1,3,85,1,2,12,85,0,3,12,91,1,1,7,92,1,1,6,98,1,0,1,98,1,0,1,99,0,0,1,95,0,1,4,83,1,1,15,98,1,0,1,94,1,3,2,3,0,7,90,93,0,2,5,3,2,25,70,75,0,5,20,95,1,4,0,95,0,1,4,0,99,0,1,0,10,0,14,76,100,0,0,0,0,0,6,1,26,29,23,15,6,8,26,42,18,6,7,31,37,19,6,10,15,46,23,6,11,11,39,33,6,12,4,28,50,0,87,5,1,7,87,5,4,4,87,5,4,4,87,5,1,7,87,3,4,6,87,6,1,6,71,3,0,26,71,4,0,25,71,4,1,24,71,3,1,25,71,4,1,24,71,4,1,24,71,4,1,24,97,1,0,2,97,1,0,2,97,1,0,2,97,1,0,2,97,0,2,1,7,3,18,72,7,2,42,49,7,4,13,76,7,5,46,42,7,5,3,85,7,5,12,76,9,0,45,46,55,0,35,6,1,3,10,0,0,5,31,54,10,0,90,0,11,2,7,80,11,0,67,11,2,0,1,8,11,0,36,21,24,8,11,2,9,34,30,14,11,1,24,64,0,13,1,19,66,1,82,0,13,5,58,1,41,0,87,1,12,0,54,0,22,24,97,0,2,1,88,0,11,1,13,1,0,1,6,24,55,13,1,0,0,9,19,58,14,0,45,31,4,6,14,0,6,14,21,45,14,0,12,28,15,31,62,5,22,11,62,6,13,19,62,5,17,16,16,1,31,52,48,0,23,29,78,1,2,0,2,2,2,0,13,47,0,4,2,3,7,0,0,2,13,1,2,0,2,0,5,12,27,4,25,44,0,0,27,1,5,5,11,17,13,16,5,28,3,5,35,29,28,3,7,32,25,4,1,4.2,4.337253129099379,3.571428571428572,2.0701966780270626,13.5,3.843873348439121,2.462686567164179,0.9743429520195435
