ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
GT,GTM,Guatemala,Huehuetenango,2021-01-04,2020-12-23,100,2,107086.874878247,0,0,50,94,4728470.076061135,63,2,4,94,2,7,91,1,4,95,2,10,88,2,14,84,1,6,93,2,13,85,2,2,96,2,3,95,2,3,95,2,11,87,2,16,82,2,10,88,2,16,82,96,0,2,2,93,1,5,1,96,0,2,2,90,1,5,4,86,1,9,4,94,0,5,1,87,1,7,5,98,0,0,2,97,0,2,1,97,0,2,1,89,1,6,4,84,1,11,4,90,1,6,3,84,1,11,4,5,1,21,73,79,0,8,13,7,0,28,65,72,0,4,24,96,0,4,0,96,0,4,0,100,0,0,0,11,3,12,74,100,0,0,0,0,11,0,41,29,10,9,12,3,53,19,13,12,6,48,21,13,12,5,50,18,15,12,5,45,19,19,12,5,11,25,47,89,7,1,3,89,5,4,2,89,5,4,2,89,8,1,2,89,7,2,2,89,6,4,1,96,0,0,4,96,0,0,4,96,0,0,4,96,0,0,4,96,0,1,3,96,0,1,3,96,0,1,3,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,14,2,24,60,14,3,61,22,14,3,36,47,14,2,44,40,14,2,20,64,14,4,13,69,20,0,47,33,53,0,29,8,6,4,20,0,1,7,27,45,20,0,80,0,21,1,11,67,21,0,60,10,2,2,1,4,21,0,22,24,21,12,22,0,25,36,15,2,24,1,11,58,6,30,2,22,37,9,78,0,21,1,41,1,56,2,65,1,33,1,58,0,25,17,82,2,14,2,88,0,12,0,30,0,0,2,13,13,42,30,0,0,3,10,18,39,32,0,30,26,7,5,32,0,6,28,18,16,32,0,20,27,12,9,53,6,31,10,53,13,18,16,53,10,26,11,33,0,37,30,70,0,13,17,87,1,2,0,0,0,0,0,10,50,0,4,6,2,7,0,1,6,0,0,2,4,2,0,3,13,36,0,39,24,0,1,36,0,19,20,16,4,4,1,0,37,1,26,22,14,37,0,7,8,19,22,7,2.027027027027027,1.2580073857424616,2.380952380952381,1.3955712262794213,14.07547169811321,5.659739925404882,3.3114754098360657,1.7468159949515516
GT,GTM,Guatemala,Izabal,2021-01-04,2020-12-21,100,0,0,0,0,41,94,2075226.0998984168,70,1,1,98,0,6,94,0,1,99,1,6,93,0,12,88,1,13,86,1,5,94,1,0,99,0,4,96,0,0,100,1,6,93,1,17,82,2,2,96,1,17,82,99,0,0,1,94,0,4,2,99,0,0,1,94,0,4,2,88,0,5,7,87,0,6,7,95,0,3,2,100,0,0,0,96,0,4,0,100,0,0,0,94,0,0,6,83,0,5,12,98,0,2,0,83,0,7,10,5,1,13,81,87,1,6,6,6,0,27,67,73,0,5,22,95,1,4,0,95,2,3,0,98,0,2,0,11,6,10,73,100,0,0,0,0,8,2,32,35,11,12,11,5,47,20,17,11,7,46,21,15,11,8,47,18,16,11,8,38,22,21,11,8,10,12,59,91,3,4,2,91,3,4,2,91,1,6,2,91,3,4,2,91,3,4,2,91,2,5,2,93,0,0,7,93,0,0,7,93,0,1,6,93,0,1,6,93,0,2,5,93,0,2,5,93,0,0,7,97,1,0,2,97,0,1,2,97,0,1,2,97,1,0,2,97,1,0,2,15,3,30,52,15,2,60,23,15,3,38,44,15,3,51,31,15,2,26,57,15,3,18,64,18,1,59,22,41,0,31,11,9,8,19,1,0,8,20,52,19,1,80,0,21,1,7,71,21,0,62,9,2,2,0,4,21,0,23,19,22,15,21,0,28,30,18,3,21,0,14,58,7,23,2,16,46,13,71,2,25,2,41,2,57,0,63,2,34,1,50,2,35,13,75,2,20,3,83,1,16,0,24,2,2,3,9,11,49,24,1,0,8,9,17,41,27,1,35,24,1,12,27,1,14,18,18,22,27,0,21,23,11,18,56,2,39,3,56,14,18,12,56,9,26,9,27,0,36,37,63,0,19,18,81,1,2,0,2,2,2,0,10,45,0,5,7,2,5,1,0,2,1,0,2,1,3,2,2,22,29,0,41,29,0,1,29,0,21,19,21,3,5,2,0,30,1,21,31,17,30,1,14,21,20,9,5,2.8,1.6051388065321,4.5,2.878491668515698,12.950000000000001,5.136855860893239,3.015151515151515,1.7584295812100617
GT,GTM,Guatemala,Quezaltenango,2021-01-04,2020-12-30,100,2,43986.9179790791,0,0,53,91,1843524.1230296781,65,2,2,96,1,16,83,3,2,95,3,6,91,2,23,75,3,10,87,1,11,88,1,1,98,3,8,89,2,3,95,1,7,92,1,20,79,2,6,92,1,15,84,98,0,2,0,84,0,8,8,98,0,1,1,94,0,1,5,77,0,12,11,90,0,4,6,89,1,3,7,99,0,1,0,92,0,6,2,97,0,3,0,93,0,6,1,80,0,11,9,94,0,6,0,85,1,7,7,9,0,15,76,86,0,5,9,11,2,18,69,82,0,4,14,96,2,2,0,96,1,2,1,99,0,1,0,17,2,5,76,100,0,0,0,0,12,0,39,35,5,9,15,1,49,17,18,15,3,48,23,11,15,3,54,14,14,15,3,48,17,17,15,3,12,16,54,95,2,2,1,95,1,2,2,95,0,3,2,95,1,2,2,95,2,3,0,95,2,2,1,78,1,1,20,78,1,0,21,78,2,0,20,78,2,1,19,78,3,7,12,78,1,11,10,78,1,5,16,89,0,1,10,89,0,1,10,89,0,2,9,89,0,6,5,89,0,5,6,18,1,24,57,18,0,59,23,18,2,34,46,18,1,34,47,18,1,8,73,18,1,15,66,19,0,38,43,62,0,28,6,3,1,19,0,0,2,18,61,19,0,80,1,20,2,9,69,20,1,71,1,0,0,0,7,20,1,30,20,18,11,21,3,34,35,4,3,23,0,14,55,8,26,2,15,50,7,76,1,22,1,41,3,56,0,66,1,31,2,66,1,26,7,92,1,5,2,85,1,13,1,26,0,1,2,6,18,47,26,0,1,3,8,15,47,28,2,28,25,8,9,28,1,9,21,17,24,28,0,22,20,16,14,58,3,37,2,58,10,17,15,58,8,21,13,29,1,35,35,65,0,16,19,85,1,3,0,1,2,1,0,7,50,1,1,0,1,12,2,0,4,3,0,2,5,6,1,2,10,32,1,42,25,0,0,32,1,14,16,18,10,9,0,0,34,0,45,15,6,34,0,7,10,23,17,9,3.051282051282051,1.8345904167690794,3.923076923076923,3.3779071050365506,14.983333333333333,4.876410414544027,2.984126984126984,1.5912265860433201
GT,GTM,Guatemala,Sacatep<c3><a9>quez,2021-01-04,2020-12-25,100,0,0,0,0,33,96,1288320.7684303084,64,1,3,96,1,11,88,0,1,99,1,13,86,1,20,79,0,17,83,0,14,86,1,1,98,1,10,89,0,3,97,0,16,84,1,32,67,1,3,96,1,17,82,97,0,1,2,89,1,4,6,99,0,1,0,87,0,5,8,80,1,11,8,83,0,9,8,86,2,5,7,99,0,0,1,90,1,7,2,97,1,1,1,84,3,7,6,68,1,14,17,97,0,0,3,83,1,10,6,4,0,13,83,88,0,5,7,5,1,24,70,76,0,1,23,99,0,1,0,99,0,1,0,100,0,0,0,7,2,12,79,100,0,0,0,0,8,1,50,23,9,9,13,6,44,27,10,13,10,45,24,8,13,7,58,12,10,13,9,46,23,9,13,10,15,22,40,88,6,3,3,88,7,3,2,88,3,6,3,88,6,0,6,88,8,1,3,88,7,2,3,85,0,0,15,85,1,0,14,85,1,1,13,85,1,1,13,85,1,2,12,85,1,7,7,85,1,2,12,92,1,1,6,92,0,3,5,92,0,2,6,92,0,2,6,92,0,3,5,17,3,24,56,17,1,65,17,17,4,34,45,17,4,47,32,17,3,23,57,17,3,22,58,18,0,53,29,47,0,35,5,7,6,20,0,0,8,26,46,20,0,80,0,23,2,4,71,23,0,63,13,0,0,0,1,23,0,12,24,20,21,25,1,18,43,9,4,25,1,8,57,9,27,2,13,48,10,76,0,23,1,35,0,64,1,66,1,31,2,53,1,32,14,77,0,16,7,78,0,22,0,29,1,0,1,7,13,49,29,1,0,3,9,12,46,31,0,29,23,7,10,31,0,11,19,21,18,31,0,18,30,10,11,52,6,32,10,52,12,20,16,52,9,27,12,31,1,31,37,63,1,17,19,85,1,2,1,1,2,1,0,7,54,0,5,7,2,6,0,0,3,5,0,4,2,4,4,0,4,33,2,34,31,0,0,33,1,18,19,11,7,7,4,0,35,2,17,41,5,35,1,12,12,20,13,7,2.245614035087719,1.479390581025873,2.8181818181818183,2.7502066038093145,14.85,5.203730734705825,3.2063492063492065,1.867884176131622
GT,GTM,Guatemala,San Marcos,2021-01-04,2020-12-22,100,2,52719.5427639817,0,0,27,91,3455113.3640698963,63,4,2,94,4,13,83,3,2,95,5,14,81,5,24,71,5,11,84,4,19,77,4,9,87,4,4,92,4,2,94,5,7,88,5,16,79,5,6,89,4,17,79,98,0,1,1,87,2,6,5,98,0,1,1,86,0,6,8,76,2,12,10,89,0,8,3,81,1,12,6,91,0,5,4,96,1,3,0,98,1,0,1,93,0,5,2,84,1,7,8,94,1,3,2,83,2,8,7,9,0,16,75,85,1,4,10,12,2,16,70,84,0,5,11,95,1,4,0,95,3,2,0,97,0,3,0,19,0,13,68,100,0,0,0,0,14,0,47,22,9,8,15,6,37,19,23,15,9,47,20,9,15,5,52,15,13,15,6,47,21,11,15,8,7,10,60,87,5,6,2,87,6,3,4,87,4,6,3,87,6,1,6,87,6,3,4,87,2,7,4,93,0,0,7,93,0,0,7,93,0,0,7,93,0,0,7,93,0,2,5,93,0,3,4,93,0,2,5,97,1,0,2,97,0,1,2,97,1,0,2,97,0,1,2,97,0,1,2,17,3,27,53,17,1,60,22,17,3,30,50,17,4,37,42,17,4,16,63,17,2,14,67,19,1,47,33,53,0,24,15,4,4,19,0,2,8,23,48,19,0,79,2,19,3,6,72,19,0,61,13,1,2,1,3,19,0,22,23,22,14,20,1,31,33,11,4,24,0,8,61,7,27,3,16,47,7,73,0,19,8,41,0,57,2,71,0,28,1,64,0,27,9,84,0,15,1,86,0,14,0,28,0,0,3,5,15,49,28,1,1,5,6,12,47,29,1,30,23,10,7,29,0,11,20,16,24,29,0,21,24,16,10,55,3,40,2,55,13,18,14,55,11,24,10,29,0,29,42,58,0,15,27,85,1,2,0,1,2,0,1,8,56,0,6,2,3,9,0,0,3,1,0,4,0,1,0,0,15,34,1,42,23,0,0,34,0,16,19,17,8,5,1,0,37,2,19,24,18,37,1,11,17,16,13,5,2.723404255319149,1.8261640440096483,1.916666666666667,1.0836246694508318,13.631578947368423,5.04844947536005,3.508474576271187,1.794367445512458
GT,GTM,Guatemala,-99,2021-01-13,2020-12-31,100,1,5910.98484756255,0,0,14,82,2757068.8648571987,41,7,2,91,8,7,85,6,5,89,6,6,88,6,17,77,7,10,83,7,12,81,6,3,91,8,2,90,8,2,90,8,3,89,8,11,81,8,4,88,9,9,82,98,0,2,0,93,0,4,3,95,0,2,3,94,0,4,2,83,1,8,8,90,0,8,2,88,2,6,4,97,1,2,0,98,1,1,0,98,0,1,1,97,0,2,1,89,0,5,6,96,0,4,0,91,1,7,1,17,1,7,75,94,0,4,2,19,5,15,61,85,2,4,9,96,1,3,0,96,2,2,0,98,0,1,1,31,7,4,58,71,3,1,25,0,23,2,29,25,7,14,31,6,39,12,12,31,14,33,12,10,31,16,29,11,13,31,18,26,15,10,31,19,6,10,34,96,2,1,1,96,2,1,1,96,3,0,1,96,2,1,1,96,3,0,1,96,3,0,1,87,3,0,10,87,3,0,10,87,3,0,10,87,4,2,7,87,2,2,9,87,2,5,6,87,3,1,9,94,3,0,3,94,3,0,3,94,2,0,4,94,1,3,2,94,3,0,3,32,9,15,44,32,6,35,27,32,10,17,41,32,8,17,43,32,8,10,50,32,7,14,47,33,0,26,41,74,2,16,5,0,3,34,1,0,10,18,37,34,4,61,1,37,4,5,54,37,1,47,2,0,3,0,10,37,2,26,22,8,5,38,2,28,18,8,6,39,0,11,41,9,40,2,12,39,7,86,0,14,0,66,0,32,2,84,0,16,0,84,0,11,5,91,1,7,1,86,1,13,0,41,1,2,1,5,11,39,41,2,0,3,7,10,37,45,0,15,23,4,13,45,0,11,13,12,19,45,0,16,17,6,16,67,3,27,3,67,12,14,7,67,8,20,5,45,0,28,27,73,0,13,14,88,0,1,0,2,1,0,2,6,60,0,3,2,4,1,0,1,1,3,0,2,1,1,1,5,15,54,2,23,19,0,2,54,1,7,11,10,7,7,3,0,59,4,14,14,9,59,3,14,11,6,4,3,2.6315789473684212,1.706540565516796,2.75,2.217355782608345,9.909090909090908,5.811430742315292,2.8823529411764706,1.5327674690187016
GT,GTM,Guatemala,Alta Verapaz,2021-01-13,2020-12-21,100,2,129984.04216890057,0,0,39,95,5223212.22864838,66,0,2,98,0,15,85,0,1,99,1,9,90,2,19,79,2,5,93,1,13,86,2,1,97,1,8,91,1,6,93,0,7,93,1,15,84,2,5,93,3,14,83,98,0,2,0,85,0,8,7,99,0,0,1,91,0,8,1,81,0,12,7,95,0,2,3,87,0,10,3,99,0,0,1,92,0,4,4,94,0,4,2,93,0,5,2,85,0,8,7,95,0,3,2,86,0,9,5,4,1,16,79,84,0,9,7,7,1,19,73,81,0,6,13,94,1,4,1,94,1,5,0,99,0,1,0,14,3,10,73,86,0,0,14,0,7,1,48,28,7,9,11,5,54,16,14,11,12,47,18,12,11,6,58,11,14,11,8,43,20,18,11,11,12,17,49,90,6,1,3,90,6,4,0,90,5,5,0,90,4,5,1,90,6,4,0,90,5,4,1,96,0,0,4,96,0,0,4,96,0,1,3,96,0,0,4,96,0,0,4,96,0,1,3,96,0,1,3,99,0,0,1,99,0,1,0,99,0,1,0,99,0,0,1,99,0,1,0,12,1,32,55,12,2,55,31,12,4,35,49,12,5,41,42,12,4,23,61,12,4,18,66,13,0,50,37,50,0,29,8,5,8,13,2,2,7,33,43,13,4,82,1,13,1,9,77,13,2,71,7,2,1,1,3,13,2,19,25,21,20,15,1,21,44,11,8,16,1,16,55,12,18,5,18,52,7,68,2,29,1,45,1,53,1,65,1,31,3,59,1,32,8,77,1,18,4,82,1,17,0,22,0,2,4,5,17,50,22,1,0,6,6,20,45,27,2,31,22,8,10,27,1,11,19,24,18,27,0,23,25,15,10,53,2,40,5,53,13,19,15,53,11,24,12,28,0,47,25,75,0,13,12,89,0,4,1,0,1,0,0,5,44,0,5,9,2,6,1,2,6,2,2,4,4,1,0,1,11,32,0,49,18,0,1,32,1,12,20,22,7,4,2,0,34,0,30,25,11,34,0,11,15,17,17,6,2.36734693877551,1.577100154701401,2.769230769230769,2.1273554065179203,13.098360655737707,5.685375736726603,2.8615384615384616,1.6476965273234772
GT,GTM,Guatemala,Chimaltenango,2021-01-13,2020-12-21,100,1,24570.2169243987,0,0,15,94,3946246.4480290166,71,1,2,97,1,10,89,2,5,93,1,13,86,1,17,82,1,12,87,1,14,85,1,3,96,1,4,95,2,2,96,1,11,88,1,18,81,2,3,95,1,21,78,98,1,0,1,90,2,4,4,95,1,2,2,87,1,3,9,83,1,7,9,88,1,5,6,86,1,8,5,97,0,2,1,96,0,2,2,98,0,1,1,89,1,5,5,82,1,6,11,97,0,3,0,79,0,10,11,6,0,8,86,93,0,1,6,8,0,18,74,82,0,3,15,97,0,3,0,97,1,2,0,99,0,1,0,12,1,7,80,93,0,0,7,0,10,0,55,21,11,3,12,2,55,24,7,12,5,64,13,6,12,3,64,14,7,12,3,56,19,10,12,5,13,19,51,93,1,3,3,93,1,4,2,93,1,1,5,93,0,4,3,93,1,2,4,93,0,3,4,94,0,0,6,94,0,2,4,94,0,1,5,94,0,1,5,94,0,3,3,94,0,4,2,94,0,2,4,96,0,1,3,96,0,1,3,96,0,2,2,96,0,2,2,96,0,1,3,15,2,32,51,15,1,67,17,15,2,32,51,15,2,43,40,15,2,16,67,15,2,18,65,18,0,42,40,58,0,24,9,3,6,18,0,2,5,20,55,18,0,80,2,19,2,7,72,19,0,70,4,1,2,1,3,19,0,24,21,23,13,19,1,36,33,8,3,22,0,11,57,10,23,2,13,56,6,68,1,31,0,34,1,65,0,68,1,30,1,58,0,35,7,84,0,13,3,83,1,15,1,23,1,2,2,8,22,42,23,1,1,2,13,19,41,23,1,31,22,11,12,23,0,10,18,28,21,23,0,25,25,17,10,50,2,40,8,50,15,23,12,50,12,27,11,23,0,45,32,68,0,11,21,89,1,1,0,2,2,0,1,4,45,0,4,3,4,6,1,2,2,0,0,0,2,3,3,2,23,27,0,46,26,0,1,27,0,17,27,19,5,4,0,1,28,2,11,52,7,28,2,8,18,20,13,11,2.1363636363636362,1.0909971775571339,1.714285714285714,1.7043362064926932,13.25,5.483693602161599,3.2388059701492535,1.801426642034164
GT,GTM,Guatemala,Escuintla,2021-01-13,2020-12-26,100,1,18503.6289097046,0,0,46,89,2164624.939390721,63,2,3,95,1,9,90,1,3,96,1,13,86,0,14,86,1,12,87,1,10,89,0,2,98,2,1,97,0,2,98,1,7,92,0,19,81,1,5,94,1,15,84,97,0,2,1,91,0,4,5,97,0,0,3,87,0,7,6,86,1,10,3,88,0,6,6,90,0,3,7,98,0,1,1,99,0,1,0,98,0,1,1,93,0,5,2,81,1,9,9,95,0,3,2,85,1,8,6,11,0,11,78,89,1,3,7,13,2,14,71,86,0,2,12,98,0,2,0,98,0,2,0,100,0,0,0,17,2,9,72,87,0,0,13,0,14,0,38,25,12,11,16,6,45,21,12,16,8,41,20,15,16,3,56,13,12,16,4,45,18,17,16,5,10,20,49,92,5,3,0,92,5,3,0,92,3,2,3,92,6,1,1,92,7,0,1,92,6,1,1,92,0,0,8,92,0,0,8,92,0,1,7,92,0,1,7,92,1,2,5,92,0,4,4,92,0,1,7,96,0,2,2,96,0,2,2,96,0,1,3,96,0,2,2,96,0,1,3,19,1,23,57,19,1,50,30,19,3,28,50,19,1,36,44,19,1,14,66,19,1,9,71,20,0,46,34,54,0,28,8,4,6,21,1,0,12,32,34,21,0,79,0,22,1,8,69,22,1,61,10,0,2,0,4,22,0,25,16,15,22,23,1,25,37,11,3,25,0,16,51,8,27,0,15,46,12,77,1,20,2,50,2,46,2,73,1,25,1,65,1,27,7,86,1,12,1,91,0,9,0,28,0,3,0,9,17,43,28,1,4,1,7,19,40,30,1,33,18,7,11,30,0,12,12,15,31,30,0,19,22,13,16,60,3,29,8,60,10,16,14,60,8,21,11,32,0,33,35,65,0,8,27,93,0,0,1,1,2,0,0,3,60,0,3,2,4,5,1,0,0,4,0,3,1,1,0,3,13,35,0,36,27,0,2,35,0,24,25,7,7,2,0,0,35,2,25,30,8,35,3,10,17,20,10,5,2.642857142857143,1.9104517224918627,4.888888888888889,3.6552853665768854,12.754385964912283,4.845029491854756,2.8688524590163933,1.5107990141650827
GT,GTM,Guatemala,Guatemala,2021-01-13,2021-01-13,177,1,8754.16991132908,0,0,83,166,1896727.5482231567,131,1,3,173,0,13,164,0,6,171,1,21,155,0,29,148,1,18,158,2,21,154,1,6,170,1,9,167,2,4,171,0,12,165,0,40,137,1,5,171,1,27,149,174,0,2,1,164,0,7,6,171,0,3,3,156,0,9,12,148,0,15,14,159,0,6,12,156,0,13,8,171,0,3,3,168,0,6,3,173,0,3,1,165,0,6,6,137,0,20,20,172,0,2,3,150,0,18,9,10,1,28,138,149,0,7,21,10,1,42,124,136,0,13,28,164,1,11,1,164,8,5,0,169,0,6,2,25,3,17,132,12,0,0,158,7,13,0,77,44,26,17,16,7,86,47,21,16,9,84,44,24,16,6,93,36,26,16,6,76,50,29,16,6,18,35,102,160,5,3,9,160,5,6,6,160,2,12,3,160,5,6,6,160,7,4,6,160,6,3,8,177,0,0,0,177,0,0,0,177,0,0,0,177,0,0,0,177,0,0,0,177,0,0,0,177,0,0,0,177,0,0,0,177,0,0,0,177,0,0,0,177,0,0,0,177,0,0,0,18,2,74,83,18,3,93,63,18,3,54,102,18,3,73,83,18,2,16,141,18,3,21,135,20,0,83,74,94,0,63,12,2,6,21,1,0,10,52,93,21,4,152,0,22,0,14,141,22,1,136,11,1,1,0,5,22,0,39,40,51,25,24,1,58,72,17,5,25,0,20,117,15,29,2,22,112,12,103,0,74,0,84,1,92,0,123,1,52,1,104,2,54,17,161,0,16,0,156,0,19,2,32,1,1,6,23,32,82,32,1,4,6,21,36,77,34,0,56,53,22,12,34,0,20,42,45,36,34,0,39,50,36,18,88,8,69,12,88,23,41,25,88,20,45,24,34,0,74,69,108,0,27,42,151,1,6,0,5,3,3,0,8,78,0,1,8,7,9,4,6,6,7,0,10,14,3,3,6,15,39,2,83,52,1,0,39,1,26,46,28,22,11,4,0,43,1,110,19,4,43,1,29,32,42,15,15,2.5733333333333333,1.8096836615704288,3.1153846153846154,2.5349859656719693,14.075,6.075384277364442,2.8692307692307697,1.6583753212173231
