ISO2,ISO_3,country_agg,region_agg,date,first_date,day_count,weight,Finished,B2,B4,E5,E6,pos_RF,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,stringent_cli,stringent_cli_vaccinated,stringent_cli_unvaccinated,stringent_cli_vac1dose,stringent_cli_vac2doses,classic_cli,classic_cli_vaccinated,classic_cli_unvaccinated,classic_cli_vac1dose,classic_cli_vac2doses,broad_cli,broad_cli_vaccinated,broad_cli_unvaccinated,broad_cli_vac1dose,broad_cli_vac2doses,test_recent,tested_vaccinated,tested_unvaccinated,tested_vac1dose,tested_vac2doses,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,days_aggregated,p_rf,p_rf_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
ZA,ZAF,South Africa,Eastern Cape,2021-10-29,2021-10-27,34,11747263.9368399,76,287,11,222,0,2,107,48,18,85,82,22,39,43,5,456567.599074449,3,1,2,1,2,97965.7034332064,11,106,1424.90667774329,1,0,0,0,0,8,4,3,3,1,9,4,4,3,1,8,8,0,0,0,1,1,0,0,1,1,1,0,0,1,2,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,2,2,1,2,2,2,2,1,1,1,2,1,1,1,0,1,1,1,1,1,0,0,1,0,3,0.0186915887850467,0.0256615019570993,0.0467289719626168,0.0399905624684511,0.0388658671099263,0.000110523825571308,0.0186915887850467,0.0256615019570993,0.00833944856946493,5.200318144595e-05,0.0077198038101845,0.00454438558691027
ZA,ZAF,South Africa,Eastern Cape,2021-10-30,2021-10-27,35,15709773.326442,104,401,23,313,0,2,142,62,28,110,105,34,50,55,6,501184.345692331,4,1,3,1,3,142582.450051088,24,141,1895.39473171513,1,0,0,0,0,10,6,3,4,2,10,5,4,3,2,8,8,0,0,0,1,1,0,0,1,1,1,0,0,1,2,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,2,2,1,2,2,2,2,1,1,1,2,1,1,1,0,1,1,1,1,1,0,0,1,0,4,0.0140845070422535,0.0193818215253853,0.0422535211267606,0.0330872485474703,0.0319027101968912,8.6903330990419e-05,0.0211267605633803,0.0236528567704281,0.00907603484075102,4.68955220360403e-05,0.0126622700793742,0.00503369513931946
ZA,ZAF,South Africa,Eastern Cape,2021-10-31,2021-10-29,36,12767146.6189936,80,417,25,253,0,1,105,54,18,84,77,25,32,45,4,539663.867848574,3,1,2,1,1,44616.746617882,26,104,1398.02164608776,1,0,0,0,0,5,4,1,2,2,4,3,0,1,2,7,6,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,3,0.00952380952380953,0.0185772237565978,0.0380952380952381,0.0366146447649092,0.0422697321456087,0.000110366564107991,0.00952380952380953,0.0185772237565978,0.00349465295178062,3.23700232505053e-05,0.0185977091790809,0.00708181215464984
ZA,ZAF,South Africa,Eastern Cape,2021-11-01,2021-10-30,37,12592034.7246161,89,468,26,280,0,2,108,54,24,83,75,31,35,40,3,352586.281044709,3,0,1,2,1,44616.746617882,27,107,1438.34919357106,2,1,0,0,1,4,4,0,1,3,4,3,0,0,3,6,4,0,0,0,0,0,0,0,0,0,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,1,1,0,0,2,2,0,3,0.0185185185185185,0.0254261373247429,0.0277777777777778,0.0309932939083888,0.0280007392574481,9.1120868552761e-05,0.00925925925925926,0.0180636016201853,0.00354325155494217,3.28193786275268e-05,0.0187715195452405,0.00701375694150269
ZA,ZAF,South Africa,Eastern Cape,2021-11-02,2021-10-31,46,12617848.5920526,92,517,21,297,0,3,119,60,27,90,86,30,41,45,5,600384.628276022,3,2,1,2,2,174473.628041153,22,118,1586.21686767649,3,2,0,1,1,8,6,2,4,2,6,4,1,2,2,8,5,0,0,0,0,0,0,0,0,0,3,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2,0,0,2,3,0,0,1,0,1,1,2,2,0,0,2,3,0,3,0.0252100840336134,0.028165487390933,0.0420168067226891,0.0360466638652036,0.0475821709141587,0.000117460357902495,0.0168067226890756,0.0230959365431803,0.0138275258867068,6.44323710742551e-05,0.0138694780318569,0.00575524833797001
ZA,ZAF,South Africa,Eastern Cape,2021-11-03,2021-11-01,49,12230423.3733278,98,606,14,324,0,4,132,68,34,96,89,39,36,53,6,738718.68484556,3,3,2,1,3,409297.526575235,15,132,1774.41208926523,4,4,0,3,1,11,7,4,6,1,9,7,2,5,2,9,4,0,0,0,1,1,0,1,0,1,4,0,3,1,4,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,2,1,3,1,4,2,1,1,3,4,2,2,2,1,3,1,4,2,1,1,3,4,2,3,0.0303030303030303,0.0292430168633732,0.0454545454545455,0.0355343267870044,0.0604000910104683,0.000133511177151296,0.0227272727272727,0.0254239295670254,0.0334655239709717,0.000100794035862112,0.00845350417230948,0.0042598644000346
ZA,ZAF,South Africa,Eastern Cape,2021-11-04,2021-11-02,39,12054781.7485683,98,500,14,432,0,6,134,67,34,96,95,35,38,55,7,925390.634951143,3,4,2,0,4,571854.795117311,15,133,1787.854605093,3,3,0,3,0,13,7,6,6,0,10,6,4,5,1,10,6,0,0,0,2,2,0,1,0,1,5,1,4,0,5,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,3,4,1,4,2,4,3,2,1,2,3,3,2,3,1,3,2,3,2,1,1,2,3,2,3,0.0447761194029851,0.0350164007106881,0.0522388059701493,0.0376740035146689,0.0767654408227713,0.000150282120931535,0.0298507462686567,0.0288132710882984,0.0474380048552292,0.000119999171556874,0.00838994399056279,0.00422797084871992
ZA,ZAF,South Africa,Eastern Cape,2021-11-05,2021-11-03,48,11621967.9517331,105,455,16,419,0,7,136,69,30,103,104,28,39,63,5,669830.73622222,3,2,1,1,3,434236.362196429,16,135,1814.73963674853,3,2,1,2,0,11,6,5,3,2,10,6,4,4,2,12,9,0,0,0,2,2,0,1,0,1,5,2,3,1,6,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,4,5,2,5,2,4,3,2,1,3,2,4,3,3,2,3,1,2,1,1,1,2,2,3,3,0.0514705882352941,0.0371350149952729,0.0367647058823529,0.0316271733126348,0.05763488068493,0.00013398634952213,0.0220588235294118,0.0246846046716834,0.0373634107407491,0.000109034188046323,0.00881669175897166,0.00430101292098878
ZA,ZAF,South Africa,Eastern Cape,2021-11-06,2021-11-04,43,12065767.3152845,98,500,35,393,0,6,130,63,28,99,108,20,46,60,6,767272.075787945,3,3,1,1,3,402046.689280869,35,129,1734.08454178193,2,0,2,0,0,12,6,6,2,3,9,4,5,1,3,12,11,0,0,0,1,1,0,0,0,0,4,2,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,4,2,3,3,1,0,1,0,2,1,3,1,2,1,1,1,0,0,0,0,1,3,0.0461538461538462,0.0360677898293676,0.0461538461538462,0.0360677898293676,0.0635908231725962,0.000137689452211168,0.0230769230769231,0.0258104484518851,0.033321269901465,0.000101268055684699,0.0201835603493901,0.00661887542665344
ZA,ZAF,South Africa,Eastern Cape,2021-11-07,2021-11-05,45,11966854.6939074,102,606,34,295,0,4,136,63,29,103,110,20,40,70,6,640940.581034795,2,3,1,1,3,340613.554081578,34,136,1828.1821525763,2,0,2,0,0,11,5,5,2,3,7,4,3,1,3,11,10,0,0,0,0,0,0,0,0,0,2,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,4,1,2,3,0,0,1,1,2,1,2,1,2,0,1,1,0,0,0,0,1,3,0.0294117647058824,0.0283959687613783,0.0441176470588235,0.0345133431783723,0.0535596526764141,0.000127562664267057,0.0220588235294118,0.0246846046716834,0.028463080967716,9.42168739692127e-05,0.0185977091790809,0.00619286507921296
ZA,ZAF,South Africa,Eastern Cape,2021-11-08,2021-11-06,43,12634235.6096441,99,578,60,371,0,3,131,64,31,96,93,32,32,61,7,758811.791852916,3,3,3,0,2,303758.358961307,60,131,1760.96957343746,1,0,1,0,0,11,4,6,3,1,6,2,4,0,2,9,6,0,0,0,0,0,0,0,0,0,1,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1,2,3,0,1,0,2,1,0,1,0,1,0,1,1,0,0,0,0,0,3,0.0229007633587786,0.0256157313423083,0.0534351145038168,0.0385124378187972,0.0600599684300403,0.00013101355409599,0.0152671755725191,0.0209966979415278,0.0240424801583911,8.44653713433908e-05,0.0340721389540413,0.0084731366501654
ZA,ZAF,South Africa,Eastern Cape,2021-11-09,2021-11-07,31,12656854.6055319,92,320,48,360,0,4,119,54,27,86,82,28,25,57,6,589180.54317073,4,1,3,1,1,101124.133342785,48,116,1559.33183602096,1,0,1,0,0,9,4,4,3,1,5,1,4,1,0,8,4,0,0,0,1,0,0,0,0,1,0,2,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,3,2,1,2,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0336134453781513,0.032382215957275,0.0504201680672269,0.0393135711490441,0.0465503129753278,0.00011606342659639,0.00840336134453782,0.0164009367054754,0.00798967330308012,4.9046475322828e-05,0.0307824151929614,0.00857315758212196
ZA,ZAF,South Africa,Eastern Cape,2021-11-10,2021-11-08,33,12178544.345444,82,198,46,318,0,4,107,49,24,80,71,30,28,43,5,536479.262668673,4,1,3,1,0,0,46,104,1398.02164608776,2,1,1,1,0,9,5,4,3,2,7,3,4,2,1,6,2,0,0,0,1,0,0,0,0,1,1,1,1,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,2,2,1,1,1,1,3,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0.0373831775700935,0.035943555304845,0.0467289719626168,0.0399905624684511,0.0440511811142165,0.000115251476857492,0,0,0,0,0.0329036393168354,0.00935078314939048
ZA,ZAF,South Africa,Eastern Cape,2021-11-11,2021-11-09,41,11978147.9799221,79,209,19,234,0,4,105,43,23,77,74,25,30,44,4,480846.535352941,3,1,2,1,1,99093.6786226597,19,102,1371.13661443222,3,2,1,2,0,6,4,2,2,2,7,4,3,3,1,9,7,0,0,0,1,0,0,0,0,1,2,0,2,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,2,0,1,0,2,3,0,1,1,0,1,1,2,0,0,0,2,1,0,3,0.0380952380952381,0.0366146447649092,0.0380952380952381,0.0366146447649092,0.0401436462597508,0.000111164158428894,0.00952380952380953,0.0185772237565978,0.00827287146466731,5.12952899532184e-05,0.0138571166432367,0.00618748395401505
ZA,ZAF,South Africa,Eastern Cape,2021-11-12,2021-11-10,36,11207623.1088527,90,228,20,252,0,3,110,45,26,80,80,27,34,46,5,557750.748704902,2,3,1,1,1,99093.6786226597,20,110,1478.67674105436,2,2,0,2,0,7,3,4,1,2,7,3,4,2,1,6,6,0,0,0,0,0,0,0,0,0,2,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,3,0,1,0,2,2,0,1,1,0,1,1,2,0,0,0,2,1,0,3,0.0272727272727273,0.0304376822863091,0.0454545454545455,0.0389259046940048,0.0497653019991675,0.000127312221504548,0.00909090909090909,0.0177366792474103,0.00884163195534187,5.48061221618629e-05,0.0135256066756952,0.00588752487970602
ZA,ZAF,South Africa,Eastern Cape,2021-11-13,2021-11-11,33,11556222.4356483,88,207,22,238,0,3,110,43,25,78,78,28,26,52,7,1012668.37353198,3,4,1,2,3,359369.584666663,22,109,1465.23422522659,2,1,1,1,0,8,3,5,1,2,7,2,5,1,1,7,7,0,0,0,0,0,0,0,0,0,2,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,3,3,1,2,1,1,3,1,2,2,0,2,2,2,1,1,1,1,2,1,3,0.0272727272727273,0.0304376822863091,0.0636363636363636,0.0456169973867073,0.0876297059156748,0.00016302394190358,0.0272727272727273,0.0304376822863091,0.0310974963200855,0.000100078985976657,0.015014664291368,0.00622683358860271
ZA,ZAF,South Africa,Eastern Cape,2021-11-14,2021-11-12,37,11195499.637218,81,137,26,264,0,4,106,43,24,74,77,24,24,53,9,1279423.82185368,3,6,0,3,3,392895.036163692,26,104,1398.02164608776,3,0,2,0,0,9,2,7,0,2,8,3,5,1,2,6,6,0,0,0,0,0,0,0,0,0,1,3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,4,3,2,2,1,1,3,1,1,1,0,1,1,1,1,1,1,0,1,1,3,0.0377358490566038,0.0362759984499167,0.0849056603773585,0.0530635638873228,0.114280189657673,0.000186363134482867,0.0283018867924528,0.0315695602813257,0.0350940153539521,0.000107791715017194,0.0185977091790809,0.00708181215464984
ZA,ZAF,South Africa,Eastern Cape,2021-11-15,2021-11-13,45,11531480.6049912,82,151,69,268,0,4,115,47,27,82,80,31,24,56,7,1011776.24732813,3,4,0,3,4,480008.467625378,69,113,1519.00428853766,4,1,2,0,1,6,2,4,0,2,5,3,2,1,2,8,8,0,0,0,0,0,0,0,0,0,2,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,3,4,2,2,1,1,2,2,1,2,2,1,2,2,1,1,1,1,1,1,1,3,0.0347826086956522,0.0334882779444762,0.0608695652173913,0.0436980672032989,0.0877403589344982,0.000163291842286441,0.0347826086956522,0.0334882779444762,0.0416259181338445,0.000115280273339816,0.0454244932161621,0.0104717382895594
ZA,ZAF,South Africa,Eastern Cape,2021-11-16,2021-11-14,36,11788645.7356901,86,359,66,280,0,3,118,52,29,85,84,31,24,60,5,623180.931498051,2,3,0,2,3,389950.934673382,66,117,1572.77435184873,4,1,1,0,1,4,1,3,0,1,4,2,1,1,1,10,9,0,0,0,0,0,0,0,0,0,1,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,3,1,1,0,0,2,1,0,1,1,1,1,1,0,0,0,0,1,0,0,3,0.0254237288135593,0.0284010651185517,0.0423728813559322,0.036345387540049,0.052862809305684,0.000127731407366968,0.0254237288135593,0.0284010651185517,0.0330785183825489,0.000102090366164092,0.0419640617374132,0.00990933569170107
ZA,ZAF,South Africa,Eastern Cape,2021-11-17,2021-11-15,33,12255925.9054447,81,420,69,245,0,1,114,49,26,83,77,31,20,57,2,257331.804553693,1,1,0,1,2,257331.804553693,69,113,1519.00428853766,2,1,0,0,1,3,1,2,0,1,2,0,1,0,0,8,6,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,3,0.0087719298245614,0.0171170940046306,0.0175438596491228,0.0240998768411264,0.0209965209107027,8.02676992261137e-05,0.0175438596491228,0.0240998768411264,0.0209965209107027,8.02676992261137e-05,0.0454244932161621,0.0104717382895594
ZA,ZAF,South Africa,Eastern Cape,2021-11-18,2021-11-16,45,12784972.3660071,80,523,28,286,0,3,114,50,26,81,77,29,21,54,6,744814.08461333,3,2,2,1,5,608017.912239007,28,112,1505.56177270989,2,0,1,0,0,8,3,4,2,1,7,3,3,2,1,6,4,0,0,0,0,0,0,0,0,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,2,3,2,3,1,3,2,1,1,1,1,1,1,1,1,1,0,1,0,3,0.0263157894736842,0.0293841363627093,0.0526315789473684,0.0409900376242963,0.0582569960490219,0.000128392140408743,0.043859649122807,0.0375914488963139,0.0475572331979079,0.000116661062702941,0.0185977091790809,0.00682420494646342
ZA,ZAF,South Africa,Eastern Cape,2021-11-19,2021-11-17,44,12740291.1984842,87,317,84,326,0,5,122,54,24,90,83,30,29,51,7,876651.558364858,4,2,3,1,5,519244.389116484,84,120,1613.10189933203,2,1,1,0,1,11,6,4,4,2,7,4,3,3,1,5,2,0,0,0,0,0,0,0,0,0,3,1,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,4,5,3,4,3,4,2,5,2,1,3,2,2,3,2,2,2,2,1,3,0,3,0.040983606557377,0.0351792258384126,0.0573770491803279,0.0412673218564653,0.0688093815680727,0.000138995755030704,0.040983606557377,0.0351792258384126,0.0407560848513621,0.00010857233276515,0.0520735857014264,0.0108420958934193
ZA,ZAF,South Africa,Eastern Cape,2021-11-20,2021-11-18,41,12960145.5827231,100,331,88,386,0,5,130,63,29,97,91,34,33,54,8,968017.420733627,5,2,4,1,5,519244.389116484,88,129,1734.08454178193,4,1,3,0,1,19,11,7,5,6,14,9,5,4,5,10,7,0,0,0,0,0,0,0,0,0,3,1,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,4,5,3,4,3,4,2,5,2,1,3,2,2,3,2,2,2,2,1,3,0,3,0.0384615384615385,0.0330577332729579,0.0615384615384615,0.0413102640930125,0.0746918631858635,0.000143127467891988,0.0384615384615385,0.0330577332729579,0.0400647034249891,0.00010676898093044,0.050747237449895,0.0103302324752272
ZA,ZAF,South Africa,Eastern Cape,2021-11-21,2021-11-19,40,13148434.6879195,97,267,79,339,0,5,125,56,29,93,90,31,26,62,6,710202.688972605,3,2,2,1,1,81444.8499694835,79,124,1666.87196264309,6,4,2,1,3,19,12,6,4,8,13,8,4,3,5,10,7,0,0,0,1,1,0,0,1,0,4,1,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,2,3,3,2,3,1,2,2,1,0,3,2,2,3,2,1,2,1,2,2,0,3,0.04,0.0343525275593694,0.048,0.037474183355525,0.0540142386397617,0.000122182074186764,0.008,0.0156168670868465,0.00619426204735331,4.24088602997284e-05,0.0473941621015286,0.0102003720914745
ZA,ZAF,South Africa,Eastern Cape,2021-11-22,2021-11-20,38,13438050.5249482,90,352,129,331,0,4,119,59,27,89,90,26,26,62,8,852675.687332163,5,2,2,3,1,125232.736735513,129,118,1586.21686767649,6,4,2,2,2,21,14,6,3,11,16,11,4,4,7,10,9,0,0,0,1,1,0,0,1,0,3,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2,1,3,2,3,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,3,0.0336134453781513,0.032382215957275,0.0672268907563025,0.0449918790824375,0.0634523352735684,0.000130337295160311,0.00840336134453782,0.0164009367054754,0.0093192637208064,5.13733180253453e-05,0.0813255757322519,0.0134512051171689
ZA,ZAF,South Africa,Eastern Cape,2021-11-23,2021-11-21,30,12850660.4697882,82,297,122,269,0,8,108,49,22,83,87,19,22,64,11,1205766.14710249,7,3,4,3,4,496357.975188042,122,107,1438.34919357106,5,5,0,2,3,17,13,3,5,8,13,10,2,5,5,3,3,0,0,0,1,1,0,0,1,0,6,2,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,1,6,5,7,4,5,2,3,5,4,3,4,1,5,4,5,2,3,1,3,4,2,3,0.0740740740740741,0.0493920954357542,0.101851851851852,0.0570419899138726,0.093829118739635,0.000159426031794803,0.037037037037037,0.0356171465392445,0.0386250945120662,0.000105357761521911,0.0848194586859015,0.014398493707334
ZA,ZAF,South Africa,Eastern Cape,2021-11-24,2021-11-22,33,12107769.5187623,82,264,119,257,0,6,101,53,18,81,87,12,32,54,10,1205866.22619213,8,2,4,4,5,567773.302620867,119,101,1357.69409860446,2,2,0,1,1,14,12,2,5,7,14,13,1,6,7,3,3,0,0,0,0,0,0,0,0,0,5,1,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,6,5,6,4,3,2,2,6,4,4,4,0,5,4,5,3,2,1,2,5,3,3,0.0594059405940594,0.0461002688546413,0.099009900990099,0.0582487656296876,0.0995944153317016,0.000168675731259891,0.0495049504950495,0.042304508043671,0.0468933028284888,0.00011908092245208,0.0876486095964602,0.0150418311947795
ZA,ZAF,South Africa,Eastern Cape,2021-11-25,2021-11-23,46,12332222.9340923,90,203,24,287,0,8,109,46,21,88,95,13,31,64,8,1047693.01615781,6,2,4,2,5,483430.469637009,24,109,1465.23422522659,2,1,1,0,1,10,8,2,5,3,13,11,2,5,6,2,2,0,0,0,0,0,0,0,0,0,6,2,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,7,8,7,4,2,1,2,7,5,5,4,0,6,6,5,3,1,0,1,5,3,3,0.073394495412844,0.0489569129017066,0.073394495412844,0.0489569129017066,0.0849557311570706,0.000155612615073089,0.0458715596330275,0.0392744413219453,0.0392005944281601,0.000108315372264865,0.0163796337724015,0.00649920766056547
ZA,ZAF,South Africa,Eastern Cape,2021-11-26,2021-11-24,35,12485187.0536976,92,296,29,427,0,4,114,47,22,88,92,18,30,62,4,603236.694018714,3,1,1,2,2,112305.23118448,29,113,1519.00428853766,2,1,1,1,0,7,6,1,3,3,10,8,2,3,5,5,5,0,0,0,0,0,0,0,0,0,3,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,3,4,3,2,0,0,1,3,3,3,2,0,3,3,2,2,0,0,0,2,2,3,0.0350877192982456,0.0337766950017001,0.0350877192982456,0.0337766950017001,0.0483161919340295,0.000118944195544145,0.0175438596491228,0.0240998768411264,0.00899507798333065,5.2371008426311e-05,0.0190914536705609,0.0068818047895393
ZA,ZAF,South Africa,Eastern Cape,2021-11-27,2021-11-25,41,12455947.5975902,99,299,44,436,0,4,122,50,25,91,94,21,20,73,4,435380.889201328,2,1,1,1,3,189915.157784211,44,120,1613.10189933203,2,1,1,1,0,7,5,1,2,3,7,4,2,1,3,6,5,0,0,0,0,0,0,0,0,0,2,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,3,4,3,2,1,0,1,3,2,2,1,0,2,2,1,1,0,0,0,1,1,3,0.0327868852459016,0.0315994369537229,0.0327868852459016,0.0315994369537229,0.0349536545325189,0.000101995282403619,0.0245901639344262,0.0274816277781072,0.015246945790054,6.80479115860223e-05,0.0272766401293186,0.0079489048694272
ZA,ZAF,South Africa,Eastern Cape,2021-11-28,2021-11-26,51,12546679.1994334,104,433,94,442,0,2,127,65,29,90,94,23,20,73,6,626419.876715857,5,0,3,2,2,149025.254032556,95,124,1666.8719626431,1,1,0,1,0,11,10,0,5,5,9,7,1,3,4,9,8,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0.015748031496063,0.0216527226936702,0.047244094488189,0.0368986791327581,0.0499271454030758,0.000120512061838952,0.015748031496063,0.0216527226936702,0.0118776651306496,5.99452244348869e-05,0.0569929797423445,0.0111292299274432
ZA,ZAF,South Africa,Eastern Cape,2021-11-29,2021-11-28,53,8542534.79280982,79,297,72,256,0,1,104,56,26,74,84,16,24,60,5,512371.656130933,5,0,4,1,0,0,73,102,1371.13661443222,0,0,0,0,0,8,8,0,5,3,6,6,0,3,3,8,7,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0.00961538461538462,0.0187549838461375,0.0480769230769231,0.0411150366322683,0.0599788784661658,0.000159229191228784,0,0,0,0,0.0532405007871726,0.0118836165093935
