ISO2,ISO_3,country_agg,date,weight,Finished,B2,B4,E5,E6,E7,pos_RF,pos_RF_symp,pos_XGB,pos_XGB_symp,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,test_recent,tested_vaccinated,tested_unvaccinated,tested_vac1dose,tested_vac2doses,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,C0_1.0,C0_1.1,C0_1.NA,C0_2.0,C0_2.1,C0_2.NA,C0_3.0,C0_3.1,C0_3.NA,C0_4.0,C0_4.1,C0_4.NA,C0_5.0,C0_5.1,C0_5.NA,C0_6.0,C0_6.1,C0_6.NA,C0a_7.0,C0a_7.1,C0a_7.NA,I6_1.1,I6_1.2,I6_1.3,I6_1.NA,I6_2.1,I6_2.2,I6_2.3,I6_2.NA,I6_3.1,I6_3.2,I6_3.3,I6_3.NA,I6_4.1,I6_4.2,I6_4.3,I6_4.NA,I6_5.1,I6_5.2,I6_5.3,I6_5.NA,I6_6.1,I6_6.2,I6_6.3,I6_6.NA,I6_7.1,I6_7.2,I6_7.3,I6_7.NA,I6_8.1,I6_8.2,I6_8.3,I6_8.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D10.1,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,D5.1,D5.2,D5.3,D5.4,D5.NA,first_date,day_count,days_aggregated,p_infected,p_infected_CI,p_rf,p_rf_CI,p_rf_symp,p_rf_symp_CI,p_XGB,p_XGB_CI,p_XGB_symp,p_XGB_symp_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
JP,JPN,Japan,2021-12-22,103397589.460017,3549,6035.8,101,8420.1,0,10119,1,1,2,1,4066,1129,73,3913,3716,288,29,3645,11,264058.45417643,8,2,0,8,9,214315.558198145,106,4023,42420.1574698344,131,126,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2007,1543,516,1072,2478,516,2414,1136,516,2192,1358,516,3286,264,516,2437,1113,516,3317,233,516,103,1224,423,2316,127,1157,459,2323,463,966,301,2336,167,1214,352,2333,1056,618,52,2340,721,902,98,2345,389,1152,180,2345,1467,218,24,2357,32,28,166,304,1314,2222,46,125,370,127,34,156,447,250,159,202,42,109,243,309,3,1444,30,37,179,307,1290,2223,26,146,552,1100,2242,122,339,600,767,2238,2021-12-22,4066,1,0.018314099347717,0.00416254080116982,0.000245941957697983,0.000481978099121838,0.000245941957697983,0.000481978099121838,0.000491883915395967,0.000681536119294015,0.000245941957697983,0.000481978099121838,0.00270536153467782,0.00159657307673408,0.00255381634673929,9.72819913036783e-06,0.00221347761928185,0.0014445107830678,0.00207273263639302,8.76625241535549e-06,0.00249881203471199,0.000475100467857958
JP,JPN,Japan,2021-12-23,102966020.211611,3199,6078.5,172,7316,0,8975,1,1,2,0,3688,1059,73,3534,3384,239,17,3320,12,446713.067510584,9,2,0,9,6,262866.110256369,177,3633,38307.8379537431,133,118,0,0,0,2,2,0,0,2,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1753,1449,486,1002,2200,486,2215,987,486,2015,1187,486,2973,229,486,2182,1020,486,2984,218,486,88,1068,384,2148,107,990,436,2155,389,859,283,2157,148,1052,321,2167,900,575,41,2172,593,842,83,2170,368,995,149,2176,1271,208,19,2190,13,30,174,293,1202,1976,34,120,346,108,30,123,388,254,140,184,45,103,234,301,5,1273,19,34,169,305,1185,1976,19,135,552,991,1991,106,344,581,666,1991,2021-12-23,3688,1,0.0202384252841697,0.0045954027541082,0.000271149674620391,0.000531371541411789,0.000271149674620391,0.000531371541411789,0.000542299349240781,0.000751370925172191,0,0,0.00325379609544469,0.00183797710326614,0.00433845133173567,1.26947560686156e-05,0.00162689804772234,0.00130070628789728,0.00255294037504936,9.74689731322879e-06,0.00462046436068066,0.000679112049769781
JP,JPN,Japan,2021-12-24,103800636.268982,3349,6429.4,122,7700,0,9454,1,0,2,2,3804,1080,60,3683,3505,243,12,3454,11,278474.638374285,9,2,0,8,10,263251.902734092,131,3763,39678.6111257735,113,105,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1767,1593,444,981,2379,444,2306,1054,444,2112,1248,444,3127,233,444,2324,1036,444,3144,216,444,101,1083,403,2217,95,1037,453,2219,374,918,283,2229,148,1092,333,2231,914,607,47,2236,612,860,96,2236,372,1039,161,2232,1327,194,28,2255,24,24,166,300,1277,2013,39,107,385,120,26,130,451,228,173,204,38,117,222,296,2,1266,24,31,165,324,1246,2014,25,127,525,1086,2041,100,334,592,745,2033,2021-12-24,3804,1,0.0160299225220411,0.00402341503943967,0.000262881177707676,0.000515169912930279,0,0,0.000525762355415352,0.000728464483922218,0.000525762355415352,0.000728464483922218,0.00289169295478444,0.00170637740808209,0.00268278353952151,9.95078992633176e-06,0.00262881177707676,0.00162718147728996,0.00253612995253631,9.67570060834185e-06,0.00330152684993825,0.000564428809998208
JP,JPN,Japan,2021-12-25,102156923.63269,3430,6806.6,74,7993,0,9146,0,0,2,0,3929,1088,66,3772,3629,243,25,3562,10,307316.149299546,8,2,0,8,7,175415.771152071,80,3880,40912.3069806009,122,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2097,1322,510,945,2474,510,2206,1213,510,2142,1277,510,3117,302,510,2409,1010,510,3200,219,510,95,1132,441,2261,103,1096,453,2277,430,914,307,2278,178,1100,371,2280,943,646,52,2288,626,934,85,2284,383,1083,173,2290,1368,235,24,2302,26,28,171,287,1288,2129,53,119,380,126,25,144,451,240,163,208,45,129,234,341,3,1268,29,22,171,318,1259,2130,17,129,530,1101,2152,98,302,613,767,2149,2021-12-25,3929,1,0.017196456487754,0.00411290279290759,0,0,0,0,0.000509035377958768,0.000705294498554757,0,0,0.00254517688979384,0.00157547922065488,0.0030082752922799,1.06198590612217e-05,0.00178162382285569,0.00131864490923758,0.0017171207287211,8.02862946514891e-06,0.00195540183148149,0.000428069306752885
JP,JPN,Japan,2021-12-26,102584115.533491,3073,6191.5,56,7240,0,8518.4,0,0,1,1,3529,996,68,3401,3238,239,18,3171,14,544049.899884913,12,1,0,12,9,434829.822372811,62,3484,36736.7210104159,120,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2065,1003,461,839,2229,461,1990,1078,461,2021,1047,461,2793,275,461,2170,898,461,2857,211,461,70,1018,435,2006,81,981,445,2022,342,891,269,2027,129,1038,336,2026,865,589,44,2031,595,833,65,2036,355,986,157,2031,1255,204,19,2051,20,28,150,248,1138,1945,38,113,342,123,29,106,394,254,128,194,39,101,182,284,4,1198,18,30,151,267,1113,1950,23,114,468,955,1969,86,285,520,675,1963,2021-12-26,3529,1,0.0196021908330931,0.00461316951648315,0,0,0,0,0.00028336639274582,0.000555309229499257,0.00028336639274582,0.000555309229499257,0.00396712949844149,0.00207394524386839,0.00530345168017065,1.40550581080021e-05,0.00255029753471238,0.00166403780962677,0.00423876367322045,1.25720251623848e-05,0.00168768464617246,0.00041973652241259
JP,JPN,Japan,2021-12-27,103254726.548599,2956,5540.8,57,6956.1,0,7921,1,0,1,0,3383,937,68,3245,3053,262,19,2997,13,759654.654727573,9,3,0,9,7,276964.295354385,60,3330,35112.8820220106,120,107,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1801,1142,440,850,2093,440,2005,938,440,1911,1032,440,2712,231,440,2076,867,440,2737,206,440,90,959,378,1956,86,944,395,1958,323,829,257,1974,141,968,307,1967,836,529,42,1976,553,785,73,1972,345,918,140,1980,1179,190,19,1995,20,24,150,273,1096,1820,30,136,348,117,25,108,374,208,131,202,36,96,167,229,1,1175,25,17,156,265,1096,1824,22,110,468,943,1840,96,267,513,668,1839,2021-12-27,3383,1,0.0205252037428313,0.00482811653625746,0.000295595625184747,0.000579271145356281,0,0,0.000295595625184747,0.000579271145356281,0,0,0.00384274312740171,0.00208488315737873,0.00735709327911519,1.64832472660004e-05,0.00206916937629323,0.00153124729079957,0.00268234011761221,9.97623791597562e-06,0.0017087745734568,0.000432002107852583
JP,JPN,Japan,2021-12-28,102249125.814201,3232,7116.1,166,7604,0,8856,0,0,3,4,3685,1108,79,3536,3374,244,18,3318,10,501862.709369842,6,4,0,6,6,108113.482302617,171,3630,38276.2047266963,131,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1871,1363,451,889,2345,451,2119,1115,451,2043,1191,451,3012,222,451,2169,1065,451,3043,191,451,82,1047,414,2142,112,1038,396,2139,363,896,272,2154,150,1037,347,2151,899,581,44,2161,616,841,66,2162,339,1046,138,2162,1288,205,22,2170,26,28,170,287,1211,1963,39,120,352,146,29,113,416,210,134,228,35,102,203,319,2,1237,23,31,176,306,1185,1964,18,140,486,1063,1978,111,338,522,740,1974,2021-12-28,3685,1,0.0218533886583679,0.00476601398521602,0,0,0,0,0.000814111261872456,0.000920861618950667,0.00108548168249661,0.00106317500309933,0.00271370420624152,0.00167965669145167,0.00490823471959834,1.35460450920208e-05,0.00162822252374491,0.00130176434405116,0.00105735361003547,6.29939284029847e-06,0.00446752757283519,0.000668105416404806
JP,JPN,Japan,2021-12-29,102305643.111332,3313,5709.55,167,8000,0,8627,2,1,3,2,3787,1058,60,3646,3478,243,23,3401,8,323711.781220474,7,0,0,7,6,239762.411545781,170,3742,39457.1785364456,131,122,0,0,0,2,2,0,0,2,1,2,0,0,2,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,2203,1110,474,850,2463,474,2116,1197,474,2187,1126,474,3125,188,474,2354,959,474,3101,212,474,92,1135,424,2136,101,1104,437,2145,397,934,306,2150,163,1133,343,2148,977,607,46,2157,633,910,87,2157,388,1094,150,2155,1397,194,25,2171,15,19,177,266,1233,2077,37,104,370,146,22,134,390,240,171,233,33,99,220,337,3,1248,17,23,163,294,1213,2077,27,106,492,1062,2100,84,304,538,766,2095,2021-12-29,3787,1,0.0161899622234215,0.00406325357274545,0.000528122524425667,0.000731733727227546,0.000264061262212833,0.000517482226610204,0.0007921837866385,0.000896068735150706,0.000528122524425667,0.000731733727227546,0.00211249009770267,0.00146230704661745,0.00316416349456111,1.0882773120757e-05,0.001584367573277,0.00126673011997656,0.00234358930997447,9.36978334861294e-06,0.00430846822569879,0.000646262463141387
JP,JPN,Japan,2021-12-30,103231926.498301,3495,7619.2,215,8376.1,0,9742.4,2,1,0,1,3975,1177,75,3833,3681,237,21,3610,12,371641.513761352,9,2,0,9,6,190249.648415769,224,3939,41534.4271125225,175,164,0,0,0,2,2,0,0,2,1,2,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2550,929,496,813,2666,496,2282,1197,496,2289,1190,496,3286,193,496,2541,938,496,3245,234,496,98,1143,502,2232,108,1156,468,2243,447,984,300,2244,155,1188,381,2251,1014,655,45,2261,712,929,77,2257,392,1161,164,2258,1428,242,30,2275,24,26,169,282,1279,2195,33,107,391,125,17,152,447,252,169,232,58,122,261,328,0,1281,19,37,187,291,1243,2198,12,129,531,1088,2215,97,320,593,752,2213,2021-12-30,3975,1,0.0191914022517912,0.00430146407168301,0.00050314465408805,0.000697134654305665,0.000251572327044025,0.000493010674888658,0,0,0.000251572327044025,0.000493010674888658,0.0030188679245283,0.00170547379485456,0.00360006372415678,1.15534852597145e-05,0.00150943396226415,0.00120686464866948,0.00184293420523253,8.27361738523428e-06,0.00539311639939449,0.000704351762888511
JP,JPN,Japan,2021-12-31,103928667.735928,3664,6053.5,218,9251,0,10650,1,1,2,3,4217,1169,72,4061,3877,268,25,3811,7,166959.634684997,7,0,1,6,4,92089.3542456849,224,4160,43864.7415049742,165,155,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2771,793,653,873,2691,653,2461,1103,653,2428,1136,653,3351,213,653,2689,875,653,3287,277,653,111,1166,483,2457,124,1132,499,2462,423,989,339,2466,165,1172,405,2475,1060,625,52,2480,705,944,89,2479,403,1168,163,2483,1452,236,30,2499,30,29,175,283,1427,2273,37,118,436,165,34,152,444,224,176,260,50,124,254,416,2,1325,30,33,177,298,1406,2273,28,122,533,1237,2297,128,356,580,859,2294,2021-12-31,4217,1,0.0174207597386886,0.00398871242533162,0.000237135404315864,0.000464721741127716,0.000237135404315864,0.000464721741127716,0.000474270808631729,0.000657137841361063,0.000711406212947593,0.000804730723668298,0.00165994783021105,0.00122866293581074,0.00160648296877262,7.6996210292045e-06,0.000948541617263457,0.000929112739056921,0.000886082312530691,5.72038091590153e-06,0.00510660709067666,0.000667029127894611
